Date,Open,High,Low,Close,Adjusted_close
2026-01-12,207.78,207.78,207.78,207.78,207.78
2026-01-13,207.87,207.87,207.87,207.87,207.87
2026-01-14,207.81,207.81,207.81,207.81,207.81
2026-01-15,207.91,207.91,207.91,207.91,207.91
2026-01-16,207.95,207.95,207.95,207.95,207.95
2026-01-20,207.43,207.43,207.43,207.43,207.43
2026-01-21,207.96,207.96,207.96,207.96,207.96
2026-01-22,208.59,208.59,208.59,208.59,208.59
2026-01-23,208.7,208.7,208.7,208.7,208.7
2026-01-26,208.88,208.88,208.88,208.88,208.88
2026-01-27,209.15,209.15,209.15,209.15,209.15
2026-01-28,208.77,208.77,208.77,208.77,208.77
2026-01-29,208.52,208.52,208.52,208.52,208.52
2026-01-30,208.55,208.55,208.55,208.55,208.55
2026-02-02,208.74,208.74,208.74,208.74,208.74
2026-02-03,208.7,208.7,208.7,208.7,208.7
2026-02-04,208.66,208.66,208.66,208.66,208.66
2026-02-05,208.53,208.53,208.53,208.53,208.53
2026-02-06,208.91,208.91,208.91,208.91,208.91
2026-02-09,209.24,209.24,209.24,209.24,209.24
2026-02-10,209.59,209.59,209.59,209.59,209.59
2026-02-11,209.49,209.49,209.49,209.49,209.49
2026-02-12,209.55,209.55,209.55,209.55,209.55
2026-02-13,209.75,209.75,209.75,209.75,209.75
2026-02-17,209.68,209.68,209.68,209.68,209.68
2026-02-18,209.92,209.92,209.92,209.92,209.92
2026-02-19,209.89,209.89,209.89,209.89,209.89
2026-02-20,209.85,209.85,209.85,209.85,209.85
2026-02-23,209.67,209.67,209.67,209.67,209.67
2026-02-24,209.6,209.6,209.6,209.6,209.6
2026-02-25,209.73,209.73,209.73,209.73,209.73
2026-02-26,209.82,209.82,209.82,209.82,209.82
2026-02-27,209.52,209.52,209.52,209.52,209.52
2026-03-02,208.95,208.95,208.95,208.95,208.95
2026-03-03,208.4,208.4,208.4,208.4,208.4
2026-03-04,209.02,209.02,209.02,209.02,209.02
2026-03-05,208.75,208.75,208.75,208.75,208.75
2026-03-06,208.02,208.02,208.02,208.02,208.02
2026-03-09,207.67,207.67,207.67,207.67,207.67
2026-03-10,208.29,208.29,208.29,208.29,208.29
2026-03-11,207.93,207.93,207.93,207.93,207.93
2026-03-12,206.97,206.97,206.97,206.97,206.97
2026-03-13,206.34,206.34,206.34,206.34,206.34
2026-03-16,206.65,206.65,206.65,206.65,206.65
2026-03-17,207.19,207.19,207.19,207.19,207.19
2026-03-18,206.76,206.76,206.76,206.76,206.76
2026-03-19,206.3,206.3,206.3,206.3,206.3
2026-03-20,205.49,205.49,205.49,205.49,205.49
2026-03-23,206,206,206,206,206
2026-03-24,205.67,205.67,205.67,205.67,205.67
2026-03-25,206.36,206.36,206.36,206.36,206.36
2026-03-26,205.25,205.25,205.25,205.25,205.25
2026-03-27,204.45,204.45,204.45,204.45,204.45
2026-03-30,204.48,204.48,204.48,204.48,204.48
2026-03-31,205.51,205.51,205.51,205.51,205.51
2026-04-01,206.41,206.41,206.41,206.41,206.41
2026-04-02,206.41,206.41,206.41,206.41,206.41
2026-04-06,206.61,206.61,206.61,206.61,206.61
2026-04-07,206.63,206.63,206.63,206.63,206.63
2026-04-08,208.4,208.4,208.4,208.4,208.4
2026-04-09,208.68,208.68,208.68,208.68,208.68
2026-04-10,208.82,208.82,208.82,208.82,208.82
2026-04-13,208.98,208.98,208.98,208.98,208.98
2026-04-14,209.97,209.97,209.97,209.97,209.97
2026-04-15,209.97,209.97,209.97,209.97,209.97
2026-04-16,209.89,209.89,209.89,209.89,209.89
2026-04-17,210.76,210.76,210.76,210.76,210.76
2026-04-20,210.62,210.62,210.62,210.62,210.62
2026-04-21,210.21,210.21,210.21,210.21,210.21
2026-04-22,210.32,210.32,210.32,210.32,210.32
2026-04-23,210.1,210.1,210.1,210.1,210.1
2026-04-24,210.27,210.27,210.27,210.27,210.27
2026-04-27,210.24,210.24,210.24,210.24,210.24
2026-04-28,209.85,209.85,209.85,209.85,209.85
2026-04-29,209.38,209.38,209.38,209.38,209.38
2026-04-30,209.7,209.7,209.7,209.7,209.7
2026-05-01,210.13,210.13,210.13,210.13,210.13
2026-05-04,209.57,209.57,209.57,209.57,209.57
2026-05-05,209.83,209.83,209.83,209.83,209.83
2026-05-06,210.72,210.72,210.72,210.72,210.72
2026-05-07,210.6,210.6,210.6,210.6,210.6
2026-05-08,211,211,211,211,211
2026-05-11,210.81,210.81,210.81,210.81,210.81
2026-05-12,210.21,210.21,210.21,210.21,210.21
2026-05-13,210.31,210.31,210.31,210.31,210.31
2026-05-14,210.42,210.42,210.42,210.42,210.42
2026-05-15,209.56,209.56,209.56,209.56,209.56
2026-05-18,209.34,209.34,209.34,209.34,209.34
2026-05-19,208.67,208.67,208.67,208.67,208.67
2026-05-20,209.5,209.5,209.5,209.5,209.5
2026-05-21,209.6,209.6,209.6,209.6,209.6
2026-05-22,209.9,209.9,209.9,209.9,209.9
2026-05-26,210.6,210.6,210.6,210.6,210.6
2026-05-27,210.81,210.81,210.81,210.81,210.81
2026-05-28,211.06,211.06,211.06,211.06,211.06
2026-05-29,211.38,211.38,211.38,211.38,211.38
2026-06-01,211.34,211.34,211.34,211.34,211.34
2026-06-02,211.49,211.49,211.49,211.49,211.49
2026-06-03,211.2,211.2,211.2,211.2,211.2
2026-06-04,211.47,211.47,211.47,211.47,211.47
2026-06-05,210.83,210.83,210.83,210.83,210.83
2026-06-08,210.78,210.78,210.78,210.78,210.78
2026-06-09,210.89,210.89,210.89,210.89,210.89
2026-06-10,210.68,210.68,210.68,210.68,210.68
2026-06-11,211.44,211.44,211.44,211.44,211.44
2026-06-12,211.86,211.86,211.86,211.86,211.86
2026-06-15,212.57,212.57,212.57,212.57,212.57
2026-06-16,212.67,212.67,212.67,212.67,212.67
2026-06-17,212.15,212.15,212.15,212.15,212.15
2026-06-18,212.19,212.19,212.19,212.19,212.19
2026-06-22,211.97,211.97,211.97,211.97,211.97
2026-06-23,211.65,211.65,211.65,211.65,211.65
2026-06-24,211.76,211.76,211.76,211.76,211.76
2026-06-25,211.77,211.77,211.77,211.77,211.77
2026-06-26,211.83,211.83,211.83,211.83,211.83
2026-06-29,212.02,212.02,212.02,212.02,212.02
2026-06-30,212.01,212.01,212.01,212.01,212.01
2026-07-01,211.94,211.94,211.94,211.94,211.94
2026-07-02,212.23,212.23,212.23,212.23,212.23
2026-07-06,212.52,212.52,212.52,212.52,212.52
2026-07-07,212.27,212.27,212.27,212.27,212.27
2026-07-08,211.81,211.81,211.81,211.81,211.81
2026-07-09,212.09,212.09,212.09,212.09,212.09
2026-07-10,212.17,212.17,212.17,212.17,212.17
2026-07-13,211.72,211.72,211.72,211.72,211.72
2026-07-14,211.75,211.75,211.75,211.75,211.75
2026-07-15,212.16,212.16,212.16,212.16,212.16
2026-07-16,211.94,211.94,211.94,211.94,211.94
2026-07-17,211.89,211.89,211.89,211.89,211.89
2026-07-20,211.72,211.72,211.72,211.72,211.72
2026-07-21,211.45,211.45,211.45,211.45,211.45
2026-07-22,211.21,211.21,211.21,211.21,211.21
2026-07-23,210.32,210.32,210.32,210.32,210.32
2026-07-24,210.27,210.27,210.27,210.27,210.27
2026-07-27,210.47,210.47,210.47,210.47,210.47
2026-07-28,210.41,210.41,210.41,210.41,210.41
2026-07-29,210.05,210.05,210.05,210.05,210.05
2026-07-30,210.42,210.42,210.42,210.42,210.42
2026-07-31,210.36,210.36,210.36,210.36,210.36
2026-08-03,211.01,211.01,211.01,211.01,211.01
2026-08-04,211.68,211.68,211.68,211.68,211.68
2026-08-05,211.73,211.73,211.73,211.73,211.73
2026-08-06,211.55,211.55,211.55,211.55,211.55
2026-08-07,212.14,212.14,212.14,212.14,212.14
2026-08-10,211.82,211.82,211.82,211.82,211.82
2026-08-11,211.81,211.81,211.81,211.81,211.81
2026-08-12,212.02,212.02,212.02,212.02,212.02
2026-08-13,212.43,212.43,212.43,212.43,212.43
