Date,Open,High,Low,Close,Adjusted_close
2026-04-21,6.53,6.53,6.53,6.53,6.53
2026-04-22,6.54,6.54,6.54,6.54,6.54
2026-04-23,6.52,6.52,6.52,6.52,6.52
2026-04-24,6.53,6.53,6.53,6.53,6.53
2026-04-27,6.52,6.52,6.52,6.52,6.52
2026-04-28,6.51,6.51,6.51,6.51,6.51
2026-04-29,6.48,6.48,6.48,6.48,6.48
2026-04-30,6.49,6.49,6.49,6.49,6.49
2026-05-04,6.48,6.48,6.48,6.48,6.48
2026-05-05,6.48,6.48,6.48,6.48,6.48
2026-05-06,6.52,6.52,6.52,6.52,6.52
2026-05-07,6.5,6.5,6.5,6.5,6.5
2026-05-08,6.51,6.51,6.51,6.51,6.51
2026-05-11,6.49,6.49,6.49,6.49,6.49
2026-05-12,6.46,6.46,6.46,6.46,6.46
2026-05-13,6.46,6.46,6.46,6.46,6.46
2026-05-15,6.42,6.42,6.42,6.42,6.42
2026-05-18,6.41,6.41,6.41,6.41,6.41
2026-05-19,6.39,6.39,6.39,6.39,6.39
2026-05-20,6.43,6.43,6.43,6.43,6.43
2026-05-21,6.43,6.43,6.43,6.43,6.43
2026-05-22,6.44,6.44,6.44,6.44,6.44
2026-05-26,6.46,6.46,6.46,6.46,6.46
2026-05-27,6.47,6.47,6.47,6.47,6.47
2026-05-28,6.48,6.48,6.48,6.48,6.48
2026-05-29,6.49,6.49,6.49,6.49,6.49
2026-06-01,6.47,6.47,6.47,6.47,6.47
2026-06-02,6.47,6.47,6.47,6.47,6.47
2026-06-03,6.46,6.46,6.46,6.46,6.46
2026-06-04,6.46,6.46,6.46,6.46,6.46
2026-06-05,6.43,6.43,6.43,6.43,6.43
2026-06-08,6.43,6.43,6.43,6.43,6.43
2026-06-09,6.43,6.43,6.43,6.43,6.43
2026-06-10,6.43,6.43,6.43,6.43,6.43
2026-06-11,6.45,6.45,6.45,6.45,6.45
2026-06-12,6.46,6.46,6.46,6.46,6.46
2026-06-15,6.48,6.48,6.48,6.48,6.48
2026-06-16,6.48,6.48,6.48,6.48,6.48
2026-06-17,6.45,6.45,6.45,6.45,6.45
2026-06-18,6.46,6.46,6.46,6.46,6.46
2026-06-22,6.44,6.44,6.44,6.44,6.44
2026-06-24,6.46,6.46,6.46,6.46,6.46
2026-06-25,6.47,6.47,6.47,6.47,6.47
2026-06-26,6.48,6.48,6.48,6.48,6.48
2026-06-29,6.47,6.47,6.47,6.47,6.47
2026-06-30,6.46,6.46,6.46,6.46,6.46
2026-07-01,6.44,6.44,6.44,6.44,6.44
2026-07-02,6.45,6.45,6.45,6.45,6.45
2026-07-06,6.45,6.45,6.45,6.45,6.45
2026-07-07,6.44,6.44,6.44,6.44,6.44
2026-07-08,6.41,6.41,6.41,6.41,6.41
2026-07-09,6.42,6.42,6.42,6.42,6.42
2026-07-10,6.42,6.42,6.42,6.42,6.42
2026-07-13,6.39,6.39,6.39,6.39,6.39
2026-07-14,6.4,6.4,6.4,6.4,6.4
2026-07-15,6.42,6.42,6.42,6.42,6.42
2026-07-16,6.41,6.41,6.41,6.41,6.41
2026-07-17,6.41,6.41,6.41,6.41,6.41
2026-07-20,6.39,6.39,6.39,6.39,6.39
2026-07-21,6.38,6.38,6.38,6.38,6.38
2026-07-22,6.37,6.37,6.37,6.37,6.37
2026-07-23,6.34,6.34,6.34,6.34,6.34
2026-07-24,6.34,6.34,6.34,6.34,6.34
2026-07-27,6.35,6.35,6.35,6.35,6.35
2026-07-28,6.37,6.37,6.37,6.37,6.37
2026-07-29,6.36,6.36,6.36,6.36,6.36
2026-07-30,6.36,6.36,6.36,6.36,6.36
2026-07-31,6.35,6.35,6.35,6.35,6.35
2026-08-03,6.36,6.36,6.36,6.36,6.36
2026-08-04,6.39,6.39,6.39,6.39,6.39
2026-08-05,6.4,6.4,6.4,6.4,6.4
2026-08-06,6.38,6.38,6.38,6.38,6.38
2026-08-07,6.39,6.39,6.39,6.39,6.39
2026-08-10,6.37,6.37,6.37,6.37,6.37
2026-08-11,6.37,6.37,6.37,6.37,6.37
2026-08-12,6.38,6.38,6.38,6.38,6.38
2026-08-13,6.4,6.4,6.4,6.4,6.4
