Date,Open,High,Low,Close,Adjusted_close
2026-05-22,39.25,39.25,39.25,39.25,39.25
2026-05-26,40.71,40.71,40.71,40.71,40.71
2026-05-27,40.23,40.23,40.23,40.23,40.23
2026-05-28,39.95,39.95,39.95,39.95,39.95
2026-05-29,40.66,40.66,40.66,40.66,40.66
2026-06-01,40.13,40.13,40.13,40.13,40.13
2026-06-02,39.52,39.52,39.52,39.52,39.52
2026-06-03,40.34,40.34,40.34,40.34,40.34
2026-06-04,39.46,39.46,39.46,39.46,39.46
2026-06-05,39.91,39.91,39.91,39.91,39.91
2026-06-08,38.49,38.49,38.49,38.49,38.49
2026-06-09,38.7,38.7,38.7,38.7,38.7
2026-06-10,37.23,37.23,37.23,37.23,37.23
2026-06-11,37.52,37.52,37.52,37.52,37.52
2026-06-12,38.09,38.09,38.09,38.09,38.09
2026-06-15,38.23,38.23,38.23,38.23,38.23
2026-06-16,38.71,38.71,38.71,38.71,38.71
2026-06-17,39.12,39.12,39.12,39.12,39.12
2026-06-18,39.43,39.43,39.43,39.43,39.43
2026-06-19,39.69,39.69,39.69,39.69,39.69
2026-06-22,40.67,40.67,40.67,40.67,40.67
2026-06-24,39.25,39.25,39.25,39.25,39.25
2026-06-25,39.71,39.71,39.71,39.71,39.71
2026-06-26,38.96,38.96,38.96,38.96,38.96
2026-06-29,39.42,39.42,39.42,39.42,39.42
2026-06-30,39.28,39.28,39.28,39.28,39.28
2026-07-01,39.6,39.6,39.6,39.6,39.6
2026-07-02,39.34,39.34,39.34,39.34,39.34
2026-07-03,40.12,40.12,40.12,40.12,40.12
2026-07-06,40.22,40.22,40.22,40.22,40.22
2026-07-07,39.43,39.43,39.43,39.43,39.43
2026-07-08,38.27,38.27,38.27,38.27,38.27
2026-07-09,38.49,38.49,38.49,38.49,38.49
2026-07-10,38.8,38.8,38.8,38.8,38.8
2026-07-13,38.33,38.33,38.33,38.33,38.33
2026-07-14,38.42,38.42,38.42,38.42,38.42
2026-07-15,38.83,38.83,38.83,38.83,38.83
2026-07-16,38.16,38.16,38.16,38.16,38.16
2026-07-17,36.84,36.84,36.84,36.84,36.84
2026-07-20,37.34,37.34,37.34,37.34,37.34
2026-07-21,37.44,37.44,37.44,37.44,37.44
2026-07-22,37.74,37.74,37.74,37.74,37.74
2026-07-23,37.85,37.85,37.85,37.85,37.85
2026-07-24,37.63,37.63,37.63,37.63,37.63
2026-07-27,38.06,38.06,38.06,38.06,38.06
2026-07-28,36.82,36.82,36.82,36.82,36.82
2026-07-29,36.58,36.58,36.58,36.58,36.58
2026-07-30,36.17,36.17,36.17,36.17,36.17
2026-07-31,36.82,36.82,36.82,36.82,36.82
2026-08-03,36.43,36.43,36.43,36.43,36.43
2026-08-04,37.29,37.29,37.29,37.29,37.29
2026-08-05,38.69,38.69,38.69,38.69,38.69
2026-08-06,38.43,38.43,38.43,38.43,38.43
2026-08-07,37.86,37.86,37.86,37.86,37.86
2026-08-10,37.99,37.99,37.99,37.99,37.99
2026-08-11,38.03,38.03,38.03,38.03,38.03
2026-08-12,38.63,38.63,38.63,38.63,38.63
2026-08-13,38.91,38.91,38.91,38.91,38.91
2026-08-14,39.24,39.24,39.24,39.24,39.24
