Date,Open,High,Low,Close,Adjusted_close
2026-07-31,34.03,34.03,34.03,34.03,34.03
2026-08-03,34.46,34.46,34.46,34.46,34.46
2026-08-04,34.69,34.69,34.69,34.69,34.69
2026-08-05,34.63,34.63,34.63,34.63,34.63
2026-08-06,34.61,34.61,34.61,34.61,34.61
2026-08-07,34.75,34.75,34.75,34.75,34.75
2026-08-10,34.84,34.84,34.84,34.84,34.84
2026-08-11,34.82,34.82,34.82,34.82,34.82
2026-08-12,34.72,34.72,34.72,34.72,34.72
2026-08-13,34.86,34.86,34.86,34.86,34.86
