Date,Open,High,Low,Close,Adjusted_close
2026-01-07,17.63,17.63,17.63,17.63,17.63
2026-01-08,17.62,17.62,17.62,17.62,17.62
2026-01-09,17.63,17.63,17.63,17.63,17.63
2026-01-12,17.66,17.66,17.66,17.66,17.66
2026-01-13,17.67,17.67,17.67,17.67,17.67
2026-01-14,17.67,17.67,17.67,17.67,17.67
2026-01-15,17.68,17.68,17.68,17.68,17.68
2026-01-16,17.67,17.67,17.67,17.67,17.67
2026-01-19,17.66,17.66,17.66,17.66,17.66
2026-01-20,17.62,17.62,17.62,17.62,17.62
2026-01-21,17.64,17.64,17.64,17.64,17.64
2026-01-22,17.66,17.66,17.66,17.66,17.66
2026-01-23,17.67,17.67,17.67,17.67,17.67
2026-01-26,17.69,17.69,17.69,17.69,17.69
2026-01-27,17.71,17.71,17.71,17.71,17.71
2026-01-28,17.71,17.71,17.71,17.71,17.71
2026-01-29,17.72,17.72,17.72,17.72,17.72
2026-01-30,17.72,17.72,17.72,17.72,17.72
2026-02-02,17.71,17.71,17.71,17.71,17.71
2026-02-03,17.71,17.71,17.71,17.71,17.71
2026-02-04,17.7,17.7,17.7,17.7,17.7
2026-02-05,17.7,17.7,17.7,17.7,17.7
2026-02-06,17.71,17.71,17.71,17.71,17.71
2026-02-09,17.74,17.74,17.74,17.74,17.74
2026-02-10,17.77,17.77,17.77,17.77,17.77
2026-02-11,17.76,17.76,17.76,17.76,17.76
2026-02-12,17.77,17.77,17.77,17.77,17.77
2026-02-13,17.79,17.79,17.79,17.79,17.79
2026-02-16,17.81,17.81,17.81,17.81,17.81
2026-02-17,17.8,17.8,17.8,17.8,17.8
2026-02-18,17.8,17.8,17.8,17.8,17.8
2026-02-19,17.79,17.79,17.79,17.79,17.79
2026-02-20,17.79,17.79,17.79,17.79,17.79
2026-02-23,17.81,17.81,17.81,17.81,17.81
2026-02-24,17.81,17.81,17.81,17.81,17.81
2026-02-25,17.81,17.81,17.81,17.81,17.81
2026-02-26,17.82,17.82,17.82,17.82,17.82
2026-02-27,17.83,17.83,17.83,17.83,17.83
2026-03-02,17.78,17.78,17.78,17.78,17.78
2026-03-03,17.68,17.68,17.68,17.68,17.68
2026-03-04,17.72,17.72,17.72,17.72,17.72
2026-03-05,17.69,17.69,17.69,17.69,17.69
2026-03-06,17.61,17.61,17.61,17.61,17.61
2026-03-09,17.58,17.58,17.58,17.58,17.58
2026-03-10,17.66,17.66,17.66,17.66,17.66
2026-03-11,17.62,17.62,17.62,17.62,17.62
2026-03-12,17.57,17.57,17.57,17.57,17.57
2026-03-13,17.53,17.53,17.53,17.53,17.53
2026-03-16,17.53,17.53,17.53,17.53,17.53
2026-03-17,17.57,17.57,17.57,17.57,17.57
2026-03-18,17.56,17.56,17.56,17.56,17.56
2026-03-19,17.5,17.5,17.5,17.5,17.5
2026-03-20,17.44,17.44,17.44,17.44,17.44
2026-03-23,17.44,17.44,17.44,17.44,17.44
2026-03-24,17.44,17.44,17.44,17.44,17.44
2026-03-25,17.5,17.5,17.5,17.5,17.5
2026-03-26,17.44,17.44,17.44,17.44,17.44
2026-03-27,17.39,17.39,17.39,17.39,17.39
2026-03-30,17.41,17.41,17.41,17.41,17.41
2026-03-31,17.45,17.45,17.45,17.45,17.45
2026-04-01,17.5,17.5,17.5,17.5,17.5
2026-04-02,17.49,17.49,17.49,17.49,17.49
2026-04-07,17.49,17.49,17.49,17.49,17.49
2026-04-08,17.6,17.6,17.6,17.6,17.6
2026-04-09,17.6,17.6,17.6,17.6,17.6
2026-04-10,17.61,17.61,17.61,17.61,17.61
2026-04-13,17.62,17.62,17.62,17.62,17.62
2026-04-14,17.65,17.65,17.65,17.65,17.65
2026-04-15,17.67,17.67,17.67,17.67,17.67
2026-04-16,17.68,17.68,17.68,17.68,17.68
2026-04-17,17.71,17.71,17.71,17.71,17.71
2026-04-20,17.73,17.73,17.73,17.73,17.73
2026-04-21,17.72,17.72,17.72,17.72,17.72
2026-04-22,17.7,17.7,17.7,17.7,17.7
2026-04-23,17.69,17.69,17.69,17.69,17.69
2026-04-24,17.66,17.66,17.66,17.66,17.66
2026-04-27,17.68,17.68,17.68,17.68,17.68
2026-04-28,17.66,17.66,17.66,17.66,17.66
2026-04-29,17.63,17.63,17.63,17.63,17.63
2026-04-30,17.62,17.62,17.62,17.62,17.62
2026-05-04,17.65,17.65,17.65,17.65,17.65
2026-05-05,17.64,17.64,17.64,17.64,17.64
2026-05-06,17.67,17.67,17.67,17.67,17.67
2026-05-07,17.73,17.73,17.73,17.73,17.73
2026-05-08,17.73,17.73,17.73,17.73,17.73
2026-05-11,17.73,17.73,17.73,17.73,17.73
2026-05-12,17.69,17.69,17.69,17.69,17.69
2026-05-13,17.7,17.7,17.7,17.7,17.7
2026-05-15,17.68,17.68,17.68,17.68,17.68
2026-05-18,17.67,17.67,17.67,17.67,17.67
2026-05-19,17.63,17.63,17.63,17.63,17.63
2026-05-20,17.63,17.63,17.63,17.63,17.63
2026-05-21,17.67,17.67,17.67,17.67,17.67
2026-05-22,17.7,17.7,17.7,17.7,17.7
2026-05-26,17.76,17.76,17.76,17.76,17.76
2026-05-27,17.77,17.77,17.77,17.77,17.77
2026-05-28,17.77,17.77,17.77,17.77,17.77
2026-05-29,17.79,17.79,17.79,17.79,17.79
2026-06-01,17.78,17.78,17.78,17.78,17.78
2026-06-02,17.81,17.81,17.81,17.81,17.81
2026-06-03,17.78,17.78,17.78,17.78,17.78
2026-06-04,17.78,17.78,17.78,17.78,17.78
2026-06-05,17.76,17.76,17.76,17.76,17.76
2026-06-08,17.74,17.74,17.74,17.74,17.74
2026-06-09,17.75,17.75,17.75,17.75,17.75
2026-06-10,17.74,17.74,17.74,17.74,17.74
2026-06-11,17.75,17.75,17.75,17.75,17.75
2026-06-12,17.79,17.79,17.79,17.79,17.79
2026-06-15,17.86,17.86,17.86,17.86,17.86
2026-06-16,17.85,17.85,17.85,17.85,17.85
2026-06-17,17.88,17.88,17.88,17.88,17.88
2026-06-18,17.85,17.85,17.85,17.85,17.85
2026-06-19,17.84,17.84,17.84,17.84,17.84
2026-06-22,17.83,17.83,17.83,17.83,17.83
2026-06-24,17.84,17.84,17.84,17.84,17.84
2026-06-25,17.86,17.86,17.86,17.86,17.86
2026-06-26,17.85,17.85,17.85,17.85,17.85
2026-06-29,17.87,17.87,17.87,17.87,17.87
2026-06-30,17.87,17.87,17.87,17.87,17.87
2026-07-01,17.84,17.84,17.84,17.84,17.84
2026-07-02,17.85,17.85,17.85,17.85,17.85
2026-07-03,17.85,17.85,17.85,17.85,17.85
2026-07-06,17.87,17.87,17.87,17.87,17.87
2026-07-07,17.84,17.84,17.84,17.84,17.84
2026-07-08,17.79,17.79,17.79,17.79,17.79
2026-07-09,17.8,17.8,17.8,17.8,17.8
2026-07-10,17.82,17.82,17.82,17.82,17.82
2026-07-13,17.8,17.8,17.8,17.8,17.8
2026-07-14,17.79,17.79,17.79,17.79,17.79
2026-07-15,17.8,17.8,17.8,17.8,17.8
2026-07-16,17.79,17.79,17.79,17.79,17.79
2026-07-17,17.78,17.78,17.78,17.78,17.78
2026-07-20,17.77,17.77,17.77,17.77,17.77
2026-07-21,17.75,17.75,17.75,17.75,17.75
2026-07-22,17.74,17.74,17.74,17.74,17.74
2026-07-23,17.7,17.7,17.7,17.7,17.7
2026-07-24,17.67,17.67,17.67,17.67,17.67
2026-07-27,17.72,17.72,17.72,17.72,17.72
2026-07-28,17.71,17.71,17.71,17.71,17.71
2026-07-29,17.7,17.7,17.7,17.7,17.7
2026-07-30,17.72,17.72,17.72,17.72,17.72
2026-07-31,17.71,17.71,17.71,17.71,17.71
2026-08-03,17.73,17.73,17.73,17.73,17.73
2026-08-04,17.78,17.78,17.78,17.78,17.78
2026-08-05,17.81,17.81,17.81,17.81,17.81
2026-08-06,17.8,17.8,17.8,17.8,17.8
2026-08-07,17.8,17.8,17.8,17.8,17.8
2026-08-10,17.8,17.8,17.8,17.8,17.8
2026-08-11,17.79,17.79,17.79,17.79,17.79
2026-08-12,17.81,17.81,17.81,17.81,17.81
2026-08-13,17.83,17.83,17.83,17.83,17.83
2026-08-14,17.83,17.83,17.83,17.83,17.83
