Date,Open,High,Low,Close,Adjusted_close
2026-01-23,23.84,23.84,23.84,23.84,23.84
2026-01-26,23.85,23.85,23.85,23.85,23.85
2026-01-27,23.8,23.8,23.8,23.8,23.8
2026-01-28,24,24,24,24,24
2026-01-29,24,24,24,24,24
2026-01-30,23.96,23.96,23.96,23.96,23.96
2026-02-02,24.07,24.07,24.07,24.07,24.07
2026-02-03,24.14,24.14,24.14,24.14,24.14
2026-02-04,24.09,24.09,24.09,24.09,24.09
2026-02-05,24.03,24.03,24.03,24.03,24.03
2026-02-06,24.08,24.08,24.08,24.08,24.08
2026-02-09,24.06,24.06,24.06,24.06,24.06
2026-02-10,24.2,24.2,24.2,24.2,24.2
2026-02-11,24.35,24.35,24.35,24.35,24.35
2026-02-12,24.35,24.35,24.35,24.35,24.35
2026-02-13,24.4,24.4,24.4,24.4,24.4
2026-02-17,24.42,24.42,24.42,24.42,24.42
2026-02-18,24.46,24.46,24.46,24.46,24.46
2026-02-19,24.41,24.41,24.41,24.41,24.41
2026-02-20,24.45,24.45,24.45,24.45,24.45
2026-02-23,24.45,24.45,24.45,24.45,24.45
2026-02-24,24.46,24.46,24.46,24.46,24.46
2026-02-25,24.47,24.47,24.47,24.47,24.47
2026-02-26,24.46,24.46,24.46,24.46,24.46
2026-02-27,24.42,24.42,24.42,24.42,24.42
2026-03-02,24.39,24.39,24.39,24.39,24.39
2026-03-03,24.19,24.19,24.19,24.19,24.19
2026-03-04,24.33,24.33,24.33,24.33,24.33
2026-03-05,24.25,24.25,24.25,24.25,24.25
2026-03-06,24.15,24.15,24.15,24.15,24.15
2026-03-09,24.1,24.1,24.1,24.1,24.1
2026-03-10,24.33,24.33,24.33,24.33,24.33
2026-03-11,24.31,24.31,24.31,24.31,24.31
2026-03-12,24.16,24.16,24.16,24.16,24.16
2026-03-13,24.14,24.14,24.14,24.14,24.14
2026-03-16,24.18,24.18,24.18,24.18,24.18
2026-03-17,24.22,24.22,24.22,24.22,24.22
2026-03-18,24.14,24.14,24.14,24.14,24.14
2026-03-19,24.05,24.05,24.05,24.05,24.05
2026-03-20,23.76,23.76,23.76,23.76,23.76
2026-03-23,23.81,23.81,23.81,23.81,23.81
2026-03-24,23.74,23.74,23.74,23.74,23.74
2026-03-25,23.83,23.83,23.83,23.83,23.83
2026-03-26,23.73,23.73,23.73,23.73,23.73
2026-03-27,23.61,23.61,23.61,23.61,23.61
2026-03-30,23.65,23.65,23.65,23.65,23.65
2026-03-31,23.65,23.65,23.65,23.65,23.65
2026-04-01,23.71,23.71,23.71,23.71,23.71
2026-04-02,23.78,23.78,23.78,23.78,23.78
2026-04-06,23.82,23.82,23.82,23.82,23.82
2026-04-07,23.72,23.72,23.72,23.72,23.72
2026-04-08,24.02,24.02,24.02,24.02,24.02
2026-04-09,24,24,24,24,24
2026-04-10,24.04,24.04,24.04,24.04,24.04
2026-04-13,23.99,23.99,23.99,23.99,23.99
2026-04-14,24.07,24.07,24.07,24.07,24.07
2026-04-15,24.11,24.11,24.11,24.11,24.11
2026-04-16,24.11,24.11,24.11,24.11,24.11
2026-04-17,24.33,24.33,24.33,24.33,24.33
2026-04-20,24.26,24.26,24.26,24.26,24.26
2026-04-21,24.28,24.28,24.28,24.28,24.28
2026-04-22,24.33,24.33,24.33,24.33,24.33
2026-04-23,24.24,24.24,24.24,24.24,24.24
2026-04-24,24.23,24.23,24.23,24.23,24.23
2026-04-27,24.23,24.23,24.23,24.23,24.23
2026-04-28,24.21,24.21,24.21,24.21,24.21
2026-04-29,24.06,24.06,24.06,24.06,24.06
2026-04-30,24.17,24.17,24.17,24.17,24.17
2026-05-01,24.22,24.22,24.22,24.22,24.22
2026-05-04,24.17,24.17,24.17,24.17,24.17
2026-05-05,24.21,24.21,24.21,24.21,24.21
2026-05-06,24.39,24.39,24.39,24.39,24.39
2026-05-07,24.36,24.36,24.36,24.36,24.36
2026-05-08,24.32,24.32,24.32,24.32,24.32
2026-05-11,24.22,24.22,24.22,24.22,24.22
2026-05-12,24.16,24.16,24.16,24.16,24.16
2026-05-13,24.15,24.15,24.15,24.15,24.15
2026-05-14,24.19,24.19,24.19,24.19,24.19
2026-05-15,24.06,24.06,24.06,24.06,24.06
2026-05-18,24.01,24.01,24.01,24.01,24.01
2026-05-19,23.94,23.94,23.94,23.94,23.94
2026-05-20,24.07,24.07,24.07,24.07,24.07
2026-05-21,24.14,24.14,24.14,24.14,24.14
2026-05-22,24.18,24.18,24.18,24.18,24.18
2026-05-26,24.26,24.26,24.26,24.26,24.26
2026-05-27,24.26,24.26,24.26,24.26,24.26
2026-05-28,24.28,24.28,24.28,24.28,24.28
2026-05-29,24.26,24.26,24.26,24.26,24.26
2026-06-01,24.31,24.31,24.31,24.31,24.31
2026-06-02,24.35,24.35,24.35,24.35,24.35
2026-06-03,24.29,24.29,24.29,24.29,24.29
2026-06-04,24.27,24.27,24.27,24.27,24.27
2026-06-05,24.21,24.21,24.21,24.21,24.21
2026-06-08,24.17,24.17,24.17,24.17,24.17
2026-06-09,24.2,24.2,24.2,24.2,24.2
2026-06-10,24.19,24.19,24.19,24.19,24.19
2026-06-11,24.31,24.31,24.31,24.31,24.31
2026-06-12,24.4,24.4,24.4,24.4,24.4
2026-06-15,24.5,24.5,24.5,24.5,24.5
2026-06-16,24.5,24.5,24.5,24.5,24.5
2026-06-17,24.64,24.64,24.64,24.64,24.64
