Date,Open,High,Low,Close,Adjusted_close
2026-07-15,89.76,89.76,89.76,89.76,89.76
2026-07-16,88.46,88.46,88.46,88.46,88.46
2026-07-17,88.05,88.05,88.05,88.05,88.05
2026-07-20,88.18,88.18,88.18,88.18,88.18
2026-07-21,88.62,88.62,88.62,88.62,88.62
2026-07-22,90.52,90.52,90.52,90.52,90.52
2026-07-23,89.45,89.45,89.45,89.45,89.45
2026-07-24,88.94,88.94,88.94,88.94,88.94
2026-07-27,89.51,89.51,89.51,89.51,89.51
2026-07-28,90.13,90.13,90.13,90.13,90.13
2026-07-29,89.13,89.13,89.13,89.13,89.13
2026-07-30,91.52,91.52,91.52,91.52,91.52
2026-07-31,91.44,91.44,91.44,91.44,91.44
2026-08-03,91.08,91.08,91.08,91.08,91.08
2026-08-04,90.83,90.83,90.83,90.83,90.83
2026-08-05,90.63,90.63,90.63,90.63,90.63
2026-08-06,90.22,90.22,90.22,90.22,90.22
2026-08-07,89.9,89.9,89.9,89.9,89.9
2026-08-10,89.06,89.06,89.06,89.06,89.06
2026-08-11,86.75,86.75,86.75,86.75,86.75
2026-08-12,86.4,86.4,86.4,86.4,86.4
2026-08-13,86.3,86.3,86.3,86.3,86.3
