Date,Open,High,Low,Close,Adjusted_close
2026-04-21,152.96,152.96,152.96,152.96,152.96
2026-04-22,151.75,151.75,151.75,151.75,151.75
2026-04-23,151.07,151.07,151.07,151.07,151.07
2026-04-24,153.16,153.16,153.16,153.16,153.16
2026-04-27,153.53,153.53,153.53,153.53,153.53
2026-04-28,151.92,151.92,151.92,151.92,151.92
2026-04-29,151.41,151.41,151.41,151.41,151.41
2026-04-30,151.05,151.05,151.05,151.05,151.05
2026-05-04,152.99,152.99,152.99,152.99,152.99
2026-05-05,152.02,152.02,152.02,152.02,152.02
2026-05-06,155.44,155.44,155.44,155.44,155.44
2026-05-07,155.08,155.08,155.08,155.08,155.08
2026-05-08,154.11,154.11,154.11,154.11,154.11
2026-05-11,153.78,153.78,153.78,153.78,153.78
2026-05-12,152.08,152.08,152.08,152.08,152.08
2026-05-13,152.16,152.16,152.16,152.16,152.16
2026-05-15,151.75,151.75,151.75,151.75,151.75
2026-05-18,149.63,149.63,149.63,149.63,149.63
2026-05-19,151.14,151.14,151.14,151.14,151.14
2026-05-20,150.68,150.68,150.68,150.68,150.68
2026-05-21,151.29,151.29,151.29,151.29,151.29
2026-05-22,152.61,152.61,152.61,152.61,152.61
2026-05-26,154.92,154.92,154.92,154.92,154.92
2026-05-27,155.58,155.58,155.58,155.58,155.58
2026-05-28,154.8,154.8,154.8,154.8,154.8
2026-05-29,158.27,158.27,158.27,158.27,158.27
2026-06-01,157.86,157.86,157.86,157.86,157.86
2026-06-02,157.8,157.8,157.8,157.8,157.8
2026-06-03,156.16,156.16,156.16,156.16,156.16
2026-06-04,153.73,153.73,153.73,153.73,153.73
2026-06-05,155.59,155.59,155.59,155.59,155.59
2026-06-08,153.72,153.72,153.72,153.72,153.72
2026-06-09,154.02,154.02,154.02,154.02,154.02
2026-06-10,152.92,152.92,152.92,152.92,152.92
2026-06-11,153.38,153.38,153.38,153.38,153.38
2026-06-12,155.55,155.55,155.55,155.55,155.55
2026-06-15,157.68,157.68,157.68,157.68,157.68
2026-06-16,157.36,157.36,157.36,157.36,157.36
2026-06-17,156.91,156.91,156.91,156.91,156.91
2026-06-18,154.28,154.28,154.28,154.28,154.28
2026-06-19,154.83,154.83,154.83,154.83,154.83
2026-06-22,154.86,154.86,154.86,154.86,154.86
2026-06-24,152.79,152.79,152.79,152.79,152.79
2026-06-25,154.59,154.59,154.59,154.59,154.59
2026-06-26,154.17,154.17,154.17,154.17,154.17
2026-06-29,155.98,155.98,155.98,155.98,155.98
