full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,ticker,fund_group,source,condition,horizon,dual_pass
0.2725491268898158,543,0.5543278084714549,0.4656294579371166,29,0.5517241379310345,ULPIX,ultra_long,sparse,TLT_big_up,1,True
0.4869881814595897,146,0.5958904109589042,1.1481940666279895,17,0.5882352941176471,ULPSX,inverse,sparse,FXY_big_up,1,True
0.26851915609353516,543,0.5543278084714549,0.46231265162092106,29,0.5517241379310345,ULPSX,inverse,sparse,TLT_big_up,1,True
0.3566542526964678,397,0.5667506297229219,0.7610342366474947,51,0.6078431372549019,UNPIX,ultra_long,sparse,XLV_big_down,1,True
0.7330922971106894,146,0.6301369863013698,1.7185271081061042,17,0.7647058823529411,UOPIX,ultra_long,sparse,FXY_big_up,1,True
0.6922652032883337,107,0.616822429906542,2.4696054851567055,13,0.7692307692307693,UOPIX,ultra_long,sparse,FXY_bin_1_2,1,True
0.694305341299663,134,0.6940298507462687,0.21234421250157695,27,0.6666666666666666,UOPIX,ultra_long,sparse,GDX_bin_0.5_1,1,True
0.4598985329663603,251,0.5537848605577689,1.1887610936519846,42,0.5714285714285714,UOPIX,ultra_long,sparse,XLV_bin_-2_-1,1,True
0.26491911927652184,625,0.5952,0.5870516460860729,61,0.6229508196721312,UOPIX,ultra_long,sparse,GLD_bin_0.5_1,1,True
0.3396906008792937,543,0.5911602209944752,0.7051757048265258,29,0.6551724137931034,UOPIX,ultra_long,sparse,TLT_big_up,1,True
0.730376031581675,146,0.6301369863013698,1.717479306059568,17,0.7647058823529411,UOPSX,inverse,sparse,FXY_big_up,1,True
0.6888810233983342,107,0.616822429906542,2.467519788820059,13,0.7692307692307693,UOPSX,inverse,sparse,FXY_bin_1_2,1,True
0.31941846872991997,183,0.6174863387978142,0.21056128776313637,27,0.6666666666666666,UOPSX,inverse,sparse,GDX_bin_0.5_1,1,True
0.33698252925685573,543,0.5911602209944752,0.701411900893086,29,0.6551724137931034,UOPSX,inverse,sparse,TLT_big_up,1,True
0.7546630349332986,110,0.6090909090909091,0.7461305579101533,10,0.7,UUPIX,ultra_long,sparse,SPY_bin_lt-2,1,True
0.5978241650129921,274,0.583941605839416,1.0416789427025315,15,0.6,UUPIX,ultra_long,sparse,XLF_bin_lt-2,1,True
