ticker,strategy_no,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,density_full,density_frozen
SVPSX,2,condition_expansion,combo_FXY_up__ext_vix_5dchg_ge10,1,0.24401402134218794,424,0.5966981132075472,0.5787017756158257,35,0.6,160,35
SVPSX,3,triple_scan,GDX_up_up_down_TIP_XLF,1,0.20883084768642937,406,0.5763546798029556,0.4345028209752671,56,0.625,160,35
TEPIX,1,triple_scan,GLD_up_down_down_XLF_XLK,1,0.6243476849869445,345,0.6347826086956522,1.0585603874910872,54,0.6666666666666666,200,40
TEPIX,2,pair_scan,FXY_up_TIP_up,1,0.22086391707540995,1504,0.5811170212765957,0.434854233227509,118,0.6440677966101694,200,40
TEPIX,3,pair_scan,EEM_up_GLD_down,1,0.20000871580388135,1031,0.5518913676042677,0.3305413866320118,76,0.6710526315789473,200,40
TEPSX,1,triple_scan,GLD_up_down_down_XLF_XLK,1,0.6281432275861261,345,0.6289855072463768,1.0526141997863265,54,0.6666666666666666,200,40
TEPSX,2,pair_scan,FXY_up_TIP_up,1,0.21137355081517947,1490,0.5785234899328859,0.42992534107879293,118,0.6440677966101694,200,40
TEPSX,3,condition_expansion,combo_XLV_down__self_down,2,0.2032636399463346,1494,0.572289156626506,0.4083511085221141,81,0.5925925925925926,200,40
UAPIX,1,triple_scan,EEM_down_down_down_XLE_XLF,1,0.3708032870475718,1177,0.5548003398470688,0.9555622904991586,43,0.6046511627906976,200,40
UAPIX,2,condition_expansion,combo_XLK_down__ext_stk_bon_corr_down,3,0.20528272890120394,1442,0.573509015256588,0.43650275584007636,43,0.627906976744186,200,40
UAPIX,3,triple_scan,GDX_down_down_up_GLD_XLF,2,0.20313705974554636,677,0.5598227474150664,0.44863437195226785,67,0.5522388059701493,200,40
UAPSX,1,triple_scan,EEM_down_down_down_XLE_XLF,1,0.36934303069731544,1178,0.5551782682512734,0.9524714564139201,43,0.6046511627906976,200,40
UAPSX,2,condition_expansion,combo_XLK_down__ext_vix_chg_up,3,0.21439202145947478,1515,0.5755775577557756,0.4689080175427912,119,0.6554621848739496,200,40
UAPSX,3,triple_scan,GDX_down_down_up_GLD_XLF,2,0.20092672551319424,674,0.5623145400593472,0.44557307617934644,67,0.5522388059701493,200,40
UBPIX,1,pair_scan,GDX_up_XLC_down,1,0.8248435331433064,302,0.5860927152317881,0.7526424316831574,93,0.5913978494623656,200,40
