ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
ENPIX,3,True,0.1331117061526317,4649,0.5452785545278555,0.24445569893855423,389,0.5861182519280206,0.3139594121249116,1366,0.5592972181551976,0.4579686537766158,155,0.6387096774193548,200,40
ENPSX,3,True,0.13331537496275994,4595,0.5438520130576714,0.2579508652868155,389,0.5886889460154242,0.32421739973355307,1365,0.5604395604395604,0.45337834975047264,155,0.6387096774193548,200,40
FNPIX,3,True,0.11738631656773048,4481,0.538942200401696,0.09887706302940048,391,0.5549872122762148,0.38017055035819514,857,0.5939323220536756,0.3382307537697147,163,0.6073619631901841,200,40
FNPSX,3,True,0.09305485023117584,4356,0.5367309458218549,0.0901183762226931,391,0.5549872122762148,0.3544698911582912,1017,0.5880039331366765,0.41432500026989866,151,0.6490066225165563,200,40
GVPSX,1,True,0.2066190604415276,399,0.5789473684210527,0.25211501595078856,35,0.6285714285714286,0.2066190604415276,399,0.5789473684210527,0.25211501595078856,35,0.6285714285714286,120,30
HCPIX,3,True,0.10996459667901161,3630,0.5435261707988981,0.12071783310612647,360,0.5333333333333333,0.3226471565378535,879,0.5915813424345847,0.3428832256165013,153,0.5620915032679739,160,35
HCPSX,3,True,0.10608584598608882,3530,0.5382436260623229,0.11724356870503888,358,0.5279329608938548,0.31449904930946765,870,0.5862068965517241,0.4006708738728167,122,0.5491803278688525,200,40
IDPIX,3,True,0.10177212002493702,4396,0.5391264786169245,0.14841166591298344,393,0.549618320610687,0.3135565221327644,909,0.5984598459845984,0.5232676506977981,145,0.6413793103448275,200,40
IDPSX,3,True,0.10379993348836172,4351,0.5421742128246381,0.12389201685832905,393,0.5419847328244275,0.3318774709658015,891,0.590347923681257,0.49965330353284254,168,0.6369047619047619,200,40
INPIX,3,True,0.10932424932958691,5006,0.5517379145025969,0.06724022929859325,392,0.5382653061224489,0.3227307794926743,1186,0.612141652613828,0.4050427389906459,128,0.5859375,200,40
INPSX,3,True,0.11632361091860478,4914,0.5494505494505495,0.06925869633675569,392,0.5306122448979592,0.31877391374616,1258,0.6168521462639109,0.3797204993091412,138,0.572463768115942,200,40
LGPIX,3,True,0.09862575968857831,3382,0.562093435836783,0.11870559200340985,378,0.5767195767195767,0.31635800035129635,543,0.6224677716390423,0.38543915236033016,124,0.6451612903225806,160,35
LGPSX,3,True,0.08992903978169345,3279,0.5574870387313205,0.09293815743232293,355,0.5690140845070423,0.319967537656972,510,0.6470588235294118,0.4632652177070411,122,0.6721311475409836,120,30
LVPIX,1,True,0.10988292036844913,1669,0.5578190533253445,0.10923890963913081,262,0.6068702290076335,0.45123116620288906,184,0.6413043478260869,0.4070751967785502,48,0.6875,120,30
LVPSX,1,True,0.12464288132739018,1549,0.5590703679793415,0.11957158113385677,235,0.6085106382978723,0.44528940522029814,168,0.6428571428571429,0.40172266784321037,48,0.6875,120,30
MDPIX,3,True,0.1402902100598918,2054,0.5520934761441091,0.10412489182612707,282,0.5354609929078015,0.2918911263751976,496,0.5887096774193549,0.5744817882307578,67,0.6716417910447762,200,40
MDPSX,3,True,0.13477105344358087,2024,0.5528656126482213,0.11993050610080977,260,0.5307692307692308,0.2628557113151501,492,0.5772357723577236,0.4466578113509424,81,0.6296296296296297,160,35
MGPIX,3,True,0.11937699859946237,2216,0.5645306859205776,0.1410532873582307,307,0.5504885993485342,0.2786889150350078,615,0.6373983739837399,0.510786389999777,117,0.717948717948718,120,30
