ticker,strategy_no,condition,horizon,trades,winner_days,overridden_days,exclusive_days,swallowed_ratio,exclusive_ratio
UUPSX,2,combo_FXY_up__ext_sect_rotation_down,3,884,549,335,435,0.37895927601809953,0.4920814479638009
UUPSX,3,combo_TIP_up__ext_vix_chg_up,1,1169,429,740,429,0.6330196749358425,0.3669803250641574
UVPIX,1,GLD_up_down_up_TIP_XLU,2,162,162,0,140,0.0,0.8641975308641975
UVPIX,2,HYG_down_down_up_LQD_XLV,2,360,302,58,302,0.16111111111111112,0.8388888888888889
UVPIX,3,JNK_down_down_up_SLV_UUP,2,276,273,3,235,0.010869565217391304,0.8514492753623188
UVPSX,1,combo_SLV_big_up__ext_tnx_yield_ge1,3,286,286,0,280,0.0,0.9790209790209791
UVPSX,2,HYG_down_down_up_TIP_XLV,2,344,309,35,309,0.10174418604651163,0.8982558139534884
UVPSX,3,HYG_down_down_down_QQQ_SLV,2,266,266,0,237,0.0,0.8909774436090225
UWPSX,1,XLV_up_XLC_down,1,128,128,0,128,0.0,1.0
UXPSX,1,SLV_up_down_down_TIP_TLT,2,200,200,0,200,0.0,1.0
WCPIX,1,GLD_up_down_down_XLK_XLV,2,528,528,0,382,0.0,0.7234848484848485
WCPIX,2,GLD_down_up_up_XLE_XLF,2,776,732,44,732,0.05670103092783505,0.9432989690721649
WCPIX,3,IWM_down_down_down_TIP_XLV,3,686,540,146,496,0.21282798833819241,0.7230320699708455
WCPSX,1,GLD_up_down_down_XLK_XLV,2,528,528,0,382,0.0,0.7234848484848485
WCPSX,2,GLD_down_up_up_XLE_XLF,2,776,732,44,732,0.05670103092783505,0.9432989690721649
WCPSX,3,IWM_down_down_down_TIP_XLV,3,686,540,146,496,0.21282798833819241,0.7230320699708455
