ticker,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit
UDPSX,condition_expansion,combo_GDX_up__ext_jnk_spread_down,1,0.22982679613933762,741,0.5870445344129555,0.30908289524767435,110,0.6181818181818182
UOPIX,condition_expansion,combo_GDX_up__ext_jnk_spread_down,1,0.22942521001118274,1002,0.591816367265469,0.25995214236233677,110,0.6181818181818182
UOPSX,condition_expansion,combo_GDX_up__ext_jnk_spread_down,1,0.22176223786382343,998,0.591182364729459,0.25579296081563124,110,0.6181818181818182
UOPIX,condition_expansion,combo_GDX_up__ext_jnk_spread_ge0_5,3,0.21216223228843506,562,0.6067615658362989,0.2800334700042902,44,0.5909090909090909
UOPSX,condition_expansion,combo_GDX_up__ext_jnk_spread_ge0_5,3,0.20854564837207437,562,0.604982206405694,0.2768799665950013,44,0.5909090909090909
SMPIX,condition_expansion,combo_GDX_up__ext_jnk_spread_le-0_5,2,0.22479259587162156,548,0.5857664233576643,0.6676862024535299,34,0.6470588235294118
SMPSX,condition_expansion,combo_GDX_up__ext_jnk_spread_le-0_5,2,0.22031348578191134,548,0.5857664233576643,0.6632992117004343,34,0.6470588235294118
SMPIX,condition_expansion,combo_GDX_up__ext_jnk_spread_le-0_5,3,0.2206951818390131,548,0.5912408759124088,0.3946617023215123,34,0.6470588235294118
SMPSX,condition_expansion,combo_GDX_up__ext_jnk_spread_le-0_5,3,0.21029022312429183,540,0.587037037037037,0.38977688058218934,34,0.6470588235294118
SMPIX,condition_expansion,combo_GDX_up__ext_jnk_spread_le-0_5,5,0.24959551749615913,422,0.5971563981042654,0.42925824294167253,34,0.6176470588235294
SMPSX,condition_expansion,combo_GDX_up__ext_jnk_spread_le-0_5,5,0.2162381213874545,431,0.5939675174013921,0.425199564903781,34,0.6176470588235294
SMPIX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_up,10,0.2063058732653846,544,0.6121323529411765,0.4474699633716808,148,0.7364864864864865
SMPSX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_up,10,0.20582585105510243,544,0.6121323529411765,0.44466067437091944,148,0.7364864864864865
IDPIX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_down,1,0.2957388149968289,450,0.5733333333333334,0.3221133785351842,65,0.5846153846153846
IDPSX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_down,1,0.2854178322826302,441,0.5668934240362812,0.3184761858636585,65,0.5846153846153846
TEPIX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_down,1,0.2129549884030804,370,0.6216216216216216,0.3258043648440545,65,0.5692307692307692
UDPIX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_down,1,0.20723610289640862,570,0.5614035087719298,0.3870840853250287,65,0.5538461538461539
UDPSX,condition_expansion,combo_GDX_up__ext_stk_bon_corr_down,1,0.21057675402452652,553,0.5551537070524413,0.38218242269597996,65,0.5538461538461539
BIPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.3492057911398589,382,0.581151832460733,0.35978196797073175,108,0.6203703703703703
BIPSX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.3331988442000751,386,0.5777202072538861,0.3559927474261555,108,0.6203703703703703
IDPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.2385129576096697,395,0.5518987341772152,0.3026858939947116,108,0.5648148148148148
INPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.2823079256923942,496,0.5786290322580645,0.3416363635116019,108,0.5555555555555556
INPSX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.27894495439687883,506,0.5810276679841897,0.33615994274901956,108,0.5555555555555556
UDPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.2272963561690367,454,0.5550660792951542,0.3844620888352569,108,0.5648148148148148
UDPSX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,1,0.2231323264046843,454,0.552863436123348,0.38037452578169123,108,0.5648148148148148
SMPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,3,0.20713562786255,746,0.5938337801608579,0.46054078878356425,108,0.6388888888888888
SMPSX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,3,0.2034917360780119,746,0.5898123324396782,0.4572005175723,108,0.6388888888888888
UOPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,3,0.20592938862002338,796,0.6080402010050251,0.26638636975785196,108,0.6481481481481481
UOPSX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,3,0.20201756845868865,796,0.6080402010050251,0.2627439351111386,108,0.6481481481481481
SMPIX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,10,0.22036689668826812,735,0.6204081632653061,0.4176046332662961,107,0.6355140186915887
SMPSX,condition_expansion,combo_GDX_up__ext_usd_gold_ratio_le-1,10,0.21770575553477137,735,0.6204081632653061,0.41401215982018436,107,0.6355140186915887
IDPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.23921079805543227,891,0.5578002244668911,0.5297954844308936,81,0.6049382716049383
IDPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.23166357418316316,883,0.5571913929784824,0.5260047859265611,81,0.6049382716049383
SMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.31447015964970215,246,0.5934959349593496,0.6332043872846684,81,0.6049382716049383
SMPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.3735136447633,254,0.5905511811023622,0.6304305992744292,81,0.6049382716049383
UDPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.3457335536796054,450,0.5955555555555555,0.48946678908708074,81,0.6172839506172839
UDPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.34769235413218025,437,0.5903890160183066,0.48476958248142743,81,0.6172839506172839
ULPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.30428333647620875,373,0.5630026809651475,0.5727226383520992,81,0.6049382716049383
ULPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.33238109864394977,335,0.573134328358209,0.5682759369564032,81,0.6049382716049383
UOPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.2907416877554039,913,0.5575027382256298,0.709542308893687,81,0.6049382716049383
UOPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,1,0.2882589804243527,913,0.5575027382256298,0.7060076961130138,81,0.6049382716049383
SMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,2,0.2555756975976156,926,0.5928725701943844,0.42742918064894453,81,0.6296296296296297
SMPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,2,0.24599825611409287,909,0.5896589658965896,0.4253623047069947,81,0.6296296296296297
UMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,2,0.2207789794110787,929,0.5855758880516685,0.28652084177553605,81,0.5679012345679012
UMPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,2,0.21654847038217717,929,0.5844994617868676,0.2820636850597762,81,0.5555555555555556
UOPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,2,0.2256783054780861,1020,0.5892156862745098,0.3608341597582566,81,0.6172839506172839
UOPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,2,0.22212724489014263,1020,0.5882352941176471,0.3584212570127265,81,0.6172839506172839
SMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.2427985456112505,975,0.5876923076923077,0.2795677541854593,81,0.5802469135802469
SMPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.24195594059528408,975,0.5856410256410256,0.2776814841730919,81,0.5802469135802469
UBPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.2142235591027812,879,0.5597269624573379,0.5385908655980829,81,0.654320987654321
UBPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.21072024920738863,879,0.5563139931740614,0.536078460510558,81,0.6419753086419753
UOPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.2709163660307122,974,0.6242299794661191,0.27030539001490456,81,0.6172839506172839
UOPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.267329960442518,974,0.6232032854209446,0.26775059377291976,81,0.6172839506172839
UOPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,5,0.2076221000027986,964,0.6141078838174274,0.3118591331296266,81,0.6172839506172839
UOPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_down,5,0.20382957589729755,964,0.6120331950207469,0.3086357162998348,81,0.6172839506172839
CYPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.22999619428435056,258,0.5658914728682171,0.722791768597504,51,0.6666666666666666
IDPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.29489640367295306,271,0.5756457564575646,0.6602512479497065,51,0.6666666666666666
IDPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.2904776107920116,271,0.5719557195571956,0.6572264594883555,51,0.6666666666666666
ULPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.2748067681106649,165,0.5515151515151515,0.6485393411350195,51,0.6078431372549019
UMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.31427064585771824,132,0.5606060606060606,0.6769349351535062,51,0.6274509803921569
UOPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.34106055632556265,318,0.5691823899371069,0.7558250015960487,51,0.5686274509803921
UOPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,1,0.3036041649122878,281,0.5622775800711743,0.7524289915104202,51,0.5686274509803921
CYPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.22147312878060785,479,0.6221294363256785,0.2468730976281325,51,0.6274509803921569
CYPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.21350959557355556,478,0.6171548117154811,0.24288845184778463,51,0.6274509803921569
IDPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2322335865787375,495,0.5737373737373738,0.3215789812151455,51,0.6078431372549019
IDPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.22164490396174238,484,0.5640495867768595,0.3174468168606919,51,0.6078431372549019
INPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2118626210834605,438,0.5730593607305936,0.23817087432915005,51,0.6470588235294118
INPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.20771331949065502,438,0.5730593607305936,0.2330467281457922,51,0.6470588235294118
SMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.32800303842154854,432,0.6134259259259259,0.30251622371656517,51,0.6078431372549019
SMPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.31636725171986807,427,0.6112412177985949,0.3024291673318109,51,0.6078431372549019
UBPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.3860091933429038,410,0.5634146341463414,0.2827416812636105,51,0.5686274509803921
UBPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.38123948136505287,410,0.5609756097560976,0.28032030391334306,51,0.5686274509803921
UDPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.24831773036848098,480,0.5854166666666667,0.2451884623238027,51,0.5686274509803921
UDPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2531346299768718,485,0.5896907216494846,0.24104292530045046,51,0.5686274509803921
UGPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.201922592108836,460,0.5543478260869565,0.3524486697922381,51,0.5686274509803921
ULPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2670434051375343,474,0.5991561181434599,0.27693332225984274,51,0.5882352941176471
ULPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.27668985291507403,452,0.5951327433628318,0.2736836504234903,51,0.5686274509803921
UMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2897556967687157,448,0.59375,0.27818179044087465,51,0.5686274509803921
UNPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2583963055366388,498,0.5763052208835341,0.335695665441013,51,0.5882352941176471
UNPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.2540207222206802,498,0.5742971887550201,0.33480183233663174,51,0.5882352941176471
UOPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.3535748870309069,450,0.6088888888888889,0.3195961267946136,51,0.6078431372549019
UOPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.3502869472978812,450,0.6088888888888889,0.3181426160924464,51,0.6078431372549019
UUPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.3174099207330363,432,0.5694444444444444,0.4363239264607521,51,0.5882352941176471
UUPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,2,0.3130226638657097,432,0.5671296296296297,0.43109899163074694,51,0.5882352941176471
BIPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,3,0.21844849522428733,477,0.6016771488469602,0.3319401100552601,51,0.6078431372549019
BIPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,3,0.2152133158060419,474,0.5991561181434599,0.3270346043171034,51,0.6078431372549019
UBPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,3,0.26545411940466,450,0.5666666666666667,0.3521690588155502,51,0.6078431372549019
UBPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,3,0.26138527235025555,450,0.5622222222222222,0.35027079089281354,51,0.6078431372549019
UUPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,3,0.2901741010207672,427,0.5737704918032787,0.4199816912823726,51,0.5686274509803921
UUPSX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,3,0.26893290242907403,443,0.5711060948081265,0.415027025803938,51,0.5686274509803921
SMPIX,condition_expansion,combo_GDX_up__ext_sect_rotation_le-0_5,5,0.2367266102283535,434,0.5898617511520737,0.20171322185819604,51,0.6078431372549019
FNPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.2900036457669325,366,0.5846994535519126,0.23251358809592165,107,0.5981308411214953
FNPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.3230156636795508,375,0.584,0.22796959849161563,107,0.5981308411214953
IDPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.20123863300240116,506,0.5869565217391305,0.3054343289481043,107,0.6355140186915887
IDPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.2109069367110086,492,0.5833333333333334,0.3013033796353429,107,0.6261682242990654
UDPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.24080103512798298,505,0.6,0.2635814977107236,107,0.5887850467289719
UDPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.23724213065877506,505,0.596039603960396,0.2600269507626727,107,0.5887850467289719
UMPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.258158119696105,609,0.5665024630541872,0.26156640582963364,107,0.5607476635514018
UMPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,0.2539831778252867,609,0.5648604269293924,0.2584121243568301,107,0.5607476635514018
UBPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_down,3,0.223175581643344,639,0.5508607198748043,0.4040096311778533,108,0.5925925925925926
SMPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.29442136534803043,409,0.6112469437652812,0.8295611706538527,42,0.6904761904761905
SMPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.2910872891989481,409,0.6112469437652812,0.8251408724063428,42,0.6904761904761905
UGPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.29455811461258763,401,0.5586034912718204,0.406123603750512,42,0.6190476190476191
UGPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.29244980160114126,401,0.5610972568578554,0.40330833860709714,42,0.6190476190476191
UJPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.20268016883233592,409,0.5550122249388753,0.7643049222405561,42,0.6428571428571429
UOPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.22044430016439226,409,0.6259168704156479,0.5393115247187523,42,0.6904761904761905
UOPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.21730907852668738,409,0.6259168704156479,0.5355941390951244,42,0.6904761904761905
UUPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.23766818403172751,409,0.5721271393643031,0.6441555131775756,42,0.7142857142857143
UUPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,2,0.23413197794676452,409,0.5721271393643031,0.6393503240616634,42,0.7142857142857143
SMPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,3,0.257524369049404,409,0.6039119804400978,0.3915652484234756,42,0.6428571428571429
SMPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,3,0.25327946096011994,409,0.6039119804400978,0.38734468710054903,42,0.6428571428571429
UJPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,3,0.24231594400181783,409,0.5794621026894865,0.6378452112415817,42,0.6190476190476191
UJPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,3,0.2390250526345997,409,0.5819070904645477,0.633563488803394,42,0.6190476190476191
UOPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,3,0.2162121859835956,409,0.6356968215158925,0.24433102550095975,42,0.7142857142857143
UOPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,3,0.2124775289589006,409,0.6356968215158925,0.24019858769871552,42,0.7142857142857143
SMPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.28447824707314484,409,0.6063569682151589,0.3165233039533136,42,0.6190476190476191
SMPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.2780655201650178,396,0.6035353535353535,0.31243310162338234,42,0.6190476190476191
UGPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.274904478158719,401,0.5760598503740648,0.2112119852646448,42,0.6190476190476191
UGPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.2707033162349867,401,0.5760598503740648,0.20703376548977825,42,0.6190476190476191
UJPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.23558045431850977,409,0.6185819070904646,0.43853900480400576,42,0.6666666666666666
UJPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.23219536578961486,409,0.6185819070904646,0.43525038634395086,42,0.6666666666666666
UUPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.22266781829970714,317,0.583596214511041,0.2762106177309001,42,0.6190476190476191
UUPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,5,0.23014679234729654,315,0.5904761904761905,0.27184290611574713,42,0.6190476190476191
SMPIX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,10,0.20671549372632583,387,0.6149870801033591,0.32343572997262116,42,0.7142857142857143
SMPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,10,0.21697170833279011,349,0.6131805157593123,0.31945156138962916,42,0.7142857142857143
UBPSX,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_ge0_5,10,0.2021804772888885,146,0.5821917808219178,0.2835966935314671,42,0.6428571428571429
BIPIX,condition_expansion,combo_GDX_up__self_down,1,0.2567951737828594,623,0.5666131621187801,0.7466540355089065,86,0.627906976744186
BIPSX,condition_expansion,combo_GDX_up__self_down,1,0.25997856222300436,627,0.5661881977671451,0.7415895991052309,86,0.627906976744186
FNPIX,condition_expansion,combo_GDX_up__self_down,1,0.34284458391162154,521,0.581573896353167,0.37065699898158255,97,0.6082474226804123
FNPSX,condition_expansion,combo_GDX_up__self_down,1,0.36446674959648584,435,0.5701149425287356,0.36117680602615415,95,0.6
IDPIX,condition_expansion,combo_GDX_up__self_down,1,0.3194320844406041,472,0.5826271186440678,0.6595986728431571,79,0.6582278481012658
IDPSX,condition_expansion,combo_GDX_up__self_down,1,0.3126643630105367,484,0.5847107438016529,0.6267014639065781,80,0.65
LGPIX,condition_expansion,combo_GDX_up__self_down,1,0.21138499728437407,786,0.6106870229007634,0.36111289416040127,81,0.6419753086419753
LGPSX,condition_expansion,combo_GDX_up__self_down,1,0.20548432968756772,793,0.6078184110970997,0.35708052554093495,81,0.6419753086419753
MLPIX,condition_expansion,combo_GDX_up__self_down,1,0.20037828012301695,303,0.5577557755775577,0.2588492835882979,99,0.5555555555555556
REPSX,condition_expansion,combo_GDX_up__self_down,1,0.20205645577938064,361,0.5761772853185596,0.4800852131038422,88,0.6363636363636364
SMPIX,condition_expansion,combo_GDX_up__self_down,1,0.5683913925067535,407,0.5847665847665847,0.7653244755771313,78,0.6410256410256411
SMPSX,condition_expansion,combo_GDX_up__self_down,1,0.6454702516887965,414,0.5869565217391305,0.7636769775417621,78,0.6410256410256411
TEPSX,condition_expansion,combo_GDX_up__self_down,1,0.2305639514475887,594,0.5808080808080808,0.48547252240649325,76,0.618421052631579
UAPIX,condition_expansion,combo_GDX_up__self_down,1,0.34058262270673617,558,0.5698924731182796,0.544625526685048,82,0.5853658536585366
UAPSX,condition_expansion,combo_GDX_up__self_down,1,0.3219770120537821,566,0.5653710247349824,0.5382586120076804,82,0.573170731707317
UDPIX,condition_expansion,combo_GDX_up__self_down,1,0.34829640572054427,533,0.5928705440900562,0.646739517562335,84,0.6547619047619048
UDPSX,condition_expansion,combo_GDX_up__self_down,1,0.3277281464726926,568,0.5880281690140845,0.6430321364301642,84,0.6547619047619048
ULPIX,condition_expansion,combo_GDX_up__self_down,1,0.3146171995547985,785,0.5898089171974522,0.6374476470833895,78,0.6282051282051282
ULPSX,condition_expansion,combo_GDX_up__self_down,1,0.30957956731395114,734,0.5871934604904632,0.6206313255068788,79,0.620253164556962
UNPIX,condition_expansion,combo_GDX_up__self_down,1,0.5974643134815051,226,0.6106194690265486,0.9824613956905933,67,0.6567164179104478
UNPSX,condition_expansion,combo_GDX_up__self_down,1,0.6257394660851048,220,0.6136363636363636,0.9064661556332341,67,0.6417910447761194
UOPIX,condition_expansion,combo_GDX_up__self_down,1,0.41604796565414587,826,0.6041162227602905,0.7301344852405054,80,0.6375
UOPSX,condition_expansion,combo_GDX_up__self_down,1,0.4041206413664097,824,0.6019417475728155,0.727417888933412,80,0.6375
SMPIX,condition_expansion,combo_GDX_up__self_down,2,0.3061047363388189,835,0.5916167664670658,0.47892428019989725,78,0.6282051282051282
SMPSX,condition_expansion,combo_GDX_up__self_down,2,0.29711830258443456,832,0.5913461538461539,0.5006845321503788,78,0.6410256410256411
UAPIX,condition_expansion,combo_GDX_up__self_down,2,0.2406608947960755,815,0.561963190184049,0.47521880809676603,82,0.5609756097560976
UAPSX,condition_expansion,combo_GDX_up__self_down,2,0.21906539429384603,794,0.5579345088161209,0.4708315319627837,82,0.5609756097560976
ULPIX,condition_expansion,combo_GDX_up__self_down,2,0.21415280122230382,796,0.5992462311557789,0.30514036464799116,78,0.5512820512820513
UOPIX,condition_expansion,combo_GDX_up__self_down,2,0.27838743339122274,826,0.5944309927360775,0.28567934611112233,80,0.55
UOPSX,condition_expansion,combo_GDX_up__self_down,2,0.2748168085298652,824,0.5934466019417476,0.28326508275963097,80,0.55
BKPIX,condition_expansion,combo_GDX_up__self_down,3,0.3343841074111323,479,0.5845511482254697,0.25597272450925534,103,0.6019417475728155
BKPSX,condition_expansion,combo_GDX_up__self_down,3,0.30977471290887443,500,0.574,0.25196366170025636,103,0.6019417475728155
SMPIX,condition_expansion,combo_GDX_up__self_down,3,0.2844784267264847,831,0.5968712394705175,0.4506170882694107,78,0.6538461538461539
SMPSX,condition_expansion,combo_GDX_up__self_down,3,0.2818223043938724,827,0.592503022974607,0.43560761079885413,78,0.6410256410256411
TEPIX,condition_expansion,combo_GDX_up__self_down,3,0.2121097909773785,839,0.6174016686531585,0.2678322481363109,76,0.6578947368421053
TEPSX,condition_expansion,combo_GDX_up__self_down,3,0.20401227110626013,837,0.6164874551971327,0.26071058369882527,76,0.6578947368421053
UAPIX,condition_expansion,combo_GDX_up__self_down,3,0.20332514360143783,832,0.5769230769230769,0.33403246967562783,82,0.5609756097560976
UAPSX,condition_expansion,combo_GDX_up__self_down,3,0.20568874407430293,830,0.5771084337349398,0.3295782775501975,82,0.5609756097560976
UDPIX,condition_expansion,combo_GDX_up__self_down,3,0.21226747606325977,815,0.6061349693251534,0.2973510922454574,84,0.6428571428571429
UDPSX,condition_expansion,combo_GDX_up__self_down,3,0.20445232937709476,815,0.603680981595092,0.29366594504735544,84,0.6428571428571429
ULPIX,condition_expansion,combo_GDX_up__self_down,3,0.23730679189613865,825,0.6290909090909091,0.3136347734328213,78,0.6282051282051282
ULPSX,condition_expansion,combo_GDX_up__self_down,3,0.2328743039907245,826,0.62590799031477,0.3210702436025786,79,0.6329113924050633
UMPIX,condition_expansion,combo_GDX_up__self_down,3,0.24171744941457982,818,0.597799511002445,0.305689108449755,91,0.6043956043956044
UMPSX,condition_expansion,combo_GDX_up__self_down,3,0.2362615830829868,820,0.5963414634146341,0.30191829918300517,91,0.6043956043956044
UNPIX,condition_expansion,combo_GDX_up__self_down,3,0.21773783727830096,757,0.5984147952443857,0.4478254953473761,67,0.6417910447761194
UNPSX,condition_expansion,combo_GDX_up__self_down,3,0.21493356387088036,757,0.5944517833553501,0.41428694859672605,67,0.6119402985074627
UOPIX,condition_expansion,combo_GDX_up__self_down,3,0.3133794935945555,820,0.6280487804878049,0.27403760548332023,80,0.625
UOPSX,condition_expansion,combo_GDX_up__self_down,3,0.3051264371538226,820,0.625609756097561,0.2714338844811447,80,0.625
SMPIX,condition_expansion,combo_GDX_up__self_down,5,0.26023428212372673,769,0.6046814044213265,0.5062934840827956,78,0.6923076923076923
SMPSX,condition_expansion,combo_GDX_up__self_down,5,0.2623261541581748,738,0.6097560975609756,0.5032213623849404,78,0.6923076923076923
UOPIX,condition_expansion,combo_GDX_up__self_down,5,0.2109405006859447,810,0.6259259259259259,0.2811456751722573,80,0.625
UOPSX,condition_expansion,combo_GDX_up__self_down,5,0.2077191396682485,815,0.6233128834355828,0.27801990775636987,80,0.625
SMPIX,condition_expansion,combo_GDX_up__self_down,10,0.20629056539415866,687,0.6302765647743813,0.382436480044159,76,0.6578947368421053
SMPSX,condition_expansion,combo_GDX_up__self_down,10,0.20451349153024048,667,0.631184407796102,0.36319712465379644,76,0.6447368421052632
BIPIX,condition_expansion,combo_GDX_up__self_big_down,1,0.7378345435049001,173,0.6473988439306358,1.2543989310289507,35,0.7142857142857143
BIPSX,condition_expansion,combo_GDX_up__self_big_down,1,0.7463399329828332,172,0.6511627906976745,1.2466020093319097,35,0.7142857142857143
SMPIX,condition_expansion,combo_GDX_up__self_big_down,1,0.6754520632550747,208,0.5769230769230769,0.43820742326884365,40,0.6
SMPSX,condition_expansion,combo_GDX_up__self_big_down,1,0.7227722188927782,196,0.5714285714285714,0.43594835005761984,40,0.6
UJPIX,condition_expansion,combo_GDX_up__self_big_down,1,0.3953087862693815,175,0.5771428571428572,1.2237031804271465,30,0.7
