ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,tokens
UOPIX,pair_scan,pair_scan,GLD_up_XLV_down,3,0.2062084321376744,1194,0.6013400335008375,0.2852567308948383,98,0.6836734693877551,"{'XLV', 'GLD'}"
UOPSX,pair_scan,pair_scan,GLD_up_XLV_down,3,0.2022640283849522,1194,0.6013400335008375,0.2832072880619036,98,0.6836734693877551,"{'XLV', 'GLD'}"
UUPIX,pair_scan,pair_scan,GLD_up_XLV_down,3,0.2024013311035588,1093,0.555352241537054,0.4249410125108807,98,0.6326530612244898,"{'XLV', 'GLD'}"
SMPIX,pair_scan,pair_scan,GLD_down_XLV_up,1,0.3092127738949108,428,0.5514018691588785,1.1139779308247226,75,0.64,"{'XLV', 'GLD'}"
BITIX,pair_scan,pair_scan,GLD_up_XLC_up,1,0.4744593300493782,136,0.6102941176470589,0.7180451799380113,103,0.6310679611650486,"{'XLC', 'GLD'}"
BITIX,pair_scan,pair_scan,GLD_up_XLC_up,2,0.2383560086353631,129,0.5581395348837209,0.4050755283654588,86,0.6395348837209303,"{'XLC', 'GLD'}"
BKPIX,pair_scan,pair_scan,GLD_down_XLC_down,2,0.2080352180741453,121,0.5867768595041323,0.5382210925509504,38,0.7631578947368421,"{'XLC', 'GLD'}"
ENPSX,pair_scan,pair_scan,GLD_down_XLC_down,3,0.4253575883058279,123,0.6260162601626016,0.2420794153975949,41,0.7073170731707317,"{'XLC', 'GLD'}"
SMPIX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.519841023578247,369,0.5826558265582655,0.9073740529540452,102,0.6372549019607843,"{'XLC', 'GLD'}"
SMPSX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.5317086881851463,369,0.5826558265582655,0.9040426069622792,102,0.6372549019607843,"{'XLC', 'GLD'}"
TEPIX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.2658964746751628,369,0.5880758807588076,0.515844782388937,102,0.5882352941176471,"{'XLC', 'GLD'}"
TEPSX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.227347412244979,369,0.5799457994579946,0.5100793164620809,102,0.5882352941176471,"{'XLC', 'GLD'}"
UDPIX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.2081162798886805,369,0.5609756097560976,0.3863076708386762,102,0.5882352941176471,"{'XLC', 'GLD'}"
UDPSX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.2007107865742382,369,0.5582655826558266,0.3825166529436966,102,0.5882352941176471,"{'XLC', 'GLD'}"
ULPIX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.2308328245289096,369,0.5582655826558266,0.5616952728647955,102,0.5980392156862745,"{'XLC', 'GLD'}"
ULPSX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.2305178852488401,369,0.5609756097560976,0.5565681066611433,102,0.5980392156862745,"{'XLC', 'GLD'}"
UOPIX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.3054421788032153,369,0.5880758807588076,0.7034806468671809,102,0.6078431372549019,"{'XLC', 'GLD'}"
UOPSX,pair_scan,pair_scan,GLD_up_XLC_down,1,0.2967646320872284,369,0.5880758807588076,0.6997105379756253,102,0.6078431372549019,"{'XLC', 'GLD'}"
BKPIX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.2165194861435376,307,0.5537459283387622,0.2807339982043469,102,0.5784313725490197,"{'XLC', 'GLD'}"
SMPIX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.3053829991501441,369,0.5636856368563685,0.29876270278645,102,0.5784313725490197,"{'XLC', 'GLD'}"
SMPSX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.3099290108648481,369,0.5636856368563685,0.2963436599813165,102,0.5784313725490197,"{'XLC', 'GLD'}"
ULPIX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.2083311045401438,369,0.5907859078590786,0.2424818046275778,102,0.5588235294117647,"{'XLC', 'GLD'}"
ULPSX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.2060565125398447,369,0.5907859078590786,0.2386361232362202,102,0.5588235294117647,"{'XLC', 'GLD'}"
UOPIX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.2491617768784677,369,0.5880758807588076,0.2433657865023799,102,0.5686274509803921,"{'XLC', 'GLD'}"
UOPSX,pair_scan,pair_scan,GLD_up_XLC_down,2,0.2431175192904774,369,0.5880758807588076,0.240356204208403,102,0.5686274509803921,"{'XLC', 'GLD'}"
SMPIX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.318634568071516,369,0.5745257452574526,0.385135314901708,102,0.6176470588235294,"{'XLC', 'GLD'}"
SMPSX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.3065675241668448,368,0.5706521739130435,0.3828604102886863,102,0.6176470588235294,"{'XLC', 'GLD'}"
UJPIX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.2642573165361679,369,0.5609756097560976,0.4164772865877415,102,0.5686274509803921,"{'XLC', 'GLD'}"
UJPSX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.2632609806044615,369,0.5582655826558266,0.41563687567899,102,0.5686274509803921,"{'XLC', 'GLD'}"
ULPIX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.2013246408373633,369,0.5907859078590786,0.2135637831479185,102,0.5980392156862745,"{'XLC', 'GLD'}"
UOPIX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.2545146400942724,369,0.5880758807588076,0.2501231434039803,102,0.6470588235294118,"{'XLC', 'GLD'}"
UOPSX,pair_scan,pair_scan,GLD_up_XLC_down,3,0.2491151393785423,369,0.5853658536585366,0.247234897237621,102,0.6470588235294118,"{'XLC', 'GLD'}"
SMPIX,pair_scan,pair_scan,GLD_down_XLC_up,1,0.2618166253857462,145,0.5517241379310345,1.1433534744475615,68,0.6470588235294118,"{'XLC', 'GLD'}"
OEPIX,pair_scan,pair_scan,GLD_down_XLC_up,2,0.2729687623628385,329,0.5653495440729484,0.3782124413335546,92,0.5978260869565217,"{'XLC', 'GLD'}"
OEPSX,pair_scan,pair_scan,GLD_down_XLC_up,2,0.2672425889986708,329,0.5653495440729484,0.3739381960194464,92,0.5978260869565217,"{'XLC', 'GLD'}"
UJPIX,pair_scan,pair_scan,GLD_down_XLC_up,2,0.2787877990041375,376,0.5904255319148937,0.5647666146615705,92,0.6304347826086957,"{'XLC', 'GLD'}"
UJPSX,pair_scan,pair_scan,GLD_down_XLC_up,2,0.2758771080285211,376,0.5904255319148937,0.5627272350029195,92,0.6304347826086957,"{'XLC', 'GLD'}"
SMPIX,pair_scan,pair_scan,HYG_down_IWM_down,2,0.2700787978338768,1227,0.5753871230643847,0.7058230604830854,131,0.6106870229007634,"{'IWM', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_IWM_down,2,0.2665313037312801,1212,0.5742574257425742,0.7028606659320898,131,0.6106870229007634,"{'IWM', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_IWM_down,3,0.2468181350459701,1226,0.5587275693311582,0.4673608551621137,131,0.5877862595419847,"{'IWM', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_IWM_down,3,0.2514281303466327,1177,0.5607476635514018,0.4641786758933039,131,0.5877862595419847,"{'IWM', 'HYG'}"
TEPIX,pair_scan,pair_scan,HYG_up_IWM_down,1,0.2100123536659158,455,0.5626373626373626,0.3434210928048932,43,0.627906976744186,"{'IWM', 'HYG'}"
TEPSX,pair_scan,pair_scan,HYG_up_IWM_down,1,0.2059734751769227,455,0.5626373626373626,0.3366887548325245,43,0.627906976744186,"{'IWM', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_up_IWM_down,1,0.2547091190908348,549,0.5719489981785064,0.2912229179758151,43,0.6046511627906976,"{'IWM', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_up_IWM_down,1,0.2511950558656822,549,0.5737704918032787,0.2875073459186465,43,0.6046511627906976,"{'IWM', 'HYG'}"
UAPIX,pair_scan,pair_scan,HYG_up_IWM_down,2,0.2003760598913233,549,0.5628415300546448,0.393885715329116,43,0.5813953488372093,"{'IWM', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_up_IWM_down,2,0.2197192174986811,480,0.5625,0.5914729362038974,43,0.6046511627906976,"{'IWM', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_up_IWM_down,2,0.2328384022963416,458,0.5676855895196506,0.5872176944413551,43,0.6046511627906976,"{'IWM', 'HYG'}"
UUPIX,pair_scan,pair_scan,HYG_up_IWM_down,2,0.2041774024742381,549,0.5664845173041895,0.6640107160978788,43,0.6046511627906976,"{'IWM', 'HYG'}"
UUPSX,pair_scan,pair_scan,HYG_up_IWM_down,2,0.2037742731514403,549,0.5683060109289617,0.6598718500597551,43,0.6046511627906976,"{'IWM', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_up_IWM_down,3,0.223168379562053,451,0.5742793791574279,0.372175122945085,43,0.6046511627906976,"{'IWM', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_up_IWM_down,3,0.219143423612112,451,0.5720620842572062,0.3727811412389971,43,0.6046511627906976,"{'IWM', 'HYG'}"
BITIX,pair_scan,pair_scan,HYG_up_JNK_up,2,0.2098121809864175,152,0.5592105263157895,0.4132147876964086,91,0.5934065934065934,"{'HYG', 'JNK'}"
TEPIX,pair_scan,pair_scan,HYG_down_JNK_down,1,0.2526811997976805,701,0.550641940085592,0.3716947769057331,167,0.5988023952095808,"{'HYG', 'JNK'}"
SMPIX,pair_scan,pair_scan,HYG_down_JNK_down,2,0.2152071396467135,1342,0.5536512667660208,0.5020629899108283,167,0.592814371257485,"{'HYG', 'JNK'}"
SMPSX,pair_scan,pair_scan,HYG_down_JNK_down,2,0.2182682674007348,1322,0.5552193645990923,0.4990111475423152,167,0.592814371257485,"{'HYG', 'JNK'}"
SMPIX,pair_scan,pair_scan,HYG_down_JNK_down,3,0.2190345032658009,1330,0.5654135338345865,0.3241587802408001,167,0.5808383233532934,"{'HYG', 'JNK'}"
UJPIX,pair_scan,pair_scan,HYG_down_LQD_up,1,0.456189417645423,157,0.6050955414012739,1.064885779203959,45,0.6666666666666666,"{'LQD', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_down_LQD_up,1,0.4428715188522171,153,0.6013071895424836,1.060966188564532,45,0.6666666666666666,"{'LQD', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_LQD_up,2,0.2731973608776503,831,0.5740072202166066,0.6241547142507222,45,0.6,"{'LQD', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_LQD_up,2,0.2689513886723867,831,0.5752105896510229,0.6189547304354374,45,0.6,"{'LQD', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_LQD_up,2,0.2082321380721953,806,0.5831265508684863,0.4315941584670767,45,0.6444444444444445,"{'LQD', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_LQD_up,2,0.2043839038206089,806,0.5831265508684863,0.4280845233659031,45,0.6444444444444445,"{'LQD', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_LQD_up,3,0.242946258617595,638,0.5752351097178683,0.4732475048533894,45,0.6444444444444445,"{'LQD', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_LQD_up,3,0.2389794625551312,638,0.5752351097178683,0.4683359568603112,45,0.6444444444444445,"{'LQD', 'HYG'}"
TEPSX,pair_scan,pair_scan,HYG_down_QQQ_down,1,0.2032202950917577,776,0.5554123711340206,0.4579191367115461,123,0.6016260162601627,"{'QQQ', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_down_QQQ_down,1,0.2920808687013333,475,0.5536842105263158,0.8807090677198223,123,0.6422764227642277,"{'QQQ', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_down_QQQ_down,1,0.2869648972425239,455,0.5538461538461539,0.8794389954260138,123,0.6422764227642277,"{'QQQ', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_QQQ_down,2,0.2708917807448322,1134,0.5670194003527337,0.5999827670139584,123,0.6097560975609756,"{'QQQ', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_QQQ_down,2,0.2640012834041296,1145,0.5668122270742358,0.5973689869976763,123,0.6097560975609756,"{'QQQ', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_QQQ_down,3,0.2584699910669545,1253,0.5770151636073424,0.5658547923177054,123,0.6422764227642277,"{'QQQ', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_QQQ_down,3,0.2500961649478692,1200,0.5766666666666667,0.562932841349106,123,0.6422764227642277,"{'QQQ', 'HYG'}"
BKPIX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.2988641012969678,172,0.5523255813953488,0.574922611426283,44,0.6136363636363636,"{'QQQ', 'HYG'}"
FNPIX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.3137297322342637,336,0.5892857142857143,0.3513955811820938,44,0.6136363636363636,"{'QQQ', 'HYG'}"
FNPSX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.3023921093241022,308,0.5876623376623377,0.349403428023152,44,0.6136363636363636,"{'QQQ', 'HYG'}"
UDPIX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.327196462069927,526,0.5665399239543726,0.2763960613956134,44,0.5909090909090909,"{'QQQ', 'HYG'}"
UDPSX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.3214594414484566,526,0.5627376425855514,0.2727301064769532,44,0.5909090909090909,"{'QQQ', 'HYG'}"
BIPIX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2029977436040095,526,0.5684410646387833,0.4771591955737824,44,0.6136363636363636,"{'QQQ', 'HYG'}"
BIPSX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2439017747314247,526,0.5703422053231939,0.4720922655678353,44,0.6136363636363636,"{'QQQ', 'HYG'}"
BKPIX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2285756680028704,338,0.5769230769230769,0.3795076457952761,44,0.6818181818181818,"{'QQQ', 'HYG'}"
BKPSX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2543416196883699,322,0.5807453416149069,0.375318863127031,44,0.6818181818181818,"{'QQQ', 'HYG'}"
UBPIX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.288426760184215,477,0.5765199161425576,0.3757627747623119,44,0.6136363636363636,"{'QQQ', 'HYG'}"
UBPSX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2910961020324352,480,0.5791666666666667,0.3769378739255407,44,0.6136363636363636,"{'QQQ', 'HYG'}"
UDPIX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2349883865109396,511,0.6203522504892368,0.2446928826915231,44,0.5681818181818182,"{'QQQ', 'HYG'}"
UDPSX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2292692810902417,511,0.6203522504892368,0.23997964647485,44,0.5681818181818182,"{'QQQ', 'HYG'}"
UNPIX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.244818126706528,526,0.6045627376425855,0.4360432248977227,44,0.5681818181818182,"{'QQQ', 'HYG'}"
UNPSX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2381658592063225,526,0.5988593155893536,0.4324738710501394,44,0.5681818181818182,"{'QQQ', 'HYG'}"
UUPIX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2434165816129161,494,0.5789473684210527,0.5068141921849992,44,0.6590909090909091,"{'QQQ', 'HYG'}"
UUPSX,pair_scan,pair_scan,HYG_up_QQQ_down,2,0.2336577165162308,502,0.5717131474103586,0.5041512656357722,44,0.6590909090909091,"{'QQQ', 'HYG'}"
BIPSX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2081691202476426,471,0.5859872611464968,0.4478529576737806,44,0.75,"{'QQQ', 'HYG'}"
UAPIX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2025685255497421,519,0.5876685934489403,0.2287580374360455,44,0.6136363636363636,"{'QQQ', 'HYG'}"
UDPIX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2052513033160286,526,0.6216730038022814,0.2455764492763623,44,0.6136363636363636,"{'QQQ', 'HYG'}"
UDPSX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2003864406796195,526,0.6178707224334601,0.2420277630838005,44,0.6136363636363636,"{'QQQ', 'HYG'}"
UGPIX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2646627080982858,490,0.5775510204081633,0.6561536172320183,44,0.6363636363636364,"{'QQQ', 'HYG'}"
UGPSX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2612914601157204,490,0.5755102040816327,0.6511047718015637,44,0.6363636363636364,"{'QQQ', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2433830227779335,454,0.5925110132158591,0.3878687539115501,44,0.5909090909090909,"{'QQQ', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2379851243483933,452,0.5907079646017699,0.3835608805561623,44,0.5909090909090909,"{'QQQ', 'HYG'}"
UNPIX,pair_scan,pair_scan,HYG_up_QQQ_down,3,0.2008810457786568,526,0.6045627376425855,0.4285435921925715,44,0.6590909090909091,"{'QQQ', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_SLV_down,2,0.2080876223172925,1109,0.5608656447249775,0.4144811619807289,90,0.5888888888888889,"{'HYG', 'SLV'}"
SMPSX,pair_scan,pair_scan,HYG_down_SLV_down,2,0.203911646253603,1109,0.5617673579801623,0.4101248292397344,90,0.5888888888888889,"{'HYG', 'SLV'}"
PMPSX,pair_scan,pair_scan,HYG_up_SLV_down,2,0.2938989387759911,157,0.554140127388535,0.6308829515599155,71,0.6056338028169014,"{'HYG', 'SLV'}"
SMPIX,pair_scan,pair_scan,HYG_down_SLV_up,2,0.2605433805152033,451,0.5720620842572062,0.4945646512304601,82,0.5853658536585366,"{'HYG', 'SLV'}"
UJPIX,pair_scan,pair_scan,HYG_down_SLV_up,2,0.2954551144788767,437,0.5812356979405034,0.5207436833538358,82,0.5853658536585366,"{'HYG', 'SLV'}"
UJPSX,pair_scan,pair_scan,HYG_down_SLV_up,2,0.2981593459241191,440,0.5795454545454546,0.5215854200344388,82,0.5853658536585366,"{'HYG', 'SLV'}"
UJPIX,pair_scan,pair_scan,HYG_down_SLV_up,3,0.2167115973738737,464,0.5538793103448276,0.3126745502567539,82,0.573170731707317,"{'HYG', 'SLV'}"
UJPSX,pair_scan,pair_scan,HYG_down_SLV_up,3,0.2021786341629351,482,0.5518672199170125,0.3124491173127298,82,0.573170731707317,"{'HYG', 'SLV'}"
SMPIX,pair_scan,pair_scan,HYG_down_SPY_down,2,0.2436070269934061,1278,0.5657276995305164,0.6844706834405363,131,0.6030534351145038,"{'SPY', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_SPY_down,2,0.2376257758107225,1296,0.5655864197530864,0.6816608543996576,131,0.6030534351145038,"{'SPY', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_SPY_down,3,0.2403746864874544,1383,0.5625451916124368,0.5584705176429752,131,0.6106870229007634,"{'SPY', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_SPY_down,3,0.2291069585008143,1328,0.5617469879518072,0.5554440437988455,131,0.6106870229007634,"{'SPY', 'HYG'}"
UGPIX,pair_scan,pair_scan,HYG_up_SPY_down,3,0.2299346707695814,423,0.5555555555555556,0.6550107784520071,39,0.6410256410256411,"{'SPY', 'HYG'}"
UGPSX,pair_scan,pair_scan,HYG_up_SPY_down,3,0.2265852173828341,423,0.5531914893617021,0.6495596550742254,39,0.6410256410256411,"{'SPY', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_up_SPY_down,3,0.2384812107812317,401,0.5785536159600998,0.5134395580468941,39,0.5897435897435898,"{'SPY', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_up_SPY_down,3,0.2350722763916161,401,0.5760598503740648,0.5152002297512899,39,0.5897435897435898,"{'SPY', 'HYG'}"
FNPIX,pair_scan,pair_scan,HYG_up_TIP_up,1,0.2584851649815796,217,0.5852534562211982,0.2702238444739475,145,0.6,"{'TIP', 'HYG'}"
FNPSX,pair_scan,pair_scan,HYG_up_TIP_up,1,0.2403515069885256,155,0.6,0.2684167895108089,145,0.6,"{'TIP', 'HYG'}"
UDPIX,pair_scan,pair_scan,HYG_up_TIP_up,1,0.2052433434529766,612,0.5735294117647058,0.2547664254873211,145,0.593103448275862,"{'TIP', 'HYG'}"
ULPIX,pair_scan,pair_scan,HYG_up_TIP_up,1,0.213339799901772,609,0.5681444991789819,0.2301307058668726,145,0.6068965517241379,"{'TIP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_up_TIP_up,2,0.2006952454200629,1261,0.605868358445678,0.2088540342307011,145,0.6,"{'TIP', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.4248652478322124,478,0.5690376569037657,0.4653288708860728,60,0.5833333333333334,"{'TIP', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.4064470199734075,465,0.5634408602150538,0.4638442073310314,60,0.5833333333333334,"{'TIP', 'HYG'}"
TEPIX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.277363243031854,539,0.6029684601113172,0.3154991839818074,60,0.6166666666666667,"{'TIP', 'HYG'}"
TEPSX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.2799817267435797,539,0.601113172541744,0.3095858610118939,60,0.6166666666666667,"{'TIP', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.3639665342479036,429,0.5687645687645687,0.8030778196197782,60,0.6333333333333333,"{'TIP', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.3612987762963336,429,0.5664335664335665,0.8010856498602527,60,0.6333333333333333,"{'TIP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.3238345211645418,705,0.5801418439716312,0.3612282569398207,60,0.5833333333333334,"{'TIP', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_TIP_up,1,0.3279771846853987,662,0.5785498489425982,0.3575396239226226,60,0.5833333333333334,"{'TIP', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_TIP_up,2,0.2422077181070622,877,0.5792474344355758,0.6079445967394196,60,0.6,"{'TIP', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_TIP_up,2,0.2441187802994696,842,0.5807600950118765,0.6065046144986543,60,0.6,"{'TIP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_TIP_up,2,0.2499976014424642,913,0.5892661555312158,0.3239936826077765,60,0.6166666666666667,"{'TIP', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_TIP_up,2,0.2464460129674,913,0.5892661555312158,0.3221431380076278,60,0.6166666666666667,"{'TIP', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_TIP_up,3,0.3037192995508065,665,0.5849624060150376,0.4097115838405718,60,0.6333333333333333,"{'TIP', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_TIP_up,3,0.2999678941481716,665,0.5849624060150376,0.4074140316856264,60,0.6333333333333333,"{'TIP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_TIP_up,3,0.2459682537226084,924,0.604978354978355,0.2492556597966785,60,0.65,"{'TIP', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_TIP_up,3,0.2355114152727664,924,0.6028138528138528,0.2469678678733554,60,0.65,"{'TIP', 'HYG'}"
TEPIX,pair_scan,pair_scan,HYG_down_TLT_up,1,0.2596740696418477,486,0.5987654320987654,0.3568364851847813,58,0.6206896551724138,"{'TLT', 'HYG'}"
TEPSX,pair_scan,pair_scan,HYG_down_TLT_up,1,0.2657461508621805,480,0.5979166666666667,0.3519559653245031,58,0.6206896551724138,"{'TLT', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_down_TLT_up,1,0.3391501685167002,308,0.5811688311688312,0.9161035896064866,58,0.6379310344827587,"{'TLT', 'HYG'}"
UJPSX,pair_scan,pair_scan,HYG_down_TLT_up,1,0.3210215207200084,304,0.5756578947368421,0.9135422188340764,58,0.6379310344827587,"{'TLT', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_TLT_up,2,0.261114585326825,948,0.5685654008438819,0.5794665452456407,58,0.603448275862069,"{'TLT', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_TLT_up,2,0.2551905079311601,958,0.569937369519833,0.574368665064211,58,0.603448275862069,"{'TLT', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_TLT_up,3,0.2592217576471611,819,0.5714285714285714,0.4521663865671917,58,0.6206896551724138,"{'TLT', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_TLT_up,3,0.2771511704472247,782,0.5728900255754475,0.4469322385875471,58,0.6206896551724138,"{'TLT', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_UUP_down,1,0.5418180479725179,175,0.5657142857142857,1.0873236020422603,58,0.6379310344827587,"{'UUP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_UUP_down,1,0.4232426832345756,194,0.5618556701030928,0.64305708658622,58,0.6379310344827587,"{'UUP', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_UUP_down,1,0.4133686766673713,194,0.5618556701030928,0.6396539598653189,58,0.6379310344827587,"{'UUP', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_UUP_down,2,0.2585554932604217,498,0.572289156626506,0.6477051866071636,58,0.6379310344827587,"{'UUP', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_UUP_down,2,0.2467246250214327,519,0.5664739884393064,0.6436632888283331,58,0.6379310344827587,"{'UUP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_UUP_down,2,0.2120784077189249,512,0.578125,0.3246357012877676,58,0.5862068965517241,"{'UUP', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_UUP_down,2,0.2069841662549619,512,0.578125,0.3210082655990466,58,0.5862068965517241,"{'UUP', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_UUP_down,3,0.2452370605703075,609,0.5796387520525451,0.6323649002537702,58,0.6896551724137931,"{'UUP', 'HYG'}"
SMPSX,pair_scan,pair_scan,HYG_down_UUP_down,3,0.2491965374996883,599,0.5792988313856428,0.6292719791036574,58,0.6896551724137931,"{'UUP', 'HYG'}"
UOPIX,pair_scan,pair_scan,HYG_down_UUP_down,3,0.2197939349131147,633,0.6050552922590837,0.3637707265043476,58,0.6896551724137931,"{'UUP', 'HYG'}"
UOPSX,pair_scan,pair_scan,HYG_down_UUP_down,3,0.2151976087520212,633,0.6034755134281201,0.3606287452549618,58,0.6896551724137931,"{'UUP', 'HYG'}"
SMPIX,pair_scan,pair_scan,HYG_down_XLE_down,2,0.2052954347270591,1083,0.554016620498615,0.6198309789561139,76,0.5657894736842105,"{'XLE', 'HYG'}"
UNPIX,pair_scan,pair_scan,HYG_down_XLE_down,2,0.3862474080833615,221,0.5656108597285068,0.4706328110007916,76,0.6578947368421053,"{'XLE', 'HYG'}"
UNPSX,pair_scan,pair_scan,HYG_down_XLE_down,2,0.6306695275747989,154,0.6233766233766234,0.4674082068212107,76,0.6578947368421053,"{'XLE', 'HYG'}"
UJPIX,pair_scan,pair_scan,HYG_up_XLE_down,3,0.2483206254658077,632,0.555379746835443,0.5474617520917937,84,0.5833333333333334,"{'XLE', 'HYG'}"
