ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg
SMPIX,long,triple_scan,QQQ_down_down_down_UUP_XLK,1,0.534794763581424,383,0.6057441253263708,0.6068839259625585,62,0.6129032258064516,True,0.534794763581424
UJPIX,ultra_long,triple_scan,LQD_up_down_up_QQQ_XLE,2,0.5347314347870379,145,0.6344827586206897,0.5657105624218611,43,0.6511627906976745,True,0.5347314347870379
UBPIX,ultra_long,triple_scan,GDX_up_down_up_QQQ_XLU,1,0.5344818121519515,214,0.5747663551401869,0.7151970561667322,41,0.6585365853658537,True,0.5344818121519515
SMPSX,inverse,triple_scan,GLD_up_down_up_XLK_XLU,1,0.5344435492310435,260,0.6115384615384616,0.32951212914775785,47,0.6382978723404256,True,0.5344435492310435
SMPSX,inverse,triple_scan,GDX_up_down_down_LQD_XLE,1,0.5344170260732335,120,0.5583333333333333,0.826850692338548,38,0.6052631578947368,True,0.5344170260732335
SMPSX,inverse,triple_scan,IWM_down_down_up_QQQ_TLT,2,0.5343720274961038,362,0.6077348066298343,0.6691794303406704,58,0.6379310344827587,True,0.5343720274961038
SMPSX,inverse,triple_scan,QQQ_down_down_up_SPY_TLT,2,0.5343607722130733,429,0.6107226107226107,0.8165189710848676,71,0.647887323943662,True,0.5343607722130733
UJPSX,inverse,triple_scan,FXY_up_up_down_GDX_SPY,1,0.534309406224841,295,0.5830508474576271,1.7077443990200656,38,0.631578947368421,True,0.534309406224841
UNPSX,inverse,triple_scan,GDX_up_down_down_XLF_XLV,1,0.5342625066196524,246,0.5528455284552846,0.9786647738717593,61,0.6229508196721312,True,0.5342625066196524
UAPIX,ultra_long,triple_scan,SLV_up_down_up_SPY_XLE,1,0.5342378605441617,191,0.5863874345549738,0.6348443370641679,47,0.6170212765957447,True,0.5342378605441617
UUPSX,inverse,triple_scan,LQD_up_down_up_QQQ_XLV,1,0.5341914521345423,158,0.6075949367088608,0.7788107981150827,43,0.627906976744186,True,0.5341914521345423
SMPSX,inverse,triple_scan,GLD_up_up_down_SLV_XLF,1,0.5339520929924725,342,0.5730994152046783,0.6813293162501989,83,0.6385542168674698,True,0.5339520929924725
UOPSX,inverse,triple_scan,GDX_up_down_down_SPY_UUP,1,0.5338203898741644,345,0.6057971014492753,1.240117980285268,39,0.6410256410256411,True,0.5338203898741644
SMPSX,inverse,triple_scan,GLD_up_down_down_IWM_XLF,1,0.5337499428402707,259,0.5598455598455598,1.1415665032815505,64,0.625,True,0.5337499428402707
UMPIX,ultra_long,triple_scan,FXY_up_up_down_GDX_XLK,1,0.5335132943083791,387,0.6046511627906976,1.1599491492693712,38,0.631578947368421,True,0.5335132943083791
SMPIX,long,triple_scan,GLD_up_down_up_QQQ_SLV,1,0.5333394633490453,389,0.6041131105398457,0.40392432522431215,71,0.6197183098591549,True,0.5333394633490453
SMPIX,long,triple_scan,GDX_up_up_down_LQD_XLK,1,0.5332836082369038,226,0.6194690265486725,-0.21695847808202165,36,0.6111111111111112,True,0.5332836082369038
UOPIX,ultra_long,triple_scan,EEM_down_up_down_GDX_XLF,1,0.5332484449890409,490,0.6142857142857143,1.7997610029743494,37,0.7837837837837838,True,0.5332484449890409
SMPIX,long,triple_scan,GLD_up_up_down_LQD_QQQ,2,0.5332419533834314,332,0.6204819277108434,0.20949762683428266,48,0.6041666666666666,True,0.5332419533834314
UAPIX,ultra_long,triple_scan,GDX_up_down_down_HYG_XLF,1,0.5330519005807371,256,0.55859375,1.0364087439740934,56,0.5892857142857143,True,0.5330519005807371
UMPIX,ultra_long,triple_scan,EEM_down_up_down_GDX_XLV,1,0.5327760637060633,258,0.5658914728682171,1.2859411501183167,34,0.6176470588235294,True,0.5327760637060633
FNPIX,long,triple_scan,GDX_up_down_down_UUP_XLK,1,0.5327119226915935,249,0.6465863453815262,0.7614100757759222,40,0.725,True,0.5327119226915935
SMPSX,inverse,triple_scan,SLV_up_down_down_SPY_XLV,1,0.5326893817340714,312,0.6089743589743589,0.9989377687745068,47,0.7021276595744681,True,0.5326893817340714
IDPIX,long,triple_scan,JNK_up_down_up_QQQ_XLE,1,0.5326826164604108,140,0.6214285714285714,0.20060608962808424,31,0.6129032258064516,True,0.5326826164604108
UJPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.5326507230908402,452,0.5796460176991151,1.0941929943444235,76,0.6447368421052632,,0.5326507230908402
SMPIX,long,triple_scan,EEM_down_up_up_FXY_GLD,1,0.5325292514302313,285,0.5789473684210527,0.8232409721147198,39,0.6410256410256411,True,0.5325292514302313
UUPIX,ultra_long,triple_scan,JNK_down_down_down_UUP_XLE,1,0.5324680065751619,186,0.5698924731182796,1.263094594035921,31,0.5806451612903226,True,0.5324680065751619
SMPIX,long,triple_scan,GDX_up_down_down_HYG_XLE,1,0.5323842135230771,235,0.5787234042553191,1.915812931501261,35,0.7142857142857143,True,0.5323842135230771
SMPIX,long,triple_scan,EEM_down_up_down_SLV_XLF,1,0.5323164694347813,354,0.5903954802259888,1.3162967913873596,40,0.725,True,0.5323164694347813
SMPIX,long,triple_scan,FXY_up_up_up_JNK_TIP,1,0.532288433791948,396,0.5909090909090909,0.9135757316818365,84,0.6547619047619048,True,0.532288433791948
UBPSX,inverse,triple_scan,GDX_up_down_up_QQQ_XLU,1,0.5322706200255319,214,0.5700934579439252,0.7110278951349187,41,0.6585365853658537,True,0.5322706200255319
UMPIX,ultra_long,triple_scan,EEM_down_up_down_GDX_XLF,1,0.5321277842521092,317,0.5930599369085173,1.8272811446425907,37,0.8108108108108109,True,0.5321277842521092
SMPSX,inverse,triple_scan,GDX_up_up_down_SLV_XLK,1,0.5320979502049056,391,0.6010230179028133,0.2181405468203626,61,0.5737704918032787,True,0.5320979502049056
UJPSX,inverse,triple_scan,GDX_down_down_up_QQQ_XLE,2,0.5320722623592042,189,0.6455026455026455,0.5622185897464864,50,0.72,True,0.5320722623592042
UNPIX,ultra_long,triple_scan,GDX_up_down_down_SPY_XLU,1,0.5319673958185169,194,0.5670103092783505,0.9552702150771732,43,0.5581395348837209,True,0.5319673958185169
SMPSX,inverse,triple_scan,EEM_down_up_down_GLD_XLV,1,0.5317870684061268,269,0.5762081784386617,0.9876118382825685,43,0.6046511627906976,True,0.5317870684061268
BIPIX,long,triple_scan,QQQ_down_down_up_TLT_XLE,1,0.5317142563990164,187,0.6203208556149733,0.4719128113705703,57,0.6140350877192983,True,0.5317142563990164
UGPIX,ultra_long,triple_scan,FXY_up_up_up_GLD_HYG,3,0.5315329617664858,711,0.5513361462728551,0.3505477250394633,78,0.5512820512820513,True,0.5315329617664858
UUPIX,ultra_long,triple_scan,FXY_up_up_down_GLD_HYG,1,0.5314586356961352,261,0.5747126436781609,1.2373701667755181,41,0.6097560975609756,True,0.5314586356961352
UGPSX,pair_scan,pair_scan,TIP_up_UUP_down,2,0.5313752321488281,1201,0.5537052456286428,0.3229482216149484,121,0.5702479338842975,,0.5313752321488281
UAPSX,inverse,triple_scan,GDX_up_down_down_IWM_UUP,1,0.5313385792734594,240,0.5708333333333333,0.9616297759753729,47,0.5957446808510638,True,0.5313385792734594
UDPSX,inverse,triple_scan,GDX_up_down_down_XLK_XLV,1,0.5311836662747129,413,0.5956416464891041,1.3104149881396596,36,0.6944444444444444,True,0.5311836662747129
