condition,horizon,eligible_funds,pass_signals
GDX_down_down_up_TIP_XLE,3,126,0
GDX_down_up_down_TIP_XLE,1,126,0
GDX_down_up_down_TIP_XLE,2,126,0
GDX_down_up_down_TIP_XLE,3,126,2
GDX_up_down_down_TIP_XLE,1,126,0
GDX_up_down_down_TIP_XLE,2,126,0
GDX_up_down_down_TIP_XLE,3,126,0
GDX_up_up_up_TIP_XLF,1,127,0
GDX_up_up_up_TIP_XLF,2,127,0
GDX_up_up_up_TIP_XLF,3,127,0
GDX_down_down_down_TIP_XLF,1,126,0
GDX_down_down_down_TIP_XLF,2,126,0
GDX_down_down_down_TIP_XLF,3,126,0
GDX_up_up_down_TIP_XLF,1,126,52
GDX_up_up_down_TIP_XLF,2,126,11
GDX_up_up_down_TIP_XLF,3,126,14
GDX_up_down_up_TIP_XLF,1,126,0
GDX_up_down_up_TIP_XLF,2,126,0
GDX_up_down_up_TIP_XLF,3,126,0
GDX_down_up_up_TIP_XLF,1,126,0
GDX_down_up_up_TIP_XLF,2,126,10
GDX_down_up_up_TIP_XLF,3,126,8
GDX_down_down_up_TIP_XLF,1,126,0
GDX_down_down_up_TIP_XLF,2,126,0
GDX_down_down_up_TIP_XLF,3,126,0
GDX_down_up_down_TIP_XLF,1,126,0
GDX_down_up_down_TIP_XLF,2,126,0
GDX_down_up_down_TIP_XLF,3,126,0
GDX_up_down_down_TIP_XLF,1,126,0
GDX_up_down_down_TIP_XLF,2,126,0
GDX_up_down_down_TIP_XLF,3,126,2
GDX_up_up_up_TIP_XLK,1,128,4
GDX_up_up_up_TIP_XLK,2,128,0
GDX_up_up_up_TIP_XLK,3,128,0
GDX_down_down_down_TIP_XLK,1,126,0
GDX_down_down_down_TIP_XLK,2,126,0
GDX_down_down_down_TIP_XLK,3,126,0
GDX_up_up_down_TIP_XLK,1,126,62
GDX_up_up_down_TIP_XLK,2,126,8
GDX_up_up_down_TIP_XLK,3,126,10
GDX_up_down_up_TIP_XLK,1,126,0
GDX_up_down_up_TIP_XLK,2,126,0
GDX_up_down_up_TIP_XLK,3,126,0
GDX_down_up_up_TIP_XLK,1,126,5
GDX_down_up_up_TIP_XLK,2,126,2
GDX_down_up_up_TIP_XLK,3,126,2
GDX_down_down_up_TIP_XLK,1,126,0
GDX_down_down_up_TIP_XLK,2,126,0
GDX_down_down_up_TIP_XLK,3,126,0
GDX_down_up_down_TIP_XLK,1,126,0
GDX_down_up_down_TIP_XLK,2,126,0
GDX_down_up_down_TIP_XLK,3,126,2
GDX_up_down_down_TIP_XLK,1,126,2
GDX_up_down_down_TIP_XLK,2,126,2
GDX_up_down_down_TIP_XLK,3,126,10
GDX_up_up_up_TIP_XLU,1,128,12
GDX_up_up_up_TIP_XLU,2,128,4
GDX_up_up_up_TIP_XLU,3,128,0
GDX_down_down_down_TIP_XLU,1,127,0
GDX_down_down_down_TIP_XLU,2,127,0
GDX_down_down_down_TIP_XLU,3,127,0
GDX_up_up_down_TIP_XLU,1,126,11
GDX_up_up_down_TIP_XLU,2,126,0
GDX_up_up_down_TIP_XLU,3,126,0
GDX_up_down_up_TIP_XLU,1,126,0
GDX_up_down_up_TIP_XLU,2,126,0
GDX_up_down_up_TIP_XLU,3,126,0
GDX_down_up_up_TIP_XLU,1,126,2
GDX_down_up_up_TIP_XLU,2,126,0
GDX_down_up_up_TIP_XLU,3,126,0
GDX_down_down_up_TIP_XLU,1,126,0
GDX_down_down_up_TIP_XLU,2,126,0
GDX_down_down_up_TIP_XLU,3,126,0
GDX_down_up_down_TIP_XLU,1,126,1
GDX_down_up_down_TIP_XLU,2,126,0
GDX_down_up_down_TIP_XLU,3,126,2
GDX_up_down_down_TIP_XLU,1,126,0
GDX_up_down_down_TIP_XLU,2,126,4
GDX_up_down_down_TIP_XLU,3,126,9
GDX_up_up_up_TIP_XLV,1,127,2
GDX_up_up_up_TIP_XLV,2,127,1
GDX_up_up_up_TIP_XLV,3,127,0
GDX_down_down_down_TIP_XLV,1,127,0
GDX_down_down_down_TIP_XLV,2,127,0
GDX_down_down_down_TIP_XLV,3,127,0
GDX_up_up_down_TIP_XLV,1,126,42
GDX_up_up_down_TIP_XLV,2,126,6
GDX_up_up_down_TIP_XLV,3,126,7
GDX_up_down_up_TIP_XLV,1,126,0
GDX_up_down_up_TIP_XLV,2,126,0
GDX_up_down_up_TIP_XLV,3,126,0
GDX_down_up_up_TIP_XLV,1,126,7
GDX_down_up_up_TIP_XLV,2,126,9
GDX_down_up_up_TIP_XLV,3,126,5
GDX_down_down_up_TIP_XLV,1,126,0
GDX_down_down_up_TIP_XLV,2,126,0
GDX_down_down_up_TIP_XLV,3,126,0
GDX_down_up_down_TIP_XLV,1,126,0
GDX_down_up_down_TIP_XLV,2,126,0
GDX_down_up_down_TIP_XLV,3,126,0
GDX_up_down_down_TIP_XLV,1,126,0
GDX_up_down_down_TIP_XLV,2,126,6
GDX_up_down_down_TIP_XLV,3,126,14
GDX_up_up_up_TLT_UUP,1,126,0
GDX_up_up_up_TLT_UUP,2,126,2
GDX_up_up_up_TLT_UUP,3,126,0
GDX_down_down_down_TLT_UUP,1,0,0
GDX_down_down_down_TLT_UUP,2,0,0
GDX_down_down_down_TLT_UUP,3,0,0
GDX_up_up_down_TLT_UUP,1,127,12
GDX_up_up_down_TLT_UUP,2,127,2
GDX_up_up_down_TLT_UUP,3,127,2
GDX_up_down_up_TLT_UUP,1,126,0
GDX_up_down_up_TLT_UUP,2,126,0
GDX_up_down_up_TLT_UUP,3,126,0
GDX_down_up_up_TLT_UUP,1,126,2
GDX_down_up_up_TLT_UUP,2,126,2
GDX_down_up_up_TLT_UUP,3,126,4
GDX_down_down_up_TLT_UUP,1,128,0
GDX_down_down_up_TLT_UUP,2,128,0
GDX_down_down_up_TLT_UUP,3,128,0
GDX_down_up_down_TLT_UUP,1,126,0
GDX_down_up_down_TLT_UUP,2,126,1
GDX_down_up_down_TLT_UUP,3,126,0
GDX_up_down_down_TLT_UUP,1,126,0
GDX_up_down_down_TLT_UUP,2,126,0
GDX_up_down_down_TLT_UUP,3,126,4
GDX_up_up_up_TLT_XLE,1,127,0
GDX_up_up_up_TLT_XLE,2,127,0
GDX_up_up_up_TLT_XLE,3,127,0
GDX_down_down_down_TLT_XLE,1,0,0
GDX_down_down_down_TLT_XLE,2,0,0
GDX_down_down_down_TLT_XLE,3,0,0
GDX_up_up_down_TLT_XLE,1,126,3
GDX_up_up_down_TLT_XLE,2,126,2
GDX_up_up_down_TLT_XLE,3,126,4
GDX_up_down_up_TLT_XLE,1,126,0
GDX_up_down_up_TLT_XLE,2,126,0
GDX_up_down_up_TLT_XLE,3,126,1
GDX_down_up_up_TLT_XLE,1,126,0
GDX_down_up_up_TLT_XLE,2,126,10
GDX_down_up_up_TLT_XLE,3,126,2
GDX_down_down_up_TLT_XLE,1,126,0
GDX_down_down_up_TLT_XLE,2,126,0
GDX_down_down_up_TLT_XLE,3,126,0
GDX_down_up_down_TLT_XLE,1,126,0
GDX_down_up_down_TLT_XLE,2,126,1
GDX_down_up_down_TLT_XLE,3,126,1
GDX_up_down_down_TLT_XLE,1,126,2
GDX_up_down_down_TLT_XLE,2,126,6
GDX_up_down_down_TLT_XLE,3,126,12
GDX_up_up_up_TLT_XLF,1,127,0
GDX_up_up_up_TLT_XLF,2,127,0
GDX_up_up_up_TLT_XLF,3,127,0
GDX_down_down_down_TLT_XLF,1,126,0
GDX_down_down_down_TLT_XLF,2,126,0
GDX_down_down_down_TLT_XLF,3,126,0
GDX_up_up_down_TLT_XLF,1,126,34
GDX_up_up_down_TLT_XLF,2,126,6
GDX_up_up_down_TLT_XLF,3,126,4
GDX_up_down_up_TLT_XLF,1,126,0
GDX_up_down_up_TLT_XLF,2,126,0
GDX_up_down_up_TLT_XLF,3,126,0
GDX_down_up_up_TLT_XLF,1,126,0
GDX_down_up_up_TLT_XLF,2,126,9
GDX_down_up_up_TLT_XLF,3,126,7
GDX_down_down_up_TLT_XLF,1,126,0
GDX_down_down_up_TLT_XLF,2,126,0
GDX_down_down_up_TLT_XLF,3,126,0
GDX_down_up_down_TLT_XLF,1,126,0
GDX_down_up_down_TLT_XLF,2,126,2
GDX_down_up_down_TLT_XLF,3,126,3
GDX_up_down_down_TLT_XLF,1,126,7
GDX_up_down_down_TLT_XLF,2,126,0
GDX_up_down_down_TLT_XLF,3,126,9
GDX_up_up_up_TLT_XLK,1,127,0
GDX_up_up_up_TLT_XLK,2,127,0
GDX_up_up_up_TLT_XLK,3,127,0
GDX_down_down_down_TLT_XLK,1,126,0
GDX_down_down_down_TLT_XLK,2,126,0
GDX_down_down_down_TLT_XLK,3,126,0
GDX_up_up_down_TLT_XLK,1,126,41
GDX_up_up_down_TLT_XLK,2,126,5
GDX_up_up_down_TLT_XLK,3,126,8
GDX_up_down_up_TLT_XLK,1,126,0
GDX_up_down_up_TLT_XLK,2,126,0
GDX_up_down_up_TLT_XLK,3,126,0
GDX_down_up_up_TLT_XLK,1,126,4
GDX_down_up_up_TLT_XLK,2,126,6
GDX_down_up_up_TLT_XLK,3,126,4
GDX_down_down_up_TLT_XLK,1,126,0
GDX_down_down_up_TLT_XLK,2,126,0
GDX_down_down_up_TLT_XLK,3,126,0
GDX_down_up_down_TLT_XLK,1,126,0
GDX_down_up_down_TLT_XLK,2,126,4
GDX_down_up_down_TLT_XLK,3,126,2
GDX_up_down_down_TLT_XLK,1,126,41
GDX_up_down_down_TLT_XLK,2,126,7
GDX_up_down_down_TLT_XLK,3,126,23
GDX_up_up_up_TLT_XLU,1,127,2
GDX_up_up_up_TLT_XLU,2,127,2
GDX_up_up_up_TLT_XLU,3,127,0
GDX_down_down_down_TLT_XLU,1,126,0
GDX_down_down_down_TLT_XLU,2,126,0
GDX_down_down_down_TLT_XLU,3,126,0
GDX_up_up_down_TLT_XLU,1,126,2
GDX_up_up_down_TLT_XLU,2,126,0
GDX_up_up_down_TLT_XLU,3,126,0
GDX_up_down_up_TLT_XLU,1,126,0
GDX_up_down_up_TLT_XLU,2,126,0
GDX_up_down_up_TLT_XLU,3,126,5
GDX_down_up_up_TLT_XLU,1,126,2
GDX_down_up_up_TLT_XLU,2,126,2
GDX_down_up_up_TLT_XLU,3,126,0
GDX_down_down_up_TLT_XLU,1,126,0
GDX_down_down_up_TLT_XLU,2,126,0
GDX_down_down_up_TLT_XLU,3,126,0
GDX_down_up_down_TLT_XLU,1,126,0
GDX_down_up_down_TLT_XLU,2,126,4
GDX_down_up_down_TLT_XLU,3,126,4
GDX_up_down_down_TLT_XLU,1,126,0
GDX_up_down_down_TLT_XLU,2,126,4
GDX_up_down_down_TLT_XLU,3,126,5
GDX_up_up_up_TLT_XLV,1,127,0
GDX_up_up_up_TLT_XLV,2,127,1
GDX_up_up_up_TLT_XLV,3,127,0
GDX_down_down_down_TLT_XLV,1,126,0
GDX_down_down_down_TLT_XLV,2,126,1
GDX_down_down_down_TLT_XLV,3,126,2
GDX_up_up_down_TLT_XLV,1,126,31
GDX_up_up_down_TLT_XLV,2,126,0
GDX_up_up_down_TLT_XLV,3,126,2
GDX_up_down_up_TLT_XLV,1,126,0
GDX_up_down_up_TLT_XLV,2,126,0
GDX_up_down_up_TLT_XLV,3,126,0
GDX_down_up_up_TLT_XLV,1,126,7
GDX_down_up_up_TLT_XLV,2,126,8
GDX_down_up_up_TLT_XLV,3,126,7
GDX_down_down_up_TLT_XLV,1,126,0
GDX_down_down_up_TLT_XLV,2,126,0
GDX_down_down_up_TLT_XLV,3,126,0
GDX_down_up_down_TLT_XLV,1,126,0
GDX_down_up_down_TLT_XLV,2,126,0
GDX_down_up_down_TLT_XLV,3,126,2
GDX_up_down_down_TLT_XLV,1,126,0
GDX_up_down_down_TLT_XLV,2,126,16
GDX_up_down_down_TLT_XLV,3,126,26
GDX_up_up_up_UUP_XLE,1,126,2
GDX_up_up_up_UUP_XLE,2,126,0
GDX_up_up_up_UUP_XLE,3,126,0
GDX_down_down_down_UUP_XLE,1,0,0
GDX_down_down_down_UUP_XLE,2,0,0
GDX_down_down_down_UUP_XLE,3,0,0
GDX_up_up_down_UUP_XLE,1,0,0
GDX_up_up_down_UUP_XLE,2,0,0
GDX_up_up_down_UUP_XLE,3,0,0
GDX_up_down_up_UUP_XLE,1,127,0
GDX_up_down_up_UUP_XLE,2,127,0
GDX_up_down_up_UUP_XLE,3,127,0
GDX_down_up_up_UUP_XLE,1,126,0
GDX_down_up_up_UUP_XLE,2,126,0
GDX_down_up_up_UUP_XLE,3,126,0
GDX_down_down_up_UUP_XLE,1,126,0
GDX_down_down_up_UUP_XLE,2,126,2
GDX_down_down_up_UUP_XLE,3,126,2
GDX_down_up_down_UUP_XLE,1,127,0
GDX_down_up_down_UUP_XLE,2,127,0
GDX_down_up_down_UUP_XLE,3,127,0
GDX_up_down_down_UUP_XLE,1,126,12
GDX_up_down_down_UUP_XLE,2,126,14
GDX_up_down_down_UUP_XLE,3,126,13
GDX_up_up_up_UUP_XLF,1,126,0
GDX_up_up_up_UUP_XLF,2,126,0
GDX_up_up_up_UUP_XLF,3,126,0
GDX_down_down_down_UUP_XLF,1,0,0
GDX_down_down_down_UUP_XLF,2,0,0
GDX_down_down_down_UUP_XLF,3,0,0
GDX_up_up_down_UUP_XLF,1,126,16
GDX_up_up_down_UUP_XLF,2,126,2
GDX_up_up_down_UUP_XLF,3,126,6
GDX_up_down_up_UUP_XLF,1,127,0
GDX_up_down_up_UUP_XLF,2,127,0
GDX_up_down_up_UUP_XLF,3,127,0
GDX_down_up_up_UUP_XLF,1,126,2
GDX_down_up_up_UUP_XLF,2,126,0
GDX_down_up_up_UUP_XLF,3,126,0
GDX_down_down_up_UUP_XLF,1,126,0
GDX_down_down_up_UUP_XLF,2,126,0
GDX_down_down_up_UUP_XLF,3,126,0
GDX_down_up_down_UUP_XLF,1,127,0
GDX_down_up_down_UUP_XLF,2,127,0
GDX_down_up_down_UUP_XLF,3,127,0
GDX_up_down_down_UUP_XLF,1,126,24
GDX_up_down_down_UUP_XLF,2,126,4
GDX_up_down_down_UUP_XLF,3,126,11
GDX_up_up_up_UUP_XLK,1,126,0
GDX_up_up_up_UUP_XLK,2,126,0
GDX_up_up_up_UUP_XLK,3,126,0
GDX_down_down_down_UUP_XLK,1,0,0
GDX_down_down_down_UUP_XLK,2,0,0
GDX_down_down_down_UUP_XLK,3,0,0
GDX_up_up_down_UUP_XLK,1,126,20
GDX_up_up_down_UUP_XLK,2,126,12
GDX_up_up_down_UUP_XLK,3,126,17
GDX_up_down_up_UUP_XLK,1,128,0
GDX_up_down_up_UUP_XLK,2,128,0
GDX_up_down_up_UUP_XLK,3,128,0
GDX_down_up_up_UUP_XLK,1,126,0
GDX_down_up_up_UUP_XLK,2,126,0
GDX_down_up_up_UUP_XLK,3,126,0
GDX_down_down_up_UUP_XLK,1,0,0
GDX_down_down_up_UUP_XLK,2,0,0
GDX_down_down_up_UUP_XLK,3,0,0
GDX_down_up_down_UUP_XLK,1,126,0
GDX_down_up_down_UUP_XLK,2,126,0
GDX_down_up_down_UUP_XLK,3,126,1
GDX_up_down_down_UUP_XLK,1,126,50
GDX_up_down_down_UUP_XLK,2,126,7
GDX_up_down_down_UUP_XLK,3,126,22
GDX_up_up_up_UUP_XLU,1,126,0
GDX_up_up_up_UUP_XLU,2,126,0
GDX_up_up_up_UUP_XLU,3,126,0
GDX_down_down_down_UUP_XLU,1,0,0
GDX_down_down_down_UUP_XLU,2,0,0
GDX_down_down_down_UUP_XLU,3,0,0
GDX_up_up_down_UUP_XLU,1,126,2
GDX_up_up_down_UUP_XLU,2,126,4
GDX_up_up_down_UUP_XLU,3,126,1
GDX_up_down_up_UUP_XLU,1,127,0
GDX_up_down_up_UUP_XLU,2,127,1
GDX_up_down_up_UUP_XLU,3,127,4
GDX_down_up_up_UUP_XLU,1,126,0
GDX_down_up_up_UUP_XLU,2,126,0
GDX_down_up_up_UUP_XLU,3,126,0
GDX_down_down_up_UUP_XLU,1,0,0
GDX_down_down_up_UUP_XLU,2,0,0
GDX_down_down_up_UUP_XLU,3,0,0
GDX_down_up_down_UUP_XLU,1,127,0
GDX_down_up_down_UUP_XLU,2,127,0
GDX_down_up_down_UUP_XLU,3,127,0
GDX_up_down_down_UUP_XLU,1,126,6
GDX_up_down_down_UUP_XLU,2,126,2
GDX_up_down_down_UUP_XLU,3,126,8
GDX_up_up_up_UUP_XLV,1,126,0
GDX_up_up_up_UUP_XLV,2,126,0
GDX_up_up_up_UUP_XLV,3,126,0
GDX_down_down_down_UUP_XLV,1,0,0
GDX_down_down_down_UUP_XLV,2,0,0
GDX_down_down_down_UUP_XLV,3,0,0
GDX_up_up_down_UUP_XLV,1,126,2
GDX_up_up_down_UUP_XLV,2,126,2
GDX_up_up_down_UUP_XLV,3,126,5
GDX_up_down_up_UUP_XLV,1,127,0
GDX_up_down_up_UUP_XLV,2,127,0
GDX_up_down_up_UUP_XLV,3,127,0
GDX_down_up_up_UUP_XLV,1,126,0
GDX_down_up_up_UUP_XLV,2,126,0
GDX_down_up_up_UUP_XLV,3,126,0
GDX_down_down_up_UUP_XLV,1,0,0
GDX_down_down_up_UUP_XLV,2,0,0
GDX_down_down_up_UUP_XLV,3,0,0
GDX_down_up_down_UUP_XLV,1,127,0
GDX_down_up_down_UUP_XLV,2,127,0
GDX_down_up_down_UUP_XLV,3,127,0
GDX_up_down_down_UUP_XLV,1,126,30
GDX_up_down_down_UUP_XLV,2,126,4
GDX_up_down_down_UUP_XLV,3,126,6
GDX_up_up_up_XLE_XLF,1,128,0
GDX_up_up_up_XLE_XLF,2,128,0
GDX_up_up_up_XLE_XLF,3,128,0
GDX_down_down_down_XLE_XLF,1,127,0
GDX_down_down_down_XLE_XLF,2,127,0
GDX_down_down_down_XLE_XLF,3,127,0
GDX_up_up_down_XLE_XLF,1,126,3
GDX_up_up_down_XLE_XLF,2,126,0
GDX_up_up_down_XLE_XLF,3,126,7
GDX_up_down_up_XLE_XLF,1,126,0
GDX_up_down_up_XLE_XLF,2,126,0
GDX_up_down_up_XLE_XLF,3,126,2
GDX_down_up_up_XLE_XLF,1,126,0
GDX_down_up_up_XLE_XLF,2,126,3
GDX_down_up_up_XLE_XLF,3,126,0
GDX_down_down_up_XLE_XLF,1,0,0
GDX_down_down_up_XLE_XLF,2,0,0
GDX_down_down_up_XLE_XLF,3,0,0
GDX_down_up_down_XLE_XLF,1,126,0
GDX_down_up_down_XLE_XLF,2,126,0
GDX_down_up_down_XLE_XLF,3,126,0
GDX_up_down_down_XLE_XLF,1,126,23
GDX_up_down_down_XLE_XLF,2,126,8
GDX_up_down_down_XLE_XLF,3,126,18
GDX_up_up_up_XLE_XLK,1,127,0
GDX_up_up_up_XLE_XLK,2,127,0
GDX_up_up_up_XLE_XLK,3,127,0
GDX_down_down_down_XLE_XLK,1,126,0
GDX_down_down_down_XLE_XLK,2,126,0
GDX_down_down_down_XLE_XLK,3,126,0
GDX_up_up_down_XLE_XLK,1,126,23
GDX_up_up_down_XLE_XLK,2,126,1
GDX_up_up_down_XLE_XLK,3,126,1
GDX_up_down_up_XLE_XLK,1,126,0
GDX_up_down_up_XLE_XLK,2,126,0
GDX_up_down_up_XLE_XLK,3,126,2
GDX_down_up_up_XLE_XLK,1,126,0
GDX_down_up_up_XLE_XLK,2,126,0
GDX_down_up_up_XLE_XLK,3,126,0
GDX_down_down_up_XLE_XLK,1,126,0
GDX_down_down_up_XLE_XLK,2,126,0
GDX_down_down_up_XLE_XLK,3,126,0
GDX_down_up_down_XLE_XLK,1,126,0
GDX_down_up_down_XLE_XLK,2,126,16
GDX_down_up_down_XLE_XLK,3,126,6
GDX_up_down_down_XLE_XLK,1,0,0
GDX_up_down_down_XLE_XLK,2,0,0
GDX_up_down_down_XLE_XLK,3,0,0
GDX_up_up_up_XLE_XLU,1,128,0
GDX_up_up_up_XLE_XLU,2,128,0
GDX_up_up_up_XLE_XLU,3,128,0
GDX_down_down_down_XLE_XLU,1,126,0
GDX_down_down_down_XLE_XLU,2,126,0
GDX_down_down_down_XLE_XLU,3,126,0
GDX_up_up_down_XLE_XLU,1,126,0
GDX_up_up_down_XLE_XLU,2,126,1
GDX_up_up_down_XLE_XLU,3,126,0
GDX_up_down_up_XLE_XLU,1,126,4
GDX_up_down_up_XLE_XLU,2,126,2
GDX_up_down_up_XLE_XLU,3,126,2
GDX_down_up_up_XLE_XLU,1,126,0
GDX_down_up_up_XLE_XLU,2,126,1
GDX_down_up_up_XLE_XLU,3,126,0
GDX_down_down_up_XLE_XLU,1,0,0
GDX_down_down_up_XLE_XLU,2,0,0
GDX_down_down_up_XLE_XLU,3,0,0
GDX_down_up_down_XLE_XLU,1,126,0
GDX_down_up_down_XLE_XLU,2,126,6
GDX_down_up_down_XLE_XLU,3,126,2
GDX_up_down_down_XLE_XLU,1,126,11
GDX_up_down_down_XLE_XLU,2,126,8
GDX_up_down_down_XLE_XLU,3,126,14
GDX_up_up_up_XLE_XLV,1,127,0
GDX_up_up_up_XLE_XLV,2,127,0
GDX_up_up_up_XLE_XLV,3,127,0
GDX_down_down_down_XLE_XLV,1,126,0
GDX_down_down_down_XLE_XLV,2,126,0
GDX_down_down_down_XLE_XLV,3,126,0
GDX_up_up_down_XLE_XLV,1,126,1
GDX_up_up_down_XLE_XLV,2,126,0
GDX_up_up_down_XLE_XLV,3,126,0
GDX_up_down_up_XLE_XLV,1,126,0
GDX_up_down_up_XLE_XLV,2,126,4
GDX_up_down_up_XLE_XLV,3,126,3
GDX_down_up_up_XLE_XLV,1,126,1
GDX_down_up_up_XLE_XLV,2,126,0
GDX_down_up_up_XLE_XLV,3,126,0
GDX_down_down_up_XLE_XLV,1,0,0
GDX_down_down_up_XLE_XLV,2,0,0
GDX_down_down_up_XLE_XLV,3,0,0
GDX_down_up_down_XLE_XLV,1,126,0
GDX_down_up_down_XLE_XLV,2,126,0
GDX_down_up_down_XLE_XLV,3,126,2
GDX_up_down_down_XLE_XLV,1,126,13
GDX_up_down_down_XLE_XLV,2,126,4
GDX_up_down_down_XLE_XLV,3,126,20
GDX_up_up_up_XLF_XLK,1,128,0
GDX_up_up_up_XLF_XLK,2,128,0
GDX_up_up_up_XLF_XLK,3,128,0
GDX_down_down_down_XLF_XLK,1,126,0
GDX_down_down_down_XLF_XLK,2,126,0
GDX_down_down_down_XLF_XLK,3,126,0
GDX_up_up_down_XLF_XLK,1,0,0
GDX_up_up_down_XLF_XLK,2,0,0
GDX_up_up_down_XLF_XLK,3,0,0
GDX_up_down_up_XLF_XLK,1,126,0
GDX_up_down_up_XLF_XLK,2,126,0
GDX_up_down_up_XLF_XLK,3,126,0
GDX_down_up_up_XLF_XLK,1,126,0
GDX_down_up_up_XLF_XLK,2,126,0
GDX_down_up_up_XLF_XLK,3,126,0
GDX_down_down_up_XLF_XLK,1,126,0
GDX_down_down_up_XLF_XLK,2,126,1
GDX_down_down_up_XLF_XLK,3,126,2
GDX_down_up_down_XLF_XLK,1,126,0
GDX_down_up_down_XLF_XLK,2,126,15
GDX_down_up_down_XLF_XLK,3,126,1
GDX_up_down_down_XLF_XLK,1,126,63
GDX_up_down_down_XLF_XLK,2,126,31
GDX_up_down_down_XLF_XLK,3,126,38
GDX_up_up_up_XLF_XLU,1,128,0
GDX_up_up_up_XLF_XLU,2,128,0
GDX_up_up_up_XLF_XLU,3,128,0
GDX_down_down_down_XLF_XLU,1,127,0
GDX_down_down_down_XLF_XLU,2,127,2
GDX_down_down_down_XLF_XLU,3,127,0
GDX_up_up_down_XLF_XLU,1,126,0
GDX_up_up_down_XLF_XLU,2,126,0
GDX_up_up_down_XLF_XLU,3,126,0
GDX_up_down_up_XLF_XLU,1,126,0
GDX_up_down_up_XLF_XLU,2,126,0
GDX_up_down_up_XLF_XLU,3,126,2
GDX_down_up_up_XLF_XLU,1,126,0
GDX_down_up_up_XLF_XLU,2,126,0
GDX_down_up_up_XLF_XLU,3,126,1
GDX_down_down_up_XLF_XLU,1,126,0
GDX_down_down_up_XLF_XLU,2,126,0
GDX_down_down_up_XLF_XLU,3,126,0
GDX_down_up_down_XLF_XLU,1,126,0
GDX_down_up_down_XLF_XLU,2,126,7
GDX_down_up_down_XLF_XLU,3,126,3
GDX_up_down_down_XLF_XLU,1,126,45
GDX_up_down_down_XLF_XLU,2,126,5
GDX_up_down_down_XLF_XLU,3,126,35
GDX_up_up_up_XLF_XLV,1,128,0
GDX_up_up_up_XLF_XLV,2,128,0
GDX_up_up_up_XLF_XLV,3,128,0
GDX_down_down_down_XLF_XLV,1,127,0
GDX_down_down_down_XLF_XLV,2,127,2
GDX_down_down_down_XLF_XLV,3,127,2
GDX_up_up_down_XLF_XLV,1,126,0
GDX_up_up_down_XLF_XLV,2,126,0
GDX_up_up_down_XLF_XLV,3,126,0
GDX_up_down_up_XLF_XLV,1,126,2
GDX_up_down_up_XLF_XLV,2,126,0
GDX_up_down_up_XLF_XLV,3,126,2
GDX_down_up_up_XLF_XLV,1,126,0
GDX_down_up_up_XLF_XLV,2,126,0
GDX_down_up_up_XLF_XLV,3,126,0
GDX_down_down_up_XLF_XLV,1,0,0
GDX_down_down_up_XLF_XLV,2,0,0
GDX_down_down_up_XLF_XLV,3,0,0
GDX_down_up_down_XLF_XLV,1,126,0
GDX_down_up_down_XLF_XLV,2,126,6
GDX_down_up_down_XLF_XLV,3,126,2
GDX_up_down_down_XLF_XLV,1,126,56
GDX_up_down_down_XLF_XLV,2,126,13
GDX_up_down_down_XLF_XLV,3,126,26
GDX_up_up_up_XLK_XLU,1,128,0
GDX_up_up_up_XLK_XLU,2,128,0
GDX_up_up_up_XLK_XLU,3,128,0
GDX_down_down_down_XLK_XLU,1,126,0
GDX_down_down_down_XLK_XLU,2,126,0
GDX_down_down_down_XLK_XLU,3,126,0
GDX_up_up_down_XLK_XLU,1,126,0
GDX_up_up_down_XLK_XLU,2,126,0
GDX_up_up_down_XLK_XLU,3,126,0
GDX_up_down_up_XLK_XLU,1,126,21
GDX_up_down_up_XLK_XLU,2,126,6
GDX_up_down_up_XLK_XLU,3,126,2
GDX_down_up_up_XLK_XLU,1,126,0
GDX_down_up_up_XLK_XLU,2,126,0
GDX_down_up_up_XLK_XLU,3,126,0
GDX_down_down_up_XLK_XLU,1,126,0
GDX_down_down_up_XLK_XLU,2,126,2
GDX_down_down_up_XLK_XLU,3,126,2
GDX_down_up_down_XLK_XLU,1,126,0
GDX_down_up_down_XLK_XLU,2,126,0
GDX_down_up_down_XLK_XLU,3,126,0
GDX_up_down_down_XLK_XLU,1,126,46
GDX_up_down_down_XLK_XLU,2,126,16
GDX_up_down_down_XLK_XLU,3,126,48
GDX_up_up_up_XLK_XLV,1,128,0
GDX_up_up_up_XLK_XLV,2,128,0
GDX_up_up_up_XLK_XLV,3,128,0
GDX_down_down_down_XLK_XLV,1,126,0
GDX_down_down_down_XLK_XLV,2,126,0
GDX_down_down_down_XLK_XLV,3,126,2
GDX_up_up_down_XLK_XLV,1,126,0
GDX_up_up_down_XLK_XLV,2,126,0
GDX_up_up_down_XLK_XLV,3,126,0
GDX_up_down_up_XLK_XLV,1,126,0
GDX_up_down_up_XLK_XLV,2,126,0
GDX_up_down_up_XLK_XLV,3,126,0
GDX_down_up_up_XLK_XLV,1,126,0
GDX_down_up_up_XLK_XLV,2,126,2
GDX_down_up_up_XLK_XLV,3,126,0
GDX_down_down_up_XLK_XLV,1,126,0
GDX_down_down_up_XLK_XLV,2,126,0
GDX_down_down_up_XLK_XLV,3,126,0
GDX_down_up_down_XLK_XLV,1,126,0
GDX_down_up_down_XLK_XLV,2,126,2
GDX_down_up_down_XLK_XLV,3,126,0
GDX_up_down_down_XLK_XLV,1,126,61
GDX_up_down_down_XLK_XLV,2,126,41
