ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,abs_full_avg
TEPSX,pair_scan,pair_scan,GLD_up_SPY_down,1,0.3129103554334669,565,0.5982300884955752,0.5341685980339829,90,0.6222222222222222,0.3129103554334669
UJPSX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.31286102633230134,321,0.5700934579439252,0.6756956157535907,92,0.5978260869565217,0.31286102633230134
SMPSX,pair_scan,pair_scan,XLE_down_XLV_down,3,0.3127655509333336,486,0.5596707818930041,0.4839921892780401,89,0.6292134831460674,0.3127655509333336
SMPSX,pair_scan,pair_scan,LQD_up_XLE_down,2,0.3127311723946234,509,0.5756385068762279,0.3938959162544621,89,0.5955056179775281,0.3127311723946234
TEPSX,pair_scan,pair_scan,SPY_down_TIP_up,1,0.3126845164008712,627,0.6028708133971292,0.39528995052842414,75,0.6266666666666667,0.3126845164008712
TEPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.31264468482889424,528,0.6136363636363636,0.5718350419203841,76,0.631578947368421,0.31264468482889424
SMPIX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.31253220341648447,571,0.5779334500875657,0.3821682220643396,92,0.5978260869565217,0.31253220341648447
SMPSX,pair_scan,pair_scan,FXY_up_HYG_up,1,0.31203973925689693,626,0.5750798722044729,0.6679876623577482,107,0.6355140186915887,0.31203973925689693
UJPIX,pair_scan,pair_scan,GDX_down_UUP_up,2,0.3119176118436382,256,0.55859375,0.2662311748621533,117,0.5641025641025641,0.3119176118436382
TEPIX,pair_scan,pair_scan,SPY_down_TIP_up,1,0.3118349933906309,657,0.6012176560121766,0.40033394036295666,75,0.6266666666666667,0.3118349933906309
UJPIX,pair_scan,pair_scan,JNK_down_SPY_down,1,0.31178866257362114,521,0.5566218809980806,1.0326420855051737,133,0.6466165413533834,0.31178866257362114
SMPSX,pair_scan,pair_scan,FXY_down_IWM_down,2,0.31173202896904895,859,0.570430733410943,0.6848683808355432,101,0.6237623762376238,0.31173202896904895
SMPIX,pair_scan,pair_scan,LQD_up_SPY_down,3,0.31122613542036215,501,0.5728542914171657,0.40890438358236975,71,0.6338028169014085,0.31122613542036215
ULPSX,pair_scan,pair_scan,GDX_up_XLV_down,1,0.311095150236119,655,0.5694656488549619,0.5582148679537482,96,0.5833333333333334,0.311095150236119
REPIX,pair_scan,pair_scan,GDX_up_XLF_down,1,0.31094247993982177,619,0.567043618739903,0.4318572417974346,93,0.5698924731182796,0.31094247993982177
INPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.31092456235484256,425,0.5858823529411765,0.39295178208049847,72,0.5555555555555556,0.31092456235484256
UGPIX,pair_scan,pair_scan,FXY_up_XLK_down,2,0.3108709476432226,816,0.5637254901960784,0.4233934868410849,64,0.59375,0.3108709476432226
UGPSX,pair_scan,pair_scan,FXY_up_QQQ_down,3,0.3108581690801307,1035,0.5700483091787439,0.454470200777843,69,0.5507246376811594,0.3108581690801307
FNPIX,pair_scan,pair_scan,EEM_up_QQQ_down,1,0.3107278079654516,171,0.5906432748538012,0.20254596164694255,43,0.5581395348837209,0.3107278079654516
BIPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.3106537624735757,611,0.5793780687397708,0.5055667354418703,72,0.5972222222222222,0.3106537624735757
BIPIX,pair_scan,pair_scan,SPY_down_XLE_up,1,0.3105228138920897,132,0.5681818181818182,0.5136396908850037,98,0.6020408163265306,0.3105228138920897
SMPIX,pair_scan,pair_scan,LQD_up_XLE_down,2,0.31041804019713604,509,0.5776031434184676,0.39479477618863934,89,0.6067415730337079,0.31041804019713604
SMPSX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.31037872205879474,565,0.5752212389380531,0.3804114436237413,92,0.5869565217391305,0.31037872205879474
UJPSX,pair_scan,pair_scan,GDX_down_UUP_up,2,0.31012524202938585,239,0.5523012552301255,0.26502758545222116,117,0.5641025641025641,0.31012524202938585
SMPSX,pair_scan,pair_scan,SPY_down_XLF_down,2,0.3097894148628554,554,0.5523465703971119,0.5981299560367326,123,0.6016260162601627,0.3097894148628554
UOPSX,pair_scan,pair_scan,GDX_up_XLV_down,1,0.3097323210126828,842,0.5831353919239906,0.544058482668128,96,0.6145833333333334,0.3097323210126828
SMPSX,pair_scan,pair_scan,SLV_up_XLK_down,2,0.3096074792855581,375,0.5866666666666667,0.4811217438480317,76,0.5921052631578947,0.3096074792855581
SMPIX,pair_scan,pair_scan,QQQ_down_XLE_up,3,0.30934806772079343,509,0.5854616895874263,0.38748363008230924,102,0.6764705882352942,0.30934806772079343
SMPIX,pair_scan,pair_scan,GLD_down_XLV_up,1,0.3092127738949108,428,0.5514018691588785,1.1139779308247226,75,0.64,0.3092127738949108
UOPIX,pair_scan,pair_scan,JNK_down_TIP_up,1,0.30906525283276814,904,0.5752212389380531,0.4497486347881197,62,0.5967741935483871,0.30906525283276814
BIPSX,pair_scan,pair_scan,SPY_down_XLF_up,3,0.3089285116560862,129,0.5736434108527132,0.5743010644546136,49,0.6938775510204082,0.3089285116560862
UGPIX,pair_scan,pair_scan,FXY_up_QQQ_down,2,0.3087395559110123,1004,0.5677290836653387,0.40050465014318126,69,0.5942028985507246,0.3087395559110123
TEPIX,pair_scan,pair_scan,GLD_up_IWM_down,1,0.3085715120469869,553,0.6003616636528029,0.3562390044922549,91,0.5714285714285714,0.3085715120469869
SMPIX,pair_scan,pair_scan,GLD_up_IWM_down,2,0.3085192009624811,854,0.572599531615925,0.34607232291863216,91,0.5604395604395604,0.3085192009624811
UOPSX,pair_scan,pair_scan,QQQ_down_TLT_up,1,0.30822574138184405,355,0.5774647887323944,0.22494242191380595,82,0.573170731707317,0.30822574138184405
UGPIX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.3082229245332316,889,0.5545556805399325,0.6168736304093944,83,0.5903614457831325,0.3082229245332316
SMPIX,pair_scan,pair_scan,TLT_up_XLF_down,3,0.30814985778551296,646,0.5773993808049536,0.47893492073270694,81,0.654320987654321,0.30814985778551296
UAPIX,pair_scan,pair_scan,UUP_down_XLK_down,1,0.3081344776943145,427,0.5597189695550351,0.5189331402619386,63,0.5873015873015873,0.3081344776943145
UOPIX,pair_scan,pair_scan,GDX_up_SPY_down,3,0.3078081241215407,806,0.6215880893300249,0.3661319759257634,76,0.631578947368421,0.3078081241215407
UUPIX,pair_scan,pair_scan,XLE_down_XLK_down,1,0.30770882166253793,1299,0.552732871439569,0.6495591707457362,66,0.5606060606060606,0.30770882166253793
SMPSX,pair_scan,pair_scan,LQD_up_TIP_up,1,0.3076806817112892,247,0.5708502024291497,0.2616384294472517,175,0.5828571428571429,0.3076806817112892
UOPIX,pair_scan,pair_scan,QQQ_down_TLT_up,2,0.30761101957084763,407,0.5921375921375921,0.2755500921431835,82,0.573170731707317,0.30761101957084763
WCPIX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.307596986184793,269,0.5799256505576208,0.4759486132250673,80,0.575,0.307596986184793
BKPIX,pair_scan,pair_scan,GDX_up_XLK_down,2,0.3075417925886724,319,0.5830721003134797,0.3016691907916507,75,0.6266666666666667,0.3075417925886724
UJPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.30747552129541206,257,0.5642023346303502,0.5441996873518159,72,0.6388888888888888,0.30747552129541206
SMPIX,pair_scan,pair_scan,XLU_down_XLV_down,3,0.30738590346485806,681,0.5756240822320118,0.6257918849811506,108,0.6388888888888888,0.30738590346485806
TEPIX,pair_scan,pair_scan,GLD_up_SPY_down,1,0.30724212170497167,567,0.6014109347442681,0.5407033616459518,90,0.6222222222222222,0.30724212170497167
SMPIX,pair_scan,pair_scan,GDX_up_SPY_down,2,0.3072075465127761,776,0.5914948453608248,0.6500559922197653,76,0.6052631578947368,0.3072075465127761
TEPIX,pair_scan,pair_scan,TLT_up_XLE_down,1,0.30714088358979,444,0.5945945945945946,0.34075764419696,92,0.6413043478260869,0.30714088358979
BIPSX,pair_scan,pair_scan,SPY_down_XLU_up,2,0.3070671499171203,268,0.6007462686567164,0.6339754744295168,79,0.6582278481012658,0.3070671499171203
SMPSX,pair_scan,pair_scan,GLD_up_IWM_down,2,0.3070139573525777,854,0.5714285714285714,0.3434755979034707,91,0.5604395604395604,0.3070139573525777
IDPIX,pair_scan,pair_scan,TIP_up_XLU_up,1,0.30685149483919394,128,0.5703125,0.32830551369916927,115,0.5826086956521739,0.30685149483919394
UOPIX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.3067201518530031,507,0.591715976331361,0.2628475875470423,77,0.5844155844155844,0.3067201518530031
SMPIX,pair_scan,pair_scan,LQD_up_TLT_up,2,0.30630041513847756,927,0.5706580366774542,0.42966530390907004,177,0.6101694915254238,0.30630041513847756
SMPIX,pair_scan,pair_scan,FXY_down_QQQ_down,3,0.306070002341736,786,0.5712468193384224,0.48830149024349334,100,0.66,0.306070002341736
UJPSX,pair_scan,pair_scan,SLV_up_SPY_down,1,0.3059135215667147,484,0.5619834710743802,0.9345460091084176,80,0.6375,0.3059135215667147
UUPSX,pair_scan,pair_scan,XLE_down_XLK_down,1,0.3056584519430036,1299,0.5511932255581217,0.6460358239425863,66,0.5606060606060606,0.3056584519430036
SMPIX,pair_scan,pair_scan,QQQ_down_XLE_down,2,0.3055539828052193,389,0.5681233933161953,0.48920771392874457,68,0.5882352941176471,0.3055539828052193
SMPIX,pair_scan,pair_scan,FXY_up_XLE_down,1,0.30523458422994515,555,0.563963963963964,1.2263413475525418,70,0.6714285714285714,0.30523458422994515
UOPIX,pair_scan,pair_scan,GDX_up_XLK_down,3,0.3051453520661391,793,0.6242118537200504,0.35417072569929414,75,0.6533333333333333,0.3051453520661391
BKPSX,pair_scan,pair_scan,GDX_up_XLK_down,2,0.3050728085896983,350,0.58,0.2977643651300888,75,0.6266666666666667,0.3050728085896983
SVPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.3050664457341833,303,0.5544554455445545,0.4530980243781575,76,0.6052631578947368,0.3050664457341833
SMPSX,pair_scan,pair_scan,LQD_up_XLK_down,3,0.30466130333360636,462,0.577922077922078,0.32398583427803723,71,0.6197183098591549,0.30466130333360636
SMPSX,pair_scan,pair_scan,FXY_down_QQQ_down,3,0.3046281664489549,786,0.5699745547073791,0.48520684982591994,100,0.66,0.3046281664489549
UBPIX,pair_scan,pair_scan,SPY_down_XLF_up,3,0.3045504445466265,210,0.5619047619047619,0.3471441010892372,49,0.5918367346938775,0.3045504445466265
BIPIX,pair_scan,pair_scan,SPY_down_XLV_up,2,0.3045033287456444,244,0.5860655737704918,0.6066047214660074,69,0.6376811594202898,0.3045033287456444
UOPIX,pair_scan,pair_scan,FXY_up_GLD_up,1,0.30450189390813925,778,0.5989717223650386,0.5355896838910819,122,0.5737704918032787,0.30450189390813925
UAPSX,pair_scan,pair_scan,UUP_down_XLK_down,1,0.3044978909278935,427,0.5597189695550351,0.5109716021374409,63,0.5873015873015873,0.3044978909278935
UOPSX,pair_scan,pair_scan,GDX_up_SPY_down,3,0.3042930275787148,806,0.6215880893300249,0.3634320210363762,76,0.631578947368421,0.3042930275787148
UOPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.3042200323743545,700,0.5742857142857143,0.5258509744663143,55,0.6363636363636364,0.3042200323743545
BTCFX,pair_scan,pair_scan,XLK_down_XLV_down,3,0.3041171084437639,244,0.5860655737704918,0.26297901786389044,78,0.5897435897435898,0.3041171084437639
UOPSX,pair_scan,pair_scan,QQQ_down_TLT_up,2,0.30406211469607203,407,0.5921375921375921,0.2718417013390484,82,0.573170731707317,0.30406211469607203
UGPSX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.3038118377524817,889,0.5545556805399325,0.6127526917052922,83,0.5903614457831325,0.3038118377524817
SMPIX,pair_scan,pair_scan,HYG_down_TIP_up,3,0.30371929955080657,665,0.5849624060150376,0.4097115838405718,60,0.6333333333333333,0.30371929955080657
SMPIX,pair_scan,pair_scan,GLD_down_SLV_up,2,0.3036728589218188,369,0.5989159891598916,0.8876612530961292,41,0.6829268292682927,0.3036728589218188
SMPSX,pair_scan,pair_scan,GDX_up_SPY_down,2,0.30309820787787783,776,0.5914948453608248,0.648643850783905,76,0.6052631578947368,0.30309820787787783
UOPSX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.3030401189594035,507,0.591715976331361,0.2587622864080724,77,0.5844155844155844,0.3030401189594035
UOPSX,pair_scan,pair_scan,GDX_up_UUP_down,1,0.302843873173355,612,0.5816993464052288,0.4672673567926033,127,0.6220472440944882,0.302843873173355
SMPIX,pair_scan,pair_scan,GDX_up_QQQ_down,3,0.3027773265814336,815,0.6085889570552148,0.4237966557843735,80,0.625,0.3027773265814336
TEPIX,pair_scan,pair_scan,IWM_up_QQQ_down,1,0.30246668453010267,233,0.6094420600858369,-0.42637466401335355,43,0.627906976744186,0.30246668453010267
FNPSX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.3023921093241022,308,0.5876623376623377,0.349403428023152,44,0.6136363636363636,0.3023921093241022
SMPSX,pair_scan,pair_scan,FXY_up_XLE_down,1,0.3023579964995514,553,0.5623869801084991,1.2292201011323616,70,0.6714285714285714,0.3023579964995514
UOPIX,pair_scan,pair_scan,QQQ_down_TLT_up,1,0.3022490339547671,405,0.5728395061728395,0.22761554522533567,82,0.573170731707317,0.3022490339547671
UOPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.3018819889058977,700,0.5728571428571428,0.5224171510080723,55,0.6363636363636364,0.3018819889058977
SMPSX,pair_scan,pair_scan,GDX_up_QQQ_down,3,0.3017931423959515,814,0.6031941031941032,0.42198045926896793,80,0.625,0.3017931423959515
UJPIX,pair_scan,pair_scan,SPY_down_UUP_down,1,0.3017487678643653,709,0.5684062059238364,0.9674054827629854,67,0.6716417910447762,0.3017487678643653
SMPIX,pair_scan,pair_scan,FXY_up_QQQ_up,1,0.30169465572888404,283,0.5512367491166078,0.45775932832848754,99,0.6060606060606061,0.30169465572888404
TEPSX,pair_scan,pair_scan,UUP_down_XLU_down,1,0.3015801226775179,304,0.5888157894736842,0.5670967552815358,75,0.68,0.3015801226775179
SMPSX,pair_scan,pair_scan,XLU_down_XLV_down,3,0.30152642037837973,661,0.5718608169440242,0.624601067293925,108,0.6388888888888888,0.30152642037837973
UOPSX,pair_scan,pair_scan,GDX_up_XLK_down,3,0.30143776593592503,793,0.6229508196721312,0.3516172136475772,75,0.6533333333333333,0.30143776593592503
SMPIX,pair_scan,pair_scan,LQD_up_XLK_down,3,0.30141333628913397,474,0.5759493670886076,0.32833182777301484,71,0.6197183098591549,0.30141333628913397
INPIX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.30134679919574603,467,0.5952890792291221,0.5426858689362476,80,0.6,0.30134679919574603
UJPSX,pair_scan,pair_scan,HYG_down_XLV_down,1,0.3011492047659174,532,0.5507518796992481,0.9203571892033854,111,0.6216216216216216,0.3011492047659174
UJPIX,pair_scan,pair_scan,IWM_down_TLT_up,2,0.30104743416970925,549,0.6010928961748634,0.7575222602638181,78,0.6666666666666666,0.30104743416970925
TEPSX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.3009105838208507,767,0.6075619295958279,0.35112129590516866,83,0.6265060240963856,0.3009105838208507
ULPIX,pair_scan,pair_scan,GDX_up_XLV_down,1,0.3008883553887781,671,0.5692995529061102,0.5628198148069962,96,0.5833333333333334,0.3008883553887781
BITIX,pair_scan,pair_scan,EEM_up_LQD_up,1,0.30082404317777894,135,0.562962962962963,0.3579208372467786,124,0.5645161290322581,0.30082404317777894
SMPSX,pair_scan,pair_scan,GLD_down_SLV_up,2,0.3007852734796429,369,0.5962059620596206,0.8830641011500102,41,0.6829268292682927,0.3007852734796429
SMPSX,pair_scan,pair_scan,EEM_down_GDX_up,2,0.30060684745568267,677,0.6115214180206795,0.6393981586527945,72,0.6666666666666666,0.30060684745568267
BMPSX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.30001760245039466,329,0.5531914893617021,0.5735706148210461,80,0.625,0.30001760245039466
SMPSX,pair_scan,pair_scan,HYG_down_TIP_up,3,0.29996789414817165,665,0.5849624060150376,0.4074140316856264,60,0.6333333333333333,0.29996789414817165
REPSX,pair_scan,pair_scan,GDX_up_TLT_up,1,0.29979492987046197,231,0.5974025974025974,0.20927882745633192,117,0.5897435897435898,0.29979492987046197
SMPSX,pair_scan,pair_scan,EEM_down_GDX_up,3,0.2997288995219161,613,0.601957585644372,0.35742897464937173,72,0.6805555555555556,0.2997288995219161
UOPSX,pair_scan,pair_scan,FXY_up_GLD_up,1,0.29963757417742926,768,0.5989583333333334,0.5322242840456443,122,0.5737704918032787,0.29963757417742926
UJPIX,pair_scan,pair_scan,QQQ_down_XLK_down,2,0.29946526385907724,787,0.5857687420584498,0.5018348624388302,148,0.6013513513513513,0.29946526385907724
TEPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.299396216190657,772,0.6088082901554405,0.3551825757473549,83,0.6265060240963856,0.299396216190657
ULPIX,pair_scan,pair_scan,GDX_up_XLF_down,1,0.29920956154324674,689,0.5732946298984035,0.5632339142743786,93,0.6236559139784946,0.29920956154324674
SMPIX,pair_scan,pair_scan,IWM_down_LQD_up,3,0.29901845187476656,473,0.5623678646934461,0.22615205743764072,72,0.6111111111111112,0.29901845187476656
SMPIX,pair_scan,pair_scan,EEM_down_GDX_up,2,0.29897854613136476,677,0.6115214180206795,0.6409582092957739,72,0.6666666666666666,0.29897854613136476
BKPIX,pair_scan,pair_scan,HYG_up_QQQ_down,1,0.29886410129696783,172,0.5523255813953488,0.574922611426283,44,0.6136363636363636,0.29886410129696783
UOPIX,pair_scan,pair_scan,IWM_down_TLT_up,2,0.29845316490356155,549,0.5883424408014571,0.3294990269741451,78,0.6153846153846154,0.29845316490356155
UMPIX,pair_scan,pair_scan,GLD_up_XLK_down,1,0.29819652967199856,640,0.56875,0.5179754515828274,89,0.6067415730337079,0.29819652967199856
UJPSX,pair_scan,pair_scan,HYG_down_SLV_up,2,0.29815934592411913,440,0.5795454545454546,0.5215854200344388,82,0.5853658536585366,0.29815934592411913
UJPSX,pair_scan,pair_scan,IWM_down_TLT_up,2,0.2980226690904811,549,0.6029143897996357,0.7547398294098485,78,0.6666666666666666,0.2980226690904811
UOPSX,pair_scan,pair_scan,JNK_down_XLF_down,1,0.29777704996054194,845,0.5597633136094674,0.6176503288645881,124,0.6209677419354839,0.29777704996054194
BIPSX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.29762027671931096,579,0.5751295336787565,0.5589225604667926,80,0.6,0.29762027671931096
TEPSX,pair_scan,pair_scan,FXY_up_GDX_up,1,0.2975662686147634,754,0.616710875331565,0.5153782666579197,118,0.635593220338983,0.2975662686147634
UOPIX,pair_scan,pair_scan,SLV_up_SPY_down,1,0.2973989353655259,504,0.6031746031746031,0.6453466596915883,80,0.6625,0.2973989353655259
SMPIX,pair_scan,pair_scan,GLD_up_XLV_down,2,0.29732662874893867,815,0.5791411042944785,0.33999291417265265,98,0.6020408163265306,0.29732662874893867
TEPIX,pair_scan,pair_scan,SLV_up_XLF_down,1,0.29730551670712807,533,0.5928705440900562,0.23662598625584413,99,0.5959595959595959,0.29730551670712807
UDPIX,pair_scan,pair_scan,SLV_up_XLK_down,1,0.29717404115177676,451,0.5787139689578714,0.42797208178543344,76,0.618421052631579,0.29717404115177676
SMPSX,pair_scan,pair_scan,LQD_up_TLT_up,2,0.2971615910741639,903,0.5658914728682171,0.42735806631890355,177,0.6045197740112994,0.2971615910741639
UDPIX,pair_scan,pair_scan,GLD_up_XLF_down,1,0.29715574025217284,715,0.5818181818181818,0.3909500563940556,100,0.62,0.29715574025217284
UDPSX,pair_scan,pair_scan,SLV_up_XLK_down,1,0.2970014841290983,440,0.575,0.4245706391844505,76,0.618421052631579,0.2970014841290983
UUPIX,pair_scan,pair_scan,XLK_down_XLV_down,2,0.2968602011711598,1416,0.5529661016949152,0.5306871807724163,78,0.5897435897435898,0.2968602011711598
SMPIX,pair_scan,pair_scan,GDX_up_HYG_down,3,0.29673668227808414,590,0.588135593220339,0.48169598822643217,76,0.618421052631579,0.29673668227808414
SMPIX,pair_scan,pair_scan,TLT_up_XLE_down,3,0.2966408162060188,598,0.5635451505016722,0.5267156433135939,92,0.6521739130434783,0.2966408162060188
SMPIX,pair_scan,pair_scan,GDX_up_XLK_down,2,0.29660719273943237,763,0.5923984272608126,0.5141376992058945,75,0.6133333333333333,0.29660719273943237
CYPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.29640217445483724,521,0.5892514395393474,0.6212528628206148,76,0.631578947368421,0.29640217445483724
SMPIX,pair_scan,pair_scan,GDX_up_XLK_down,3,0.2959769077170919,816,0.6004901960784313,0.5000519692406094,75,0.6533333333333333,0.2959769077170919
UGPIX,pair_scan,pair_scan,FXY_up_SPY_down,3,0.29566654417662175,1072,0.566231343283582,0.43770099970844056,68,0.5588235294117647,0.29566654417662175
SMPSX,pair_scan,pair_scan,LQD_up_XLF_down,2,0.29557302990966394,679,0.5832106038291606,0.3892956152524171,75,0.6,0.29557302990966394
UJPIX,pair_scan,pair_scan,HYG_down_SLV_up,2,0.29545511447887673,437,0.5812356979405034,0.5207436833538358,82,0.5853658536585366,0.29545511447887673
SMPSX,pair_scan,pair_scan,TLT_up_XLE_down,3,0.2947774287378651,594,0.563973063973064,0.5247171475289812,92,0.6521739130434783,0.2947774287378651
UJPSX,pair_scan,pair_scan,SPY_down_UUP_down,1,0.294756984218574,656,0.5640243902439024,0.9627944573220629,67,0.6716417910447762,0.294756984218574
BIPSX,pair_scan,pair_scan,GLD_up_QQQ_down,1,0.29473340103509044,530,0.5528301886792453,0.33483837474129574,94,0.5531914893617021,0.29473340103509044
TEPIX,pair_scan,pair_scan,GDX_up_JNK_down,1,0.29464302754084204,236,0.5508474576271186,0.5503452806559144,79,0.5822784810126582,0.29464302754084204
SMPIX,pair_scan,pair_scan,XLE_down_XLV_down,3,0.2946324768788654,572,0.5664335664335665,0.48710997599023936,89,0.6292134831460674,0.2946324768788654
UUPIX,pair_scan,pair_scan,FXY_up_QQQ_down,1,0.2945739821884713,1108,0.5523465703971119,1.0693145390006964,69,0.6376811594202898,0.2945739821884713
TEPSX,pair_scan,pair_scan,SLV_up_XLF_down,1,0.29453253873398133,521,0.5969289827255279,0.23024656392717108,99,0.5959595959595959,0.29453253873398133
SMPSX,pair_scan,pair_scan,FXY_down_JNK_down,3,0.29438205864795725,383,0.5509138381201044,0.29216521836608617,112,0.5714285714285714,0.29438205864795725
SMPSX,pair_scan,pair_scan,LQD_up_XLV_up,2,0.2941897027877875,630,0.5825396825396826,0.49543502923959065,128,0.6015625,0.2941897027877875
UBPIX,pair_scan,pair_scan,EEM_down_GDX_up,3,0.29412979638361775,402,0.5771144278606966,0.5575248190823505,72,0.6527777777777778,0.29412979638361775
UJPSX,pair_scan,pair_scan,JNK_down_QQQ_down,1,0.2941209698755249,249,0.5542168674698795,0.9643795420768159,106,0.6509433962264151,0.2941209698755249
TEPSX,pair_scan,pair_scan,UUP_down_XLF_down,1,0.29404217466659505,450,0.5777777777777777,0.562967729859404,71,0.647887323943662,0.29404217466659505
UMPSX,pair_scan,pair_scan,GLD_up_XLK_down,1,0.29402921224965883,640,0.5671875,0.5127056475411228,89,0.6067415730337079,0.29402921224965883
PMPSX,pair_scan,pair_scan,HYG_up_SLV_down,2,0.29389893877599116,157,0.554140127388535,0.6308829515599155,71,0.6056338028169014,0.29389893877599116
UJPIX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.29385334370960225,331,0.56797583081571,0.6754368133988129,92,0.5978260869565217,0.29385334370960225
SMPIX,pair_scan,pair_scan,GDX_up_XLF_down,2,0.2937974566341633,913,0.6013143483023001,0.4653019506665714,93,0.6236559139784946,0.2937974566341633
UUPSX,pair_scan,pair_scan,XLK_down_XLV_down,2,0.2937751471856676,1416,0.5529661016949152,0.5268101198442289,78,0.5897435897435898,0.2937751471856676
SMPIX,pair_scan,pair_scan,QQQ_down_XLU_down,3,0.2937589980501354,635,0.568503937007874,0.4760342502656722,83,0.5783132530120482,0.2937589980501354
TEPSX,pair_scan,pair_scan,TIP_up_XLE_down,1,0.2936896340655941,980,0.5948979591836735,0.29624031610924917,90,0.6333333333333333,0.2936896340655941
UOPSX,pair_scan,pair_scan,JNK_down_TIP_up,1,0.29364638255016834,899,0.5728587319243604,0.4459739618676319,62,0.5967741935483871,0.29364638255016834
BMPIX,pair_scan,pair_scan,LQD_up_XLK_down,1,0.29338114443570806,137,0.5547445255474452,0.596811179749945,36,0.6944444444444444,0.29338114443570806
UDPSX,pair_scan,pair_scan,GLD_up_XLF_down,1,0.2931590638956905,715,0.5804195804195804,0.3870774953619924,100,0.62,0.2931590638956905
UOPSX,pair_scan,pair_scan,SLV_up_SPY_down,1,0.29311728755749633,504,0.6011904761904762,0.6414412942722367,80,0.6625,0.29311728755749633
SMPIX,pair_scan,pair_scan,XLU_down_XLV_down,2,0.29308069976765133,676,0.5828402366863905,0.670857911339634,108,0.6388888888888888,0.29308069976765133
UUPIX,pair_scan,pair_scan,TIP_up_TLT_down,2,0.2930004386699563,326,0.5736196319018405,0.5146804385245735,42,0.5714285714285714,0.2930004386699563
BIPIX,pair_scan,pair_scan,JNK_down_XLU_up,1,0.2929163147055527,446,0.5807174887892377,0.32475939624646494,75,0.5733333333333334,0.2929163147055527
CYPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.2928680349391564,545,0.5908256880733945,0.6262111919552791,76,0.6447368421052632,0.2928680349391564
SMPSX,pair_scan,pair_scan,GDX_up_XLK_down,2,0.2928507489543288,763,0.5923984272608126,0.5128983488179303,75,0.6133333333333333,0.2928507489543288
SMPIX,pair_scan,pair_scan,FXY_down_JNK_down,3,0.29280639102355543,383,0.5509138381201044,0.29531775722893255,112,0.5714285714285714,0.29280639102355543
UUPSX,pair_scan,pair_scan,FXY_up_QQQ_down,1,0.29278833164409396,1108,0.5541516245487365,1.0652035381635405,69,0.6376811594202898,0.29278833164409396
UOPIX,pair_scan,pair_scan,SLV_up_XLK_down,1,0.2926742273415738,478,0.600418410041841,0.5742409975361468,76,0.618421052631579,0.2926742273415738
UJPSX,pair_scan,pair_scan,SPY_down_XLE_up,2,0.29259269010699435,412,0.6189320388349514,0.4264075061544716,98,0.6224489795918368,0.29259269010699435
UOPSX,pair_scan,pair_scan,FXY_up_JNK_up,1,0.2923678163012464,581,0.5903614457831325,0.2924369430460473,108,0.5925925925925926,0.2923678163012464
UJPIX,pair_scan,pair_scan,HYG_down_QQQ_down,1,0.2920808687013333,475,0.5536842105263158,0.8807090677198223,123,0.6422764227642277,0.2920808687013333
UOPSX,pair_scan,pair_scan,UUP_down_XLK_down,1,0.2920556508004477,666,0.5645645645645646,0.4010575666511749,63,0.5714285714285714,0.2920556508004477
UDPIX,pair_scan,pair_scan,GDX_up_IWM_down,1,0.29190480164652577,554,0.5956678700361011,0.38636718939864484,82,0.573170731707317,0.29190480164652577
PHPSX,pair_scan,pair_scan,QQQ_down_XLF_up,2,0.29162320654764456,168,0.6071428571428571,0.6504799015560212,67,0.6865671641791045,0.29162320654764456
INPSX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.2916161883123614,464,0.5905172413793104,0.5365664066669059,80,0.6,0.2916161883123614
BKPIX,pair_scan,pair_scan,JNK_up_QQQ_down,2,0.2915414836514202,373,0.5817694369973191,0.353076030213498,46,0.6739130434782609,0.2915414836514202
UJPIX,pair_scan,pair_scan,SPY_down_XLF_up,2,0.29128134700195907,300,0.62,0.705158960080917,49,0.6530612244897959,0.29128134700195907
