ticker,strategy_no,condition,own_avg,new_dates,marginal_avg
UNPIX,2,HYG_up_QQQ_down,0.24481812670652803,367,0.306497403416142
UNPIX,3,FXY_up_down_down_IWM_XLV,0.2632564172800924,213,-0.32472798311778217
UNPSX,1,combo_ext_vix_chg_up__self_big_down,0.4279261091374525,581,0.4279261091374525
UNPSX,2,GLD_up_down_down_QQQ_XLV,0.2835294432620064,421,0.3003191449464321
UNPSX,3,HYG_up_up_down_JNK_QQQ,0.2699423524721951,240,0.30307569138088297
UOPIX,1,combo_ext_vix_chg_up__self_big_down,0.5495790109620684,638,0.5495790109620683
UOPIX,2,EEM_up_down_up_GLD_HYG,0.2997321563445862,603,0.301879198024259
UOPIX,3,HYG_down_TIP_up,0.32383452116454187,500,0.3253168341435804
UOPSX,1,GLD_up_down_down_XLF_XLK,0.7122994196381237,392,0.7122994196381238
UOPSX,2,FXY_up_up_down_TIP_XLE,0.4003457855225881,637,0.3170756774345725
UOPSX,3,combo_ext_vix_close_up__self_big_down,0.4556874584549022,402,0.3367499342603808
USPIX,1,EEM_up_up_up_SLV_XLV,0.49747529425272285,136,0.49747529425272274
USPSX,1,EEM_up_up_up_GLD_HYG,0.48663813708408077,121,0.48663813708408077
UTPIX,1,FXY_up_up_down_GDX_XLK,0.3792684267341154,508,0.37926842673411537
UTPSX,1,FXY_up_up_down_GDX_XLK,0.37960631872019834,508,0.3796063187201983
UTPSX,2,GLD_up_down_down_JNK_XLU,0.2416773200838276,129,0.31413241126963487
UTPSX,3,GDX_up_down_down_XLK_XLV,0.20193114657691985,125,0.30000942717783374
UUPIX,1,SPY_down_down_down_XLK_XLV,0.40388812673952657,1299,0.40388812673952657
UUPIX,2,EEM_down_up_up_TIP_XLV,0.4177828878754556,289,0.41778288787545553
UUPIX,3,combo_QQQ_down__ext_vix_5dchg_up,0.23694191010486126,317,-0.46796304416564233
UUPSX,1,SPY_down_down_down_XLK_XLV,0.3995505596396396,1299,0.39955055963963965
UUPSX,2,EEM_down_up_up_TIP_XLV,0.4190758547062641,292,0.4190758547062641
UUPSX,3,combo_QQQ_down__ext_vix_5dchg_up,0.2481064811191148,316,-0.4262565479202859
UVPIX,1,FXY_down_up_down_IWM_JNK,0.46456083548855437,268,0.46456083548855437
UVPIX,2,EEM_up_up_down_UUP_XLF,0.30010294520838926,153,0.317900848658186
UVPIX,3,GLD_up_down_up_TIP_XLU,0.3417339167438924,144,0.32107468017808904
UVPSX,1,combo_SLV_big_up__ext_tnx_yield_ge1,0.33978619840851043,286,0.3397861984085104
UVPSX,2,HYG_down_down_down_QQQ_SLV,0.3499391459180637,266,0.34993914591806374
UVPSX,3,LQD_down_up_down_QQQ_XLF,0.389207507848572,139,0.35755517426134087
UWPSX,1,XLV_up_XLC_down,0.3913202202965446,128,0.3913202202965447
UXPSX,1,SLV_up_down_down_TIP_TLT,0.2260833878153247,200,0.22608338781532475
WCPIX,1,GLD_up_down_down_XLK_XLV,0.3182164607085411,528,0.3182164607085411
WCPIX,2,GLD_down_up_up_TIP_XLF,0.3648871715187957,351,0.3648871715187957
WCPIX,3,combo_ext_vix_5dchg_ge10__self_down,0.28695899261482244,319,0.33840364945621026
WCPSX,1,GLD_up_down_down_XLK_XLV,0.31432587372593435,528,0.31432587372593435
WCPSX,2,GLD_down_up_up_TIP_XLF,0.3616520366359973,351,0.3616520366359974
WCPSX,3,combo_ext_vix_5dchg_ge10__self_down,0.28217910798509444,321,0.33660996008348715
