ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
MLPSX,1,True,0.12366676557261602,1490,0.5308724832214765,0.05264657192737046,216,0.4861111111111111,0.4170282475380811,219,0.6027397260273972,0.5552566473939436,60,0.65,120,30
OEPIX,3,True,0.1146722318647109,4136,0.5372340425531915,0.19902641446710634,395,0.5569620253164557,0.3143317010964087,1100,0.5690909090909091,0.3401860491921373,151,0.6158940397350994,200,40
OEPSX,3,True,0.10095957601709792,4058,0.5369640216855593,0.17867350590298323,394,0.5558375634517766,0.3073798720058097,1096,0.5702554744525548,0.3362980517100761,151,0.6158940397350994,200,40
OTPIX,3,True,0.10795947122704658,3748,0.5562966915688368,0.15733618647612588,377,0.583554376657825,0.2681140812427552,1000,0.599,0.3990070052505635,100,0.66,120,30
OTPSX,1,True,0.10322082523808276,3025,0.5596694214876033,0.15517988431816887,375,0.5813333333333334,0.3476785010318912,301,0.6112956810631229,0.49083075645867147,47,0.6170212765957447,120,30
PHPIX,3,True,0.12256213607360694,3773,0.5385634773389876,0.32072579675589097,391,0.5831202046035806,0.34941885767473424,713,0.603085553997195,0.4782942770772816,88,0.625,200,40
PHPSX,3,True,0.13417273790502113,3557,0.5417486646050043,0.30272789446667864,391,0.5754475703324808,0.3287257223425543,779,0.5738125802310655,0.575679744172535,137,0.6131386861313869,160,35
PMPIX,3,True,0.18560029812455148,4622,0.5199048031155344,0.5238741574069844,395,0.6126582278481013,0.41339746824738866,1480,0.552027027027027,0.7841123337375777,122,0.639344262295082,200,40
PMPSX,3,True,0.19831657706835076,4666,0.5216459494213459,0.4936434210671465,395,0.6075949367088608,0.42835300393186815,1485,0.5521885521885522,0.7801247388632605,122,0.639344262295082,200,40
REPIX,3,True,0.11117085097779544,4665,0.5348338692390139,0.05437211372202123,390,0.5435897435897435,0.3191943303360945,1029,0.5908649173955296,0.23723137463472432,153,0.5816993464052288,200,40
REPSX,3,True,0.12447628231134392,4539,0.536021150033047,0.04996353048120001,384,0.546875,0.4018279790947249,1201,0.5661948376353039,0.3367939842645411,134,0.6044776119402985,160,35
RRPIX,1,True,0.29503847144469303,210,0.5666666666666667,0.2535319353836,34,0.5882352941176471,0.29503847144469303,210,0.5666666666666667,0.2535319353836,34,0.5882352941176471,120,30
RRPSX,1,True,0.2942216326244474,197,0.5532994923857868,0.24971670575299207,34,0.5882352941176471,0.2942216326244474,197,0.5532994923857868,0.24971670575299207,34,0.5882352941176471,120,30
SGPIX,3,True,0.10473700990306918,2656,0.5338855421686747,0.09996135268456015,309,0.5275080906148867,0.27356379591442237,441,0.562358276643991,0.4507671793318205,75,0.64,160,35
SGPSX,3,True,0.11348942184520983,2575,0.5355339805825243,0.1053562333946836,309,0.5307443365695793,0.24823107011599532,473,0.5623678646934461,0.36929153440499657,76,0.618421052631579,160,35
