ticker,strategy_no,condition,horizon,trades,winner_days,overridden_days,exclusive_days,swallowed_ratio,exclusive_ratio
OTPIX,5,FXY_down_down_up_SPY_TIP,1,180,150,30,98,0.16666666666666666,0.5444444444444444
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,1,300,300,0,300,0.0,1.0
PHPIX,1,FXY_up_up_down_GDX_QQQ,1,468,468,0,166,0.0,0.3547008547008547
PHPIX,2,combo_GLD_big_up__self_down,3,257,92,165,31,0.642023346303502,0.12062256809338522
PHPIX,3,FXY_up_down_up_QQQ_XLE,2,290,95,195,94,0.6724137931034483,0.32413793103448274
PHPIX,4,combo_XLV_down__ext_usd_gold_ratio_le-1,1,236,117,119,27,0.5042372881355932,0.11440677966101695
PHPIX,5,combo_ext_usd_gold_ratio_le-1__self_down,2,325,25,300,25,0.9230769230769231,0.07692307692307693
PHPSX,1,FXY_up_up_down_GDX_QQQ,1,462,462,0,338,0.0,0.7316017316017316
PHPSX,2,IWM_up_up_down_LQD_SLV,1,166,160,6,111,0.03614457831325301,0.6686746987951807
PHPSX,3,IWM_down_XLC_up,1,169,155,14,126,0.08284023668639054,0.7455621301775148
PHPSX,4,combo_GLD_big_up__self_down,3,255,134,121,134,0.4745098039215686,0.5254901960784314
PHPSX,5,combo_GDX_big_down__self_up,2,170,107,63,107,0.37058823529411766,0.6294117647058823
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,1,521,521,0,257,0.0,0.4932821497120921
PMPIX,2,combo_XLU_big_up__ext_vix_chg_down,2,477,463,14,406,0.029350104821802937,0.8511530398322851
PMPIX,3,combo_SPY_big_down__ext_vix_close_up,5,524,394,130,316,0.2480916030534351,0.6030534351145038
PMPIX,4,combo_TLT_down__ext_usd_gold_ratio_ge1,1,430,234,196,204,0.4558139534883721,0.4744186046511628
PMPIX,5,UUP_up_down_up_XLK_XLU,1,309,183,126,183,0.4077669902912621,0.5922330097087378
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,1,525,525,0,312,0.0,0.5942857142857143
PMPSX,2,combo_XLU_big_up__ext_vix_chg_down,2,477,463,14,399,0.029350104821802937,0.8364779874213837
PMPSX,3,combo_QQQ_big_down__ext_vix_5dchg_up,5,489,403,86,347,0.17586912065439672,0.7096114519427403
PMPSX,4,combo_TLT_down__ext_usd_gold_ratio_ge1,1,430,218,212,218,0.4930232558139535,0.5069767441860465
PMPSX,5,combo_XLC_up__ext_vix_5dchg_up,2,250,190,60,175,0.24,0.7
REPIX,1,combo_XLF_big_down__ext_tnx_yield_ge1,1,696,696,0,341,0.0,0.4899425287356322
REPIX,2,GDX_up_XLV_down,1,382,271,111,130,0.2905759162303665,0.3403141361256545
REPIX,3,UUP_down_XLV_down,1,257,65,192,65,0.7470817120622568,0.2529182879377432
REPIX,4,GLD_up_up_down_LQD_XLU,1,224,111,113,101,0.5044642857142857,0.45089285714285715
REPIX,5,combo_XLK_big_down__ext_tnx_chgbp_down,1,431,169,262,120,0.6078886310904872,0.27842227378190254
REPSX,1,combo_XLF_big_down__ext_tnx_yield_ge1,1,696,696,0,534,0.0,0.7672413793103449
REPSX,2,GDX_up_XLF_down,1,494,358,136,137,0.27530364372469635,0.2773279352226721
REPSX,3,SLV_up_up_down_TIP_XLV,1,235,111,124,41,0.5276595744680851,0.17446808510638298
REPSX,4,IWM_up_up_down_SLV_XLF,1,243,108,135,108,0.5555555555555556,0.4444444444444444
REPSX,5,GDX_up_XLV_down,1,376,82,294,82,0.7819148936170213,0.21808510638297873
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,1,209,209,0,209,0.0,1.0
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,1,196,196,0,196,0.0,1.0
SGPIX,1,GDX_up_down_down_SPY_XLF,1,326,186,140,118,0.4294478527607362,0.3619631901840491
SGPIX,2,GDX_up_down_down_SPY_UUP,1,219,219,0,60,0.0,0.273972602739726
SGPIX,3,GDX_up_down_down_XLC_XLK,1,174,18,156,18,0.896551724137931,0.10344827586206896
SGPIX,4,GDX_up_down_down_SPY_XLC,1,180,20,160,2,0.8888888888888888,0.011111111111111112
SGPSX,1,GDX_up_down_down_SPY_XLK,1,390,263,127,34,0.32564102564102565,0.08717948717948718
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,1,170,170,0,20,0.0,0.11764705882352941
SGPSX,3,GDX_up_up_down_LQD_XLK,1,236,31,205,31,0.8686440677966102,0.13135593220338984
SGPSX,4,GDX_up_down_down_IWM_QQQ,1,333,41,292,29,0.8768768768768769,0.08708708708708708
SGPSX,5,GDX_up_down_down_SPY_XLC,1,170,16,154,16,0.9058823529411765,0.09411764705882353
SLPIX,1,GDX_up_down_down_XLF_XLK,1,366,194,172,175,0.46994535519125685,0.4781420765027322
SLPIX,2,GDX_up_down_down_JNK_XLF,1,174,174,0,43,0.0,0.2471264367816092
SLPIX,3,combo_SPY_down__ext_usd_gold_ratio_le-1,1,170,112,58,47,0.3411764705882353,0.27647058823529413
SLPIX,4,GDX_up_down_down_XLC_XLK,1,174,37,137,37,0.7873563218390804,0.21264367816091953
SLPSX,1,GDX_up_down_down_XLF_XLK,1,331,331,0,331,0.0,1.0
SMPIX,1,combo_QQQ_down__ext_vix_5dchg_up,1,591,591,0,147,0.0,0.24873096446700507
SMPIX,2,combo_FXY_up__ext_usd_gold_ratio_down,1,749,502,247,386,0.32977303070761016,0.5153538050734312
SMPIX,3,IWM_down_UUP_down,2,751,317,434,317,0.5778961384820239,0.422103861517976
SMPIX,4,combo_GDX_down__ext_stk_bon_corr_up,10,544,315,229,286,0.4209558823529412,0.5257352941176471
SMPIX,5,combo_XLF_big_down__ext_vix_close_up,1,708,507,201,315,0.2838983050847458,0.4449152542372881
SMPSX,1,GDX_up_down_down_SPY_XLK,1,441,441,0,104,0.0,0.23582766439909297
SMPSX,2,combo_IWM_down__self_down,2,1041,747,294,476,0.2824207492795389,0.457252641690682
SMPSX,3,GLD_down_up_up_JNK_XLF,2,544,422,122,422,0.22426470588235295,0.7757352941176471
SMPSX,4,TLT_down_UUP_down,3,498,377,121,310,0.2429718875502008,0.6224899598393574
SMPSX,5,QQQ_down_down_down_TIP_XLV,3,677,336,341,297,0.5036927621861153,0.43870014771048743
SNPIX,1,QQQ_up_up_up_XLC_XLV,1,158,158,0,158,0.0,1.0
SNPSX,1,SPY_up_up_up_XLC_XLK,1,147,147,0,147,0.0,1.0
SPPIX,1,GLD_up_up_down_XLE_XLV,1,421,421,0,421,0.0,1.0
SPPSX,1,GLD_up_up_down_XLE_XLV,1,421,421,0,421,0.0,1.0
SVPIX,1,GDX_up_down_down_SPY_XLK,1,394,148,246,23,0.6243654822335025,0.0583756345177665
SVPIX,2,GDX_up_SPY_down,1,303,303,0,16,0.0,0.052805280528052806
SVPIX,3,GDX_up_up_down_GLD_SPY,1,442,62,380,62,0.8597285067873304,0.14027149321266968
SVPSX,1,GDX_up_down_down_SPY_XLK,1,406,230,176,32,0.43349753694581283,0.07881773399014778
SVPSX,2,GDX_up_down_down_SPY_XLF,1,241,241,0,18,0.0,0.07468879668049792
SVPSX,3,GDX_up_up_down_GLD_SPY,1,457,60,397,60,0.8687089715536105,0.13129102844638948
TEPIX,1,GLD_up_down_down_XLF_XLK,1,345,345,0,213,0.0,0.6173913043478261
TEPIX,2,TIP_up_down_up_XLE_XLK,1,445,440,5,354,0.011235955056179775,0.7955056179775281
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,1,455,334,121,329,0.26593406593406593,0.7230769230769231
TEPIX,4,GDX_up_up_up_JNK_XLC,1,384,287,97,287,0.2526041666666667,0.7473958333333334
TEPSX,1,GLD_up_down_down_XLF_XLK,1,345,345,0,213,0.0,0.6173913043478261
TEPSX,2,TIP_up_down_up_XLE_XLK,1,445,440,5,354,0.011235955056179775,0.7955056179775281
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,1,455,334,121,329,0.26593406593406593,0.7230769230769231
TEPSX,4,GDX_up_up_up_JNK_XLC,1,384,287,97,287,0.2526041666666667,0.7473958333333334
UAPIX,1,EEM_down_down_down_XLE_XLF,1,1177,1156,21,333,0.01784197111299915,0.2829226847918437
UAPIX,2,self_big_down,3,1155,393,762,385,0.6597402597402597,0.3333333333333333
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,1,870,467,403,362,0.4632183908045977,0.4160919540229885
UAPIX,4,GLD_down_up_up_HYG_TIP,2,371,260,111,260,0.2991913746630728,0.7008086253369272
UAPIX,5,GDX_up_up_up_SLV_TIP,1,302,302,0,214,0.0,0.7086092715231788
UAPSX,1,EEM_down_down_down_XLE_XLF,1,1178,1178,0,266,0.0,0.22580645161290322
UAPSX,2,combo_SPY_down__self_big_down,3,1103,355,748,328,0.6781504986400725,0.2973708068902992
UAPSX,3,FXY_up_up_up_TIP_XLU,1,445,361,84,278,0.18876404494382024,0.6247191011235955
UAPSX,4,GDX_up_down_down_QQQ_SPY,2,602,290,312,231,0.5182724252491694,0.38372093023255816
UAPSX,5,combo_GDX_big_down__ext_jnk_spread_down,3,578,199,379,199,0.6557093425605537,0.34429065743944637
UBPIX,1,GDX_up_XLC_down,1,302,302,0,146,0.0,0.48344370860927155
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,2,410,252,158,209,0.3853658536585366,0.5097560975609756
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,1,587,511,76,278,0.12947189097103917,0.4735945485519591
UBPIX,4,combo_XLE_down__ext_vix_5dchg_ge10,2,532,272,260,272,0.48872180451127817,0.5112781954887218
UBPIX,5,TIP_down_up_up_XLC_XLF,3,249,219,30,210,0.12048192771084337,0.8433734939759037
UBPSX,1,GDX_up_XLC_down,1,302,302,0,146,0.0,0.48344370860927155
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,2,410,252,158,209,0.3853658536585366,0.5097560975609756
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,1,587,511,76,278,0.12947189097103917,0.4735945485519591
UBPSX,4,combo_XLE_down__ext_vix_5dchg_ge10,2,532,272,260,272,0.48872180451127817,0.5112781954887218
UBPSX,5,TIP_down_up_up_XLC_XLF,3,249,219,30,210,0.12048192771084337,0.8433734939759037
UCPIX,1,JNK_up_down_up_LQD_XLC,2,132,132,0,132,0.0,1.0
UCPSX,1,GDX_down_up_up_XLC_XLF,1,124,124,0,124,0.0,1.0
UDPIX,1,combo_XLV_big_down__self_down,1,530,446,84,99,0.15849056603773584,0.18679245283018867
UDPIX,2,GDX_up_up_down_GLD_XLK,1,436,436,0,231,0.0,0.5298165137614679
UDPIX,3,SPY_up_up_down_TIP_XLE,1,323,304,19,289,0.058823529411764705,0.8947368421052632
UDPIX,4,IWM_down_down_down_UUP_XLV,1,451,193,258,193,0.5720620842572062,0.4279379157427938
UDPIX,5,combo_XLF_big_down__self_down,1,801,364,437,308,0.5455680399500624,0.38451935081148564
UDPSX,1,combo_XLV_big_down__self_down,1,529,445,84,97,0.15879017013232513,0.1833648393194707
UDPSX,2,GDX_up_up_down_GLD_XLK,1,436,436,0,231,0.0,0.5298165137614679
UDPSX,3,SPY_up_up_down_TIP_XLE,1,302,283,19,268,0.06291390728476821,0.8874172185430463
UDPSX,4,IWM_down_down_down_UUP_XLV,1,451,193,258,193,0.5720620842572062,0.4279379157427938
UDPSX,5,combo_XLF_big_down__self_down,1,801,363,438,307,0.5468164794007491,0.383270911360799
UEPIX,1,GDX_up_SPY_down,1,128,128,0,128,0.0,1.0
UEPSX,1,GDX_up_SPY_down,1,141,141,0,141,0.0,1.0
UFPIX,1,LQD_down_down_down_SLV_XLF,3,435,435,0,435,0.0,1.0
UFPSX,1,LQD_down_down_down_SLV_XLF,3,435,435,0,435,0.0,1.0
UGPIX,1,FXY_up_up_down_GDX_QQQ,1,474,474,0,31,0.0,0.06540084388185655
UGPIX,2,combo_FXY_up__ext_sect_rotation_down,3,806,524,282,293,0.34987593052109184,0.36352357320099254
UGPIX,3,GLD_up_down_down_SPY_XLV,2,662,317,345,232,0.5211480362537765,0.3504531722054381
UGPIX,4,combo_XLU_big_up__ext_vix_chg_down,3,398,307,91,302,0.228643216080402,0.7587939698492462
UGPIX,5,EEM_down_up_down_FXY_IWM,2,682,222,460,222,0.6744868035190615,0.3255131964809384
UGPSX,1,IWM_down_down_down_UUP_XLK,1,243,243,0,56,0.0,0.23045267489711935
UGPSX,2,FXY_up_QQQ_down,3,1035,838,197,737,0.19033816425120773,0.7120772946859903
UGPSX,3,combo_XLU_big_up__ext_vix_chg_down,2,362,351,11,260,0.03038674033149171,0.7182320441988951
UGPSX,4,GDX_down_up_up_TIP_UUP,1,407,240,167,240,0.4103194103194103,0.5896805896805897
UGPSX,5,combo_QQQ_up__ext_yld_curve_proxy_ge0_5,5,260,206,54,169,0.2076923076923077,0.65
UHPIX,1,UUP_up_down_up_XLF_XLK,2,256,256,0,144,0.0,0.5625
UHPIX,2,EEM_down_down_up_TIP_UUP,1,396,190,206,190,0.5202020202020202,0.4797979797979798
UHPIX,3,HYG_up_up_up_SLV_XLC,1,285,271,14,264,0.04912280701754386,0.9263157894736842
UHPIX,4,FXY_down_up_down_UUP_XLC,2,273,223,50,63,0.18315018315018314,0.23076923076923078
UHPIX,5,combo_XLC_down__ext_sect_rotation_up,3,261,127,134,116,0.5134099616858238,0.4444444444444444
UHPSX,1,FXY_down_up_down_IWM_XLE,2,277,277,0,66,0.0,0.23826714801444043
UHPSX,2,FXY_down_down_up_JNK_UUP,2,577,385,192,235,0.3327556325823224,0.4072790294627383
UHPSX,3,combo_XLC_down__ext_sect_rotation_up,3,261,183,78,127,0.2988505747126437,0.48659003831417624
UHPSX,4,UUP_up_down_up_XLF_XLK,3,254,216,38,99,0.14960629921259844,0.38976377952755903
UHPSX,5,FXY_down_down_down_GLD_XLE,2,566,146,420,146,0.7420494699646644,0.2579505300353357
UIPIX,1,combo_XLC_big_up__ext_usd_gold_ratio_down,2,125,125,0,125,0.0,1.0
UIPSX,1,FXY_down_up_up_GLD_XLC,2,153,153,0,153,0.0,1.0
UJPIX,1,GDX_up_down_down_SPY_XLK,1,400,400,0,73,0.0,0.1825
UJPIX,2,combo_SPY_down__self_big_down,1,918,533,385,345,0.41938997821350765,0.3758169934640523
UJPIX,3,GLD_down_up_down_QQQ_XLU,2,408,395,13,395,0.031862745098039214,0.9681372549019608
UJPIX,4,GLD_up_down_down_IWM_XLV,1,768,576,192,266,0.25,0.3463541666666667
UJPIX,5,combo_QQQ_down__ext_yld_curve_proxy_up,1,857,304,553,304,0.6452742123687282,0.3547257876312719
UJPSX,1,EEM_down_down_down_SPY_XLV,1,1442,1275,167,351,0.1158113730929265,0.2434119278779473
UJPSX,2,GLD_down_XLU_down,2,1129,546,583,371,0.516386182462356,0.32860938883968116
UJPSX,3,QQQ_down_XLK_down,2,770,391,379,281,0.4922077922077922,0.36493506493506495
