ticker,bucket_lo,bucket_hi,n,avg,hit,std
UEPIX,-2.5,-2.0,137,0.10283493332982796,0.5620437956204379,1.8429698664240826
UEPIX,-2.0,-1.5,224,0.07354144461853836,0.4955357142857143,1.5999595416730048
UEPIX,-1.5,-1.0,419,3.737413457023376e-05,0.5035799522673031,1.4505844699482922
UEPIX,-1.0,-0.5,762,0.052302882739536094,0.5078740157480315,1.140463397085272
UEPIX,-0.5,0.0,1649,-0.003209063670293575,0.44511825348696177,1.2444333661799762
UEPSX,-inf,-3.0,174,0.6018207255725813,0.5114942528735632,4.013604621613728
UEPSX,-3.0,-2.5,74,0.10764785807361647,0.527027027027027,1.7714413827314017
UEPSX,-2.5,-2.0,163,0.05650919706069708,0.5398773006134969,2.073066157596357
UEPSX,-2.0,-1.5,236,0.0044581107887436,0.4915254237288136,1.6415030636767087
UEPSX,-1.5,-1.0,431,0.013916768396060859,0.494199535962877,1.5505652478934946
UEPSX,-1.0,-0.5,791,0.03375129596057554,0.506953223767383,1.1316557610137845
UEPSX,-0.5,0.0,1719,0.017750064503336688,0.4467713787085515,1.410210662155582
UFPIX,-inf,-3.0,786,-0.13008907393912436,0.45674300254452926,4.365416866699946
UFPIX,-3.0,-2.5,178,-0.21615287108165762,0.4044943820224719,3.1049942778119304
UFPIX,-2.5,-2.0,234,-0.27576754896577116,0.4188034188034188,3.3356715491661095
UFPIX,-2.0,-1.5,272,0.035127406015099165,0.46691176470588236,3.079948965117835
UFPIX,-1.5,-1.0,319,-0.11154903013720183,0.4670846394984326,3.0678629696887043
UFPIX,-1.0,-0.5,332,-0.051875144282335646,0.46686746987951805,2.7922265707616067
UFPIX,-0.5,0.0,458,0.08467635933806412,0.4847161572052402,4.303526687817066
UFPSX,-inf,-3.0,783,-0.1612642205519752,0.45338441890166026,4.354393929113582
UFPSX,-3.0,-2.5,191,-0.16305439623104076,0.4083769633507853,3.0659960014266954
UFPSX,-2.5,-2.0,219,-0.23008763311246264,0.4246575342465753,3.365568969798894
UFPSX,-2.0,-1.5,273,-0.039803050201533866,0.4432234432234432,3.294416779139676
UFPSX,-1.5,-1.0,323,-0.05301023445473101,0.47058823529411764,2.9808031701794397
UFPSX,-1.0,-0.5,332,-0.038680089515960914,0.46987951807228917,2.7297072855787103
UFPSX,-0.5,0.0,467,0.03451783623113611,0.47751605995717344,4.462737588406077
UGPIX,-inf,-3.0,812,0.09430054336045057,0.520935960591133,5.329591967231321
UGPIX,-3.0,-2.5,165,-0.22006834879741444,0.503030303030303,4.015634702041014
UGPIX,-2.5,-2.0,183,0.39840188255602477,0.5573770491803278,4.320559022792608
UGPIX,-2.0,-1.5,233,0.10520154615787036,0.49356223175965663,3.299694767986346
UGPIX,-1.5,-1.0,288,-0.1789927303569735,0.4583333333333333,3.449725657614758
UGPIX,-1.0,-0.5,282,-0.24495292022544704,0.48936170212765956,3.6922394821234548
UGPIX,-0.5,0.0,414,-0.2852860257255358,0.45893719806763283,3.7872001108628646
UGPSX,-inf,-3.0,809,0.07834131209451187,0.522867737948084,5.27599656899579
UGPSX,-3.0,-2.5,168,-0.4320634490081495,0.4642857142857143,4.179669690917342
UGPSX,-2.5,-2.0,184,0.49922820050027483,0.5706521739130435,4.096390851001405
UGPSX,-2.0,-1.5,235,-0.06710129978852433,0.4765957446808511,3.3805387094045494
UGPSX,-1.5,-1.0,289,0.07265390055355501,0.49480968858131485,3.479727684393913
UGPSX,-1.0,-0.5,283,-0.37365908062095027,0.45936395759717313,3.6552712652300716
UGPSX,-0.5,0.0,416,-0.36649792444358903,0.44471153846153844,3.8044553793869835
UHPIX,-inf,-3.0,822,-0.044499215569850675,0.4829683698296837,4.752152611307938
UHPIX,-3.0,-2.5,195,0.06309583988049434,0.5128205128205128,3.2870012928904493
UHPIX,-2.5,-2.0,205,-0.5281579778307118,0.44878048780487806,4.366497647559736
UHPIX,-2.0,-1.5,239,-0.04477359841352126,0.4435146443514644,3.6189597120941412
UHPIX,-1.5,-1.0,263,-0.23442794116954338,0.45627376425855515,3.179205331626689
UHPIX,-1.0,-0.5,308,-0.19891991172916607,0.4318181818181818,3.1320042035658893
UHPIX,-0.5,0.0,478,-0.12106565459698104,0.4686192468619247,3.769259114024022
UHPSX,-inf,-3.0,825,-0.05688199959052393,0.4812121212121212,4.743842146092409
UHPSX,-3.0,-2.5,184,-0.021642519830152678,0.4891304347826087,3.2609526453063675
UHPSX,-2.5,-2.0,219,-0.2507558490130393,0.4657534246575342,4.400224541912288
UHPSX,-2.0,-1.5,240,-0.22896660121714252,0.4375,3.631901388428914
UHPSX,-1.5,-1.0,260,-0.12463075256849392,0.46153846153846156,3.1413860877828688
UHPSX,-1.0,-0.5,314,-0.27211165035202023,0.40764331210191085,3.166835805093138
UHPSX,-0.5,0.0,477,-0.1601203582135979,0.46750524109014674,3.721538531987276
UIPIX,-inf,-3.0,472,0.04808481926571989,0.4470338983050847,3.3637205130789245
UIPIX,-3.0,-2.5,198,-0.16142077982264966,0.46464646464646464,2.5001495342381586
UIPIX,-2.5,-2.0,284,0.1941260019759763,0.426056338028169,4.000173021390416
UIPIX,-2.0,-1.5,384,-0.015023454025030025,0.4505208333333333,2.031981933558944
UIPIX,-1.5,-1.0,473,-0.08313700130037885,0.4312896405919662,2.035663473622657
UIPIX,-1.0,-0.5,569,-0.05678257722012067,0.45869947275922673,1.93316734223687
UIPIX,-0.5,0.0,845,-0.13698590923233978,0.41893491124260357,2.6253975901721485
UIPSX,-inf,-3.0,469,0.016487889029129052,0.44989339019189767,3.1763359108019396
UIPSX,-3.0,-2.5,211,-0.22336734170388473,0.4597156398104265,2.643355373149006
UIPSX,-2.5,-2.0,284,0.15319475809862707,0.4154929577464789,4.022041417568793
UIPSX,-2.0,-1.5,371,-0.018795424755323517,0.4474393530997305,2.104319738564486
UIPSX,-1.5,-1.0,477,-0.0835503518640241,0.43186582809224316,1.8723760058245522
UIPSX,-1.0,-0.5,580,-0.03973185377613212,0.45517241379310347,1.9439567864189542
UIPSX,-0.5,0.0,843,-0.13915634218657305,0.41755634638196915,2.64422668726042
UJPIX,-inf,-3.0,739,0.535857202315601,0.5602165087956699,4.690262722827941
UJPIX,-3.0,-2.5,186,0.2450992200444952,0.532258064516129,3.3534038276015177
UJPIX,-2.5,-2.0,275,0.04286117471094524,0.5018181818181818,2.775758994457795
UJPIX,-2.0,-1.5,313,0.09829512282053159,0.5047923322683706,3.0232965954000433
UJPIX,-1.5,-1.0,420,0.15985741939406345,0.5166666666666667,2.702799028594214
UJPIX,-1.0,-0.5,490,0.13599665869359043,0.5163265306122449,2.460395051679743
UJPIX,-0.5,0.0,950,-0.047610551449095685,0.4105263157894737,3.2173026527596
UJPSX,-inf,-3.0,739,0.44892186162609576,0.557510148849797,4.309719874156831
UJPSX,-3.0,-2.5,183,0.20402256662736298,0.5245901639344263,3.325170192020599
UJPSX,-2.5,-2.0,285,0.15093982321683777,0.5157894736842106,2.7884315842689116
UJPSX,-2.0,-1.5,317,0.10721485820932977,0.5047318611987381,3.0615981334021667
UJPSX,-1.5,-1.0,412,0.2043367175897614,0.5242718446601942,2.693535999222197
UJPSX,-1.0,-0.5,480,-0.011075515425154074,0.5041666666666667,2.4298788691614326
UJPSX,-0.5,0.0,958,-0.008960886054846831,0.4123173277661795,3.2544310490167514
UKPIX,-inf,-3.0,587,0.23721178918355215,0.504258943781942,3.363504527019136
UKPIX,-3.0,-2.5,223,0.038385143800229456,0.484304932735426,2.9132514357978363
UKPIX,-2.5,-2.0,277,0.19447413295695692,0.5054151624548736,4.049925204252938
UKPIX,-2.0,-1.5,315,0.19113944359497342,0.526984126984127,2.263669733660837
UKPIX,-1.5,-1.0,356,0.014913351315628128,0.4353932584269663,2.407768841380343
UKPIX,-1.0,-0.5,458,-0.30896413399249384,0.4410480349344978,2.5287020462068615
UKPIX,-0.5,0.0,594,-0.018379009099576352,0.4595959595959596,2.925964397600986
UKPSX,-inf,-3.0,590,0.23366314636748156,0.5050847457627119,3.335029960818447
UKPSX,-3.0,-2.5,223,0.14348005541156494,0.5112107623318386,3.004976767311813
UKPSX,-2.5,-2.0,269,-0.10222575101468497,0.4646840148698885,2.7151784376887527
UKPSX,-2.0,-1.5,324,0.26104951701480766,0.5432098765432098,2.293910125466177
UKPSX,-1.5,-1.0,359,0.08886825622874929,0.4428969359331476,2.4288288860403338
UKPSX,-1.0,-0.5,442,-0.36919674196700014,0.4298642533936652,2.493497498888892
UKPSX,-0.5,0.0,609,-0.04623546291896652,0.458128078817734,2.9129077835074146
ULPIX,-inf,-3.0,516,0.39650425661303373,0.5445736434108527,4.46191107500121
ULPIX,-3.0,-2.5,164,0.2906278107307254,0.5487804878048781,2.123160073831166
ULPIX,-2.5,-2.0,214,0.13621476371723185,0.5046728971962616,3.1703046235942858
ULPIX,-2.0,-1.5,308,0.1396241237968375,0.5324675324675324,2.275417678550463
ULPIX,-1.5,-1.0,435,0.24325481120101003,0.5563218390804597,2.492703391058731
ULPIX,-1.0,-0.5,607,0.1868814597217704,0.556836902800659,2.0385305372329863
ULPIX,-0.5,0.0,1400,-0.06628524366495832,0.445,2.7828942261858627
ULPSX,-inf,-3.0,409,0.5352709613967161,0.5672371638141809,4.067686677355714
ULPSX,-3.0,-2.5,140,0.30218948988036326,0.55,2.2277285974396404
ULPSX,-2.5,-2.0,192,0.32473674550664927,0.5364583333333334,3.311650765635022
ULPSX,-2.0,-1.5,258,0.08255660626250515,0.5503875968992248,2.2012059761234264
ULPSX,-1.5,-1.0,374,0.2535722076200218,0.5641711229946524,2.470419183537514
ULPSX,-1.0,-0.5,552,0.15368101952743562,0.5597826086956522,1.9839349447848749
ULPSX,-0.5,0.0,1210,-0.03774661301904852,0.456198347107438,2.7481504045061045
UMPIX,-inf,-3.0,572,0.316070673400142,0.5262237762237763,4.323137400503286
UMPIX,-3.0,-2.5,196,-0.20654808537212724,0.5,2.628490529680687
UMPIX,-2.5,-2.0,274,0.04290872745906433,0.551094890510949,2.775221844331446
UMPIX,-2.0,-1.5,299,0.16250965704980327,0.5150501672240803,2.392294472909396
UMPIX,-1.5,-1.0,414,-0.050213208127229646,0.5144927536231884,2.4854181953643035
UMPIX,-1.0,-0.5,528,0.13866607432419567,0.5189393939393939,2.1896000695931788
UMPIX,-0.5,0.0,1097,-0.06645661217479781,0.41476754785779396,2.8183527159673103
UMPSX,-inf,-3.0,566,0.32526473476920903,0.5247349823321554,4.290303667951122
UMPSX,-3.0,-2.5,197,-0.2387535192123647,0.5025380710659898,2.5984397375667427
UMPSX,-2.5,-2.0,276,0.006471301220026954,0.5398550724637681,2.743020865443616
UMPSX,-2.0,-1.5,300,0.111852480301942,0.51,2.4034711916309526
UMPSX,-1.5,-1.0,410,-0.055992975377503654,0.5146341463414634,2.477019233975057
UMPSX,-1.0,-0.5,529,0.11574818028091394,0.5141776937618148,2.117303925379098
UMPSX,-0.5,0.0,1098,-0.02720500365968024,0.4198542805100182,2.74853778470784
UNPIX,-inf,-3.0,436,0.3183750775754545,0.536697247706422,4.524027334151705
UNPIX,-3.0,-2.5,146,0.44048999877919154,0.5273972602739726,3.0470934035818997
UNPIX,-2.5,-2.0,183,0.40214652947908486,0.5901639344262295,2.7814539185118607
UNPIX,-2.0,-1.5,246,-0.04169413787723637,0.5284552845528455,3.029721670076351
UNPIX,-1.5,-1.0,353,0.2921790154177134,0.5637393767705382,2.205070600604398
UNPIX,-1.0,-0.5,449,0.20024901439613652,0.5412026726057907,2.3023176683846724
UNPIX,-0.5,0.0,731,-0.1529690771410483,0.5020519835841313,2.676800549306861
UNPSX,-inf,-3.0,443,0.32138710746083454,0.5327313769751693,4.469071010020976
UNPSX,-3.0,-2.5,141,0.3400341501042984,0.524822695035461,3.196456580983627
UNPSX,-2.5,-2.0,181,0.6302051015934284,0.5966850828729282,2.7879394219926157
UNPSX,-2.0,-1.5,248,-0.18659337454872937,0.5161290322580645,3.020493929229131
UNPSX,-1.5,-1.0,353,0.2661898532491294,0.5637393767705382,2.2122739209220392
UNPSX,-1.0,-0.5,462,0.21845954145745586,0.5432900432900433,2.291427825845627
UNPSX,-0.5,0.0,730,-0.16749888178024816,0.4904109589041096,2.711260613795143
UOPIX,-inf,-3.0,884,0.5727100039746467,0.5441176470588235,4.829492707888344
UOPIX,-3.0,-2.5,174,-0.14684772427561396,0.5057471264367817,3.5214204608689306
UOPIX,-2.5,-2.0,223,0.4586989083660572,0.5336322869955157,3.2596920483500917
UOPIX,-2.0,-1.5,291,0.03727176401724061,0.5051546391752577,3.301956426670096
UOPIX,-1.5,-1.0,359,0.05920312392038183,0.5515320334261838,3.0208838608251
UOPIX,-1.0,-0.5,516,0.18437226023164513,0.5523255813953488,2.919563234905166
UOPIX,-0.5,0.0,1118,-0.10524879975481116,0.44275491949910556,3.726987640167691
UOPSX,-inf,-3.0,877,0.5805042901858505,0.5461801596351197,4.844485416076603
UOPSX,-3.0,-2.5,173,-0.12126230490345696,0.49710982658959535,3.5246360633044023
UOPSX,-2.5,-2.0,224,0.4426800714346562,0.5357142857142857,3.265802496163038
UOPSX,-2.0,-1.5,289,0.08900430903882586,0.5155709342560554,3.3043296345922006
UOPSX,-1.5,-1.0,347,0.005814424545667057,0.5446685878962536,3.0362030855575917
UOPSX,-1.0,-0.5,523,0.1633853952264233,0.5487571701720841,2.9443900084989494
UOPSX,-0.5,0.0,1117,-0.11630925110456461,0.4386750223813787,3.4708578558509537
URPIX,-inf,-3.0,463,0.18735366405301318,0.46436285097192226,2.79207746460243
URPIX,-3.0,-2.5,218,-0.012049188128604539,0.46788990825688076,2.185780506119327
URPIX,-2.5,-2.0,298,0.07087704653862677,0.4563758389261745,2.2616600600152283
URPIX,-2.0,-1.5,394,0.04590722559710458,0.43908629441624364,3.172684626770479
URPIX,-1.5,-1.0,588,-0.1671085766521842,0.41496598639455784,1.847194034444171
URPIX,-1.0,-0.5,737,0.09053281859262763,0.4491180461329715,2.0438764875926547
URPIX,-0.5,0.0,1524,0.07573968906469797,0.39501312335958005,2.633105642342096
URPSX,-inf,-3.0,469,0.21629718722317964,0.47761194029850745,2.788908125620421
URPSX,-3.0,-2.5,218,-0.088003572251967,0.43119266055045874,2.0928842217478265
URPSX,-2.5,-2.0,302,0.10783502963885144,0.46357615894039733,2.248199899323911
URPSX,-2.0,-1.5,401,-0.004609036559139788,0.44139650872817954,3.1782461516497644
URPSX,-1.5,-1.0,599,-0.2159559874709753,0.39065108514190316,1.8133676701313555
URPSX,-1.0,-0.5,741,0.11947386912249316,0.4682860998650472,2.0711676442199756
URPSX,-0.5,0.0,1554,0.0389764869090715,0.38996138996138996,2.8585996020536872
USPIX,-inf,-3.0,850,0.3687577625535788,0.45176470588235296,4.2007242149783295
USPIX,-3.0,-2.5,247,-0.09008458654436673,0.46153846153846156,3.0836266922730085
USPIX,-2.5,-2.0,323,-0.04774842675368351,0.4117647058823529,3.081804791264575
USPIX,-2.0,-1.5,407,-0.06184193548085015,0.41277641277641275,2.4229505361406964
USPIX,-1.5,-1.0,529,-0.3441672850753415,0.41398865784499056,2.705024620861169
USPIX,-1.0,-0.5,632,-0.17818131685503477,0.3987341772151899,2.4289436950055294
USPIX,-0.5,0.0,1240,0.08073681799172534,0.38548387096774195,3.8738638274615784
USPSX,-inf,-3.0,710,0.347042846017412,0.4647887323943662,3.508866620680268
USPSX,-3.0,-2.5,244,0.03284020440739983,0.4713114754098361,2.8718631477489422
USPSX,-2.5,-2.0,293,0.022199552735116382,0.4129692832764505,2.7634642664889055
USPSX,-2.0,-1.5,383,0.06412167129780733,0.4412532637075718,2.376635713911784
USPSX,-1.5,-1.0,506,-0.3537277984002224,0.4051383399209486,2.7050855963172546
USPSX,-1.0,-0.5,597,-0.1496314361042404,0.40871021775544386,2.2818686694635626
USPSX,-0.5,0.0,1151,0.009522455351464483,0.38575152041702865,3.262243570066034
UTPIX,-inf,-3.0,230,0.43506784462135806,0.5391304347826087,4.017958965632297
UTPIX,-3.0,-2.5,110,0.034216050117525036,0.509090909090909,2.03718990424396
UTPIX,-2.5,-2.0,200,0.1027202681264055,0.54,1.666792806735303
UTPIX,-2.0,-1.5,296,0.026553697288461273,0.5033783783783784,1.9811978613718828
UTPIX,-1.5,-1.0,454,-0.058592793615993455,0.5088105726872246,1.721675799281792
UTPIX,-1.0,-0.5,666,0.14015312230890603,0.5630630630630631,1.4499330207207446
UTPIX,-0.5,0.0,1292,-0.008035957702525432,0.45123839009287925,2.0580219726159035
UTPSX,-inf,-3.0,236,0.40837249053244185,0.5466101694915254,4.048132691323105
UTPSX,-3.0,-2.5,115,-0.06738417130126921,0.4956521739130435,1.9507942888462328
UTPSX,-2.5,-2.0,202,0.11569814397346138,0.5445544554455446,1.6635307672804625
UTPSX,-2.0,-1.5,298,-0.010936137243570856,0.4966442953020134,1.9870080499136433
UTPSX,-1.5,-1.0,452,-0.05791206647126519,0.504424778761062,1.7411748794894146
UTPSX,-1.0,-0.5,678,0.13577755439337938,0.5663716814159292,1.4224048679345742
UTPSX,-0.5,0.0,1295,-0.007787788820892781,0.4471042471042471,2.0210039190772986
UUPIX,-inf,-3.0,690,0.39845269482965806,0.5666666666666667,4.932160243828891
UUPIX,-3.0,-2.5,168,-0.40946792444915187,0.47023809523809523,3.4635135183659864
UUPIX,-2.5,-2.0,210,0.04743818271444665,0.5476190476190477,2.904923914572459
UUPIX,-2.0,-1.5,266,0.24556071641684718,0.5112781954887218,3.299344671706215
UUPIX,-1.5,-1.0,297,-0.11691804181737708,0.49158249158249157,2.9439081791056774
UUPIX,-1.0,-0.5,370,-0.04915198810694876,0.4891891891891892,2.8775033285339213
UUPIX,-0.5,0.0,562,-0.10559055241160552,0.4679715302491103,3.795738712125436
UUPSX,-inf,-3.0,689,0.39306274150037285,0.5674891146589259,4.933497358831127
UUPSX,-3.0,-2.5,166,-0.4841103920285801,0.463855421686747,3.3126196798809757
UUPSX,-2.5,-2.0,220,0.14761420480317605,0.5545454545454546,2.989702098682733
UUPSX,-2.0,-1.5,263,0.14077182728667767,0.49809885931558934,3.281566975017247
UUPSX,-1.5,-1.0,291,-0.08559600710384815,0.4879725085910653,2.9902767377766266
UUPSX,-1.0,-0.5,370,-0.004699379105142658,0.4891891891891892,2.8259312288370695
UUPSX,-0.5,0.0,569,-0.12113781550136501,0.46572934973637964,3.805310758330485
UVPIX,-inf,-3.0,704,0.20495928505329958,0.49573863636363635,3.622935558270353
UVPIX,-3.0,-2.5,206,-0.25801645556328257,0.42718446601941745,2.9650778230634365
UVPIX,-2.5,-2.0,249,-0.14433277683949905,0.42971887550200805,3.0202747897515447
UVPIX,-2.0,-1.5,301,-0.19006602674279802,0.4950166112956811,3.2318869369781957
UVPIX,-1.5,-1.0,335,0.02739129745419419,0.42686567164179107,2.7399520760238834
UVPIX,-1.0,-0.5,451,-0.03080135791926551,0.4678492239467849,2.7671500102314983
UVPIX,-0.5,0.0,563,-0.11467207506513422,0.4493783303730018,3.3326693281371913
UVPSX,-inf,-3.0,708,0.1976627547131711,0.4901129943502825,3.6031616959133097
UVPSX,-3.0,-2.5,211,-0.3253004373384429,0.41706161137440756,2.983051224331723
UVPSX,-2.5,-2.0,237,-0.14625904485153557,0.42616033755274263,3.040391905080367
UVPSX,-2.0,-1.5,303,-0.14809325320468852,0.48514851485148514,3.2520528644571614
UVPSX,-1.5,-1.0,348,-0.017861978314258994,0.42528735632183906,2.638518728301264
UVPSX,-1.0,-0.5,445,-0.02766910089728424,0.46292134831460674,2.8711276615769794
UVPSX,-0.5,0.0,569,-0.0557162191581729,0.45342706502636204,3.2900915049298307
UWPIX,-inf,-3.0,297,0.3837901073176769,0.4983164983164983,2.771453521279807
UWPIX,-3.0,-2.5,165,-0.03723059758860936,0.4303030303030303,2.195212944164659
UWPIX,-2.5,-2.0,200,-0.05083513432796012,0.44,2.2377159006327196
UWPIX,-2.0,-1.5,297,-0.0390416490468713,0.45791245791245794,1.7498016964546874
UWPIX,-1.5,-1.0,504,-0.031232207535284582,0.4146825396825397,1.7575773428421642
UWPIX,-1.0,-0.5,658,-0.06935268070579494,0.4513677811550152,1.7012431035682112
UWPIX,-0.5,0.0,1061,-0.06416341324830795,0.42695570216776624,2.0049407579121463
UWPSX,-inf,-3.0,295,0.3570474699889443,0.47796610169491527,2.784128847428112
UWPSX,-3.0,-2.5,155,0.031001592152955598,0.432258064516129,2.1159051071271686
UWPSX,-2.5,-2.0,210,-0.05575048908443508,0.43333333333333335,2.2645183585855793
UWPSX,-2.0,-1.5,309,-0.014534602882273543,0.459546925566343,1.782607573791491
UWPSX,-1.5,-1.0,502,-0.06918658108606182,0.4043824701195219,1.748191736017465
UWPSX,-1.0,-0.5,661,-0.07387644634217662,0.4508320726172466,1.7008158488743559
UWPSX,-0.5,0.0,1072,-0.07619115226960081,0.42723880597014924,2.004843939915329
UXPIX,-inf,-3.0,403,0.30814421030604755,0.5136476426799007,3.8631677653090115
UXPIX,-3.0,-2.5,165,0.13190250839658868,0.4303030303030303,2.899441377388311
UXPIX,-2.5,-2.0,237,0.18447065297107756,0.5274261603375527,2.112665943807956
UXPIX,-2.0,-1.5,338,0.05968891994089647,0.47633136094674555,2.1745537155381074
UXPIX,-1.5,-1.0,447,-0.08402387987619601,0.436241610738255,2.282715796177713
UXPIX,-1.0,-0.5,530,-0.14881521734434472,0.43018867924528303,1.9642057082375652
UXPIX,-0.5,0.0,729,0.16939234956637447,0.47599451303155005,2.707149817408776
UXPSX,-inf,-3.0,401,0.2779616050324009,0.5062344139650873,3.8803407381776083
UXPSX,-3.0,-2.5,164,0.294487701734946,0.4634146341463415,2.8988685974220867
UXPSX,-2.5,-2.0,246,0.061166632265742954,0.508130081300813,2.082824901450503
UXPSX,-2.0,-1.5,338,0.07452793992592885,0.48520710059171596,2.2430681815375264
UXPSX,-1.5,-1.0,438,-0.08517575085739423,0.4383561643835616,2.2094528099527255
UXPSX,-1.0,-0.5,526,-0.11757864483343006,0.4372623574144487,1.9879567911100275
UXPSX,-0.5,0.0,730,0.15129744049148156,0.46986301369863015,2.7096527710530993
WCPIX,-inf,-3.0,545,-0.258830553455407,0.45504587155963305,4.819695365614403
WCPIX,-3.0,-2.5,170,0.013150886478267305,0.5117647058823529,2.9893804324410898
WCPIX,-2.5,-2.0,254,0.004486540364835604,0.5236220472440944,2.609233100661695
WCPIX,-2.0,-1.5,317,0.2684548164377087,0.5678233438485805,2.5769530228399526
WCPIX,-1.5,-1.0,435,-0.0821889786047318,0.5172413793103449,2.381461828392103
WCPIX,-1.0,-0.5,573,0.04136828880087532,0.5008726003490401,2.2106948327287137
WCPIX,-0.5,0.0,1080,-0.012543639272844295,0.4148148148148148,3.0403337676382614
WCPSX,-inf,-3.0,548,-0.23757976427207866,0.4562043795620438,4.787128008990654
WCPSX,-3.0,-2.5,171,-0.1214259724817627,0.49122807017543857,3.1569919545738117
WCPSX,-2.5,-2.0,255,0.025556970444010767,0.5294117647058824,2.689485484644696
WCPSX,-2.0,-1.5,316,0.34302196777437555,0.5632911392405063,2.5244146504922713
WCPSX,-1.5,-1.0,420,-0.06254330551932014,0.5119047619047619,2.1157233817575802
WCPSX,-1.0,-0.5,591,0.0199914433503673,0.49746192893401014,2.351940122072406
WCPSX,-0.5,0.0,1085,0.008062042434146072,0.4202764976958525,3.119235219415728
