ticker,strategy_no,source,condition,horizon,full_trades,full_avg,full_hit,full_std,full_ann_vol,full_downside_std,full_avg_std,full_median,full_p10,full_p90,full_max,full_min,full_tstat,train_trades,train_avg,train_hit,train_std,train_ann_vol,train_downside_std,train_avg_std,train_median,train_p10,train_p90,train_max,train_min,train_tstat,test_trades,test_avg,test_hit,test_std,test_ann_vol,test_downside_std,test_avg_std,test_median,test_p10,test_p90,test_max,test_min,test_tstat
ENPIX,3,triple_scan,TIP_down_XLC_up_XLF_up,3,224,0.38269823687887683,0.5803571428571429,1.57139136241099,24.9450645437667,0.9504586853319141,0.24354100832761474,0.3223005008574567,-1.1750636859585035,2.25797312439224,6.106884911980013,-8.733099275352258,3.644988051165575,172,0.41091184020130644,0.5581395348837209,1.5604699289131052,24.771692161792302,0.821106357826692,0.26332570246163844,0.29679267393256165,-1.4838335496844421,2.2873617958218535,6.106884911980013,-3.994065837325173,3.453484211521668,52,0.2893763181969945,0.6538461538461539,1.61889127511781,25.699102281683835,1.288933456364181,0.17874969285749964,0.4599773060941017,-0.8875776588675195,1.676826780079958,2.6550089974486335,-8.733099275352258,1.2889823661423083
ENPSX,1,condition_expansion,combo_XLC_down__ext_sect_rotation_down,1,404,0.40562017120834604,0.599009900990099,2.7501597614205795,43.65743276649348,1.8218521657148377,0.14748967565390647,0.511897909698515,-3.0169706636040896,3.672819794499276,11.597888095438751,-13.26836152229435,2.9645057914424435,311,0.28110192954614005,0.5659163987138264,2.7717209557810842,43.99970611597802,1.8561488131398571,0.10141783174811844,0.40242357112543004,-3.21069807613162,3.9998674443266102,10.392161003526711,-12.61051028179741,1.788522944082151,92,0.8117770611789635,0.7065217391304348,2.6615729803808157,42.2511612140198,1.7113750167277189,0.3049989863748974,0.84813141737988,-1.427858983131079,3.387606839719292,11.597888095438751,-13.26836152229435,2.925447506870319
ENPSX,2,condition_expansion,combo_ext_vix_5dchg_ge10__self_down,1,585,0.33617925641539637,0.5555555555555556,3.2194394746960215,51.10701726642058,2.0902175264919927,0.10442167310728472,0.34190123758617,-3.006365791506358,3.5806269636043204,17.60660395057758,-17.448842935933058,2.5256233292985133,542,0.3400769249148347,0.5498154981549815,3.2262844386382827,51.215677700367145,2.077271810880614,0.10540822775637566,0.31512355501879497,-3.0830095307505636,3.6731999571450635,17.60660395057758,-17.448842935933058,2.453997719533794,43,0.2870505046317788,0.627906976744186,3.1686885076630547,50.30137064102897,2.247007900279157,0.09058968842711584,0.45372190859509004,-1.7570908752546561,2.7319952774498106,11.597888095438751,-13.26836152229435,0.5940363127964845
ENPSX,3,triple_scan,GDX_up_HYG_down_SLV_up,3,341,0.25018875380655947,0.5659824046920822,1.87623326896675,29.78427978739069,1.1658947586984478,0.133346294378598,0.23982724445804673,-1.5987752017099202,1.9757299421707835,13.452390714014783,-10.673302883408548,2.4623973827462873,276,0.26095998624711775,0.5543478260869565,2.013498837205676,31.96330313018368,1.2452177780757734,0.12960523315189829,0.18402105776566005,-1.6597304101606052,2.191541730701465,13.452390714014783,-10.673302883408548,2.153163844917238,65,0.2044524437512658,0.6153846153846154,1.1306705352361182,17.948838305898374,0.739733130009714,0.18082406623302513,0.2577199285799199,-1.1337761636564725,1.4526443183139948,2.3102480304749036,-2.9548084360151368,1.4578502290660569
FNPIX,1,triple_scan,GDX_up_XLF_down_XLK_down,1,335,0.4858276671458093,0.6268656716417911,2.2030696593526398,34.97264663759321,1.1108824971437172,0.2205230620299892,0.44164854293549,-1.6786640820732042,2.4026672121927826,18.158827920866,-5.52245145380843,4.036234754963172,286,0.43712284870552665,0.6118881118881119,2.2164401476533695,35.18489655930058,1.156227010080676,0.19721843117141036,0.39068054946437003,-1.76385253951794,2.38702591386431,18.158827920866,-5.52245145380843,3.3352663077783946,49,0.770104770695214,0.7142857142857143,2.123004192207016,33.701646749564006,0.7962649666157442,0.36274293452743234,0.70307007265055,-1.1894666831282859,2.461425296088024,11.41411301658701,-3.09833857207005,2.539200541692026
FNPIX,2,condition_expansion,combo_GDX_up__ext_yld_curve_proxy_up,1,368,0.2967325776671122,0.5869565217391305,2.0744052710212797,32.93016279290309,1.1700997973894685,0.14304465082708914,0.40544577868528003,-1.85569840639735,1.924327450617574,15.845306562074498,-10.74912101621867,2.74407218271126,259,0.31375436457310296,0.5791505791505791,2.3115463615727045,36.69466090030541,1.2661451060622584,0.13573353742281605,0.38861985472153,-1.9711965964890479,2.0216928832328502,15.845306562074498,-10.74912101621867,2.1844245544214957,109,0.25628631336755614,0.6055045871559633,1.3623499871495277,21.626635587778146,0.9017423141617225,0.18812075882482235,0.46583850931675996,-1.3579351826162478,1.702861869587436,3.45172586293147,-4.31491294473883,1.964038382819985
FNPIX,3,triple_scan,HYG_up_JNK_up_QQQ_down,1,276,0.3399543243583649,0.5942028985507246,1.806626129329836,28.679300701667763,0.9396516838470544,0.18817082230758514,0.318694488924495,-1.58102752354724,2.026395199083985,15.93441742550487,-4.78115717586127,3.126128485770207,234,0.3549306529177918,0.5982905982905983,1.836668614624712,29.156210370807102,0.920494571102381,0.19324697449044997,0.33334347268422504,-1.497157676043054,2.028423973535531,15.93441742550487,-4.78115717586127,2.956110281608715,42,0.25651477952727264,0.5714285714285714,1.6471418312873833,26.147565957827553,1.039943902214684,0.15573326756371927,0.20103758458784501,-1.8462116950685459,1.7833622103526958,3.86660222329626,-3.3731405824429004,1.0092669251962363
FNPSX,1,triple_scan,GDX_up_SPY_down_XLF_down,1,282,0.5863096372384896,0.6063829787234043,3.1245622641620763,49.600888241458556,1.5890841398469484,0.18764536842914287,0.42297896722003003,-2.353315340330552,2.885166268137846,23.56794526530317,-11.22058485673963,3.1511015804953466,222,0.5638582679383379,0.5900900900900901,3.361807852628445,53.36704520183367,1.7363656795054125,0.1677247161813495,0.36255269573195004,-2.6375831477102016,3.193579176035429,23.56794526530317,-11.22058485673963,2.499041987006493,60,0.6693797036490506,0.6666666666666666,2.0384389362847397,32.35921492920276,0.844400459819725,0.3283785899758482,0.68819266726599,-1.247513138527902,2.4539994228536592,11.42656852436032,-3.1101148781171197,2.5436096204550678
FNPSX,2,condition_expansion,combo_GDX_big_up__ext_jnk_spread_down,1,403,0.28938332888643614,0.598014888337469,2.1741225912708537,34.51312617762004,1.3523683100038246,0.1331035011771259,0.39404652000629,-1.9603485877037579,2.2541003803116864,18.13650221421101,-11.22058485673963,2.6720341383149453,322,0.29682134826882384,0.5993788819875776,2.3251362581241812,36.910393820015216,1.438438252911406,0.12765761457278482,0.372442497080855,-2.0442361114190577,2.260841682552943,18.13650221421101,-11.22058485673963,2.290733994118306,81,0.25981490615645075,0.5925925925925926,1.4347455619053944,22.7758797087318,0.9348865046548628,0.18108779218763157,0.47117516629713,-1.7901404571743398,1.8018018018017798,3.42679127725857,-3.60978520286396,1.6297901296886843
FNPSX,3,triple_scan,FXY_up_GDX_up_QQQ_down,1,373,0.3767541570915228,0.613941018766756,2.0530800838777483,32.59163594184091,1.1433139693970846,0.183506800367928,0.3786254122728,-1.9192488804088996,2.4678869813811053,15.93422118409404,-5.55251104820991,3.544104989474129,332,0.34509932557723544,0.6054216867469879,2.005148423705851,31.830744425393117,1.1566484009561604,0.17210662387746536,0.364834591208015,-1.92962098542223,2.2579107703666836,15.93422118409404,-5.55251104820991,3.135931930732837,41,0.6330810854511182,0.6829268292682927,2.4196046672200806,38.41003332333319,1.028992341416806,0.2616464970612221,0.38709677419355,-1.7901404571743398,2.62314194112502,11.42656852436032,-3.37019483938914,1.675355026972114
GVPSX,1,condition_expansion,combo_TLT_down__self_3down,1,400,0.20712178632637632,0.58,1.2463239554517065,19.784779434885355,0.709345878600012,0.16618615522904634,0.156712599217615,-1.3429288206025831,1.6533860010849382,7.461872916104929,-3.7979723261683,3.3237231045809263,364,0.20224444933486788,0.5741758241758241,1.2801950403084428,20.322466237886694,0.730122123280863,0.15797940389312887,0.156712599217615,-1.357592634457852,1.6857566987049406,7.461872916104929,-3.7979723261683,3.014054927802729,36,0.25643708257385023,0.6388888888888888,0.8410769554924582,13.351682746202314,0.448086163887173,0.3048913430563604,0.160598174705375,-0.6042769747875,1.240310811297705,2.05599930793851,-1.69474583982464,1.8293480583381623
HCPIX,1,triple_scan,FXY_up_GDX_up_QQQ_down,1,494,0.3626694194731027,0.6133603238866396,1.8338424860311378,29.111346970216985,1.051311378582143,0.1977647601883212,0.347589607587435,-1.6449133649814818,2.146735361224089,12.532555643315698,-5.23727194499048,4.3955414665246915,453,0.3474954733585957,0.6181015452538632,1.830838003728464,29.06365229226877,1.0561581920051515,0.18980132193614527,0.34733262141841,-1.673973043199826,2.1324562701455965,12.532555643315698,-5.23727194499048,4.039692740709971,41,0.5303230192260707,0.5609756097560976,1.8815028610933016,29.867931969056286,0.9961916060836337,0.2818613939911371,0.43798810241273006,-1.15462422442105,2.65708845421499,6.424405786612961,-4.12936021323475,1.804793523461259
HCPIX,2,triple_scan,LQD_up_XLC_up_XLE_down,1,168,0.3958433190138031,0.5833333333333334,1.3990283390719893,22.208886373897396,0.7178262464890923,0.28294160165216947,0.35818602213819,-1.330301174301373,2.332589078760811,4.44863278819238,-3.18387162554312,3.667342306199839,105,0.43473652769830223,0.6095238095238096,1.3163673096124773,20.89668321149868,0.6505910507994916,0.3302547279347764,0.36740181047447,-1.14436321952306,2.2436142460574002,4.44863278819238,-3.18387162554312,3.3841039373730353,63,0.3310213045396378,0.5396825396825397,1.5357496708350005,24.379270230472297,0.8176903619926513,0.21554378999779217,0.14907148763989,-1.495956779091304,2.7646916169036766,3.6656101864839896,-2.9718456725756,1.7108257949354684
HCPIX,3,condition_expansion,combo_SLV_big_up__ext_sect_rotation_le-0_5,2,142,0.3912219263187004,0.6408450704225352,1.3134030926148497,20.84962772545216,0.6508170070998012,0.2978688938061034,0.26329309623760505,-1.010942903544672,2.1037806051079353,6.266277821657849,-3.6438131735062753,3.5495175251592403,106,0.42691767880440395,0.6226415094339622,1.4063722361956195,22.325467126556404,0.6791564676562296,0.30355951846664714,0.2554326181558426,-0.99749591019196,2.1414178338692524,6.266277821657849,-3.6438131735062753,3.1253365279087117,36,0.2861177662219066,0.6944444444444444,1.000263547507023,15.878691553360946,0.559092580646538,0.28604238046563196,0.27682071441252504,-0.9501983279916125,1.53542043387377,2.2216247119838646,-2.09702483192841,1.7162542827937919
HCPSX,1,triple_scan,FXY_up_GDX_up_QQQ_down,1,485,0.36339481518028566,0.6144329896907217,1.8404242515537679,29.215829258780698,1.0552751214830645,0.19745165543949533,0.34885153149001996,-1.6388476798196416,2.155873406316422,12.52725951054032,-5.25092977087324,4.348421641741016,444,0.34854968197316,0.6193693693693694,1.8381477416032608,29.179690783663464,1.0603872354987438,0.18962005832520817,0.344916247862,-1.6754847884815591,2.115235524309057,12.52725951054032,-5.25092977087324,3.995542558220269,41,0.5241567455208652,0.5609756097560976,1.8803322030182454,29.849348348234958,0.9982392263207425,0.2787575220375988,0.44097693351423,-1.14525139664803,2.65031212353521,6.41391493409431,-4.13051922827916,1.7849190457256703
HCPSX,2,triple_scan,LQD_up_XLC_up_XLE_down,1,168,0.3936630244138951,0.5833333333333334,1.3991016364633906,22.21004993391378,0.7199907699892386,0.281368425391157,0.356132394513705,-1.33069150188619,2.319282252053837,4.44844433016198,-3.18410342350971,3.646951611358813,105,0.43368316586321937,0.6095238095238096,1.3159965910010352,20.890798235985123,0.6526788567078227,0.3295473322870319,0.36372758058447,-1.1482869662245778,2.236203063455108,4.44844433016198,-3.18410342350971,3.376855288998544,63,0.32696278866502126,0.5396825396825397,1.5363316061110293,24.388508166589343,0.8199888659793746,0.21282045319153056,0.13800025090955,-1.5084154686057198,2.7617217645336543,3.66098967413168,-2.98031452765864,1.689209979158557
HCPSX,3,condition_expansion,combo_SLV_big_up__ext_sect_rotation_le-0_5,2,142,0.38710230302160015,0.6338028169014085,1.3132971906098585,20.847946583240862,0.6525234235278432,0.294756058102767,0.26384669917519743,-1.0153120668474684,2.094996491781511,6.26362975527016,-3.64689494232997,3.512423806708981,106,0.4227972673058697,0.6132075471698113,1.4062154694977758,22.322978532378293,0.6807900625185419,0.3006632173210767,0.26384669917519743,-1.0017231391315025,2.1350867116666103,6.26362975527016,-3.64689494232997,3.0955172825370028,36,0.2820004637401394,0.6944444444444444,1.0003649123383438,15.880300670173124,0.5610844315081724,0.2818975958292718,0.2711587270032275,-0.95524374452683,1.5333090530834275,2.2127028005922402,-2.09901932131295,1.691385574975631
IDPIX,1,pair_scan,GDX_up_XLK_down,1,501,0.37524318808443363,0.6227544910179641,2.0856948362939716,33.10937908563253,1.0678579916991233,0.1799127952731549,0.34590107229333,-1.6635841407101601,2.26655442430787,18.17746964274393,-5.89375492155793,4.026993365453074,425,0.32389156733972696,0.6141176470588235,2.083507920046109,33.07466286645271,1.1036905793021672,0.15545492494818983,0.31080671192711,-1.677952226484086,2.1263659186329624,18.17746964274393,-5.89375492155793,3.2047853779192637,75,0.6787957927303058,0.68,2.097477047675569,33.29641589289314,0.8427966533171122,0.32362489662642535,0.69354139575206,-1.383439715443884,2.588982570269794,13.349975271669539,-3.33492713991158,2.8026738177559722
IDPIX,2,triple_scan,GDX_up_LQD_up_XLF_down,1,276,0.320061930094326,0.6159420289855072,2.054397077749455,32.61254257141731,1.1905244056239295,0.1557936065821056,0.346934862473845,-1.567936880380135,1.9927747738718353,18.17746964274393,-10.0583567873555,2.5882377802499774,231,0.285321114501662,0.5930735930735931,2.184573252165456,34.67902527620035,1.2687518524235095,0.13060725440029888,0.32477706431277,-1.6635841407101601,2.0951968693947403,18.17746964274393,-10.0583567873555,1.985058407795195,45,0.49839811680333485,0.7333333333333333,1.1803089363728878,18.736823495218925,0.6555782130998921,0.42226073313900503,0.3719500811397,-0.65527585795567,1.8695381692204,2.76783947905803,-3.33492713991158,2.8326111105831404
IDPIX,3,condition_expansion,combo_QQQ_up__self_down,1,230,0.2768363141979959,0.5826086956521739,1.4542166748194973,23.084974043854046,0.8657736389489931,0.19036799604320165,0.319024362561175,-1.5985814813110841,1.778708318228423,5.66086179950882,-4.53634034887423,2.887073605058593,168,0.20378028900946185,0.5654761904761905,1.4500436176119484,23.018728814385927,0.920685282916683,0.14053390293532278,0.23754804232626503,-1.6297123585119189,1.779609358109769,5.66086179950882,-4.53634034887423,1.8215275685180923,62,0.474794575999185,0.6290322580645161,1.4587889152515185,23.157556110559185,0.6955226051685902,0.32547174648453014,0.460706443563235,-1.322925949739828,1.6868160641575707,5.61539392472467,-2.4725866241922403,2.5627670945875667
IDPSX,1,triple_scan,GDX_up_SPY_down_XLK_down,1,404,0.40390536652547915,0.6188118811881188,2.0881381906195418,33.14816613309417,1.106600831814231,0.19342846576913672,0.370957226068865,-1.652153692869246,2.3697222038431276,18.23508174084889,-5.87563106502615,3.887864045128128,340,0.3265204991203736,0.6,2.063717832094006,32.76050495958055,1.1500554763748085,0.15821954631707616,0.30266548682714,-1.779939986383776,2.2988202886558184,18.23508174084889,-5.87563106502615,2.9174242825659897,63,0.8373507481224446,0.7301587301587301,2.1944471483164794,34.835768518321665,0.8421459795448343,0.3815770859484301,0.75921908893707,-1.304601095702784,2.587171825340596,13.370917102595609,-3.33211244391539,3.028674226260795
IDPSX,2,triple_scan,QQQ_down_SLV_up_XLE_up,1,271,0.37670263720454844,0.6199261992619927,1.9545110510961508,31.026901055567233,1.093172593423849,0.1927349743012616,0.49350020475324996,-1.6911269634288701,2.3512856973575103,16.60077357419134,-6.260501956406859,3.1728181095713732,218,0.32763140441248206,0.591743119266055,2.0646647552597805,32.7755368988245,1.1584466580069686,0.158685037644893,0.37405789139898,-1.9889959652415399,2.352856564600242,16.60077357419134,-6.260501956406859,2.3429565031333213,53,0.5785428022738026,0.7358490566037735,1.4122411239940944,22.418632832080238,0.7684390536097616,0.40966290560748597,0.76071717710246,-1.27395374744261,1.92713270199905,4.5497202636782506,-3.33211244391539,2.9823909703844502
IDPSX,3,condition_expansion,combo_SPY_down__ext_usd_gold_ratio_le-1,1,267,0.24824343609115387,0.5880149812734082,2.763274166166096,43.86561748778917,1.7348698364743185,0.08983670137790893,0.33931853527497,-2.4844634144260778,2.5934482684208957,18.23508174084889,-10.93683454813155,1.4679437959819093,224,0.17964988068471713,0.5803571428571429,2.7079771276268083,42.98780421450932,1.7310849903267957,0.06634098894408204,0.306361415930415,-2.479654807156006,2.289256816530858,18.23508174084889,-10.93683454813155,0.9929010053140518,43,0.605568003789801,0.627906976744186,3.044344930070107,48.32747754039495,1.7544541967297458,0.19891570032304312,0.81759233154778,-2.3825633440137737,2.607005116244846,13.370917102595609,-9.452840130677629,1.3043774763868348
INPIX,1,triple_scan,GLD_up_XLF_down_XLK_down,1,343,0.486913423286706,0.6355685131195336,2.879241058010487,45.70653482461347,1.7753669942060364,0.16911172544307768,0.5542950475585,-2.87286644420616,3.1631932956392217,16.36006867794945,-9.859950708364309,3.1319929851519253,288,0.45319429878050677,0.6423611111111112,2.8624287627035874,45.439647910512065,1.8430361133221493,0.1583250925526828,0.5788291678732049,-2.889449875552867,3.2370130186294954,12.21109517355125,-9.859950708364309,2.6868659178237535,55,0.6634790207009859,0.6,2.9864316542723097,47.40813278817455,1.3673999386299103,0.22216447503555972,0.47713717693838,-1.36711232370703,2.6253624009633842,16.36006867794945,-4.98522167487684,1.64761584364512
INPIX,2,triple_scan,GLD_down_QQQ_up_TIP_up,1,376,0.3269262928734545,0.5797872340425532,1.997591568573259,31.710783069145634,1.2936883287244438,0.16366022865572827,0.276307945276815,-1.887181842185935,2.66337072492587,7.57341576506955,-8.17498540181178,3.173489575658099,331,0.3231192041983223,0.5830815709969789,2.0271302928984483,32.179695780808906,1.333480400449781,0.15939735365323623,0.36109230422025,-1.8407417507499297,2.64297106402369,7.57341576506955,-8.17498540181178,2.8999806744869456,45,0.3549295451283156,0.5555555555555556,1.7856406943529717,28.346167249047966,0.951144644930077,0.19876873676253476,0.05983246908656,-1.8121026244326899,3.092600935902463,5.24149880875026,-3.3646456020495297,1.3333812216083676
INPIX,3,triple_scan,TIP_up_XLE_down_XLV_up,1,275,0.30804137869381676,0.5781818181818181,2.211653286288175,35.1089074909035,1.4592487689080165,0.13928104400613517,0.38117770767613,-1.954027746126952,2.5452358714795937,9.48827292110874,-8.17498540181178,2.309714816886647,225,0.2908465567958651,0.5822222222222222,2.2306848957104823,35.41102492438793,1.4968242976605184,0.13038442020885663,0.42721122955230995,-1.8659580844398738,2.4040594551895857,9.48827292110874,-8.17498540181178,1.9557663031328496,50,0.385418077234599,0.56,2.1441262242529424,34.03694861343116,1.2765441360472114,0.17975531145275114,0.240134507926775,-2.0170733633420133,2.7741182823218296,5.2744886975242,-4.98522167487684,1.271061996825402
INPSX,1,condition_expansion,combo_IWM_down__ext_usd_gold_ratio_le-1,1,207,0.6186312317989489,0.6135265700483091,2.907960269203347,46.16243816861097,1.6128498903976232,0.2127371678184677,0.53668295310276,-2.53328698433231,3.5544441918617857,16.344667697063368,-8.31858407079646,3.0607548468122268,160,0.5984429315629827,0.625,2.7131321395850705,43.06963749239207,1.5336022494188846,0.220572718457607,0.53967842771073,-2.495287982428655,3.592148987257019,12.22382511956747,-7.53758787181347,2.790048720084401,47,0.6873573602618122,0.574468085106383,3.52409131963079,55.94321537534704,1.8574531274186168,0.19504527491467638,0.35960443512137,-2.5879403018206157,3.1099385530896333,16.344667697063368,-8.31858407079646,1.3371630362552873
INPSX,2,triple_scan,FXY_up_IWM_up_TIP_up,1,385,0.3171934012222867,0.6077922077922078,2.333279792444704,37.03966841964655,1.5957467991656296,0.1359431484596821,0.45437334343052,-2.349593984715356,2.6929766807676025,9.47426067907994,-9.9660832172491,2.6673971865951085,316,0.2977369612476342,0.6075949367088608,2.4671396596826822,39.16462793510943,1.6985321629266983,0.12068103241708192,0.41330301663689495,-2.785272388726125,2.71871340226674,9.47426067907994,-9.9660832172491,2.145272957210778,69,0.40629825675837633,0.6086956521739131,1.5930370574481476,25.288679299907486,0.9978482968865161,0.2550463310685421,0.5910987482614599,-1.8848332280693778,2.422861496217729,3.7406483790523604,-4.87012987012985,2.118573939803655
INPSX,3,triple_scan,GLD_up_LQD_down_XLK_down,3,308,0.30904438598647277,0.6298701298701299,1.591610392193555,25.266031691100753,1.0048830861816478,0.19417087718342194,0.35728898509126,-1.4085985510791965,1.984625055894065,7.343772741647523,-6.296643100709903,3.4076850647064343,264,0.2849593920991848,0.6287878787878788,1.6272107022377738,25.83116909294354,1.058909989980012,0.17512138514533046,0.35728898509126,-1.4999689885213845,1.9573628927546085,7.343772741647523,-6.296643100709903,2.8453857167874204,43,0.43487057220519904,0.627906976744186,1.3766067053608388,21.852953973172475,0.5905194470766884,0.315900373368594,0.31267694851860667,-1.0181369451540088,1.9222321317913762,4.703107993798483,-2.0897821261096805,2.0714972781686036
LGPIX,1,condition_expansion,combo_XLV_down__ext_usd_gold_ratio_le-1,1,193,0.4525320198282627,0.6632124352331606,1.8153641839331234,28.81801301820457,0.8673884175390113,0.24927891815504366,0.32768478265612,-1.247458058328792,2.0604332331257775,11.4438549568115,-6.12297414704615,3.463093408219586,143,0.42822319235898226,0.6713286713286714,1.6552525568014025,26.27631973380196,0.8017830337213333,0.25870565225797176,0.33429904903443,-1.325725909382556,1.8096974843613698,9.37893094946582,-5.45035697845966,3.0936696454149453,50,0.5220552663904051,0.64,2.228565044738132,35.377373333451786,1.032255607547241,0.23425623928860884,0.295116482238905,-1.118434668970372,2.3967082499883166,11.4438549568115,-6.12297414704615,1.6564417533623386
LGPSX,1,condition_expansion,combo_XLV_down__ext_usd_gold_ratio_le-1,1,193,0.4481961876690473,0.6632124352331606,1.8150486859911341,28.813004643642635,0.8675426150855705,0.24693342450167013,0.32438375847099,-1.263735572506328,2.0701535846846757,11.45376652981888,-6.0893943822912,3.4305087690124845,143,0.42439876268145993,0.6713286713286714,1.6552323164426548,26.2759984280678,0.8029435482492441,0.2563983064284035,0.33869429477408,-1.32900321482941,1.8067766581237459,9.37910584029109,-5.44629129468565,3.0660778023604602,50,0.5162568231335469,0.64,2.22766366909136,35.36306443865653,1.030173806844633,0.23174810017174746,0.26563612096073,-1.142373537363891,2.4050408317738983,11.45376652981888,-6.0893943822912,1.6387065315854192
LVPIX,1,condition_expansion,combo_XLV_down__ext_usd_gold_ratio_le-1,1,186,0.44511963354951023,0.6344086021505376,1.686546295358776,26.77309243269966,0.8562577641574222,0.2639237563620041,0.288546539075055,-0.7683741980790151,1.663312848126515,9.68580252988953,-6.59452335528755,3.599440143416039,136,0.4668156259997146,0.625,1.733871563880913,27.524357780133226,0.8538571997930196,0.2692331056833554,0.326008169865985,-0.892390743519565,1.637671212113415,9.68580252988953,-6.59452335528755,3.1397705754788925,50,0.3861065340849544,0.66,1.565775738455838,24.855919277115966,0.8627535072734992,0.2465912100961094,0.20532363095384,-0.552965848546008,1.6602654171367428,7.750650278531319,-5.85000573028372,1.743663168399556
LVPSX,1,condition_expansion,combo_XLV_down__ext_usd_gold_ratio_le-1,1,170,0.4386915466404039,0.6352941176470588,1.6941427605723627,26.893682579489482,0.868375238333679,0.2589460326780211,0.28302465199871496,-0.7334325777312138,1.6509778871372742,9.67737702164293,-6.591067749570061,3.3762431981044774,120,0.4627161001711332,0.625,1.7513237971461932,27.80140339438895,0.8707159659585372,0.2642093374880965,0.33288442811607,-0.896993089941501,1.573824522713802,9.67737702164293,-6.591067749570061,2.8942682809145155,50,0.3810326181666535,0.66,1.5637844532612721,24.82430860463061,0.862731581300575,0.24366057443019726,0.20374849302812,-0.559432498490731,1.6509778871372742,7.735486361499699,-5.8440300169100805,1.7229404448740195
MDPIX,1,triple_scan,GDX_up_SPY_down_XLF_down,1,393,0.2931349460820169,0.5928753180661578,1.5850233386609918,25.161465457981762,0.9058422739029004,0.18494046045382126,0.23143944961796,-1.38112176080895,1.9193427688184441,10.82196719584862,-7.14557460439081,3.6663017807810734,333,0.24190989801722065,0.5765765765765766,1.5839220215810417,25.14398259133271,0.9505792578848566,0.15272841384940825,0.18520910242198999,-1.422852136632444,1.913035241539156,10.82196719584862,-7.14557460439081,2.78703201922518,60,0.5774339628416361,0.6833333333333333,1.5740117904620323,24.986662549476275,0.5996822811711208,0.3668549157895045,0.39865147354610503,-0.697156543475234,1.9222532916084012,9.29772150346555,-2.65692683148406,2.8416459586541505
MDPSX,1,triple_scan,GDX_up_IWM_down_XLF_down,1,387,0.2805766926817632,0.5891472868217055,1.6450259051035934,26.113976670978282,0.9566980784220745,0.17056065306405874,0.25965781930761,-1.4371230351942719,1.9387610745538444,10.801022213096289,-7.14057752492111,3.3553229913971,330,0.22947734789127483,0.5757575757575758,1.6576322075657024,26.314095518579094,1.0123604109580875,0.13843682986123398,0.20271761099427998,-1.534048112449052,1.9852784915640718,10.801022213096289,-7.14057752492111,2.5148299016969955,57,0.5764150046266961,0.6666666666666666,1.5509228893996232,24.62013760793482,0.52984060789976,0.3716593575131461,0.39175013029097,-0.7550175795227079,1.6656270824790957,9.307396626740621,-2.41508633178666,2.805966615543353
MGPIX,1,triple_scan,GDX_up_XLF_down_XLK_down,1,400,0.27589538516662093,0.64,1.44411351778175,22.924591397982976,0.8207406607689054,0.19104826716836898,0.34188918692786496,-1.3615262326802071,1.6106638279184575,10.777499218691169,-4.62607571411255,3.8209653433673796,351,0.21474469179144323,0.6239316239316239,1.3824327747537641,21.94543995758059,0.8380757586501806,0.15533825276219532,0.31426879575504,-1.37795716876347,1.53710727874105,10.777499218691169,-4.62607571411255,2.910261232723842,49,0.7139340254663638,0.7551020408163265,1.7823988900863197,28.29470520171571,0.6838349228766237,0.4005467179301198,0.61489315057052,-0.8097913732794378,2.0221667856567342,9.89615894295501,-2.90939494730222,2.803827025510839
MGPSX,1,triple_scan,GDX_up_XLF_down_XLK_down,1,400,0.2712729139570114,0.635,1.4439789224280397,22.922454762981726,0.8227046535564034,0.18786487097808052,0.34663127883118505,-1.3585038271877568,1.6099419801130308,10.78154138683373,-4.62853552571924,3.7572974195616102,351,0.210323026289217,0.6182336182336182,1.382557887576997,21.947426062077184,0.8399121026453115,0.1521260181429501,0.30872876741834,-1.3931127625181001,1.53947300079002,10.78154138683373,-4.62853552571924,2.850080036421125,49,0.7078731296997836,0.7551020408163265,1.7811950179852274,28.275594324576797,0.6869543458919312,0.3974147258173245,0.59968430627641,-0.8064232937491977,2.0073264101258763,9.877066266264919,-2.92824956859945,2.7819030807212712
MLPIX,1,triple_scan,GDX_up_SPY_down_XLF_down,1,216,0.42021209828572176,0.6018518518518519,1.5542527191141855,24.672997015932367,0.8018316427109263,0.2703627879288595,0.354153358492075,-1.247310601609985,2.1784132869067854,8.59373259865403,-4.47719880207835,3.97350525517203,156,0.36688941265634095,0.5833333333333334,1.5677994604939993,24.88804486853014,0.8718008028627571,0.23401552424360283,0.34450378987801,-1.357853561693835,2.19143826534523,7.97621863375406,-4.47719880207835,2.9228529609909035,60,0.5588510809221118,0.65,1.5226525443818841,24.17135979356523,0.581779233078515,0.3670246918668997,0.42613207551862997,-0.79869249486534,2.1724173322375813,8.59373259865403,-2.8923084142342197,2.8429610384948223
MLPSX,1,triple_scan,GDX_up_SPY_down_XLF_down,1,219,0.4170282475380811,0.6027397260273972,1.545223040451815,24.529655310975617,0.7980912728024412,0.26988223487539004,0.36222162597263,-1.240924579569794,2.1687487106987664,8.59045806714695,-4.4749238016071,3.9938923537812596,159,0.3648665872151141,0.5849056603773585,1.555132243252896,24.686959028791005,0.8653558330314619,0.2346209390218266,0.35260042815765,-1.3274809249473358,2.160678830489886,7.99081798594518,-4.4749238016071,2.958457472969639,60,0.5552566473939436,0.65,1.5228749133405215,24.17488979134836,0.5834710180654306,0.3646108045577778,0.423483358477305,-0.7995563139255689,2.166780766065798,8.59045806714695,-2.90610165566748,2.8242631477991216
