ticker,fund_name,fund_theme,condition,horizon,full_avg,full_hit,full_trades,test_avg,test_hit,full_tstat,full_std,full_min,test_std,poor_train,high_std,poor_mono,direction_conflict,btc_weak_link,threshold_suboptimal,category,reason
UKPIX,Ultra Short Japan ProFunds Investor Class,日本,combo_XLC_down__ext_credit_spread_up,2,0.3028523411075116,0.5522388059701493,134,0.2861029330404029,0.6153846153846154,1.250013701270036,2.804584703933104,-5.903775882166805,2.45445535662001,1,0,0,0,0,0,need_improve,训练效果偏弱
UKPIX,Ultra Short Japan ProFunds Investor Class,日本,LQD_down_TIP_down_XLC_down,2,0.2474548801219136,0.5748031496062992,127,0.4054986493272461,0.6428571428571429,1.3875765391387842,2.009744900090677,-5.903775882166805,2.4489666224162194,1,0,0,0,0,0,excusable,全历史偏弱但2025后表现强
UKPSX,Ultra Short Japan ProFunds Service Class,日本,QQQ_up_SPY_up_TIP_down,2,0.3899149966596362,0.585635359116022,181,0.7678283507889103,0.6,2.531401876185322,2.072278536539533,-6.946668353099579,2.4443988677134607,0,0,0,1,0,0,need_improve,反向基金与风险偏好条件方向冲突
ULPIX,UltraBull ProFund Investor Shares,大盘多头,combo_XLF_big_down__self_down,1,0.4118197303214565,0.5831234256926953,794,0.3158751240631384,0.6046511627906976,3.328294116039816,3.486548443610925,-15.37645909228463,2.654401362313963,0,0,0,0,0,0,acceptable,各项指标可接受
ULPIX,UltraBull ProFund Investor Shares,大盘多头,FXY_up_GDX_up,1,0.3265886830211894,0.5685557586837294,547,0.527004369500618,0.6166666666666667,2.798449367536507,2.729463814086026,-17.7960811164589,2.4758974586103024,0,0,0,0,0,0,acceptable,各项指标可接受
ULPIX,UltraBull ProFund Investor Shares,大盘多头,combo_QQQ_big_down__ext_vix_5dchg_up,1,0.2551003078026386,0.5589941972920697,517,0.5937961302925882,0.5849056603773585,1.511987311671361,3.836260653637498,-27.06807803758855,3.56127382535127,0,1,1,0,0,0,acceptable,各项指标可接受
ULPSX,UltraBull ProFund Service,大盘多头,combo_XLF_big_down__self_down,1,0.4029428807097028,0.5829268292682926,820,0.3107425665489134,0.6046511627906976,3.355350144625365,3.438844720253057,-15.39595349548913,2.654584197260729,0,0,0,0,0,0,acceptable,各项指标可接受
ULPSX,UltraBull ProFund Service,大盘多头,FXY_up_GDX_up,1,0.2806305909036047,0.5719769673704415,521,0.5234223582914184,0.6166666666666667,2.50945312922315,2.5525530914702643,-17.81134748308623,2.4756686506026115,0,0,0,0,0,0,acceptable,各项指标可接受
ULPSX,UltraBull ProFund Service,大盘多头,FXY_up_XLK_down_XLU_up,1,0.3515306905206729,0.615,400,0.4408283178677989,0.55,3.412981408248249,2.0599625281937883,-6.005220872670209,2.267637130884636,0,0,0,0,0,0,acceptable,各项指标可接受
UMPIX,Ultra Mid-Cap ProFund， Investor,中盘,GDX_up_SPY_down_XLK_down,1,0.558741227734537,0.6004728132387707,423,1.1458208353640846,0.6825396825396826,4.035050520217215,2.847947144026688,-9.10578179097284,3.18245232302296,0,0,0,0,0,0,acceptable,各项指标可接受
UMPIX,Ultra Mid-Cap ProFund， Investor,中盘,combo_XLE_down__ext_vix_5dchg_ge10,1,0.3762830520139816,0.5813148788927336,578,0.4850859891299324,0.5813953488372093,2.4296712909263216,3.723325931545799,-30.828563028552654,4.054465244347241,0,1,0,0,0,0,acceptable,各项指标可接受
UMPIX,Ultra Mid-Cap ProFund， Investor,中盘,GLD_up_XLK_down_XLV_down,3,0.3349789053712516,0.6030640668523677,718,0.859106987281725,0.8048780487804879,5.1583073738403,1.7400930155120382,-7.667780654295832,1.147895477079265,0,0,0,0,0,0,acceptable,各项指标可接受
UMPSX,ProFunds Ultra Mid-Cap ProFund Service Class,中盘,GDX_up_SPY_down_XLK_down,1,0.5540857560275064,0.5981087470449172,423,1.140848083343845,0.6825396825396826,3.998546706412969,2.8500008937504786,-9.12440672787705,3.183203747945663,0,0,0,0,0,0,acceptable,各项指标可接受
UMPSX,ProFunds Ultra Mid-Cap ProFund Service Class,中盘,combo_XLE_down__ext_vix_5dchg_ge10,1,0.3721228388756956,0.5813148788927336,578,0.4776453281823981,0.5813953488372093,2.40366698631366,3.721996377308456,-30.84485005419219,4.05417581180022,0,1,0,0,0,0,acceptable,各项指标可接受
UMPSX,ProFunds Ultra Mid-Cap ProFund Service Class,中盘,GLD_up_XLK_down_XLV_down,3,0.3311898325220609,0.6002785515320335,718,0.8547882346326615,0.8048780487804879,5.099657166558119,1.740196283455336,-7.68488907368377,1.1471636992442225,0,0,0,0,0,0,acceptable,各项指标可接受
UNPIX,UltraInternational ProFund Investor Class,国际,combo_XLE_down__self_down,1,0.284051518402134,0.5502645502645502,1512,0.5740315578422356,0.5833333333333334,3.5496819010478142,3.111598650926771,-21.76540609834264,3.186513053089892,0,0,0,0,0,0,acceptable,各项指标可接受
UNPIX,UltraInternational ProFund Investor Class,国际,HYG_up_QQQ_down,2,0.2487589496482765,0.6053130929791272,527,0.4779451936112834,0.5777777777777777,3.697550389562085,1.5444360161970487,-6.711781809522775,1.3095803195956786,0,0,0,0,0,0,acceptable,各项指标可接受
UNPIX,UltraInternational ProFund Investor Class,国际,combo_SLV_up__ext_vix_5dchg_ge10,2,0.2856692770472587,0.6009732360097324,411,0.6361024546611099,0.7446808510638298,3.2161057948981315,1.80075288844569,-8.838454526161895,2.201241624763154,0,0,0,0,0,0,acceptable,各项指标可接受
UNPSX,UltraInternational ProFund Service Class,国际,combo_IWM_down__self_big_down,1,0.3973792641262678,0.5530179445350734,613,0.6882935097571818,0.6808510638297872,2.396486962198356,4.105446224366949,-22.79249030151557,2.976849075325501,0,1,1,0,0,0,acceptable,各项指标可接受
UNPSX,UltraInternational ProFund Service Class,国际,GDX_up_QQQ_down_SPY_down,1,0.3239251717415397,0.561822125813449,461,0.8412792651209313,0.6060606060606061,3.1246824849542145,2.225816037951392,-8.049687651426849,2.6108713713211595,0,0,0,0,0,0,acceptable,各项指标可接受
UNPSX,UltraInternational ProFund Service Class,国际,FXY_down_GLD_down_XLF_up,2,0.3703903430496899,0.6271929824561403,228,0.4393822971151605,0.6333333333333333,4.033464641785219,1.3865924284937374,-4.844743886887231,1.183369579067128,0,0,0,0,0,0,acceptable,各项指标可接受
UOPIX,Ultra NASDAQ-100 ProFunds Investor Class,纳指100,combo_ext_vix_chg_up__self_big_down,1,0.5812564404080327,0.5643712574850299,668,0.9031388167133808,0.578125,4.00907786059281,3.74724007859905,-17.66943706623255,4.20357809459632,0,1,1,0,0,0,acceptable,各项指标可接受
UOPIX,Ultra NASDAQ-100 ProFunds Investor Class,纳指100,combo_TIP_up__ext_vix_5dchg_down,1,0.3685466774361322,0.5803324099722992,722,0.3229457934017205,0.6083333333333333,3.828098743497926,2.586890032337029,-10.07985039239621,2.485540863153957,0,0,0,0,0,0,acceptable,各项指标可接受
UOPIX,Ultra NASDAQ-100 ProFunds Investor Class,纳指100,GLD_up_QQQ_down_XLF_down,1,0.4466897848786326,0.5963756177924218,607,1.2825633964716772,0.6666666666666666,3.469546048898903,3.171960062061164,-13.741367626792131,3.953848474931368,0,0,0,0,0,0,acceptable,各项指标可接受
UOPSX,Ultra NASDAQ-100 ProFund Service Class,纳指100,combo_ext_vix_chg_up__self_big_down,1,0.5997425085809371,0.5634218289085545,678,0.8848330880143717,0.5692307692307692,4.110525522008467,3.799114036110392,-17.6366558373434,4.172445721148399,0,1,1,0,0,0,acceptable,各项指标可接受
UOPSX,Ultra NASDAQ-100 ProFund Service Class,纳指100,combo_TIP_up__ext_vix_5dchg_down,1,0.3831693831372808,0.5774436090225564,665,0.31875707127794,0.6083333333333333,3.797985640506364,2.6016466066063044,-10.07960193193828,2.4851880407937585,0,0,0,0,0,0,acceptable,各项指标可接受
UOPSX,Ultra NASDAQ-100 ProFund Service Class,纳指100,FXY_up_TLT_up_XLU_up,1,0.3620552363429984,0.6155202821869489,567,0.8521433571283344,0.6447368421052632,3.4632964027911357,2.4892969135251115,-10.07960193193828,2.3750903388887035,0,0,0,0,0,0,acceptable,各项指标可接受
USPIX,Ultra Short NASDAQ-100 ProFund Investor Shares,反向,EEM_up_SLV_up_XLV_up,1,0.4974752942527228,0.5661764705882353,136,0.6852998567451373,0.5901639344262295,2.180632781978322,2.660470422745827,-5.532819969254311,2.6852798546886563,0,0,0,1,0,0,need_improve,反向基金与风险偏好条件方向冲突
USPSX,UltraShort NASDAQ-100 ProFund Service Class,反向,EEM_up_GLD_up_HYG_up,1,0.4866381370840807,0.5537190082644629,121,0.9778102094410872,0.6739130434782609,1.9482538934115103,2.7475985168192976,-8.00179668659594,3.255460117060013,1,0,0,1,0,0,need_improve,反向基金与风险偏好条件方向冲突
UTPIX,Utilities UltraSector ProFund， Investor Class,公用事业,FXY_up_GDX_up_XLK_down,1,0.3792684267341154,0.5826771653543307,508,0.5563531971108809,0.5789473684210527,4.599823731249982,1.8583921263764596,-7.00403407795495,1.8711591935611436,0,0,0,0,0,0,acceptable,各项指标可接受
UTPSX,Utilities Ultra Sector ProFund， Service,公用事业,FXY_up_GDX_up_XLK_down,1,0.3796063187201983,0.5826771653543307,508,0.5529098511164146,0.5789473684210527,4.605133280804134,1.8579032096928008,-7.005148689611571,1.871544756307936,0,0,0,0,0,0,acceptable,各项指标可接受
UTPSX,Utilities Ultra Sector ProFund， Service,公用事业,GLD_up_JNK_down_XLU_down,1,0.2361412651293274,0.5585106382978723,188,0.3957134328549019,0.5957446808510638,1.6405425794359905,1.9736189367117385,-7.005148689611571,1.5420615666800137,1,0,0,0,0,0,need_improve,训练效果偏弱
UTPSX,Utilities Ultra Sector ProFund， Service,公用事业,GDX_up_XLK_down_XLV_down,3,0.2019311465769198,0.6283367556468172,487,0.4523559676359032,0.6388888888888888,4.30055414080997,1.0361994856034389,-3.930910006430117,0.7909566378848011,0,0,0,0,0,0,acceptable,各项指标可接受
UUPIX,UltraEmerging Markets ProFund Investor Class,新兴市场,SPY_down_XLK_down_XLV_down,1,0.408758252768056,0.5523076923076923,1300,0.7953646331825999,0.5733333333333334,3.57719068621674,4.119989592120389,-24.35321117463522,4.084038888914523,0,1,0,0,0,0,acceptable,各项指标可接受
UUPIX,UltraEmerging Markets ProFund Investor Class,新兴市场,GLD_down_TIP_up_XLV_up,1,0.3639315625177768,0.5536723163841808,354,0.8651867530263508,0.625,2.5152057313456586,2.7223743179382547,-11.12051521229262,2.40662769307933,0,0,0,0,0,0,acceptable,各项指标可接受
UUPIX,UltraEmerging Markets ProFund Investor Class,新兴市场,FXY_up_IWM_down_TLT_up,1,0.2878355736249177,0.5535924617196702,849,0.9140731727633326,0.6808510638297872,2.150385911651516,3.900155353341718,-22.142100723822843,3.56348425874646,0,1,0,0,0,0,acceptable,各项指标可接受
UUPSX,UltraEmerging Markets ProFund Service Class,新兴市场,SPY_down_XLK_down_XLV_down,1,0.4044374132532866,0.5515384615384615,1300,0.7899971575504345,0.5733333333333334,3.543029279147756,4.115743100919296,-24.347148733245294,4.084165714385013,0,1,0,0,0,0,acceptable,各项指标可接受
UUPSX,UltraEmerging Markets ProFund Service Class,新兴市场,GLD_down_TIP_up_XLV_up,1,0.358568145083093,0.5508474576271186,354,0.861528604136691,0.625,2.474941126300886,2.7258908580944303,-11.141526136691809,2.4066521504014164,0,0,0,0,0,0,acceptable,各项指标可接受
UUPSX,UltraEmerging Markets ProFund Service Class,新兴市场,FXY_up_IWM_down_TLT_up,1,0.2841939778386102,0.5535924617196702,849,0.9085837647671666,0.6808510638297872,2.126633839301653,3.893821114864398,-22.167502784220368,3.564822113128882,0,1,0,0,0,0,acceptable,各项指标可接受
UVPIX,UltraShort Emerging Markets Investor Class,新兴市场,FXY_down_IWM_up_JNK_down,1,0.4645608354885543,0.5559701492537313,268,0.9053203449588672,0.6333333333333333,2.7667735719891677,2.7487571523503824,-8.64881380656225,2.9299108683836743,0,0,0,0,0,0,acceptable,各项指标可接受
UVPIX,UltraShort Emerging Markets Investor Class,新兴市场,EEM_up_UUP_up_XLF_down,3,0.3001029452083892,0.5833333333333334,168,0.4886942162364801,0.6111111111111112,2.231266225682783,1.7433055261067494,-5.05191762471395,1.7252652791469891,0,0,0,1,0,0,need_improve,反向基金与风险偏好条件方向冲突
UVPIX,UltraShort Emerging Markets Investor Class,新兴市场,GLD_up_TIP_down_XLU_up,2,0.3417339167438924,0.5679012345679012,162,0.3862838219179421,0.5555555555555556,2.1933391034491403,1.9830780617547477,-5.029092866415021,2.1953574338913224,0,0,0,0,0,0,acceptable,各项指标可接受
UVPSX,UltraShort Emerging Markets Service Class,新兴市场,HYG_down_QQQ_down_SLV_down,2,0.3499391459180637,0.5714285714285714,266,0.7055760172944784,0.5588235294117647,2.5502518032567907,2.237949501016271,-6.438912910145775,2.690929647354434,0,0,0,0,0,0,acceptable,各项指标可接受
UWPSX,ProFunds Ultra Short Dow 30 ProFund-Service Class,反向,XLV_up_XLC_down,1,0.3913202202965446,0.5625,128,0.4397272093760715,0.5609756097560976,2.3310647434783287,1.899253512619035,-3.76282782212086,1.616488104160826,0,0,0,0,0,0,acceptable,各项指标可接受
UXPSX,UltraShort International ProFund Service Class,国际,SLV_up_TIP_down_TLT_down,2,0.2262862235105484,0.572139303482587,201,0.2134638844159993,0.6,2.35436432901046,1.3626442066270652,-3.29072653828041,1.952315314441393,0,0,0,0,0,0,acceptable,各项指标可接受
WCPIX,Communication Services UltraSector ProFund Investor Class,通信,GLD_up_XLK_down_XLV_down,2,0.3159994063371265,0.6049149338374291,529,0.4121847007776333,0.5853658536585366,3.784647286879857,1.920386708412606,-24.49874003990922,1.2348456670375636,0,0,0,0,0,0,acceptable,各项指标可接受
WCPSX,Communication Services UltraSector ProFund Service Class,通信,GLD_up_XLK_down_XLV_down,2,0.3121054602332016,0.6011342155009451,529,0.4059439603948268,0.5609756097560976,3.739962562744529,1.919384342739472,-24.494070302734677,1.2340924890386462,0,0,0,0,0,0,acceptable,各项指标可接受
