ticker,direction,streak_days,n,avg,hit,std
SNPSX,up,1,2416,-0.10240961205195423,0.4474337748344371,2.002042829862429
SNPSX,down,2,1320,6.216454648515906e-05,0.44772727272727275,1.6055224820848142
SNPSX,up,2,1080,-0.08513692347770731,0.45740740740740743,2.112659999825253
SNPSX,down,3,651,0.0012047097329646451,0.44393241167434716,1.532144690331953
SNPSX,up,3,494,-0.07864074871327027,0.4392712550607287,1.9894134108675365
SNPSX,down,4,321,-0.06169801586628022,0.4236760124610592,1.502311450063803
SNPSX,up,4,217,-0.11441098377455923,0.423963133640553,2.1893640449007115
SNPSX,down,5,162,0.02022687101949607,0.4691358024691358,1.5296078232693828
SNPSX,up,5,92,-0.1957202712013352,0.391304347826087,2.4399525366963797
SOPIX,down,1,3165,-0.017679507224117756,0.4255924170616114,1.2282967265206097
SOPIX,up,1,2525,-0.10315182064327433,0.4083168316831683,1.8081292781616747
SOPIX,down,2,1610,-0.03252087714687118,0.4124223602484472,1.1107460881268971
SOPIX,up,2,1031,-0.15670503930135643,0.39670223084384093,2.260142754816878
SOPIX,down,3,823,-0.03588255672772381,0.4106925880923451,1.073177385313949
SOPIX,up,3,409,-0.3825418270824813,0.3691931540342298,1.7783601747721938
SOPIX,down,4,415,-0.03253199485788492,0.39759036144578314,1.0282397722378842
SOPIX,up,4,151,-0.3002264384696407,0.4105960264900662,2.103939410267239
SOPIX,down,5,218,-0.07884253106952853,0.3853211009174312,0.8533318305098645
SOPIX,up,5,62,-0.653690609893768,0.3870967741935484,2.6390867409415972
SOPSX,down,1,3158,-0.022053730336835314,0.4233692210259658,1.2281586364850543
SOPSX,up,1,2518,-0.1074517888639611,0.4054805401111994,1.809131744049498
SOPSX,down,2,1609,-0.03763406137652083,0.41143567433188316,1.1054904480589387
SOPSX,up,2,1021,-0.14854193812678965,0.39275220372184133,2.268747207840148
SOPSX,down,3,824,-0.043977933660295475,0.4065533980582524,1.0697318182216988
SOPSX,up,3,401,-0.3699874417973329,0.36159600997506236,1.8082458107727961
SOPSX,down,4,417,-0.03001315534242551,0.3980815347721823,1.0291997318908008
SOPSX,up,4,145,-0.34068573523213436,0.3931034482758621,2.132405990498278
SOPSX,down,5,219,-0.08151161869387238,0.3926940639269406,0.8817177834434442
SOPSX,up,5,57,-0.6456537757020175,0.42105263157894735,2.7552346195886197
SPPIX,down,1,2546,0.009651080287989965,0.49921445404556164,2.300353394240466
SPPIX,up,1,2498,-0.11672454523514332,0.4503602882305845,2.535105428230153
SPPIX,down,2,1174,0.01411576914905613,0.5008517887563884,2.2500298450159684
SPPIX,up,2,1125,-0.14116033875500908,0.45866666666666667,2.619906037424108
SPPIX,down,3,536,0.0299723756509295,0.5223880597014925,2.2395602245654564
SPPIX,up,3,516,-0.12216096154858988,0.4476744186046512,2.855985310367912
SPPIX,down,4,231,0.09241538365149764,0.5367965367965368,2.241029658607792
SPPIX,up,4,231,-0.24201142472087012,0.45021645021645024,3.2048979647181044
SPPIX,down,5,94,0.11697737183433556,0.5106382978723404,2.030203056203448
SPPIX,up,5,104,-0.5085340904776154,0.4326923076923077,3.8811825338380332
SPPSX,down,1,2548,0.001161759501429506,0.49843014128728413,2.2934507528260193
SPPSX,up,1,2498,-0.12401339911604228,0.45156124899919936,2.538059751280743
SPPSX,down,2,1175,0.008239540040870656,0.502127659574468,2.233888654670942
SPPSX,up,2,1128,-0.15178383975577936,0.4583333333333333,2.6244664220566367
SPPSX,down,3,537,0.048238776223151696,0.5288640595903166,2.226393639005345
SPPSX,up,3,517,-0.13343143100397475,0.44680851063829785,2.8690246294628503
SPPSX,down,4,235,0.07323719310715601,0.5361702127659574,2.1752978100264584
SPPSX,up,4,231,-0.2548105429903319,0.45454545454545453,3.2074220951660086
SPPSX,down,5,99,0.03126011629707,0.5151515151515151,1.9587705011464367
SPPSX,up,5,105,-0.5421803856227468,0.42857142857142855,3.8701646565264882
SRPIX,down,1,2673,0.03770245814778617,0.4481855592966704,1.6363972047973996
SRPIX,up,1,2338,-0.134490445705053,0.4281437125748503,2.0130805793915885
SRPIX,down,2,1296,0.06607939323601457,0.4367283950617284,1.4011558080096929
SRPIX,up,2,1000,-0.12787446557076712,0.435,2.1161608983744387
SRPIX,down,3,631,0.04703281082872707,0.4405705229793978,1.3060166389747043
SRPIX,up,3,434,-0.10405010136503606,0.4400921658986175,2.3976602100625937
SRPIX,down,4,300,-0.04070729559571408,0.44333333333333336,0.987682185062664
SRPIX,up,4,190,-0.2416594839205732,0.42105263157894735,2.789924448718621
SRPIX,down,5,139,0.06063268730863894,0.5107913669064749,1.0135009539666964
SRPIX,up,5,80,-0.5824470644517158,0.3875,3.6245405162727953
SRPSX,down,1,2671,0.03513335895180176,0.44852115312616997,1.6330762868589583
SRPSX,up,1,2323,-0.1337866181393576,0.4218682737839001,2.0101721678604485
SRPSX,down,2,1293,0.07069189415600903,0.44160866202629545,1.3952880170658963
SRPSX,up,2,979,-0.12824691617383616,0.43615934627170583,2.1289055799011685
SRPSX,down,3,626,0.04559482813352157,0.43929712460063897,1.3055196555626336
SRPSX,up,3,426,-0.11290859398833643,0.43427230046948356,2.4109314520292187
SRPSX,down,4,297,-0.023608213987551755,0.4478114478114478,0.9922253089195837
SRPSX,up,4,184,-0.28878706457483444,0.4076086956521739,2.7772289728016424
SRPSX,down,5,137,0.055914212309877656,0.5255474452554745,1.0049185980007196
SRPSX,up,5,75,-0.7134144021191084,0.36,3.668395253239671
SVPIX,down,1,2834,0.107885992222073,0.5299929428369795,1.5659065782059844
SVPIX,up,1,3144,0.00014619890419629629,0.4869592875318066,1.399898065092896
SVPIX,down,2,1237,0.10154908390855552,0.540016168148747,1.6486971206157033
SVPIX,up,2,1530,-0.017733744704569017,0.47843137254901963,1.3232968528214895
SVPIX,down,3,534,0.14523474927817803,0.5468164794007491,1.721954305667195
SVPIX,up,3,731,-0.0029671102362440033,0.47606019151846785,1.354673909712404
SVPIX,down,4,231,0.19717020298198124,0.5670995670995671,1.8444183989257714
SVPIX,up,4,348,-0.028622294212082827,0.46551724137931033,1.2088627105729979
SVPIX,down,5,95,0.49394064238169827,0.6,2.042521068118667
SVPIX,up,5,162,-0.04627482538186685,0.47530864197530864,1.2419846771475636
SVPSX,down,1,2837,0.10576535872960743,0.5290800140994008,1.5645386137366704
SVPSX,up,1,3133,-0.0025461105261783217,0.4845196297478455,1.4048605994201853
SVPSX,down,2,1238,0.10286363973575986,0.5403877221324718,1.658616717292256
SVPSX,up,2,1517,-0.015264631481774427,0.4779169413315755,1.3283088776265872
SVPSX,down,3,531,0.16249282524497893,0.5499058380414312,1.744513928643758
SVPSX,up,3,724,-0.0008586695437035512,0.47513812154696133,1.356798004486075
SVPSX,down,4,227,0.19927900824054262,0.5682819383259912,1.8611801096897715
SVPSX,up,4,344,-0.02289200874681652,0.45930232558139533,1.2133108009944333
SVPSX,down,5,94,0.4962283771270445,0.6063829787234043,2.0541033403757556
SVPSX,up,5,158,-0.03953299586901209,0.46835443037974683,1.2425820428487764
TEPIX,down,1,2782,0.15324183564946123,0.5301941049604602,2.585369737191054
TEPIX,up,1,3373,0.01848302992366859,0.5256448265638897,2.2982015684470363
TEPIX,down,2,1187,0.26345538730819973,0.535804549283909,2.6766315160105587
TEPIX,up,2,1771,0.06066796866805111,0.5454545454545454,1.9029291916606619
TEPIX,down,3,504,0.4517937993037162,0.5773809523809523,2.815596861161935
TEPIX,up,3,965,0.08689189708411474,0.550259067357513,1.861541535993754
TEPIX,down,4,196,0.30231910219186037,0.5561224489795918,3.2742936938384664
TEPIX,up,4,531,0.06982889833925282,0.5649717514124294,1.685838557943909
TEPIX,down,5,79,0.6272463337196129,0.5443037974683544,4.184967137327925
TEPIX,up,5,300,0.1769752411953031,0.5766666666666667,1.5633748885868366
TEPSX,down,1,2777,0.16955465425134733,0.5275477133597407,2.753317555658496
TEPSX,up,1,3361,-0.002830194153932396,0.5230586135078845,2.4354213366198567
TEPSX,down,2,1189,0.26751634889730946,0.5315391084945332,2.688885360135865
TEPSX,up,2,1756,0.0509598025232592,0.5415717539863326,1.8857569720386682
TEPSX,down,3,505,0.5030230131926284,0.5801980198019802,2.868057007903809
TEPSX,up,3,950,0.06890954183973219,0.5463157894736842,1.849096929922815
TEPSX,down,4,194,0.4245912170195796,0.5721649484536082,3.398386806487104
TEPSX,up,4,519,0.0614897419147674,0.5645472061657033,1.5939608126822327
TEPSX,down,5,77,0.7763822005896426,0.5454545454545454,4.465722479644703
TEPSX,up,5,293,0.15937751361561256,0.5802047781569966,1.4303823183174373
UAPIX,down,1,2978,0.1992882817980709,0.5285426460711887,3.1537167653233835
UAPIX,up,1,3349,-0.01982430619666805,0.49328157659002686,2.862578634068817
UAPIX,down,2,1303,0.18445413527151863,0.5441289332310054,3.4129792712102174
UAPIX,up,2,1650,-0.021508086309771957,0.48363636363636364,2.4810033516988725
UAPIX,down,3,560,0.37747724769567753,0.5625,3.532816043062765
UAPIX,up,3,797,0.019351210451316197,0.479297365119197,2.4272419986631246
UAPIX,down,4,230,0.4463118622447017,0.5782608695652174,3.892388683567441
UAPIX,up,4,382,-0.017473338863880597,0.46335078534031415,2.105567036502519
UAPIX,down,5,90,0.9587617013289831,0.6111111111111112,4.318391814250226
UAPIX,up,5,177,-0.09691881284216028,0.4519774011299435,2.2104929719520996
UAPSX,down,1,2976,0.18645504344744632,0.5252016129032258,3.1466791295004755
UAPSX,up,1,3337,-0.005148988846086878,0.4932574168414744,2.7246175060957634
UAPSX,down,2,1302,0.1703609419109752,0.5368663594470046,3.408311557884242
UAPSX,up,2,1644,-0.009796115774159229,0.48236009732360097,2.452707218265794
UAPSX,down,3,559,0.3472198392098341,0.552772808586762,3.5282576112890776
UAPSX,up,3,792,0.029490519410595887,0.476010101010101,2.417328223200013
UAPSX,down,4,231,0.4530667684738539,0.5670995670995671,3.890288724966239
UAPSX,up,4,377,0.0011935528833431788,0.4588859416445623,2.101612818361776
UAPSX,down,5,90,0.959361068477815,0.6,4.325581447499029
UAPSX,up,5,173,-0.09001509248517346,0.44508670520231214,2.224240922657885
UBPIX,down,1,2229,0.017721588924936756,0.49663526244952894,4.352377382666911
UBPIX,up,1,2405,0.10750965769549044,0.5093555093555093,3.547045659431825
UBPIX,down,2,1048,0.09863742830258153,0.5,4.658860706500822
UBPIX,up,2,1224,0.1817154532092956,0.5089869281045751,3.317981853938867
UBPIX,down,3,493,0.11291130009477138,0.5010141987829615,5.0063659511973215
UBPIX,up,3,622,0.11224914531466523,0.5,3.278466756101007
UBPIX,down,4,232,-0.05118333729703664,0.47413793103448276,5.893764390424661
UBPIX,up,4,311,-0.0016874716432019481,0.4758842443729904,3.004823714157633
UBPIX,down,5,115,1.0260960359389903,0.5217391304347826,6.535592938907219
UBPIX,up,5,148,-0.1974071784349813,0.44594594594594594,3.185560409639832
UBPSX,down,1,2234,0.020388193194628326,0.4973142345568487,4.3491445798395265
UBPSX,up,1,2400,0.10823712656064856,0.5079166666666667,3.545283672727785
UBPSX,down,2,1049,0.11200676661902488,0.5014299332697807,4.659958045160666
UBPSX,up,2,1218,0.16751950507674399,0.5057471264367817,3.317460327212971
UBPSX,down,3,491,0.13657029291426553,0.5071283095723014,5.021197159482313
UBPSX,up,3,615,0.08033304919798541,0.4959349593495935,3.244740486164185
UBPSX,down,4,230,-0.006583980754706014,0.48695652173913045,5.90843784437351
UBPSX,up,4,305,-0.10055616457868652,0.46557377049180326,2.869894382245305
UBPSX,down,5,112,1.1254994246236236,0.5357142857142857,6.583717640259082
UBPSX,up,5,142,-0.3044044769417891,0.43661971830985913,3.08163172581752
UCPIX,down,1,2929,0.021990369485955612,0.46739501536360534,2.874558405698415
UCPIX,up,1,2582,-0.20111431188655343,0.430286599535244,3.1954469034475115
UCPIX,down,2,1421,0.011121477690500748,0.4757213230119634,2.4883359774628993
UCPIX,up,2,1111,-0.1901274106563963,0.42124212421242124,3.4691387463150383
UCPIX,down,3,670,-0.001965036746718458,0.4701492537313433,2.4530562526157635
UCPIX,up,3,468,-0.4484675742261915,0.4017094017094017,3.7174848499894724
UCPIX,down,4,315,-0.028024275794502947,0.44761904761904764,2.1392201845975816
UCPIX,up,4,188,-0.5092632743297917,0.39361702127659576,4.368997416721983
UCPIX,down,5,149,0.10977025303209487,0.4697986577181208,2.230392783431209
UCPIX,up,5,74,-1.1864955662099157,0.32432432432432434,4.5334376756080355
UCPSX,down,1,2934,0.035082769546402465,0.4669393319700068,2.896684778693861
UCPSX,up,1,2574,-0.22156147097837153,0.4289044289044289,3.2088525343392407
UCPSX,down,2,1426,0.007346570544320367,0.47124824684431976,2.488197853724679
UCPSX,up,2,1104,-0.2098746171908341,0.41847826086956524,3.4618242300412336
UCPSX,down,3,682,-0.001956696389609874,0.4633431085043988,2.4399565470272826
UCPSX,up,3,462,-0.4018764927199779,0.4004329004329004,3.6421499487047018
UCPSX,down,4,322,-0.049295739071109575,0.43788819875776397,2.121137297784312
UCPSX,up,4,185,-0.3897351614693693,0.3945945945945946,4.1964257560880265
UCPSX,down,5,155,0.09502443484441711,0.45806451612903226,2.197455335386074
UCPSX,up,5,73,-0.9990563733556996,0.3561643835616438,4.6418083173341
UDPIX,down,1,2686,0.16882730492472217,0.5454206999255399,2.400540147349251
UDPIX,up,1,3178,0.007862472158001278,0.5116425424795469,1.8729781747833518
UDPIX,down,2,1146,0.19065779269261382,0.537521815008726,2.668762489410448
UDPIX,up,2,1624,0.040801710917308644,0.5197044334975369,1.6144733090695047
UDPIX,down,3,501,0.23733726070787697,0.5189620758483033,2.781552904928367
UDPIX,up,3,842,0.043371509276043455,0.5237529691211401,1.4323814533841641
UDPIX,down,4,230,0.30583947685619833,0.5347826086956522,3.213582335613023
UDPIX,up,4,440,0.01887477018793015,0.49772727272727274,1.2703632230686928
UDPIX,down,5,103,0.5847680489878213,0.5825242718446602,3.5098876586016194
UDPIX,up,5,219,0.06315549491623154,0.5388127853881278,1.1838801141618447
UDPSX,down,1,2685,0.1639257485779354,0.5445065176908752,2.4006933899061247
UDPSX,up,1,3165,0.002244513188749155,0.5090047393364929,1.8661017447203037
UDPSX,down,2,1147,0.1872748372385202,0.5335658238884046,2.669875418523171
UDPSX,up,2,1609,0.03384712094721092,0.5158483530142945,1.60036937142614
UDPSX,down,3,505,0.23508680615447552,0.5148514851485149,2.776489384902327
UDPSX,up,3,828,0.032699159234808324,0.5217391304347826,1.4108354874107976
UDPSX,down,4,234,0.3050183011286176,0.5299145299145299,3.2013910095298344
UDPSX,up,4,431,-0.0001685837575124796,0.494199535962877,1.2389080405116526
UDPSX,down,5,106,0.6088306303618471,0.5849056603773585,3.4819267660425735
UDPSX,up,5,213,0.07019494985272798,0.539906103286385,0.9888648122813948
UEPIX,down,1,2838,0.06628095914629038,0.51092318534179,1.6129385022453728
UEPIX,up,1,3179,-0.005010776667193595,0.48663101604278075,1.3143062102030443
UEPIX,down,2,1222,0.07919868343190699,0.5204582651391162,1.5435773606364136
UEPIX,up,2,1546,0.047419374179116194,0.4844760672703752,1.1397608374236627
UEPIX,down,3,520,0.08779567907200522,0.5269230769230769,1.6964357378733543
UEPIX,up,3,748,0.03960102738341203,0.4799465240641711,1.0258091768666182
UEPIX,down,4,219,0.1630751957594675,0.5068493150684932,1.916137431109521
UEPIX,up,4,359,0.04955981274431772,0.4623955431754875,0.9404359290615012
UEPIX,down,5,95,0.4680134381004713,0.6,2.351595142145729
UEPIX,up,5,166,0.06282537561935765,0.4457831325301205,0.9477175495751877
UEPSX,down,1,2988,0.06183372773047111,0.5063587684069611,1.6405353218039835
UEPSX,up,1,3291,-0.01591452909741971,0.4791856578547554,1.3680562413691548
UEPSX,down,2,1302,0.07688553796835068,0.5153609831029186,1.629996252269459
UEPSX,up,2,1576,0.04073623474718448,0.47588832487309646,1.1996436597529552
UEPSX,down,3,565,0.09837433619671528,0.5274336283185841,1.7881524471782357
UEPSX,up,3,749,0.028074326011933968,0.46862483311081443,1.053701547698192
UEPSX,down,4,238,0.1995582629443752,0.5126050420168067,2.072469767765945
UEPSX,up,4,351,0.007617057592241962,0.4472934472934473,0.9630590372991781
UEPSX,down,5,104,0.37162894773734995,0.5961538461538461,2.4991230213461937
UEPSX,up,5,157,0.040596607443321116,0.43312101910828027,0.9959501367997372
UFPIX,down,1,2397,-0.13947234400827704,0.4518147684605757,3.548845200035619
UFPIX,up,1,2216,-0.0009442714475949654,0.46705776173285196,4.486013073930414
UFPIX,down,2,1213,-0.17837134776180752,0.4517724649629019,3.4084216055557643
UFPIX,up,2,1034,-0.10331565712235034,0.4661508704061896,4.698907510819228
UFPIX,down,3,609,-0.13555080465358646,0.45977011494252873,3.3305072276432197
UFPIX,up,3,482,-0.1359241120686597,0.46887966804979253,5.063222727638978
UFPIX,down,4,299,0.01707216695018882,0.47157190635451507,2.9847627163203314
UFPIX,up,4,226,-0.06790371118756677,0.4823008849557522,5.9772200909437
UFPIX,down,5,140,0.18764704113384265,0.5142857142857142,3.2070985810893693
UFPIX,up,5,109,-0.9509703965716926,0.44036697247706424,6.858852631665703
UFPSX,down,1,2390,-0.1499823707385585,0.4485355648535565,3.548399697593992
UFPSX,up,1,2207,0.0031316615544585663,0.46669687358405076,4.472712241096475
UFPSX,down,2,1210,-0.17495397686762676,0.45289256198347105,3.411629052824331
UFPSX,up,2,1029,-0.08415256600510676,0.46647230320699706,4.689303657148129
UFPSX,down,3,607,-0.1342499706812823,0.4596375617792422,3.330504519512427
UFPSX,up,3,480,-0.1303170166062552,0.4666666666666667,5.070143290108942
UFPSX,down,4,299,0.01636734063714069,0.4782608695652174,3.0020581237728408
UFPSX,up,4,224,0.0316473941623819,0.5044642857142857,6.004444002530219
UFPSX,down,5,139,0.1260580998556515,0.5035971223021583,3.24199078744333
UFPSX,up,5,113,-0.9804214832207496,0.4424778761061947,6.755631670459055
UGPIX,down,1,2234,-0.05004979546492444,0.4968666069829902,4.3288322906485215
UGPIX,up,1,2341,0.12844647909893875,0.49508756941478,4.104752106940462
UGPIX,down,2,1062,-0.05214986316507972,0.5009416195856874,4.488058781398649
UGPIX,up,2,1157,0.07219974800059649,0.4814174589455488,3.9462336025511604
UGPIX,down,3,505,0.22505382491627424,0.5346534653465347,4.894574062169494
UGPIX,up,3,555,0.14402358842336255,0.4720720720720721,3.8412728995028793
UGPIX,down,4,226,0.07934687896717318,0.5265486725663717,5.3895388264275566
UGPIX,up,4,261,-0.16849619055931483,0.4674329501915709,2.7259353848467858
UGPIX,down,5,102,0.8816125485206692,0.5490196078431373,6.182302395101427
UGPIX,up,5,121,-0.1785034623262185,0.48760330578512395,2.740257879492734
UGPSX,down,1,2240,-0.0644866801549758,0.49508928571428573,4.303055494774149
UGPSX,up,1,2333,0.14841936689994745,0.4959279897128161,4.087797677376243
UGPSX,down,2,1066,-0.04749378903008892,0.5,4.4717626380929865
UGPSX,up,2,1155,0.10716892758888912,0.48225108225108226,3.934514009748118
UGPSX,down,3,509,0.17806686400743355,0.5284872298624754,4.830813800509302
UGPSX,up,3,555,0.17276410903471148,0.4702702702702703,3.827925246798899
UGPSX,down,4,229,0.09829390740687224,0.519650655021834,5.360152334080072
UGPSX,up,4,260,-0.09125400084437417,0.46923076923076923,2.6903178652561097
UGPSX,down,5,103,0.8787599074344393,0.5533980582524272,6.147843676265011
UGPSX,up,5,121,-0.05914287765274991,0.5041322314049587,2.678746025015058
UHPIX,down,1,2336,-0.14957192736147049,0.4670376712328767,3.981130199490189
UHPIX,up,1,2208,0.03848783464734092,0.46875,4.336753750024988
UHPIX,down,2,1152,-0.0754273886875142,0.4800347222222222,3.6726135002522513
UHPIX,up,2,1035,0.053331872996547416,0.4782608695652174,4.530001000613469
UHPIX,down,3,551,-0.07720365898014062,0.49364791288566245,3.1773916749168034
UHPIX,up,3,495,-0.14634736766273035,0.45252525252525255,4.951063881073921
UHPIX,down,4,256,0.07335897778113261,0.4765625,2.7084004327489204
UHPIX,up,4,224,-0.08061730237694006,0.44642857142857145,5.424125056072783
UHPIX,down,5,117,0.05007979436255286,0.4700854700854701,2.729279074091311
UHPIX,up,5,100,-0.9266789099414156,0.4,6.226275472310588
UHPSX,down,1,2333,-0.1405668359301699,0.4642091727389627,3.985982344581419
UHPSX,up,1,2199,0.0674768836648303,0.4697589813551614,4.471399747861524
UHPSX,down,2,1154,-0.10386548353010232,0.47227036395147315,3.6699439237203113
UHPSX,up,2,1033,0.06367520764708856,0.4782187802516941,4.536194124250315
UHPSX,down,3,561,-0.12046040259586836,0.48484848484848486,3.228016670145813
UHPSX,up,3,494,-0.1698947590860937,0.4493927125506073,4.933493798079175
UHPSX,down,4,263,0.10808434447656429,0.4714828897338403,2.702168025304573
UHPSX,up,4,222,-0.11938479522803415,0.45045045045045046,5.427731735307907
UHPSX,down,5,121,0.0833182339720191,0.4628099173553719,2.86727837974969
UHPSX,up,5,100,-0.8858882890034993,0.43,6.235805398520853
UIPIX,down,1,2945,-0.053507498808713486,0.4407470288624788,2.573501852632344
UIPIX,up,1,2535,-0.1134226972647485,0.4414201183431953,2.8772767935041967
UIPIX,down,2,1484,0.007494098426957702,0.45619946091644203,2.5662309926760716
UIPIX,up,2,1119,-0.11287990734726099,0.4289544235924933,3.170467960605482
UIPIX,down,3,718,0.06118206870975059,0.4428969359331476,2.8735724761094295
UIPIX,up,3,480,-0.36932139415552007,0.39375,3.402051412700741
UIPIX,down,4,341,0.028476158890598843,0.44574780058651026,1.9694828795864543
UIPIX,up,4,189,-0.36864922497048125,0.36507936507936506,3.8886483615274186
UIPIX,down,5,159,0.0073606749405435365,0.4716981132075472,2.0915753677386135
UIPIX,up,5,69,-1.109139630293952,0.3333333333333333,4.171008271504277
UIPSX,down,1,2942,-0.0654220242521016,0.43915703602991163,2.5443769009040893
UIPSX,up,1,2525,-0.10866055570656336,0.44,2.884065354554431
UIPSX,down,2,1486,0.014165963840126018,0.45558546433378194,2.5584538105719377
UIPSX,up,2,1111,-0.12444163620947722,0.42574257425742573,3.17719459364425
UIPSX,down,3,720,0.04332725649783723,0.4388888888888889,2.83851084593498
UIPSX,up,3,473,-0.39577125825878773,0.3953488372093023,3.5719158790197527
UIPSX,down,4,340,-0.0208210890926299,0.4441176470588235,1.899237493928967
UIPSX,up,4,187,-0.3360435084972172,0.37433155080213903,3.9531340075848855
UIPSX,down,5,159,-0.09326238175658592,0.4591194968553459,1.9300555085530244
UIPSX,up,5,70,-1.1703780360082272,0.34285714285714286,4.158581700179248
UJPIX,down,1,2914,0.22892433896951667,0.5257378174330817,3.3742617698882165
UJPIX,up,1,3214,-0.03838222778103864,0.48102053515868076,2.883400130248686
UJPIX,down,2,1259,0.26752180316752516,0.5313741064336776,3.572255730012965
UJPIX,up,2,1544,0.02077303807133481,0.48639896373056996,2.6493319979441536
UJPIX,down,3,551,0.34158582644318297,0.5372050816696915,3.679333229677952
UJPIX,up,3,751,0.07272451262668016,0.48868175765645805,2.4689057956849947
UJPIX,down,4,237,0.46322023264476714,0.5738396624472574,4.181561383756369
UJPIX,up,4,367,0.18663286126536516,0.5095367847411444,2.181993984463954
UJPIX,down,5,92,0.04349441601624907,0.5434782608695652,5.3283580464941975
UJPIX,up,5,187,0.14703285415295256,0.5080213903743316,2.2619734007062258
UJPSX,down,1,2907,0.20699708756296756,0.5242518059855521,3.229565961481409
UJPSX,up,1,3211,-0.029423668604148898,0.4805356586733105,2.7444317861780374
UJPSX,down,2,1256,0.24539435043404853,0.5262738853503185,3.5625069700208924
UJPSX,up,2,1541,0.008103148847001244,0.48669695003244645,2.6526807750156682
UJPSX,down,3,551,0.35779776577014244,0.5372050816696915,3.6736370741369395
UJPSX,up,3,750,0.0667747974405938,0.488,2.4417443529021696
UJPSX,down,4,232,0.5244038787757789,0.5775862068965517,4.185882052850955
UJPSX,up,4,366,0.16296507957039538,0.5027322404371585,2.202412465034217
UJPSX,down,5,89,0.14890872139923855,0.550561797752809,5.344624127796262
UJPSX,up,5,184,0.13777005502776984,0.5,2.2695007406320107
UKPIX,down,1,2632,0.034653710706203156,0.479483282674772,2.891097757134144
UKPIX,up,1,2392,-0.1918430938092452,0.4397993311036789,3.2825926892309933
UKPIX,down,2,1278,-0.020032179323276614,0.4788732394366197,2.643327037210646
UKPIX,up,2,1052,-0.26022415369879615,0.44106463878326996,3.6397179877375048
UKPIX,down,3,626,-0.09819073480983492,0.48242811501597443,2.4483823733607197
UKPIX,up,3,464,-0.37644143529799773,0.4331896551724138,3.7945800486299275
UKPIX,down,4,303,-0.13558729138551326,0.47194719471947194,2.1391943823322883
UKPIX,up,4,201,-0.5050963641571704,0.38308457711442784,4.331638695251785
UKPIX,down,5,149,-0.17970351820595906,0.4697986577181208,2.189513652325168
UKPIX,up,5,77,-0.12476485259961262,0.4155844155844156,5.643389707500859
UKPSX,down,1,2621,0.010598012972614871,0.4784433422357879,2.7317071466455802
UKPSX,up,1,2386,-0.20008268411973296,0.4379715004191115,3.2836062260990744
UKPSX,down,2,1262,0.005968355029642119,0.48256735340729,2.65608778699257
UKPSX,up,2,1045,-0.2648431258893359,0.43923444976076553,3.6473385944514147
UKPSX,down,3,608,-0.07331835534834792,0.48355263157894735,2.4819102982697583
UKPSX,up,3,459,-0.37677417625686166,0.43137254901960786,3.8091279298106064
UKPSX,down,4,288,-0.15430198031071696,0.4618055555555556,2.1646470602323573
UKPSX,up,4,198,-0.4949402344385813,0.3888888888888889,4.359969009385473
UKPSX,down,5,141,-0.21437009745904015,0.44680851063829785,2.239058985355938
UKPSX,up,5,77,-0.1272218671873359,0.4155844155844156,5.642568089206329
ULPIX,down,1,3119,0.16534752935921768,0.5411991022763706,2.721109216781141
ULPIX,up,1,3645,-0.0010242938835052866,0.4935528120713306,2.0205750874739823
ULPIX,down,2,1284,0.18724515004586126,0.5498442367601246,3.204234930041793
ULPIX,up,2,1797,0.012046168755474712,0.4902615470228158,1.7851927365454536
ULPIX,down,3,527,0.35017109671472124,0.5768500948766604,3.815488242295183
ULPIX,up,3,879,-0.025842540383609173,0.4641638225255973,1.6066124680043667
ULPIX,down,4,200,0.35482790729111285,0.6,5.242423655257653
ULPIX,up,4,407,-0.010199459877496568,0.44963144963144963,1.3556279161597597
ULPIX,down,5,72,0.9747747086571038,0.6111111111111112,4.74910200783457
ULPIX,up,5,183,0.04679551826203453,0.453551912568306,1.3443731665516094
ULPSX,down,1,2738,0.1760909538755334,0.5518626734842951,2.727714976459994
ULPSX,up,1,3247,-0.022269916513765246,0.4995380351093317,1.9886145455950857
ULPSX,down,2,1139,0.2594507102902896,0.5601404741000878,2.8694563070337025
ULPSX,up,2,1620,-0.014559313326456779,0.49382716049382713,1.755396288404708
ULPSX,down,3,473,0.4789371959624308,0.587737843551797,3.104485254957293
ULPSX,up,3,798,-0.02955351696814727,0.46616541353383456,1.5973923613195318
ULPSX,down,4,181,0.5347097691580637,0.6022099447513812,3.878986862209613
ULPSX,up,4,371,-0.03710251235280775,0.4501347708894879,1.319023629481629
ULPSX,down,5,67,0.8562477592254971,0.6119402985074627,4.852260847428377
ULPSX,up,5,167,0.028548568052976397,0.4550898203592814,1.2844183795467703
UMPIX,down,1,2943,0.10681262781157179,0.5205572545022086,2.849414480751593
UMPIX,up,1,3391,0.08884531685025507,0.5151872603951637,2.374659371285078
UMPIX,down,2,1304,0.10729724809793056,0.5337423312883436,3.1497531032755846
UMPIX,up,2,1745,0.00814135157357964,0.48939828080229225,2.143788355875065
UMPIX,down,3,569,0.32880058781587745,0.5746924428822495,3.4308462063545333
UMPIX,up,3,853,0.011030132630434626,0.4876905041031653,2.0883542502440697
UMPIX,down,4,225,0.3179980375692374,0.5866666666666667,3.8951300871097874
UMPIX,up,4,416,0.023429229782693177,0.4831730769230769,1.8145642352167466
