ticker,n_strategies,full_trades,full_avg,full_hit,full_std,full_ann_vol,full_downside_std,full_avg_std,full_median,full_p10,full_p90,full_max,full_min,full_tstat,train_trades,train_avg,train_hit,train_std,train_ann_vol,train_downside_std,train_avg_std,train_median,train_p10,train_p90,train_max,train_min,train_tstat,test_trades,test_avg,test_hit,test_std,test_ann_vol,test_downside_std,test_avg_std,test_median,test_p10,test_p90,test_max,test_min,test_tstat
CNPIX,3,464,0.36903924950478756,0.6012931034482759,1.8340027103207996,29.11389045196361,0.9816986551406685,0.20122066746577275,0.27055151710900005,-1.485638977704912,2.137943384873762,12.11684577151426,-7.52428965805355,4.334425827619176,369,0.3661685439900295,0.5934959349593496,1.862939452360904,29.573246991106874,0.9588051683592811,0.1965541840482169,0.27118410297288004,-1.462649043310742,2.0567576194542854,12.11684577151426,-7.52428965805355,3.775682579543924,95,0.3801896740831638,0.631578947368421,1.726379208381394,27.40542032381834,1.0659680616247253,0.22022373313891982,0.25795356835771,-1.5023973602424399,2.2917861752057873,5.768018234750881,-6.4672324745071395,2.146475436751142
CNPSX,3,630,0.30533391421983547,0.5857142857142857,1.595144663914972,25.32213651534434,0.8816272082655652,0.19141456015058397,0.26725045458538,-1.354098222911518,2.0277909762377453,12.1005525333941,-5.0104233303952705,4.8044673292378794,558,0.3004288658949318,0.5860215053763441,1.613996596023716,25.6214016599012,0.8891746698712524,0.1861397146902764,0.26725045458538,-1.3591822018917739,1.9961860850286899,12.1005525333941,-5.0104233303952705,4.396996737412644,72,0.3433480387378391,0.5833333333333334,1.4505360135092686,23.026545356931315,0.8207845793255575,0.23670424969813764,0.259479092323105,-1.33108336109873,2.189373215548167,4.09486166007906,-3.33477073451199,2.008502161166723
CYPIX,3,848,0.3606748256980441,0.6002358490566038,2.1804215635865094,34.613119263195074,1.3092075887087753,0.16541518012910356,0.37990002324618,-2.1447391119698547,2.43787398326443,16.25635013677218,-7.8259240425019305,4.816962754780021,746,0.35173414688159604,0.596514745308311,2.0890198033282346,33.16216130097342,1.2730459485152332,0.16837281595952888,0.37218908101187,-2.10289958471052,2.34575223205516,10.66469830399583,-7.8259240425019305,4.598766817853398,101,0.4499546781181327,0.6336633663366337,2.773592308909015,44.02941292592815,1.543248887053456,0.1622281243976773,0.5472636815920301,-2.6831785345717103,3.07434320849637,16.25635013677218,-6.93854432172189,1.6303724724443842
CYPSX,3,666,0.2447863800449036,0.6021021021021021,2.292325667162669,36.389541835695866,1.5190340633877442,0.10678516737453299,0.37930946455363,-2.39857586997601,2.4279979472574853,16.28078817733989,-8.76064941327761,2.755802230353963,541,0.2061537000527623,0.5988909426987061,2.2342130845603676,35.46703318603954,1.5508674272199194,0.09227127952897463,0.36146433295309,-2.4062833148402003,2.3590157201739603,10.64405331814701,-8.76064941327761,2.1461752172223885,124,0.43123866340199646,0.6209677419354839,2.5324644168003516,40.201626305843725,1.3668393803398984,0.1702841945344472,0.45281131286858,-2.3483669122159045,2.849772862439415,16.28078817733989,-6.9439421338155505,1.8962045397642198
ENPIX,3,1263,0.347452478769757,0.5684877276326208,3.035457873440584,48.18639989002055,1.9880160136900666,0.11446460246075889,0.35106861795715,-2.5328860118829337,3.3443658332921675,27.94499533773826,-24.85601891149383,4.0679244595295705,1119,0.31946235839988496,0.5567470956210903,3.1161419689896985,49.46722019950734,2.0433148515704884,0.10251855068832426,0.2714354546610849,-2.7205987585204596,3.4031073234076556,27.94499533773826,-24.85601891149383,3.4293949277135485,143,0.5566564169910247,0.6573426573426573,2.317727200886818,36.79277868261818,1.4951239420415596,0.2401733977916101,0.62731057328251,-1.6415165541533487,2.9154030707567413,11.58427598275106,-13.24491723213343,2.872056114348687
ENPSX,3,1180,0.3546694945245439,0.5711864406779661,2.8888827338794854,45.85959168404104,1.8351364165972113,0.12277047121544378,0.33163785666852996,-2.2441949458543657,2.955082827479116,27.93879005717581,-24.87967266843249,4.21730418050504,1026,0.3545012829484899,0.564327485380117,2.9975750862985215,47.5850292875332,1.8961715800222825,0.1182626865858552,0.317931132519665,-2.418407209848805,3.0737823543488623,27.93879005717581,-24.87967266843249,3.788099876917889,153,0.3478361979806367,0.6143790849673203,2.0325151792378535,32.2651782013634,1.3647463639666075,0.17113584269076274,0.42051889605767667,-1.45557702029593,2.088451741482072,11.597888095438751,-13.26836152229435,2.1168334672293083
FNPIX,3,1109,0.37045023483035194,0.6068530207394048,2.1886442712326315,34.74365070040644,1.2287660524530635,0.16926013957568198,0.3452987274786499,-1.603202331132327,2.1069221725881664,18.158827920866,-11.241497340193595,5.636642199726704,938,0.37794284247538545,0.605543710021322,2.2651610789753134,35.95831736682851,1.269067332805483,0.1668503162902458,0.3378530107302675,-1.649739037105299,2.1405447117935736,18.158827920866,-11.241497340193595,5.1100888746961575,171,0.3293504338301096,0.6140350877192983,1.7140515353163996,27.209724580773834,0.978608898218993,0.19214733457201114,0.41608876560332003,-1.36186770428015,1.75473579262213,11.41411301658701,-5.66595645582347,2.5126524410102866
FNPSX,3,1089,0.39017579926254015,0.5996326905417815,2.5858839196692394,41.0496346243544,1.4300045993716655,0.15088681912390234,0.34310576417684,-1.8177970080351857,2.3242752960578135,23.56794526530317,-11.24789678492311,4.979265031088777,912,0.4034739166809222,0.5964912280701754,2.7229167250334707,43.22496297106204,1.4998712631648958,0.1481771047096428,0.33441212227507255,-1.8846416459818722,2.3752222998056323,23.56794526530317,-11.24789678492311,4.474850430622323,177,0.3216566857847756,0.615819209039548,1.7186087467826963,27.28206807004435,0.9950800831303973,0.18716108968194747,0.41655818797188005,-1.3833540550713659,1.7247882797864105,11.42656852436032,-5.668748684856175,2.4900163469132717
GVPSX,1,400,0.20712178632637632,0.58,1.2463239554517065,19.784779434885355,0.709345878600012,0.16618615522904634,0.156712599217615,-1.3429288206025831,1.6533860010849382,7.461872916104929,-3.7979723261683,3.3237231045809263,364,0.20224444933486788,0.5741758241758241,1.2801950403084428,20.322466237886694,0.730122123280863,0.15797940389312887,0.156712599217615,-1.357592634457852,1.6857566987049406,7.461872916104929,-3.7979723261683,3.014054927802729,36,0.25643708257385023,0.6388888888888888,0.8410769554924582,13.351682746202314,0.448086163887173,0.3048913430563604,0.160598174705375,-0.6042769747875,1.240310811297705,2.05599930793851,-1.69474583982464,1.8293480583381623
HCPIX,3,747,0.3618142573921003,0.6117804551539491,1.6174418021103032,25.676092611024053,0.9309336775051821,0.22369537928352987,0.33698473839458,-1.4186120288483322,2.173891494872391,9.04756942635334,-5.23727194499048,6.113885684772272,624,0.35548653383923384,0.6153846153846154,1.6300229125081727,25.87581154700292,0.9487360560712628,0.2180868324680384,0.34302945271370755,-1.4415483644618179,2.1465132246429603,9.04756942635334,-5.23727194499048,5.447807328959786,123,0.3939158793188376,0.5934959349593496,1.5581016245957993,24.73409649627723,0.834791032940158,0.2528178349220493,0.25805654263703004,-1.301785067958706,2.2166402885039798,6.424405786612961,-4.12936021323475,2.8038854276743774
HCPSX,3,738,0.36124026368882406,0.6111111111111112,1.619477814479989,25.708413305402694,0.9327324045027758,0.2230597174341765,0.33694789750785004,-1.424614136203579,2.1695604212798028,9.036433365292421,-5.25092977087324,6.05967495051172,615,0.35563407093340177,0.6146341463414634,1.6326778078261994,25.917956703613374,0.9507500183746286,0.2178225668461217,0.34098096423398,-1.4451165267357877,2.1569187936950303,9.036433365292421,-5.25092977087324,5.401823991567237,123,0.38927122746593534,0.5934959349593496,1.5579492091959755,24.731676976813766,0.8368455313021601,0.24986130816602806,0.24924554524856005,-1.3018018926875459,2.209415121472188,6.41391493409431,-4.13051922827916,2.7710959597545477
IDPIX,3,839,0.3454699123857734,0.6090584028605482,1.9055087170708898,30.249013118611877,1.040091148876175,0.18130062029672733,0.33515523231608,-1.617202483050322,2.059157996577062,18.17746964274393,-10.0583567873555,5.2514625217992,689,0.30754955820700475,0.6037735849056604,1.9299440438249063,30.636911905386263,1.0888038266850428,0.15935672290139574,0.31080671192711,-1.661577351108464,2.0158807873084377,18.17746964274393,-10.0583567873555,4.182924261475215,149,0.5269421089321691,0.6375838926174496,1.7885426976380685,28.392235123025518,0.7793261691466915,0.2946209277687603,0.48451634794521,-1.327890195106908,2.467813446038508,13.349975271669539,-3.33492713991158,3.5963067403684343
IDPSX,3,691,0.23804643540091042,0.5861070911722142,2.205937188863859,35.018167257376156,1.360079772697871,0.10791170147664692,0.25994567923017,-2.00616956094989,2.30281051677245,18.23508174084889,-10.93683454813155,2.836661823881939,604,0.20613138795283917,0.5745033112582781,2.192298838329776,34.801665154538306,1.3589557561686552,0.09402522336319913,0.23735552344047,-2.0082248306294304,2.2840535883896984,18.23508174084889,-10.93683454813155,2.3108025765118256,86,0.4718491545914149,0.6744186046511628,2.309878577817427,36.66818565396282,1.3743041775892986,0.20427444070989167,0.62993611470151,-1.7938582715582352,2.40464678854066,13.370917102595609,-9.452840130677629,1.894363231524292
INPIX,3,1051,0.35446212700938656,0.6051379638439581,2.273159111598954,36.085282198628114,1.463989596793767,0.15593370706023996,0.40600499698457504,-1.98237885462554,2.58333333333333,16.36006867794945,-9.958275382475671,5.055235144721134,898,0.29557119457742476,0.6002227171492205,2.289669352593981,36.34737414917963,1.530839414042861,0.12908902948915757,0.36390858562655004,-2.157305226237719,2.5690530391737676,12.21109517355125,-9.958275382475671,3.868365523827658,153,0.7001095604989405,0.6339869281045751,2.1484724091074683,34.105942159093104,0.9839783203105799,0.3258638824176403,0.55344718532575,-1.168069477798297,2.676182159773484,16.36006867794945,-4.98522167487684,4.030713620345353
INPSX,3,833,0.3872889356987163,0.6158463385354142,2.3108215844051228,36.68315541945725,1.4539382290301788,0.16759793932702793,0.41262259261143,-2.0093074041136156,2.695607283115077,16.344667697063368,-9.9660832172491,4.837168045368373,692,0.3780417684092677,0.6213872832369942,2.304867073785446,36.588630493784706,1.481705304964202,0.16401890274235337,0.41848187760483,-2.042073578760341,2.711139842052449,12.22382511956747,-9.9660832172491,4.3146636851682265,140,0.42678444952137295,0.5857142857142857,2.3549779981358427,37.38411675657703,1.3138198853496688,0.18122651245965257,0.351961587949275,-1.938909546012997,2.6343588786315433,16.344667697063368,-8.31858407079646,2.1443010130484024
LGPIX,1,193,0.4525320198282627,0.6632124352331606,1.8153641839331234,28.81801301820457,0.8673884175390113,0.24927891815504366,0.32768478265612,-1.247458058328792,2.0604332331257775,11.4438549568115,-6.12297414704615,3.463093408219586,143,0.42822319235898226,0.6713286713286714,1.6552525568014025,26.27631973380196,0.8017830337213333,0.25870565225797176,0.33429904903443,-1.325725909382556,1.8096974843613698,9.37893094946582,-5.45035697845966,3.0936696454149453,50,0.5220552663904051,0.64,2.228565044738132,35.377373333451786,1.032255607547241,0.23425623928860884,0.295116482238905,-1.118434668970372,2.3967082499883166,11.4438549568115,-6.12297414704615,1.6564417533623386
LGPSX,1,193,0.4481961876690473,0.6632124352331606,1.8150486859911341,28.813004643642635,0.8675426150855705,0.24693342450167013,0.32438375847099,-1.263735572506328,2.0701535846846757,11.45376652981888,-6.0893943822912,3.4305087690124845,143,0.42439876268145993,0.6713286713286714,1.6552323164426548,26.2759984280678,0.8029435482492441,0.2563983064284035,0.33869429477408,-1.32900321482941,1.8067766581237459,9.37910584029109,-5.44629129468565,3.0660778023604602,50,0.5162568231335469,0.64,2.22766366909136,35.36306443865653,1.030173806844633,0.23174810017174746,0.26563612096073,-1.142373537363891,2.4050408317738983,11.45376652981888,-6.0893943822912,1.6387065315854192
LVPIX,1,186,0.44511963354951023,0.6344086021505376,1.686546295358776,26.77309243269966,0.8562577641574222,0.2639237563620041,0.288546539075055,-0.7683741980790151,1.663312848126515,9.68580252988953,-6.59452335528755,3.599440143416039,136,0.4668156259997146,0.625,1.733871563880913,27.524357780133226,0.8538571997930196,0.2692331056833554,0.326008169865985,-0.892390743519565,1.637671212113415,9.68580252988953,-6.59452335528755,3.1397705754788925,50,0.3861065340849544,0.66,1.565775738455838,24.855919277115966,0.8627535072734992,0.2465912100961094,0.20532363095384,-0.552965848546008,1.6602654171367428,7.750650278531319,-5.85000573028372,1.743663168399556
LVPSX,1,170,0.4386915466404039,0.6352941176470588,1.6941427605723627,26.893682579489482,0.868375238333679,0.2589460326780211,0.28302465199871496,-0.7334325777312138,1.6509778871372742,9.67737702164293,-6.591067749570061,3.3762431981044774,120,0.4627161001711332,0.625,1.7513237971461932,27.80140339438895,0.8707159659585372,0.2642093374880965,0.33288442811607,-0.896993089941501,1.573824522713802,9.67737702164293,-6.591067749570061,2.8942682809145155,50,0.3810326181666535,0.66,1.5637844532612721,24.82430860463061,0.862731581300575,0.24366057443019726,0.20374849302812,-0.559432498490731,1.6509778871372742,7.735486361499699,-5.8440300169100805,1.7229404448740195
MDPIX,1,393,0.2931349460820169,0.5928753180661578,1.5850233386609918,25.161465457981762,0.9058422739029004,0.18494046045382126,0.23143944961796,-1.38112176080895,1.9193427688184441,10.82196719584862,-7.14557460439081,3.6663017807810734,333,0.24190989801722065,0.5765765765765766,1.5839220215810417,25.14398259133271,0.9505792578848566,0.15272841384940825,0.18520910242198999,-1.422852136632444,1.913035241539156,10.82196719584862,-7.14557460439081,2.78703201922518,60,0.5774339628416361,0.6833333333333333,1.5740117904620323,24.986662549476275,0.5996822811711208,0.3668549157895045,0.39865147354610503,-0.697156543475234,1.9222532916084012,9.29772150346555,-2.65692683148406,2.8416459586541505
MDPSX,1,387,0.2805766926817632,0.5891472868217055,1.6450259051035934,26.113976670978282,0.9566980784220745,0.17056065306405874,0.25965781930761,-1.4371230351942719,1.9387610745538444,10.801022213096289,-7.14057752492111,3.3553229913971,330,0.22947734789127483,0.5757575757575758,1.6576322075657024,26.314095518579094,1.0123604109580875,0.13843682986123398,0.20271761099427998,-1.534048112449052,1.9852784915640718,10.801022213096289,-7.14057752492111,2.5148299016969955,57,0.5764150046266961,0.6666666666666666,1.5509228893996232,24.62013760793482,0.52984060789976,0.3716593575131461,0.39175013029097,-0.7550175795227079,1.6656270824790957,9.307396626740621,-2.41508633178666,2.805966615543353
MGPIX,1,400,0.27589538516662093,0.64,1.44411351778175,22.924591397982976,0.8207406607689054,0.19104826716836898,0.34188918692786496,-1.3615262326802071,1.6106638279184575,10.777499218691169,-4.62607571411255,3.8209653433673796,351,0.21474469179144323,0.6239316239316239,1.3824327747537641,21.94543995758059,0.8380757586501806,0.15533825276219532,0.31426879575504,-1.37795716876347,1.53710727874105,10.777499218691169,-4.62607571411255,2.910261232723842,49,0.7139340254663638,0.7551020408163265,1.7823988900863197,28.29470520171571,0.6838349228766237,0.4005467179301198,0.61489315057052,-0.8097913732794378,2.0221667856567342,9.89615894295501,-2.90939494730222,2.803827025510839
MGPSX,1,400,0.2712729139570114,0.635,1.4439789224280397,22.922454762981726,0.8227046535564034,0.18786487097808052,0.34663127883118505,-1.3585038271877568,1.6099419801130308,10.78154138683373,-4.62853552571924,3.7572974195616102,351,0.210323026289217,0.6182336182336182,1.382557887576997,21.947426062077184,0.8399121026453115,0.1521260181429501,0.30872876741834,-1.3931127625181001,1.53947300079002,10.78154138683373,-4.62853552571924,2.850080036421125,49,0.7078731296997836,0.7551020408163265,1.7811950179852274,28.275594324576797,0.6869543458919312,0.3974147258173245,0.59968430627641,-0.8064232937491977,2.0073264101258763,9.877066266264919,-2.92824956859945,2.7819030807212712
MLPIX,1,216,0.42021209828572176,0.6018518518518519,1.5542527191141855,24.672997015932367,0.8018316427109263,0.2703627879288595,0.354153358492075,-1.247310601609985,2.1784132869067854,8.59373259865403,-4.47719880207835,3.97350525517203,156,0.36688941265634095,0.5833333333333334,1.5677994604939993,24.88804486853014,0.8718008028627571,0.23401552424360283,0.34450378987801,-1.357853561693835,2.19143826534523,7.97621863375406,-4.47719880207835,2.9228529609909035,60,0.5588510809221118,0.65,1.5226525443818841,24.17135979356523,0.581779233078515,0.3670246918668997,0.42613207551862997,-0.79869249486534,2.1724173322375813,8.59373259865403,-2.8923084142342197,2.8429610384948223
MLPSX,1,219,0.4170282475380811,0.6027397260273972,1.545223040451815,24.529655310975617,0.7980912728024412,0.26988223487539004,0.36222162597263,-1.240924579569794,2.1687487106987664,8.59045806714695,-4.4749238016071,3.9938923537812596,159,0.3648665872151141,0.5849056603773585,1.555132243252896,24.686959028791005,0.8653558330314619,0.2346209390218266,0.35260042815765,-1.3274809249473358,2.160678830489886,7.99081798594518,-4.4749238016071,2.958457472969639,60,0.5552566473939436,0.65,1.5228749133405215,24.17488979134836,0.5834710180654306,0.3646108045577778,0.423483358477305,-0.7995563139255689,2.166780766065798,8.59045806714695,-2.90610165566748,2.8242631477991216
OEPIX,3,1100,0.3143317010964087,0.5690909090909091,2.323732424360285,36.888108649887144,1.4447666009949067,0.13527017904522423,0.2902033560028617,-2.32698460208527,2.892095276992752,16.82655530560396,-9.160353961999334,4.4864042921720415,948,0.3076334364590338,0.5611814345991561,2.3729776931927247,37.669853057350075,1.4589602798874386,0.12964025635029386,0.2902033560028617,-2.3672498876341486,2.9525543734337165,16.82655530560396,-8.509983055600234,3.991572756584586,151,0.3401860491921373,0.6158940397350994,1.9926545893950234,31.63241095434454,1.3573588283094267,0.1707200289516403,0.25315574709091004,-1.817549764745983,2.64554250664851,4.783393494789371,-9.160353961999334,2.0978428375530385
OEPSX,3,1096,0.3073798720058097,0.5702554744525548,2.299374048658297,36.501431423193516,1.433853035486144,0.13367980393845372,0.28787926928641,-2.330738237233555,2.8537886862450366,16.852299673655285,-9.16874111215901,4.425588979921392,944,0.3001558924522035,0.5625,2.345412552811148,37.23227001952466,1.4461678799132318,0.12797573377546936,0.28787926928641,-2.3577779896817477,2.9115114614781556,16.852299673655285,-8.456910921333785,3.932001053279246,151,0.3362980517100761,0.6158940397350994,1.9929884868990746,31.63771141289917,1.3593463348628925,0.1687405892812397,0.24613456208758006,-1.82349736072976,2.63949567615431,4.783028978613145,-9.16874111215901,2.0735190756580906
OTPIX,3,1000,0.2681140812427552,0.599,1.6918323047634467,26.857005230575904,1.0220209493257473,0.15847556550839306,0.25808993725232243,-1.695602461573388,1.913951735190965,11.79390864367109,-6.83500110955714,5.0114374048974195,899,0.25407611667885877,0.592880978865406,1.6840041853633148,26.732737687579487,1.0356970109116959,0.1508761788641536,0.25837240980670495,-1.7394147145954377,1.9147590947938722,10.975280291773611,-6.83500110955714,4.523770064054385,100,0.3990070052505635,0.66,1.7715835935878703,28.12301769237376,0.8953077695380594,0.22522617995263838,0.27207935278524503,-1.229250029922501,1.8406505107530216,11.79390864367109,-6.07678360349595,2.2522617995263836
OTPSX,1,301,0.3476785010318912,0.6112956810631229,1.818262822839463,28.864027484325078,1.0237327077052876,0.19121465646475916,0.30229043134519,-1.53995912732135,2.03546614185567,11.81728013302507,-6.13060062745014,3.317450300897919,254,0.3211896978623689,0.610236220472441,1.6850260954989018,26.748960008065605,0.9821342735074884,0.19061407934295,0.29696932772289497,-1.4888627705255408,1.9858928646004774,7.78795096048727,-6.13060062745014,3.037888529869908,47,0.49083075645867147,0.6170212765957447,2.4331781056404713,38.625504978311604,1.2243221483673419,0.20172413820461899,0.40614061786639,-1.95434255748558,2.4138777711113777,11.81728013302507,-6.06358251228628,1.382951016094432
PHPIX,3,713,0.34941885767473424,0.603085553997195,1.5624946576981251,24.8038337348174,0.8836023848649661,0.2236288335151813,0.29419513480284,-1.281639105981534,2.004850472162946,10.110800591813259,-6.57926831972539,5.97135049573245,625,0.3312731986228556,0.6,1.5444737881061505,24.517761298720455,0.8764906265216045,0.21448936276805716,0.27571263391320006,-1.2779230124644099,1.930731483295262,10.110800591813259,-6.57926831972539,5.362234069201429,88,0.4782942770772816,0.625,1.6887485670022044,26.808052411227187,0.9325528681010041,0.28322409056211933,0.4555519069636901,-1.3800970921567528,2.411187661512835,7.616887392990419,-5.05890821616993,2.6568774758684457
PHPSX,3,779,0.3287257223425543,0.5738125802310655,1.7957763709999368,28.507066127711376,1.0611741005478017,0.18305493247998966,0.26572187776794,-1.6838383977127198,2.3408147214429387,10.06421887116324,-6.62164462288615,5.109167776633738,642,0.2760268111420755,0.5654205607476636,1.7005102359893767,26.9947631180859,1.015374442339921,0.16231999390552324,0.19890001706714502,-1.6516960803665066,2.063762689242315,10.06421887116324,-6.62164462288615,4.112818380453482,137,0.575679744172535,0.6131386861313869,2.178038944233603,34.575296353534746,1.2537009203898914,0.2643110425994252,0.51527419948471,-1.8312135176651256,3.0430729966155625,7.63454317897371,-5.85131894484413,3.093681436715704
PMPIX,3,1480,0.41339746824738866,0.552027027027027,3.3246595211373138,52.77733372135453,2.0033672551245614,0.12434279829832677,0.26023722489510415,-2.737839427377176,3.7459338348070235,41.45598370596366,-17.48248107920023,4.783562961142499,1358,0.3800931872534247,0.5441826215022091,3.346225596202533,53.11968454962446,1.9971041871901831,0.11358863182589177,0.20360476309083667,-2.7201590305603642,3.619596452458996,41.45598370596366,-17.48248107920023,4.1858605263847375,122,0.7841123337375777,0.639344262295082,3.0627228572456584,48.61921808991114,2.071804469180472,0.25601805004411626,0.9340631451958451,-2.8127013091164996,4.3367321705349235,5.974151266908185,-10.60022885675647,2.827811789653579
PMPSX,3,1485,0.42835300393186815,0.5521885521885522,3.3577224511357886,53.30219146370114,2.0012914923845613,0.12757248705501933,0.277488520474795,-2.723936554649288,3.686169557493461,41.437290634519705,-17.48034076015727,4.916094800581409,1363,0.39686646566214717,0.5443873807776962,3.382119022368269,53.689475025644036,1.9947039490466156,0.11734254857306839,0.2191659500186,-2.707762881297783,3.5885944160856833,41.437290634519705,-17.48034076015727,4.332149588918189,122,0.7801247388632605,0.639344262295082,3.0627923145583043,48.62032069056711,2.0734658200337925,0.25471029659931904,0.931832930679605,-2.8201510500726834,4.331003610418532,5.969802367845994,-10.607109153821941,2.813367180734324
REPIX,3,1029,0.3191943303360945,0.5908649173955296,2.441179734420513,38.75252689732429,1.3275543625279822,0.13075412917593504,0.24243966083569335,-1.669090668386524,2.108169057980964,28.19898200757575,-12.113483659900789,4.194334860637293,875,0.33551877844259503,0.5931428571428572,2.5683777962994947,40.77173353121143,1.3846169008685631,0.1306345113736806,0.24735507541276,-1.697215751930514,2.1846861457643443,28.19898200757575,-12.113483659900789,3.864220958564643,153,0.23723137463472432,0.5816993464052288,1.5315157101345038,24.31205818802629,0.9357214488074842,0.15489973303237595,0.22222222222222998,-1.321249274864188,2.0346568092583026,8.663557204950111,-4.20309232404265,1.916003882017389
REPSX,3,1201,0.4018279790947249,0.5661948376353039,3.2334291879091444,51.3290970788708,1.8858353557344654,0.12427301039939019,0.28673656389860996,-2.04781344952443,2.71043553001848,27.654586203691277,-22.60517110739752,4.306736713288387,1067,0.4099953224004837,0.5613870665417057,3.379373679480088,53.64589405836968,1.9674924875635664,0.12132287260506833,0.28704823407676,-2.124550041410048,2.8012954685862157,27.654586203691277,-22.60517110739752,3.9630075016449813,134,0.3367939842645411,0.6044776119402985,1.6713908630389631,26.532507403120288,1.0251351747713038,0.20150522041994065,0.270378638561525,-1.4389903180396788,2.1695935328286255,8.6716500536585,-6.979922380060099,2.332591566642028
RRPIX,1,210,0.29503847144469303,0.5666666666666667,1.5669611573110702,24.874737218058314,0.9678290173960656,0.18828703574949085,0.20740307324089502,-1.1524868087596218,2.0108256702829546,7.25132619551911,-8.47715862826885,2.7285383714691114,176,0.3030567795474042,0.5625,1.666560032843283,26.45582035117778,1.042773854203915,0.18184570226994187,0.27810848785927,-1.2454248121390101,2.05874549890732,7.25132619551911,-8.47715862826885,2.4124558566723056,34,0.2535319353836,0.5882352941176471,0.9054206878044533,14.373107830941814,0.39582842071364566,0.2800156201404978,0.15251304497494,-0.587499357763297,1.1792436801700785,3.73200032589298,-1.53591682419659,1.6327576108445174
RRPSX,1,197,0.2942216326244474,0.5532994923857868,1.5937603499620405,25.300161212608977,0.9869568529811606,0.18460845297817519,0.1845210250013,-1.126796596817794,2.036296241830052,7.2327901580131,-8.47670558986498,2.5911031124727626,163,0.30350486890438283,0.5460122699386503,1.7041881309200329,27.053147890094348,1.0697288544164074,0.1780935234776755,0.18552787663108,-1.203730898491426,2.057910257685848,7.2327901580131,-8.47670558986498,2.273745897426759,34,0.24971670575299207,0.5882352941176471,0.9092632356549165,14.434106387020964,0.3974323271686871,0.2746363164822431,0.15172796739482503,-0.598325150202828,1.1738122540056206,3.75719238353429,-1.54430379746834,1.6013911499854692
SGPIX,3,441,0.27356379591442237,0.562358276643991,1.6702556847308516,26.514487006138417,0.9781127817384977,0.1637855799056927,0.20774993832421,-1.63329499843867,2.2113091259594797,9.482578315846329,-7.421111647296,3.439497178019547,365,0.23772690883716835,0.5452054794520548,1.6903249142938845,26.83307614870912,1.0279417779284312,0.14063977098537667,0.20739123655078,-1.68150897394551,2.2308885250000428,9.482578315846329,-7.421111647296,2.686919051949464,75,0.4507671793318205,0.64,1.5794445790590912,25.072905394796706,0.6949749695253363,0.2853960090200519,0.24423337856174,-0.950858609444926,1.7543530413473063,9.012654719908419,-3.25388921168644,2.4716019395005775
SGPSX,3,473,0.24823107011599532,0.5623678646934461,1.5587516762544984,24.744415746446805,0.8852726802767178,0.15924991382364773,0.20776945260675997,-1.4830214052627542,1.957689591155532,9.483098258608461,-4.58069010383789,3.463456810759008,396,0.2254999811620465,0.5505050505050505,1.5384794064564786,24.42260344006861,0.8895888652541047,0.1465732854243607,0.205001625891085,-1.56969324120249,1.976345223247985,9.483098258608461,-4.58069010383789,2.916771552253635,76,0.36929153440499657,0.618421052631579,1.6754325526043703,26.59666723591984,0.8683914693518062,0.2204156376399352,0.26782176669876,-1.270138812807645,1.747741406632535,9.00304140181256,-4.10416844016913,1.9215389800971152
SLPIX,1,366,0.32072459112924045,0.5956284153005464,1.546301788592592,24.54677990682223,0.8623094586655101,0.20741396892592132,0.323334624131795,-1.4685877055620349,1.923652691416425,9.48927741906386,-4.77210215264356,3.968062871106092,317,0.26004629090576653,0.583596214511041,1.4947904689443947,23.72906305785892,0.8800135542669043,0.17396838975659812,0.27426416276488,-1.5446107403198879,1.8823639962737782,9.48927741906386,-4.77210215264356,3.097419119385953,49,0.7132760435953878,0.673469387755102,1.813980093225047,28.796041259371417,0.7375779483073689,0.39321051331234036,0.64904919043615,-0.9444603244996839,2.4628503303730187,9.05553530879426,-2.93326006942628,2.752473593186383
SLPSX,1,331,0.3314921801370492,0.595166163141994,1.5922703455734224,25.276508126220907,0.8815061697091353,0.2081883777202855,0.32059693525787003,-1.47798742138366,2.02404725099616,9.47468713099746,-4.78316714193969,3.7876555551545623,282,0.26577421835439863,0.5815602836879432,1.5444386245170894,24.517203094049293,0.9039057702657992,0.1720846747390173,0.262149324416065,-1.548756922496203,1.9279533762604542,9.47468713099746,-4.78316714193969,2.8897930979517223,49,0.709705756110671,0.673469387755102,1.8152328764618855,28.81592857671949,0.7395215525317406,0.3909722908357498,0.6493982639939,-0.9427518250028859,2.454995295112778,9.061355214024069,-2.94438794154813,2.7368060358502486
SMPIX,3,1617,0.44022426854431695,0.5819418676561534,2.718876496452089,43.1608263306649,1.628241991863103,0.1619140365951795,0.37069984102792003,-2.396125741522012,3.4255650467573906,28.05595002108303,-12.73839137645108,6.510877286024018,1446,0.3530540959329343,0.5733056708160442,2.5695160427703123,40.789802633766314,1.6279848281808598,0.1374010086165061,0.3067070591835283,-2.378399028331713,3.246003414058778,15.46063572005511,-12.609009979158408,5.224852892295894,171,1.1773474825563603,0.6549707602339181,3.6794762591737653,58.40987482044015,1.630414982329111,0.3199769205252968,0.8987570868628,-2.61078522301585,4.79337647099531,28.05595002108303,-12.73839137645108,4.184241182505343
