ticker,n_strategies,full_trades,full_avg,full_hit,full_std,full_ann_vol,full_downside_std,full_avg_std,full_median,full_p10,full_p90,full_max,full_min,full_tstat,train_trades,train_avg,train_hit,train_std,train_ann_vol,train_downside_std,train_avg_std,train_median,train_p10,train_p90,train_max,train_min,train_tstat,test_trades,test_avg,test_hit,test_std,test_ann_vol,test_downside_std,test_avg_std,test_median,test_p10,test_p90,test_max,test_min,test_tstat,std,avg_std,flag_std_high,flag_avgstd_low,flag_test_std_high
PHPIX,3,713,0.3494188576747342,0.603085553997195,1.5624946576981251,24.8038337348174,0.8836023848649661,0.2236288335151813,0.29419513480284,-1.281639105981534,2.004850472162946,10.11080059181326,-6.57926831972539,5.97135049573245,625,0.3312731986228556,0.6,1.5444737881061503,24.51776129872045,0.8764906265216045,0.2144893627680571,0.2757126339132,-1.27792301246441,1.930731483295262,10.11080059181326,-6.57926831972539,5.362234069201429,88,0.4782942770772816,0.625,1.6887485670022044,26.808052411227187,0.932552868101004,0.2832240905621193,0.4555519069636901,-1.3800970921567528,2.411187661512835,7.616887392990419,-5.05890821616993,2.6568774758684457,1.685717343854878,0.019479318622699353,0,0,0
PHPSX,3,779,0.3287257223425543,0.5738125802310655,1.7957763709999368,28.507066127711376,1.0611741005478017,0.1830549324799896,0.26572187776794,-1.6838383977127198,2.3408147214429387,10.06421887116324,-6.62164462288615,5.109167776633738,642,0.2760268111420755,0.5654205607476636,1.700510235989377,26.9947631180859,1.015374442339921,0.1623199939055232,0.198900017067145,-1.6516960803665066,2.063762689242315,10.06421887116324,-6.62164462288615,4.112818380453482,137,0.575679744172535,0.6131386861313869,2.178038944233603,34.575296353534746,1.2537009203898914,0.2643110425994252,0.51527419948471,-1.8312135176651256,3.0430729966155625,7.63454317897371,-5.85131894484413,3.093681436715704,1.6707457737891713,0.016317728920636796,0,0,0
PMPIX,3,1480,0.4133974682473886,0.552027027027027,3.3246595211373138,52.77733372135453,2.0033672551245614,0.1243427982983267,0.2602372248951041,-2.737839427377176,3.745933834807024,41.45598370596366,-17.48248107920023,4.783562961142499,1358,0.3800931872534247,0.5441826215022091,3.346225596202533,53.11968454962446,1.9971041871901831,0.1135886318258917,0.2036047630908366,-2.720159030560364,3.619596452458996,41.45598370596366,-17.48248107920023,4.1858605263847375,122,0.7841123337375777,0.639344262295082,3.0627228572456584,48.61921808991114,2.071804469180472,0.2560180500441162,0.9340631451958452,-2.8127013091165,4.336732170534924,5.974151266908185,-10.60022885675647,2.827811789653579,3.529654552993033,0.020898244686176976,0,0,0
PMPSX,3,1485,0.4283530039318681,0.5521885521885522,3.3577224511357886,53.30219146370114,2.0012914923845613,0.1275724870550193,0.277488520474795,-2.723936554649288,3.686169557493461,41.437290634519705,-17.48034076015727,4.916094800581409,1363,0.3968664656621471,0.5443873807776962,3.382119022368269,53.68947502564404,1.994703949046616,0.1173425485730683,0.2191659500186,-2.707762881297783,3.5885944160856837,41.437290634519705,-17.48034076015727,4.332149588918189,122,0.7801247388632605,0.639344262295082,3.0627923145583043,48.62032069056711,2.0734658200337925,0.254710296599319,0.931832930679605,-2.8201510500726834,4.331003610418532,5.969802367845994,-10.60710915382194,2.813367180734324,3.5859115155706336,0.02228264090906724,0,0,0
REPIX,3,1029,0.3191943303360945,0.5908649173955296,2.441179734420513,38.75252689732429,1.3275543625279822,0.130754129175935,0.2424396608356933,-1.669090668386524,2.108169057980964,28.19898200757575,-12.113483659900789,4.194334860637293,875,0.335518778442595,0.5931428571428572,2.5683777962994947,40.77173353121143,1.3846169008685631,0.1306345113736806,0.24735507541276,-1.697215751930514,2.1846861457643443,28.19898200757575,-12.113483659900789,3.864220958564643,153,0.2372313746347243,0.5816993464052288,1.5315157101345038,24.31205818802629,0.9357214488074842,0.1548997330323759,0.2222222222222299,-1.321249274864188,2.0346568092583026,8.663557204950111,-4.20309232404265,1.916003882017389,2.5296670951279436,0.018308972040595083,0,0,0
REPSX,3,1201,0.4018279790947249,0.5661948376353039,3.2334291879091444,51.3290970788708,1.8858353557344651,0.1242730103993901,0.2867365638986099,-2.04781344952443,2.71043553001848,27.65458620369128,-22.60517110739752,4.306736713288387,1067,0.4099953224004837,0.5613870665417057,3.379373679480088,53.64589405836968,1.9674924875635664,0.1213228726050683,0.28704823407676,-2.124550041410048,2.801295468586216,27.65458620369128,-22.60517110739752,3.963007501644981,134,0.3367939842645411,0.6044776119402985,1.6713908630389631,26.532507403120288,1.0251351747713038,0.2015052204199406,0.270378638561525,-1.4389903180396788,2.169593532828625,8.6716500536585,-6.979922380060099,2.332591566642028,2.5187766916125836,0.01995602909995851,0,0,0
RRPIX,1,210,0.295038471444693,0.5666666666666667,1.5669611573110702,24.874737218058318,0.9678290173960656,0.1882870357494908,0.207403073240895,-1.1524868087596218,2.0108256702829546,7.25132619551911,-8.47715862826885,2.7285383714691114,176,0.3030567795474042,0.5625,1.666560032843283,26.45582035117778,1.042773854203915,0.1818457022699418,0.27810848785927,-1.24542481213901,2.05874549890732,7.25132619551911,-8.47715862826885,2.4124558566723056,34,0.2535319353836,0.5882352941176471,0.9054206878044532,14.373107830941814,0.3958284207136456,0.2800156201404978,0.15251304497494,-0.587499357763297,1.1792436801700783,3.73200032589298,-1.53591682419659,1.6327576108445174,1.2052301884672971,-0.013756934694109046,0,0,0
RRPSX,1,197,0.2942216326244474,0.5532994923857868,1.5937603499620403,25.300161212608977,0.9869568529811606,0.1846084529781751,0.1845210250013,-1.126796596817794,2.036296241830052,7.2327901580131,-8.47670558986498,2.5911031124727626,163,0.3035048689043828,0.5460122699386503,1.7041881309200329,27.053147890094348,1.0697288544164074,0.1780935234776755,0.18552787663108,-1.203730898491426,2.057910257685848,7.2327901580131,-8.47670558986498,2.273745897426759,34,0.249716705752992,0.5882352941176471,0.9092632356549164,14.434106387020964,0.3974323271686871,0.2746363164822431,0.151727967394825,-0.598325150202828,1.1738122540056206,3.75719238353429,-1.54430379746834,1.6013911499854692,1.2041403020576509,-0.01637229843680897,0,0,0
SGPIX,3,441,0.2735637959144223,0.562358276643991,1.6702556847308516,26.514487006138417,0.9781127817384976,0.1637855799056927,0.20774993832421,-1.63329499843867,2.21130912595948,9.482578315846329,-7.421111647296,3.439497178019547,365,0.2377269088371683,0.5452054794520548,1.6903249142938843,26.83307614870912,1.0279417779284312,0.1406397709853766,0.20739123655078,-1.68150897394551,2.2308885250000428,9.482578315846329,-7.421111647296,2.686919051949464,75,0.4507671793318205,0.64,1.5794445790590912,25.072905394796702,0.6949749695253363,0.2853960090200519,0.24423337856174,-0.950858609444926,1.7543530413473063,9.01265471990842,-3.25388921168644,2.471601939500577,1.3860953153070557,0.03198924431207185,0,0,0
SGPSX,3,473,0.2482310701159953,0.5623678646934461,1.5587516762544984,24.744415746446805,0.8852726802767178,0.1592499138236477,0.2077694526067599,-1.4830214052627542,1.957689591155532,9.48309825860846,-4.58069010383789,3.463456810759008,396,0.2254999811620465,0.5505050505050505,1.5384794064564786,24.42260344006861,0.8895888652541047,0.1465732854243607,0.205001625891085,-1.56969324120249,1.976345223247985,9.48309825860846,-4.58069010383789,2.916771552253635,76,0.3692915344049965,0.618421052631579,1.6754325526043703,26.59666723591984,0.8683914693518062,0.2204156376399352,0.26782176669876,-1.270138812807645,1.747741406632535,9.00304140181256,-4.10416844016913,1.9215389800971152,1.392227569334066,0.028880295944076338,0,0,0
SLPIX,1,366,0.3207245911292404,0.5956284153005464,1.546301788592592,24.54677990682223,0.8623094586655101,0.2074139689259213,0.323334624131795,-1.4685877055620349,1.923652691416425,9.48927741906386,-4.77210215264356,3.968062871106092,317,0.2600462909057665,0.583596214511041,1.4947904689443947,23.72906305785892,0.8800135542669043,0.1739683897565981,0.27426416276488,-1.544610740319888,1.8823639962737784,9.48927741906386,-4.77210215264356,3.097419119385953,49,0.7132760435953878,0.673469387755102,1.813980093225047,28.796041259371417,0.7375779483073689,0.3932105133123403,0.64904919043615,-0.944460324499684,2.4628503303730187,9.05553530879426,-2.93326006942628,2.752473593186383,1.4828560581986567,0.026998567462381932,0,0,0
SLPSX,1,331,0.3314921801370492,0.595166163141994,1.5922703455734224,25.276508126220907,0.8815061697091353,0.2081883777202855,0.32059693525787,-1.47798742138366,2.02404725099616,9.47468713099746,-4.78316714193969,3.7876555551545614,282,0.2657742183543986,0.5815602836879432,1.5444386245170894,24.517203094049293,0.9039057702657992,0.1720846747390173,0.262149324416065,-1.548756922496203,1.9279533762604544,9.47468713099746,-4.78316714193969,2.8897930979517223,49,0.709705756110671,0.673469387755102,1.8152328764618852,28.81592857671949,0.7395215525317406,0.3909722908357498,0.6493982639939,-0.942751825002886,2.454995295112778,9.061355214024069,-2.94438794154813,2.7368060358502486,1.4813099304760098,0.02423697495155637,0,0,0
SMPIX,3,1617,0.4402242685443169,0.5819418676561534,2.718876496452089,43.1608263306649,1.628241991863103,0.1619140365951795,0.37069984102792,-2.396125741522012,3.4255650467573906,28.05595002108303,-12.73839137645108,6.510877286024018,1446,0.3530540959329343,0.5733056708160442,2.5695160427703123,40.78980263376632,1.6279848281808598,0.1374010086165061,0.3067070591835283,-2.378399028331713,3.246003414058778,15.46063572005511,-12.609009979158408,5.224852892295894,171,1.1773474825563603,0.6549707602339181,3.679476259173765,58.40987482044015,1.630414982329111,0.3199769205252968,0.8987570868628,-2.61078522301585,4.79337647099531,28.05595002108303,-12.73839137645108,4.184241182505343,3.1317038249055487,0.0297282189333479,0,0,0
SMPSX,3,1635,0.4454961521577147,0.5834862385321101,3.025631465736627,48.03041050362576,1.8643298253579408,0.1472407189053519,0.3617365435641251,-2.856530071439525,3.8905647646205472,28.06228585413606,-12.73476112026359,5.953698087042672,1399,0.3671195229606614,0.5789849892780558,2.8645801752772875,45.47380052633711,1.830064103358974,0.1281582293032258,0.3355046219867399,-2.707459802596344,3.605305903114994,16.236769201902803,-12.59103159584839,4.793528961178325,235,0.902432131926966,0.6085106382978723,3.825142197560606,60.72224990522678,2.0601303191880813,0.2359211985641921,0.87222782443561,-3.415661767961204,4.765691885074904,28.06228585413606,-12.73476112026359,3.616603490018192,3.138157681263965,0.02881556949433995,0,0,0
SNPIX,1,158,0.3705735828518337,0.569620253164557,1.9497064016799792,30.950629610614985,0.8375084046214529,0.1900663518017513,0.14569518078023,-1.4187732758915208,2.3339453687636933,14.0567360897633,-3.78155387486495,2.389096996310925,123,0.2254117642165346,0.5609756097560976,1.8669573883026125,29.63702974682017,0.8927593060804939,0.1207374981501173,0.14580131615242,-1.428650094115408,1.384491895591538,14.0567360897633,-3.78155387486495,1.339043630926416,35,0.8807136883415989,0.6,2.1684756369226283,34.423483556398004,0.6045317627777077,0.4061441472275222,0.14076039940762,-1.2664825891922538,3.495882720259458,7.76270891227068,-1.56903765690377,2.402781178436978,1.8405018802797104,-0.020249927023725273,0,0,0
SNPSX,1,148,0.4214298467508147,0.6148648648648649,1.730963982496451,27.478201356573425,0.8646016158188443,0.2434654048335629,0.4013782369874999,-1.445255338546364,1.954030897375596,7.76958324241763,-3.74057547314972,2.9618844838909677,103,0.2772765703809346,0.5728155339805825,1.652990207347116,26.24040604959337,0.9528006969457972,0.1677424156226162,0.2557911416283,-1.5343078182395098,1.990280744019378,5.5661430854514,-3.74057547314972,1.7023995870205637,45,0.7513806793307626,0.7111111111111111,1.875105600194101,29.766378600588595,0.6169623955583516,0.400713794067376,0.4424778761062,-0.8835586994996739,1.931382675255426,7.76958324241763,-2.39651416122003,2.6880698491695143,1.8398423954729124,-0.021883168822510603,0,0,0
SPPIX,1,423,0.2866728234755039,0.5791962174940898,2.175989445323616,34.542761566966014,1.364463787959474,0.1317436645161987,0.36627812854135,-2.249237602991108,2.618062252285702,12.781954887218047,-6.508693820384639,2.709567179142509,367,0.2711191745860172,0.5803814713896458,2.015518505365151,31.99536436826876,1.3234158650768433,0.1345158448629071,0.3317815535127599,-2.132846491422136,2.5827975649465547,8.42838321439116,-6.508693820384639,2.576952870065669,56,0.3886047724476755,0.5714285714285714,3.047092875224841,48.37109981737018,1.6077404216965232,0.1275329595652711,0.481912439556695,-2.925297986978955,3.07254568221287,12.781954887218047,-6.23052959501557,0.9543692804290784,2.427054239792549,-0.019738851103860748,0,0,1
SPPSX,1,423,0.2893970327750828,0.5791962174940898,2.180035750750844,34.606994674300346,1.3678090480929994,0.1327487554621107,0.37453183520599,-2.2658898627901243,2.58916494704986,12.5,-6.50918904147024,2.730238848243999,367,0.2733236267811401,0.5803814713896458,2.0188178545942246,32.047739913559646,1.324312058654863,0.1353879579374322,0.35505483856477,-2.151077739853882,2.5796970774919323,8.44496136150267,-6.50918904147024,2.593660153082846,56,0.3947352470568139,0.5714285714285714,3.0546043791066744,48.490341244830745,1.6242904060732597,0.1292263082436407,0.377546352297115,-2.9754451422577803,2.9984327377736903,12.5,-6.30914826498422,0.9670411416106892,2.4264207334930603,-0.021145008428398778,0,0,1
SVPIX,3,515,0.2269837171752208,0.537864077669903,1.6556346555256078,26.28238536300509,0.9710930635786292,0.1370977083728422,0.11273033099239,-1.544603773900042,2.010692933443798,8.93631867965172,-9.05138285229332,3.1112421225547062,431,0.1907799982515286,0.5266821345707656,1.6643707550684654,26.42106664391973,1.0111693537907758,0.1146259015129598,0.10063921560661,-1.57104692341147,1.97089185091012,8.93631867965172,-9.05138285229332,2.3796955551689662,83,0.4241706698692492,0.6024096385542169,1.6132417187135728,25.609418354103173,0.7337593892305707,0.26293063522278,0.2315410342166,-1.257306954590602,2.248469759733686,8.595412627098591,-3.34677419354839,2.395412088119356,1.5040011418757593,0.02773239482981367,0,0,0
SVPSX,3,531,0.2321159756926032,0.544256120527307,1.6606712036516995,26.36233808585218,0.993440246373694,0.1397723855162878,0.16132014908205,-1.51333703711324,1.99135558971974,8.91268943053524,-9.05581176470587,3.22083619403366,455,0.1936201556900103,0.5362637362637362,1.6629788149891982,26.398970280181864,1.0321484984396876,0.1164297187341307,0.15729120161385,-1.556116905327288,1.935204359964284,8.91268943053524,-9.05581176470587,2.483530778760654,75,0.4760483173796551,0.6,1.6455041091248,26.121567924474665,0.7214019906243591,0.2893024178668582,0.23866348448688,-1.109921146115122,2.283944480375052,8.60443903922163,-3.34804048793148,2.505432432489603,1.5138022655082353,0.02455234129364409,0,0,0
TEPIX,3,1121,0.443516731113518,0.6092774308652988,2.55207504698058,40.51293540890458,1.5449576356816428,0.1737867119692475,0.40235418066885,-2.49815887940846,3.08594417139496,20.36189480573014,-11.03195655565985,5.818611658221329,943,0.4070466038654513,0.6044538706256628,2.4744521509598574,39.28071013541184,1.5374962840809636,0.1644996868125152,0.35449679180403,-2.4296238449952683,3.0140362631912887,13.77089010973164,-11.03195655565985,5.051506565829141,177,0.6421782569486711,0.6384180790960452,2.9368714032501995,46.62138819346392,1.588176154965871,0.2186606659855723,0.6168251204035899,-2.783097970426448,3.365386487313064,20.36189480573014,-9.86987570216326,2.9090909529126048,2.494672173405724,0.023492080528350997,0,0,0
TEPSX,3,1121,0.4277609030640376,0.6048171275646744,2.536711094045598,40.2690402171794,1.5463733070360544,0.1686281516520022,0.38129342262021,-2.49337189684261,3.08982510958477,20.349135425334268,-11.04774489689467,5.645896156204851,943,0.3890667033798871,0.5991516436903499,2.455184647361365,38.97484799797192,1.5386298521745685,0.1584673901402995,0.34820783159084,-2.434492877115092,3.0107760806802863,13.78102845935398,-11.04774489689467,4.866264959372728,177,0.6381700892192773,0.6384180790960452,2.9377670904368745,46.63560678675461,1.5910533178822863,0.2172296405990358,0.60960461694279,-2.784685646239256,3.3745618649076183,20.349135425334268,-9.8800505050505,2.890052398417227,2.64795168454968,0.019718793183751762,0,0,0
UAPIX,3,2090,0.3268061646535485,0.5550239234449761,3.1690592690093697,50.3072562949376,2.082679695119352,0.1031240304810412,0.339993805141895,-2.931971389973176,3.478971896398121,18.8039710979263,-32.34797276346632,4.714471575367527,1982,0.2979694973075946,0.5504540867810293,3.1717862035445266,50.35054503866707,2.106056551504095,0.0939437522537327,0.321665912146395,-2.9823999328483017,3.472380179585773,18.8039710979263,-32.34797276346632,4.182343775976127,108,0.8560124116876302,0.6388888888888888,3.085221041444166,48.97636569194979,1.593910542665689,0.277455780376416,0.682440725233685,-1.9680835379558057,4.157746379025165,17.22282210720978,-8.762026805596399,2.883405050793747,3.1343494037483723,0.021163245728294214,0,0,0
UAPSX,3,1955,0.3453936292903662,0.5641943734015346,3.222663205263792,51.15819240267776,2.112414121802629,0.1071764585037032,0.3688130739821266,-2.915400288484934,3.548447214254677,18.79041483176169,-32.37111049045135,4.73884804759651,1800,0.3168563314656278,0.5566666666666666,3.253373238151126,51.64569906132476,2.156326822743115,0.0973931695724206,0.34795349167631,-3.001243626499724,3.5214357528365485,18.79041483176169,-32.37111049045135,4.132042238754599,155,0.6767945072550704,0.6516129032258065,2.8301354552147675,44.92700754674912,1.5117645753015625,0.2391385564277562,0.55506865322818,-1.9575462959894,3.697582221787892,17.21978710081402,-8.74403815580286,2.977251017533529,3.015607641353951,0.02056352260000886,0,0,0
UBPIX,3,1068,0.4644674973844258,0.5720973782771536,3.873195634970457,61.48507457539642,2.695385687548088,0.1199184190932221,0.483143522297085,-3.440977062624317,4.482641589310863,22.44002827090176,-40.49853508812723,3.918966227207025,907,0.4609831803083956,0.5700110253583242,4.033969332832736,64.03727790681937,2.838932806820845,0.114275330889708,0.48298300241491,-3.75450046658497,4.5383144200087,22.44002827090176,-40.49853508812723,3.4415662253844106,160,0.4695753502239744,0.58125,2.812812673859124,44.65201691785125,1.6754267499351352,0.1669415651415301,0.440401780497805,-2.2227442984537182,3.801872336852707,12.94271929223631,-12.60616797802574,2.11166232800242,4.016885898915246,0.0104344123452409,0,0,0
UBPSX,3,1068,0.4597776411916945,0.5702247191011236,3.872938411096602,61.48099127298749,2.697029828612872,0.118715453846195,0.497846080375055,-3.445252315282579,4.480965933902881,22.51483989632974,-40.458642753724725,3.879652999003623,907,0.4565024336753954,0.5689084895259096,4.03368450933726,64.03275647399991,2.840273875646217,0.1131725678145313,0.49510338531659,-3.717822179136768,4.537714290070281,22.51483989632974,-40.458642753724725,3.4083549266326947,160,0.4635725855925538,0.575,2.8126595049639573,44.64958543702004,1.6801964910267164,0.1648164609951584,0.4571706342349775,-2.209893384509217,3.864390139755223,12.88797680307114,-12.67499553533299,2.084781650532011,4.017750741765876,0.00955959030150655,0,0,0
UCPIX,1,132,0.3188250673844444,0.553030303030303,2.695945907813712,42.79681452094408,1.1064326740898425,0.1182609289230868,0.2370603097091275,-1.9935785047198211,2.2135064452262103,24.958293735172056,-3.242651749256025,1.3587146296729076,99,0.3211177173802187,0.5151515151515151,3.022829126423852,47.98592474616082,1.1694577308585032,0.1062308532669579,0.00624771980885,-2.465889307821129,2.3178300963351406,24.958293735172056,-3.242651749256025,1.0569836443373986,33,0.3119471173971214,0.6666666666666666,1.3305027936622966,21.12107706424273,0.8909988195167485,0.2344580701995118,0.4698446307030248,-1.350099252638812,1.696289423370508,2.539295740498705,-3.217932138403725,1.346859072247507,3.082274470654203,-0.024387047722036977,0,0,0
UCPSX,1,125,0.4069293882282893,0.568,2.5180977374960483,39.9735623422137,1.5381045313095352,0.1616019037580855,0.4165409861967,-2.4945699311534257,2.9666015385364157,13.229018492176388,-7.131407738001699,1.80676421048229,66,0.1986450749220309,0.5303030303030303,2.4652409034393896,39.13448611418893,1.76027730908363,0.0805783624005632,0.201186897629275,-3.120349780874185,2.94840539118802,6.56764073020059,-7.131407738001699,0.6546217107248498,59,0.6399253997234257,0.6101694915254238,2.5769642915336552,40.90803991735081,1.243387009939118,0.2483252879466871,0.7409793814433,-1.984617674637892,2.8100859442863277,13.229018492176388,-4.99092558983667,1.907422729599944,3.097261894262554,-0.025293247978932294,0,0,0
UDPIX,3,1194,0.3947482145511545,0.5795644891122278,2.69524656445094,42.785712789230445,1.547406617154762,0.1464608914663695,0.30385368794443,-2.051661078319484,2.804956468127876,22.55950842736958,-13.71601208459215,5.060854326946556,1042,0.3897251868256707,0.5738963531669866,2.7792900923776007,44.11986243442119,1.6116501647213448,0.140224724254053,0.26061167980563,-2.092746590357483,2.918579339055329,22.55950842736958,-13.71601208459215,4.526457574129517,151,0.4372197454167887,0.6225165562913907,2.0388381812661907,32.36555274680142,1.0028792080979043,0.2144455354202067,0.5207347093353499,-1.92497760979893,2.26288938446272,15.681755039461631,-4.39663236669785,2.635150856575488,2.186616095558241,0.0336111585814127,0,0,0
UDPSX,3,1171,0.2690793100952441,0.5713065755764304,3.13345806590435,49.742104716194106,2.0810634257152465,0.0858729571086776,0.23686709960386,-2.55149775614088,2.91004141236659,22.59339348296174,-29.25695377368488,2.938562052601827,1014,0.2383440740761834,0.5601577909270217,3.249262897858503,51.580449432016,2.179823943310612,0.0733532747483342,0.19579492060477,-2.768041938559832,3.0317540900341813,22.59339348296174,-29.25695377368488,2.3358152232428133,157,0.4675858662947823,0.643312101910828,2.244095549470981,35.62391245300236,1.2700388077277556,0.208362726090255,0.50477322079731,-1.59207350771855,2.384836490946132,15.67689645070609,-10.956464638894529,2.6107774748014685,2.1859735354979715,0.031033422796543333,0,0,0
UEPIX,1,128,0.4206783765948881,0.59375,1.561642113057954,24.79030000822056,0.7307970397288214,0.2693820646083437,0.27420047253965,-1.0447183959849289,1.8792851451885355,6.79522827159386,-4.0499608010833,3.04771015383348,51,0.4369847082957375,0.5294117647058824,2.030209635589619,32.2285788305832,1.0222172510422838,0.2152411754113398,0.12468193384223,-1.40591672076416,2.67887913894115,6.79522827159386,-4.0499608010833,1.537129449075521,76,0.410993113988879,0.631578947368421,1.175306126432552,18.65740634946702,0.4452807892163408,0.3496902677061514,0.27420047253965,-0.83833122895207,1.588229111928525,6.50839919892238,-1.55366912329881,3.0485290769415982,1.4635438167635093,0.014664992579013643,0,0,0
UEPSX,1,141,0.4106830598917376,0.5957446808510638,1.5739865212705844,24.986261413497857,0.7292365383644853,0.2609190449485031,0.24019215372297,-1.25103876865267,1.8273268423238496,6.732987312572079,-4.05620246637735,3.0982419967417485,64,0.4192878772289683,0.546875,1.9657963080817684,31.206048956359624,0.965597114514262,0.2132916190274622,0.1664989840784699,-1.37653899990663,2.7053001363675664,6.732987312572079,-4.05620246637735,1.706332952219698,76,0.4049133189252091,0.631578947368421,1.1739759645529428,18.6362906842456,0.448823572904049,0.3449076737098298,0.247763553378405,-0.83266608669947,1.57832575744961,6.443236911463241,-1.58957067607252,3.0068353891056976,1.526671206055277,0.012812691866154174,0,0,0
UFPIX,1,435,0.2421258943094934,0.5609195402298851,2.065207602257769,32.78415432776432,1.2203918135182552,0.1172404624333125,0.2194595185019032,-1.948075350134029,2.2771068019635425,15.49872739928565,-8.182820897112165,2.445243714588789,387,0.2396480358304668,0.5607235142118863,2.1046920072000463,33.410949824620126,1.2617670590011594,0.1138637078539961,0.2249475023540998,-2.009062503446147,2.359711935523685,15.49872739928565,-8.182820897112165,2.239962793204988,48,0.2621036282966458,0.5625,1.7329661323038483,27.50998449944064,0.8132268879504194,0.1512456726134623,0.1523336381311236,-1.2467589506557828,1.303624057283703,8.74157928291521,-2.85767762799936,1.0478607575657817,4.0963847391734545,-0.010731423430753846,0,0,0
UFPSX,1,435,0.2377540769675361,0.5655172413793104,2.065717106626229,32.7922424588694,1.2223997839885674,0.1150951774591443,0.21858156929458,-1.990150716753548,2.2738452442201025,15.495978218978834,-8.191591850052223,2.4005002489779272,387,0.2350148816994996,0.5633074935400517,2.1052293950521164,33.41948059230511,1.2638767115369909,0.1116338591185601,0.2198455161284465,-2.0132780134095123,2.3704626415955565,15.495978218978834,-8.191591850052223,2.1960965052016457,48,0.2598388388160806,0.5833333333333334,1.733183415345613,27.513433760796364,0.8141444324896006,0.1499199891456764,0.1522466808956669,-1.2561574591210003,1.3039246148669608,8.732212400680154,-2.8510381526980733,1.0386761530819446,4.104574459632627,-0.011405113795929518,0,0,0
UGPIX,3,1346,0.4357042987542041,0.5542347696879644,3.1802700074116665,50.48522124989288,1.951110723720376,0.1370022978359663,0.3382617144033675,-3.02245682970816,3.808416624461035,17.14285714285714,-18.553509348810763,5.026322856542613,1217,0.399782790898505,0.552999178307313,3.136523171175436,49.79076175393126,1.9397475874577383,0.127460493380855,0.3364691798783449,-3.021405636715114,3.7164892386756354,17.14285714285714,-18.553509348810763,4.446526494108444,129,0.7745917023230866,0.5658914728682171,3.5623518668658734,56.55058273340266,2.055221933088609,0.217438291126633,0.39759667766583,-2.950289412568688,4.508638624140012,13.068405885029568,-14.54150060549183,2.4696242523511724,4.228745765831946,0.009559699770675053,0,0,0
UGPSX,3,1433,0.4305142510746046,0.5715282623866015,3.079316740355024,48.88263781786468,1.831576512411183,0.1398083689906382,0.3781535137795933,-2.7460188083624977,3.576558735018646,26.69597069597069,-17.565862267618908,5.292443915344364,1311,0.396500946949039,0.5720823798627003,3.021452693354358,47.96407454857159,1.7928178401146382,0.131228580153228,0.3714049395775834,-2.74540044092495,3.4112690889942003,26.69597069597069,-10.97165988367332,4.751489520821992,122,0.7960178716370345,0.5655737704918032,3.63802491839264,57.75185518513787,2.205498007514397,0.2188049530976639,0.5387605630867208,-2.7438500753770394,4.009894783446478,13.054492132621531,-17.565862267618908,2.416779699312425,4.209901322643034,0.008906411264351523,0,0,0
UHPIX,3,861,0.4119279683720628,0.5656213704994193,4.4630547421406686,70.84879761223027,2.984292272863686,0.092297314770216,0.49708985261043,-4.55319226826766,5.28897359717472,26.19289524293333,-17.28324510747512,2.7082617864924377,665,0.4207472220731488,0.562406015037594,4.77835192881571,75.8539852823531,3.207205091424685,0.0880527906569303,0.49708985261043,-4.7300167172906855,5.698434980702714,26.19289524293333,-17.28324510747512,2.270669608671564,195,0.3734522373930633,0.5743589743589743,3.183653908415016,50.53893901298962,2.060329730874247,0.1173030260625869,0.46615519083226,-3.73450049750904,3.614599686028259,12.64174716505668,-9.40170940170939,1.638047613798448,4.169917398677918,-0.011060774768660728,0,0,0
UHPSX,3,955,0.3661193460403721,0.5602094240837696,3.001986231647056,47.6550540490683,1.8596407219414088,0.1219590357146637,0.27690835800875,-2.621005884209722,3.460016288209107,26.027062544444647,-21.84039758974096,3.768909139895833,781,0.3892706955722255,0.5608194622279129,3.140410235139303,49.85246698140282,1.9375135098195195,0.123955364562413,0.26642956172623,-2.554836266682827,3.5524008905713096,26.027062544444647,-21.84039758974096,3.46410337711916,173,0.2651412424933781,0.5606936416184971,2.2904226532584206,36.35933242650303,1.4639001503265034,0.1157608365932727,0.426388199418485,-3.048307614853549,3.033244775738093,9.00014682131845,-4.417782846535667,1.5225960833254395,4.23275320883148,-0.009276466085166253,0,0,0
UIPIX,1,126,0.2586586815881007,0.5555555555555556,2.7646919272146837,43.88812374670763,1.0272406412503612,0.0935578677110288,0.126194606662985,-1.99004167527415,1.7842264169687223,26.197136424331617,-3.9551167133161,1.050184460435371,91,0.2574242430967383,0.5054945054945055,3.2000707043699714,50.79954756951744,1.15031350518235,0.0804432985637484,0.084107720155435,-2.148818973159815,2.0066293356286,26.197136424331617,-3.9551167133161,0.7673801599124708,35,0.261868221665643,0.6857142857142857,0.9970390896560852,15.8275048718414,0.5986893932570363,0.2626458926058463,0.37546382185943,-0.9961253038677408,1.2433842911699502,2.807880315614865,-2.090574295250685,1.5538340553596006,2.750308874989166,-0.02740377726678129,0,0,0
