ticker,condition,full_std,full_avg_std,std,avg_std,std_ratio,avgstd_ratio,std_ratio_band
BMPSX,GDX_up_JNK_down_XLF_down,2.610236779305698,0.2262955136677219,2.3482047301853712,0.0226069265579364,1.1115882468645064,10.010007910088001,1.0-1.5x
BMPSX,GDX_up_UUP_down_XLK_down,2.684621555401961,0.1937981980857685,2.3482047301853712,0.0226069265579364,1.1432655427748977,8.572514162378857,1.0-1.5x
BMPSX,GDX_up_GLD_up_JNK_down,2.2492377932821457,0.2008685951494523,2.3482047301853712,0.0226069265579364,0.9578542127817735,8.88526773573895,0.5-1.0x
BTCFX,QQQ_down_XLK_down_XLV_down,3.552707646727481,0.193426743783903,3.4614729877752994,0.0211758630775603,1.0263571777894527,9.134302723598266,1.0-1.5x
BTCFX,combo_EEM_down__ext_credit_spread_down,2.5697658276500084,0.1611673260325045,3.4614729877752994,0.0211758630775603,0.7423908367118606,7.610897626330553,0.5-1.0x
BTCFX,EEM_down_IWM_down_SPY_down,2.443710481035562,0.1884996039843672,3.4614729877752994,0.0211758630775603,0.7059741588814602,8.90162555802115,0.5-1.0x
CNPIX,combo_XLV_down__ext_usd_gold_ratio_le-1,2.163577799337634,0.2381721356362398,1.4951377208467689,0.0282554265062335,1.44707592429164,8.429252893552892,1.0-1.5x
CNPIX,JNK_up_QQQ_down_XLK_down,1.621453982687587,0.2150791877138362,1.4951377208467689,0.0282554265062335,1.0844847000243423,7.611960402239443,1.0-1.5x
CNPIX,JNK_up_QQQ_down,1.7537512515940357,0.2300615157232306,1.4951377208467689,0.0282554265062335,1.1729697051592018,8.142206442096217,1.0-1.5x
CNPSX,GDX_up_TIP_up_XLK_down,1.5706035668321363,0.1906176043419847,1.4946874235291563,0.0266887394628587,1.0507906483375178,7.142248310650156,1.0-1.5x
CNPSX,GDX_up_TLT_up_XLK_down,1.7023844209221397,0.2226335902542156,1.4946874235291563,0.0266887394628587,1.138956810717376,8.341854832224016,1.0-1.5x
CNPSX,LQD_up_QQQ_down_XLU_up,1.656366859745345,0.1909187245834582,1.4946874235291563,0.0266887394628587,1.1081693962704535,7.153530980702541,1.0-1.5x
CYPIX,EEM_down_GDX_up_GLD_up,2.300454627743218,0.1922641942894869,1.852991293210092,0.0297285159823016,1.2414816174111363,6.467332389008194,1.0-1.5x
CYPIX,FXY_up_GDX_up_QQQ_down,2.0306093375185394,0.1714654891682676,1.852991293210092,0.0297285159823016,1.0958547646496195,5.767711017608375,1.0-1.5x
CYPIX,combo_XLK_big_down__self_big_down,2.896154671736286,0.1664298974699059,1.852991293210092,0.0297285159823016,1.5629618349253194,5.598325108760467,1.5-2.0x
CYPSX,EEM_down_GDX_up,2.279361472366488,0.1721930902600638,1.8525182470579,0.0280807261897733,1.2304124269687946,6.132073974738398,1.0-1.5x
CYPSX,GDX_up_TIP_up_XLV_down,2.060762144399572,0.1586899064965772,1.8525182470579,0.0280807261897733,1.112411252991649,5.6512037980830545,1.0-1.5x
CYPSX,EEM_down_SLV_up_XLF_down,2.5435741939588508,0.0858133238183401,1.8525182470579,0.0280807261897733,1.373035973059083,3.0559510191582007,1.0-1.5x
ENPIX,combo_XLE_down__ext_vix_5dchg_ge10,3.603160093719192,0.1040153473580077,2.6279494157015475,0.0205230875273247,1.3710918757381432,5.068211457926121,1.0-1.5x
ENPIX,GDX_up_SPY_down_XLV_down,2.223058027012733,0.0942494824993607,2.6279494157015475,0.0205230875273247,0.845928773868455,4.592363715930936,0.5-1.0x
ENPIX,combo_XLC_down__ext_sect_rotation_down,2.749415833500424,0.1490056911798152,2.6279494157015475,0.0205230875273247,1.0462209877683093,7.2603934949566975,1.0-1.5x
ENPSX,combo_XLE_down__ext_vix_5dchg_ge10,3.603334739734796,0.1031652418993681,2.626111845354888,0.0199356547961755,1.3721177740805048,5.174911130541824,1.0-1.5x
ENPSX,combo_XLC_down__ext_sect_rotation_down,2.077770588447417,0.1270941234448433,2.626111845354888,0.0199356547961755,0.7911965334312069,6.375216903797177,0.5-1.0x
ENPSX,GDX_up_HYG_down_SLV_up,1.87623326896675,0.133346294378598,2.626111845354888,0.0199356547961755,0.7144529172607266,6.688834439698436,0.5-1.0x
FNPIX,GDX_up_XLF_down_XLK_down,2.20306965935264,0.2205230620299892,2.4309471383216787,0.0181160699869536,0.9062597966953881,12.172787044254093,0.5-1.0x
