ticker,n_strategies,density_full,density_frozen,train_trades,train_avg,train_hit,train_std,train_ann_vol,train_downside_std,train_avg_std,train_median,train_p10,train_p90,train_max,train_min,train_tstat,test_trades,test_avg,test_hit,test_std,test_ann_vol,test_downside_std,test_avg_std,test_median,test_p10,test_p90,test_max,test_min,test_tstat
REPIX,1,,,627,0.41431513618533045,0.5550239234449761,3.926820482322647,62.33634263652259,2.3518405802687754,0.10550905956879143,0.28660725863062997,-2.674217509675498,3.1731779336451558,27.649136772973783,-22.59437943240076,2.641943480703915,36,0.3724108605881882,0.5833333333333334,2.3968326863932115,38.04853933456383,1.485142707030675,0.15537624411681294,0.41842506562716497,-1.42528588919181,2.3867313322286146,8.663557204950111,-6.963725091703429,0.9322574647008776
REPSX,1,,,627,0.41619886089480934,0.5550239234449761,3.920858436962963,62.24169810056053,2.347568917444951,0.10614993312974355,0.28288386639914,-2.669945645816408,3.2019048173868496,27.654586203691277,-22.60517110739752,2.6579909341949493,36,0.3702968551321961,0.5833333333333334,2.4007764352973155,38.111144407565085,1.4898765359748058,0.1542404572487142,0.416531633249275,-1.429679241997305,2.3743438556697303,8.6716500536585,-6.979922380060099,0.9254427434922853
RRPIX,1,,,176,0.3030567795474042,0.5625,1.666560032843283,26.45582035117778,1.042773854203915,0.18184570226994187,0.27810848785927,-1.2454248121390101,2.05874549890732,7.25132619551911,-8.47715862826885,2.4124558566723056,34,0.2535319353836,0.5882352941176471,0.9054206878044533,14.373107830941814,0.39582842071364566,0.2800156201404978,0.15251304497494,-0.587499357763297,1.1792436801700785,3.73200032589298,-1.53591682419659,1.6327576108445174
RRPSX,1,,,163,0.30350486890438283,0.5460122699386503,1.7041881309200329,27.053147890094348,1.0697288544164074,0.1780935234776755,0.18552787663108,-1.203730898491426,2.057910257685848,7.2327901580131,-8.47670558986498,2.273745897426759,34,0.24971670575299207,0.5882352941176471,0.9092632356549165,14.434106387020964,0.3974323271686871,0.2746363164822431,0.15172796739482503,-0.598325150202828,1.1738122540056206,3.75719238353429,-1.54430379746834,1.6013911499854692
SGPIX,1,,,252,0.31281311798474204,0.5833333333333334,1.5019623289198225,23.84291280545548,0.7767572404564673,0.20826961632899954,0.21664482198513002,-1.220336060013066,1.9465336907716155,9.482578315846329,-3.60243837509781,3.306177662744219,41,0.37647985610968493,0.6585365853658537,1.4084786758513725,22.358905819441727,0.8378036989997294,0.2672953893903413,0.5122732123799401,-1.88406898123527,1.7754711827369498,3.39290574253832,-3.25388921168644,1.7115255863593455
SGPSX,1,,,233,0.34703026132669523,0.5836909871244635,1.538671837058187,24.425658181169165,0.7841655067912136,0.22553884003634478,0.28430345653149,-1.2100213050985837,2.064894322151569,9.483098258608461,-3.6025502778115803,3.442700978741982,41,0.3720152499801332,0.6585365853658537,1.4083293429107178,22.35653523250059,0.8401580806780753,0.2641535886849142,0.49741539061738005,-1.89386056191466,1.77177549250404,3.37771203155818,-3.25820866524189,1.6914082461132414
SLPIX,3,,,1020,0.22781642869009122,0.5705882352941176,1.9209366758407136,30.49392437146575,1.2556895921731257,0.11859653238719362,0.240765532491245,-1.7986889635172,2.1263474055518703,9.48927741906386,-9.40271645540118,3.7876695003856917,83,0.3503109424112736,0.6265060240963856,1.7406964348804528,27.6326992485025,0.9488915930309092,0.20124757849310593,0.30676822423967,-1.4199412966622778,2.078358675867064,9.05553530879426,-4.37718544113877,1.8334526968250704
SLPSX,3,,,1012,0.2272146898690118,0.5691699604743083,1.925452346743898,30.565608424740365,1.2561587650032953,0.11800587547817061,0.24096543572717502,-1.812190914658646,2.14922402693185,9.47468713099746,-9.415651552017671,3.7539967084612558,83,0.3458540588686323,0.6144578313253012,1.7414784811049646,27.645113847445394,0.9509127750556381,0.1985979514654632,0.30418275868094996,-1.4276241549438857,2.0668122070642196,9.061355214024069,-4.37546595082691,1.8093134457802253
SMPIX,3,,,1255,0.42896560720248905,0.5888446215139442,2.9783391118820157,47.27966766034075,1.8871131941815515,0.14402846388147694,0.44342560390866004,-2.96033155466515,3.6281764865516934,15.70199697049707,-12.609009979158408,5.102349361040723,168,0.4824745003499819,0.5833333333333334,4.675707389424803,74.2245537343504,3.0290131152334556,0.10318748804538325,0.573977946227065,-4.339878360308855,4.840020413459191,28.05595002108303,-20.97908402452218,1.3374627066843794
SMPSX,3,,,1446,0.4239911885281864,0.5843706777316736,2.5450507165539324,40.401427620290654,1.5141488145067616,0.1665943966343751,0.38856750099186077,-2.4290601851014952,3.2799859509156146,15.71439027960766,-12.76899144412756,6.334969618198557,200,0.5620441717666789,0.645,3.8803590541951998,61.59879033022983,2.5152108866110203,0.1448433415353747,0.93387097457417,-3.4892583009725193,4.04074442827602,28.06228585413606,-20.98122482751908,2.0483941801876515
SNPIX,1,,,103,0.2647970430457738,0.6310679611650486,1.603716749992601,25.45821416321501,1.0510653041774458,0.1651145958580251,0.45935828474875495,-1.7365312248455138,1.867312420077902,5.442636341524475,-5.791167720709541,1.6757301291771214,79,0.11016447250950519,0.4936708860759494,0.9046826555557368,14.361391932203917,0.5140134938274378,0.12177139888001096,-0.03461360215963002,-0.884907638147643,1.425409855145842,2.369561405705985,-1.6346782333403,1.0823278677140231
SNPSX,1,,,103,0.2772765703809346,0.5728155339805825,1.652990207347116,26.24040604959337,0.9528006969457973,0.16774241562261627,0.2557911416283,-1.5343078182395098,1.990280744019378,5.5661430854514,-3.74057547314972,1.7023995870205637,150,0.09806153743315023,0.4533333333333333,1.4598115383541568,23.173789749046364,0.7626374920304502,0.06717410765481979,-0.152802131134875,-1.324301228814137,1.7411530724750786,7.76958324241763,-3.00829875518673,0.8227114384054703
SPPIX,1,,,367,0.27111917458601725,0.5803814713896458,2.015518505365151,31.99536436826876,1.3234158650768433,0.13451584486290719,0.33178155351275995,-2.132846491422136,2.5827975649465547,8.42838321439116,-6.508693820384639,2.576952870065669,56,0.38860477244767555,0.5714285714285714,3.047092875224841,48.37109981737018,1.6077404216965232,0.12753295956527116,0.481912439556695,-2.925297986978955,3.07254568221287,12.781954887218049,-6.23052959501557,0.9543692804290785
SPPSX,1,,,367,0.27332362678114014,0.5803814713896458,2.0188178545942246,32.047739913559646,1.324312058654863,0.13538795793743227,0.35505483856477,-2.151077739853882,2.5796970774919323,8.44496136150267,-6.50918904147024,2.593660153082846,56,0.39473524705681395,0.5714285714285714,3.0546043791066744,48.490341244830745,1.6242904060732597,0.12922630824364076,0.377546352297115,-2.9754451422577803,2.9984327377736903,12.5,-6.30914826498422,0.9670411416106893
SVPIX,1,,,629,0.219523392400292,0.5468998410174881,1.8239729354808965,28.954672712369472,1.131856786979664,0.12035452288244285,0.11928073993168001,-1.5459379439474439,2.257997510114457,8.54510264957975,-10.43975936329024,3.0184760776136406,34,0.24060859227454318,0.5882352941176471,1.5557113600077366,24.69615222227128,0.9665329542612984,0.15466146128376065,0.174875543736815,-1.246310792213924,1.99165660309667,4.22667796291065,-4.29632820071067,0.9018235407320873
SVPSX,1,,,351,0.2627487345387476,0.5726495726495726,1.4539501422801864,23.080742970962106,0.8321459371528612,0.18071371699629715,0.25138374769957,-1.4863937156748002,1.85821855178618,8.520920628470071,-4.39138526849177,3.385670402775031,54,0.5399949018869832,0.6296296296296297,1.6880548698079763,26.79704030966052,0.6482132430928916,0.31989179471897733,0.230356500764585,-0.978956424487537,2.295715358215364,8.60443903922163,-2.2069141472126503,2.350715009893911
TEPIX,3,,,1068,0.37598718658737124,0.599250936329588,2.6938301010243912,42.76322712942325,1.7656096703871555,0.13957345953050024,0.399490691835365,-2.53499897898613,3.004748904987669,16.07137010967425,-20.86222991039644,4.561298241342415,135,0.7022519124341672,0.6444444444444445,3.0016674776759955,47.649993986647246,1.5475045666112701,0.23395393315780508,0.72168612121046,-2.34359675294644,3.3736248341810287,20.36189480573014,-9.86987570216326,2.718299060699706
TEPSX,3,,,840,0.4083404440887918,0.6238095238095238,2.234968709626595,35.4790283620974,1.4088654065182105,0.182705217451127,0.40882207918855,-2.036278922808091,2.6714370672955643,13.78102845935398,-11.04774489689467,5.295300279157493,135,0.5576073754483247,0.6222222222222222,3.0526694307690656,48.45962489222432,1.6558931474536152,0.18266222009759028,0.6276236333891201,-2.716552624033122,3.55559930464142,20.349135425334268,-9.8800505050505,2.122343209257723
