ticker,strategy_no,source,condition,horizon,train_avg,train_trades,train_hit,train_std,val_avg,val_trades,val_hit,test_avg,test_trades,test_hit,test_std
UBPIX,5,triple_scan,GLD_down_HYG_up_XLU_down,1,0.4191740777606083,263,0.55893536121673,3.0405676430952626,0.6336957349288153,34,0.6176470588235294,0.8416902836989177,32,0.65625,2.5067048676888897
UBPSX,1,pair_scan,GDX_up_XLC_down,1,0.8445524558214228,208,0.5769230769230769,4.097551361165654,0.11399745024614728,76,0.5394736842105263,0.7405424681190713,94,0.5957446808510638,2.7654781141718234
UBPSX,2,condition_expansion,combo_QQQ_big_down__ext_tnx_yield_ge1,5,0.2738602435547838,526,0.5722433460076045,1.5529144221243918,0.11830467559417618,73,0.4931506849315068,0.5689672094190364,68,0.7058823529411765,1.426376321884364
UBPSX,3,triple_scan,TIP_up_UUP_up_XLE_down,1,0.49573277207249794,469,0.5501066098081023,3.268015684233059,0.9066550214474143,49,0.6938775510204082,0.7604198058318322,32,0.625,2.6968284130598428
UCPIX,1,triple_scan,JNK_up_LQD_down_XLC_up,2,0.32111771738021877,99,0.5151515151515151,3.0228291264238516,0.446435450339353,56,0.5357142857142857,0.009702210173862181,42,0.5952380952380952,1.4634603859016007
UCPSX,1,triple_scan,GDX_down_XLC_up_XLF_up,1,0.19864507492203098,66,0.5303030303030303,2.4652409034393896,0.21657662148782877,52,0.5384615384615384,0.6399253997234257,59,0.6101694915254238,2.5769642915336552
UDPIX,1,triple_scan,EEM_down_TIP_up_XLE_down,1,0.36408936352720445,820,0.5719512195121951,2.6658942915523416,-0.032988574536413365,65,0.49230769230769234,0.08464921886788226,34,0.6176470588235294,2.7364494259383627
UDPSX,1,condition_expansion,combo_XLV_big_down__self_down,1,0.4629696520203379,487,0.5544147843942505,3.634141156794984,0.2963653617748192,41,0.4634146341463415,0.8174210226725458,42,0.5952380952380952,2.948853516696967
UEPIX,1,triple_scan,GDX_up_SPY_down_TIP_up,1,0.34080371052810926,97,0.6185567010309279,1.1830757862292074,0.39926479052895036,47,0.6595744680851063,0.4316444256357123,39,0.717948717948718,0.7502840665160618
UEPSX,1,triple_scan,GDX_up_SPY_down_TIP_up,1,0.3360112651356784,100,0.61,1.1741760403358925,0.3982287337024459,47,0.6595744680851063,0.42461751137160103,39,0.717948717948718,0.746346776334709
UFPIX,1,triple_scan,LQD_down_SLV_down_XLF_down,3,0.23964803583046684,387,0.5607235142118863,2.1046920072000463,0.16664484942389815,74,0.581081081081081,0.26210362829664585,48,0.5625,1.7329661323038483
UFPSX,1,triple_scan,LQD_down_SLV_down_XLF_down,3,0.2350148816994996,387,0.5633074935400517,2.1052293950521164,0.15754840567208464,74,0.5945945945945946,0.25983883881608066,48,0.5833333333333334,1.733183415345613
UGPIX,1,pair_scan,EEM_down_UUP_down,1,0.7160139534917929,307,0.5602605863192183,4.148533502188947,0.6658822134315018,56,0.5,0.8327436373833127,57,0.5964912280701754,4.316555664141612
UGPIX,2,triple_scan,FXY_up_GLD_up_QQQ_down,1,0.4667301466379886,585,0.558974358974359,3.8173831232886624,2.068393460734715,55,0.6727272727272727,1.8140299556445303,49,0.6122448979591837,4.284702634187556
UGPIX,3,condition_expansion,combo_FXY_up__ext_sect_rotation_down,3,0.3456017971354898,718,0.5891364902506964,2.098036949661411,0.7091812622092782,94,0.5851063829787234,0.5953799393492065,89,0.5730337078651685,2.4737769463326704
UGPSX,1,pair_scan,EEM_down_UUP_down,1,0.7181515312230005,327,0.5565749235474006,4.12295466650695,0.6734759811196126,56,0.5,0.8293390148671912,57,0.5964912280701754,4.319243606214073
UGPSX,2,triple_scan,FXY_up_QQQ_down_SPY_down,2,0.33039429889307703,824,0.5643203883495146,2.772865384126084,0.9213916128126527,78,0.5769230769230769,0.43936121439772946,62,0.5967741935483871,3.5611259096798107
UGPSX,3,condition_expansion,combo_XLU_big_up__ext_vix_chg_down,2,0.3887026241135569,319,0.5579937304075235,3.7582132286159733,1.6043701134174693,51,0.5882352941176471,0.38241482985971703,43,0.5581395348837209,2.1264452805674634
UHPIX,1,triple_scan,UUP_up_XLF_down_XLK_up,2,0.5776334923368371,208,0.5913461538461539,3.0055876736053704,0.33691945077545804,59,0.6101694915254238,0.6251659075453039,48,0.6458333333333334,2.706514153273044
UHPIX,2,triple_scan,EEM_down_TIP_down_UUP_up,1,0.26440778375348056,327,0.5474006116207951,5.233376797654643,0.16266567451133884,109,0.5504587155963303,0.5974538829721996,68,0.5882352941176471,4.010182047343828
UHPIX,3,triple_scan,UUP_up_XLF_down_XLK_up,3,0.44505579081096613,206,0.5970873786407767,2.3080519966786732,0.5215090129040437,59,0.6779661016949152,0.6929319668343791,48,0.6458333333333334,2.294301658945692
UHPSX,1,triple_scan,FXY_down_LQD_down_XLF_down,2,0.48711743684055736,206,0.5679611650485437,3.908895489849433,0.39064940600398157,84,0.6190476190476191,0.40233512912192027,73,0.6301369863013698,2.886328581419778
UHPSX,2,triple_scan,LQD_down_QQQ_up_XLE_down,2,0.32704357571923925,233,0.5493562231759657,2.556110317251444,0.6815002707888488,46,0.6521739130434783,0.3592180981396734,36,0.6388888888888888,2.8892250816536986
UHPSX,3,triple_scan,LQD_down_XLE_down_XLK_up,2,0.2486616230473139,240,0.55,2.5719568348645114,0.7297695228279064,52,0.6730769230769231,0.6563131990827625,36,0.6944444444444444,2.804679306341375
UIPIX,1,condition_expansion,combo_XLC_big_up__ext_usd_gold_ratio_down,2,0.2574242430967383,91,0.5054945054945055,3.2000707043699714,0.21329841503390357,63,0.4603174603174603,0.261868221665643,35,0.6857142857142857,0.9970390896560852
UIPSX,1,condition_expansion,combo_XLC_big_up__ext_usd_gold_ratio_down,2,0.25611054659954613,91,0.5054945054945055,3.200994832818776,0.21062861358497925,63,0.4603174603174603,0.25469897275642694,35,0.6857142857142857,0.9952707000161346
UJPIX,1,triple_scan,EEM_down_SPY_down_XLV_down,1,0.3269507629693077,1366,0.5512445095168375,3.47241755617166,0.1968139916931173,116,0.5603448275862069,1.0074198659226583,77,0.6363636363636364,3.90571794844762
UJPIX,2,condition_expansion,combo_GLD_down__ext_sect_rotation_ge0_5,1,0.3344031854245353,549,0.5610200364298725,3.9765175290461636,0.5936753746695863,82,0.6097560975609756,0.8476699722733484,53,0.660377358490566,2.485279439382492
UJPIX,3,pair_scan,GLD_down_XLU_down,2,0.22163640925564282,1045,0.5674641148325359,2.165595112796214,0.41157014910420564,117,0.6153846153846154,0.7099270675726319,86,0.6395348837209303,2.486709333647134
UJPSX,1,triple_scan,EEM_down_SPY_down_XLV_down,1,0.3218985104944248,1366,0.5512445095168375,3.4677172740535216,0.19523111595435452,116,0.5603448275862069,1.0061689700897223,77,0.6363636363636364,3.9050319388464385
UJPSX,2,triple_scan,EEM_down_IWM_down_QQQ_down,1,0.17894940716035573,1421,0.5425756509500352,3.5113841157751926,-0.1555661625861362,115,0.5043478260869565,1.044836519485602,107,0.6542056074766355,3.5543911600226443
UJPSX,3,pair_scan,GLD_down_XLU_down,2,0.2165599494028402,1045,0.5665071770334928,2.1634099320597606,0.40674892938993895,117,0.6153846153846154,0.7056270052595248,86,0.6395348837209303,2.4863776870666223
UJPSX,4,pair_scan,SPY_down_XLK_down,3,0.17533515354018933,1108,0.5785198555956679,1.6410301463021797,0.33014141473109615,170,0.6235294117647059,0.5330979604268623,138,0.5942028985507246,1.8017834135499118
UKPIX,1,triple_scan,FXY_down_GLD_up_XLC_up,2,0.3792420869858571,115,0.5478260869565217,2.932390425770789,0.5842036035659564,75,0.5466666666666666,0.6453270796599254,49,0.5918367346938775,2.4584908605366715
UKPSX,1,triple_scan,QQQ_up_SPY_up_TIP_down,2,0.2827055344953032,141,0.5815602836879432,1.9504929361555092,0.48859545191147913,52,0.5961538461538461,0.06352756343352789,69,0.5072463768115942,2.52267656531317
ULPIX,1,condition_expansion,combo_XLF_big_down__self_down,1,0.41731322974769847,751,0.5818908122503329,3.5295665168426757,0.16068588197081624,51,0.5098039215686274,0.31587512406313845,43,0.6046511627906976,2.654401362313963
ULPIX,2,triple_scan,FXY_up_GDX_up_TIP_up,1,0.34370033351913204,367,0.5994550408719346,2.3244360364083807,0.6251599068688676,116,0.6637931034482759,0.6538159092376061,87,0.6896551724137931,1.6127106616106919
ULPIX,3,condition_expansion,combo_QQQ_big_down__ext_vix_5dchg_up,1,0.21641306945788133,464,0.5560344827586207,3.8681411732853275,0.18967570835187234,56,0.5,0.5937961302925882,53,0.5849056603773585,3.56127382535127
ULPSX,1,condition_expansion,combo_XLF_big_down__self_down,1,0.4080453433981377,777,0.5817245817245817,3.4783679300286874,0.15660589850113255,51,0.5098039215686274,0.3107425665489134,43,0.6046511627906976,2.654584197260729
ULPSX,2,triple_scan,FXY_up_GDX_up_QQQ_down,1,0.42104447889233476,432,0.6180555555555556,2.243596118972482,0.8790341328717368,50,0.68,0.9685131527879223,41,0.6097560975609756,3.7863487634850013
ULPSX,3,triple_scan,EEM_down_FXY_up_IWM_down,1,0.18576394783853517,800,0.56625,3.1542711988783974,0.016929258909504797,58,0.5,0.8036191320147522,43,0.5813953488372093,3.9381638449042717
UMPIX,1,triple_scan,GDX_up_TIP_up_XLK_down,1,0.5192461850482276,333,0.6036036036036037,2.7651609151097434,0.3321328830528463,58,0.5689655172413793,0.7999257808184549,41,0.7073170731707317,2.4875038490217807
UMPIX,2,condition_expansion,combo_XLE_down__ext_vix_5dchg_ge10,1,0.367538143049522,535,0.5813084112149532,3.6993941561526764,0.0930722726827685,52,0.6153846153846154,0.4850859891299324,43,0.5813953488372093,4.054465244347241
UMPIX,3,condition_expansion,combo_XLV_down__ext_sect_rotation_le-0_5,2,0.23152681614963702,415,0.5518072289156627,1.8667975064211804,0.09261252019455139,64,0.5,0.3632813445007832,40,0.625,2.123766697919148
UMPSX,1,triple_scan,GDX_up_TIP_up_XLK_down,1,0.5153874086597627,333,0.6006006006006006,2.7664306796864153,0.32880768098677704,58,0.5689655172413793,0.7955893308831362,41,0.7073170731707317,2.487864145361803
UMPSX,2,condition_expansion,combo_XLE_down__ext_vix_5dchg_ge10,1,0.36364159207160557,535,0.5813084112149532,3.697981450632823,0.09085265081271579,52,0.6153846153846154,0.47764532818239813,43,0.5813953488372093,4.05417581180022
UMPSX,3,condition_expansion,combo_XLV_down__ext_sect_rotation_le-0_5,2,0.26062889224079944,429,0.5547785547785548,1.9024812448013217,0.08124605453023388,64,0.484375,0.3594343985122338,40,0.6,2.1240461664929726
UNPIX,1,condition_expansion,combo_XLE_down__self_down,1,0.2695525164301289,1440,0.5486111111111112,3.108227355310456,0.11100579410085187,144,0.5347222222222222,0.5740315578422356,72,0.5833333333333334,3.186513053089892
UNPSX,1,condition_expansion,combo_IWM_down__self_big_down,1,0.3732220741180471,566,0.5424028268551236,4.186604538788853,-0.13655219033484386,51,0.45098039215686275,0.6882935097571818,47,0.6808510638297872,2.976849075325501
UNPSX,2,triple_scan,FXY_up_GDX_up_QQQ_down,1,0.342694479651284,433,0.5750577367205543,2.269442075740047,0.9029123567348987,50,0.68,0.9999266361918144,41,0.5609756097560976,3.2732733667224956
UNPSX,3,triple_scan,FXY_up_IWM_down_XLE_down,1,0.17417484764693805,795,0.5484276729559748,3.459890492488451,0.23133488555654988,66,0.5757575757575758,1.136688103393787,33,0.6363636363636364,4.179564875617274
UNPSX,4,condition_expansion,combo_SLV_up__ext_vix_5dchg_ge10,2,0.23496043187205248,364,0.5824175824175825,1.7409772525446494,-0.14913414459101443,49,0.5306122448979592,0.6355931821491686,47,0.7446808510638298,2.200784189469786
UNPSX,5,triple_scan,HYG_up_QQQ_down_SPY_down,2,0.2938745469025755,293,0.6450511945392492,1.5163649649162367,0.38007688451119104,44,0.6818181818181818,0.4813548234001359,32,0.59375,1.3107824962585155
UOPIX,1,condition_expansion,combo_XLF_big_down__self_down,1,0.49926074357084005,800,0.57625,3.548297466421914,0.5032984762467786,43,0.6046511627906976,0.5779943737384503,34,0.5882352941176471,3.3111442531293283
UOPIX,2,condition_expansion,combo_TIP_up__ext_vix_5dchg_down,1,0.3776365546522941,602,0.574750830564784,2.6085298012905658,0.5009069993745779,142,0.5985915492957746,0.3229457934017205,120,0.6083333333333333,2.485540863153957
UOPIX,3,triple_scan,EEM_down_TIP_up_XLE_down,1,0.422037516059397,682,0.5967741935483871,2.794264342249643,0.0694171892495125,65,0.5230769230769231,0.1533790665814068,34,0.5588235294117647,3.3894561177673768
UOPSX,1,condition_expansion,combo_XLF_big_down__self_down,1,0.5067891210046466,798,0.5764411027568922,3.540348070948715,0.5000878037089692,43,0.6046511627906976,0.5752176548495607,34,0.5882352941176471,3.3113076209706365
UOPSX,2,condition_expansion,combo_TIP_up__ext_vix_5dchg_down,1,0.3973519105191541,545,0.5706422018348624,2.628588833271147,0.4969925258472762,142,0.5915492957746479,0.31875707127794006,120,0.6083333333333333,2.4851880407937585
UOPSX,3,condition_expansion,combo_XLE_big_down__ext_vix_close_up,1,0.23848513308772662,973,0.5488180883864338,3.69613562030958,-0.00522969188682172,97,0.5360824742268041,0.48328210609617833,79,0.6455696202531646,3.95661952423777
USPIX,1,triple_scan,EEM_up_SLV_up_XLV_up,1,0.34471131675889227,75,0.5466666666666666,2.648298763222462,0.12948110509979363,52,0.5384615384615384,0.4380309302825678,83,0.5180722891566265,2.528486442750144
USPSX,1,triple_scan,EEM_up_GLD_up_HYG_up,1,0.18538593270511672,75,0.48,2.3569931036918677,-0.05543600482551441,52,0.4423076923076923,0.27354389515776206,105,0.5238095238095238,2.732199347755845
UTPIX,1,triple_scan,FXY_up_GDX_up_XLK_down,1,0.36495093466110035,470,0.5829787234042553,1.858623794276513,0.26297428677849205,54,0.5925925925925926,0.5563531971108809,38,0.5789473684210527,1.8711591935611434
UTPSX,1,triple_scan,FXY_up_GDX_up_XLK_down,1,0.3655945437605042,470,0.5829787234042553,1.858095911701262,0.28770806092339113,54,0.6111111111111112,0.5529098511164146,38,0.5789473684210527,1.8715447563079362
UUPIX,1,triple_scan,SPY_down_XLK_down_XLV_down,1,0.3850884743753288,1225,0.5510204081632653,4.122656235849716,0.4315078692136302,120,0.5666666666666667,0.7953646331825999,75,0.5733333333333334,4.084038888914523
UUPIX,2,triple_scan,FXY_up_IWM_down_TLT_up,1,0.25113586394972387,802,0.5461346633416458,3.917926392700782,0.5105974955525329,65,0.5538461538461539,0.9140731727633326,47,0.6808510638297872,3.56348425874646
UUPIX,3,triple_scan,TIP_up_XLE_down_XLV_up,3,0.1736578279249257,319,0.5799373040752351,1.4730268229461898,0.2085928560359008,50,0.56,0.6125493159912976,50,0.72,1.3210016251914385
UUPSX,1,triple_scan,SPY_down_XLK_down_XLV_down,1,0.38083171462284915,1225,0.5502040816326531,4.118151095283324,0.4275237343328566,120,0.575,0.7899971575504345,75,0.5733333333333334,4.084165714385013
UUPSX,2,triple_scan,FXY_up_IWM_down_TLT_up,1,0.24760255641012877,802,0.5461346633416458,3.9111989699584053,0.5068034962445765,65,0.5692307692307692,0.9085837647671666,47,0.6808510638297872,3.5648221131288826
UUPSX,3,triple_scan,TIP_up_XLE_down_XLV_up,3,0.1696452802639498,319,0.5799373040752351,1.4728235535323373,0.20332932869165224,50,0.56,0.6082655410281023,50,0.72,1.321367857975246
UVPIX,1,triple_scan,FXY_down_IWM_up_JNK_down,1,0.4139838480333083,237,0.5485232067510548,2.731217617071747,0.6311092541341234,43,0.5581395348837209,0.9053203449588673,30,0.6333333333333333,2.9299108683836743
UVPSX,1,condition_expansion,combo_SLV_big_up__ext_tnx_yield_ge1,3,0.45139154102696066,149,0.5704697986577181,2.1034691208804657,,0,,-0.20694986589520595,150,0.44,1.3668349504920754
UWPSX,1,pair_scan,XLV_up_XLC_down,1,0.36275704628920574,86,0.5581395348837209,2.0384529411355903,-0.28011129996926937,15,0.3333333333333333,0.19418839612060446,71,0.5211267605633803,1.5991143778481027
UXPSX,1,triple_scan,SLV_up_TIP_down_TLT_down,2,0.22898972874132684,166,0.5662650602409639,1.2104611845762732,0.11028749068003325,69,0.5362318840579711,-0.15611869215209306,74,0.47297297297297297,1.8169038031073488
WCPIX,1,triple_scan,GLD_up_XLK_down_XLV_down,2,0.30791826479601836,488,0.6065573770491803,1.9678099440852834,-0.08301375198172656,64,0.5625,0.4121847007776333,41,0.5853658536585366,1.2348456670375636
WCPIX,2,triple_scan,GLD_down_TIP_up_XLF_up,2,0.35352750153918433,309,0.6148867313915858,1.514517518222575,0.32377137263264183,44,0.6818181818181818,0.3895417211308327,43,0.627906976744186,1.1465220818511697
WCPIX,3,triple_scan,FXY_up_GLD_up_XLF_down,1,0.3059584523557228,241,0.5850622406639004,2.2661633554623024,0.5514307830638818,59,0.6271186440677966,0.2856265560411751,54,0.5555555555555556,2.4250003947583627
WCPSX,1,triple_scan,GLD_up_XLK_down_XLV_down,2,0.30422148788355685,488,0.6045081967213115,1.9667985467829312,-0.08686089283468051,64,0.5625,0.40594396039482683,41,0.5609756097560976,1.2340924890386462
WCPSX,2,triple_scan,GLD_down_TIP_up_XLF_up,2,0.35039043658557073,309,0.6148867313915858,1.5242693757352828,0.31974396324998167,44,0.6818181818181818,0.3857468781802602,43,0.627906976744186,1.146174735701204
WCPSX,3,condition_expansion,combo_GDX_big_up__ext_sect_rotation_down,2,0.31861550879508427,213,0.5821596244131455,1.9224842917732803,0.2577707264536627,59,0.6101694915254238,0.21312797266774197,56,0.5535714285714286,1.1196244892784049
WCPSX,4,triple_scan,EEM_down_GLD_up_SPY_down,1,0.19234344145925017,273,0.5531135531135531,2.2227524973194384,0.14791934563835746,63,0.5714285714285714,0.47607974527254077,62,0.6129032258064516,2.388439884500679
