ticker,condition,horizon,source,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg,fund_name
LU0224508324,IWM_big_up,1,single_scan,0.5730412311950174,155,0.7161290322580646,0.531479029484505,87,0.7126436781609196,True,0.5730412311950174,SCHRODER ISF GLOBAL CITIES A ACC USD
LU0225283786,QQQ_big_up,1,single_scan,0.7043637294666848,143,0.8111888111888111,0.7190326843469707,81,0.7777777777777778,True,0.7043637294666848,SCHRODER ISF GLOBAL EQUITY ALPHA C ACC USD
LU0234570918,QQQ_big_up,1,single_scan,0.6981266990100972,132,0.8106060606060606,0.6970184769333742,77,0.7662337662337663,True,0.6981266990100972,GOLDMAN SACHS GLOBAL CORE EQUITY PORTFOLIO ACC USD
LU0262307720,QQQ_big_up,1,single_scan,1.2894729682185697,134,0.8880597014925373,1.43274035556011,77,0.8441558441558441,True,1.2894729682185697,JUPITER GLOBAL FUND JUPITER FINANCIAL INNOVATION L USD ACC NAV USD
LU0266012318,QQQ_big_up,1,single_scan,0.2879230024399414,139,0.5971223021582733,0.2192300651942208,79,0.6075949367088608,True,0.2879230024399414,AXA WORLD FUND GLOBAL REAL ESTATE A USD ACC USD
LU0323240290,QQQ_big_up,1,single_scan,0.4913469115573897,134,0.6492537313432836,0.5427457936037315,77,0.6103896103896104,True,0.4913469115573897,HSBC INV FD LUX SA GLOBAL EQUITY CLIMATE SOLUTIONS A INC USD
LU0329202922,QQQ_big_up,1,single_scan,0.5308378516877185,125,0.84,0.5545241116410748,81,0.8395061728395061,True,0.5308378516877185,JPM IF GLOBAL DIVIDEND C ACC USD
LU0345780521,GDX_up,1,single_scan,0.5489527336388396,440,0.615909090909091,0.6992137068775249,218,0.6330275229357798,True,0.5489527336388396,NINETY ONE GSF GLOBAL GOLD A INC GRS USD USD
LU0345780950,UUP_down,1,single_scan,0.2645939387124349,124,0.5887096774193549,0.2551962655163613,103,0.5922330097087378,True,0.2645939387124349,NINETY ONE GSF GLOBAL NATURAL RESOURCES A ACC GRS USD USD
LU0345781172,UUP_down,1,single_scan,0.2534050271927053,139,0.5899280575539568,0.260399361778875,103,0.5922330097087378,True,0.2534050271927053,NINETY ONE GLOBAL STRATEGY FUND GLOBAL NATURAL RESOURCES FUND I ACC USD
LU0345781503,UUP_down,1,single_scan,0.26168549816781483,124,0.5806451612903226,0.2536320752284247,103,0.5825242718446602,True,0.26168549816781483,NINETY ONE GLOBAL NATURAL RESOURCES C INC USD
