
06/26/2014,0.000000,-0.109890,1.039023,1.056672,,-0.514670,-0.532118,-0.101326,-0.103324,-0.199779,-0.195648,0.096524,0.098998,,-0.456397,-0.471171,0.118222,0.112841,0.121308,0.121918,,0.000000,-0.046358,-0.377488,-0.337515,0.029504,0.000000,0.674654,0.681379,0.000000,0.000000,-0.323044,-0.317423,-0.196942,-0.167021,-0.066624,-0.074721,-0.148741,-0.159810,-0.181377,-0.172877,-0.212674,-0.208355,-0.159150,-0.163142,0.000000,0.000000,0.844183,0.847186,0.000000,0.000000,-0.318571,-0.344321,0.858511,0.862270,0.000000,0.000000,-0.146318,-0.149987,-0.698271,-0.599762,-0.291261,-0.296981,-0.173431,-0.180948,0.134683,0.133257,-0.136487,-0.155309,-0.719865,-0.767065,-0.192473,-0.192823,0.000000,-0.049692,-0.525102,-0.632099,0.089448,0.095525,-0.233039,-0.230084,-0.149710,-0.169030,-0.283603,-0.266746,0.000000,0.000000,0.249845,0.210590,-0.272154,-0.242036,-0.303158,-0.295731,-0.076244,-0.081504,2.411070,2.474953,-2.453447,-2.452986,0.337807,0.358241,-0.483339,-0.538767,0.543869,0.487805,-0.193368,-0.196404,-0.370238,-0.381370,0.161969,0.172412,0.013316,0.016834,0.297613,0.155520,0.000000,0.000000,0.281246,0.293609,0.779752,0.720575,-0.812988,-0.724649,0.264189,0.282486,-0.176867,-0.185702,-0.540775,-0.540403
06/25/2014,-0.201005,-0.109769,1.165455,1.157984,,0.309978,0.284724,0.484981,0.479087,1.281719,1.279073,-0.479847,-0.492554,,0.366628,0.375561,1.089714,1.094255,1.026696,1.020182,,0.090692,0.139266,0.226491,0.169043,0.118906,0.120430,0.283767,0.273344,1.537682,1.518730,0.338651,0.334661,1.635456,1.627105,0.738277,0.733940,0.223835,0.220457,0.603479,0.600474,0.765550,0.769304,0.436151,0.425643,0.000000,0.000000,3.493452,3.472689,0.716243,0.712114,2.093011,2.056187,0.792997,0.790447,-0.121708,-0.130235,-0.058858,-0.089755,-0.278607,-0.298985,-0.116625,-0.177503,0.743002,0.728827,-0.845971,-0.836165,0.825531,0.817710,0.969447,1.004004,-0.573589,-0.575914,-0.744264,-0.689634,-0.651728,-0.628129,0.044989,0.000000,0.659735,0.645181,0.848646,0.850565,1.651335,1.626198,0.285349,0.292429,-1.678856,-1.616286,0.581454,0.561576,-0.060595,-0.118153,-0.228554,-0.243743,1.433260,1.435817,-1.450657,-1.440368,-1.168598,-1.238776,0.416957,0.463689,-0.463986,-0.445164,0.954602,0.956877,1.238355,1.235767,0.107915,0.057504,1.407310,1.404033,-1.030928,-0.924494,-1.478957,-1.466438,0.818952,0.789708,0.435186,0.452656,-0.462434,-0.480755,-0.656163,-0.701263,-0.088474,-0.092707,2.778818,2.755621
06/24/2014,0.100604,0.109890,1.120250,1.103799,,-1.424875,-1.403636,-0.627305,-0.643061,-1.544051,-1.543204,0.579243,0.694363,,-0.676356,-0.690804,-0.549136,-0.568367,-3.059959,-3.068999,,-0.045326,-0.092758,-1.047583,-1.004074,-0.059417,-0.060002,1.393968,1.385658,-0.104191,-0.087421,-1.436345,-1.443555,-0.769079,-0.806335,-0.583991,-0.580017,-0.703897,-0.696525,-0.752047,-0.752620,-0.835115,-0.849375,-0.664275,-0.650465,0.000000,0.000000,-2.760089,-2.754095,-0.151241,-0.155794,-0.278405,-0.250023,-3.074748,-3.064881,0.040744,0.043594,0.058893,0.089836,-1.373710,-1.472718,-0.463698,-0.413076,-0.952295,-0.951487,0.989205,0.977776,-1.013787,-1.015996,-0.402391,-0.408918,1.949411,1.957019,0.139695,0.098656,2.130417,2.051312,-0.044969,-0.047490,-0.713214,-0.722721,-0.729632,-0.738528,-2.028607,-2.035605,-1.267588,-1.298648,2.004950,1.943350,-1.382649,-1.383842,-1.018785,-0.994313,1.155625,1.150498,-0.503634,-0.535427,0.485950,0.465163,1.525375,1.436102,-0.207390,-0.230431,0.154873,0.202758,-1.263458,-1.264336,-1.521597,-1.521333,-1.438307,-1.416659,-0.294694,-0.276625,1.343320,1.248043,0.285222,0.282811,0.347458,0.330045,-0.777246,-0.807900,0.815830,0.726403,1.464722,1.422476,1.434446,1.410453,-0.680675,-0.678885
06/23/2014,-0.100503,-0.109769,-1.258799,-1.267641,,0.820793,0.813792,-0.033852,-0.038730,0.182934,0.177689,0.000000,0.000000,,-0.517279,-0.522672,-0.030081,-0.032045,0.537662,0.531341,,0.090733,0.092844,0.300574,0.252131,0.029905,0.030010,-0.352618,-0.367989,-0.543590,-0.551385,-0.705478,-0.716063,1.181054,1.191300,-0.099883,-0.112246,0.037131,0.039778,-0.083567,-0.093989,-0.106144,-0.103979,-0.072187,-0.097444,0.000000,0.000000,0.395861,0.394996,0.050439,0.048770,-0.553726,-0.547284,3.470687,3.407419,-0.122082,-0.130122,-0.292145,-0.298689,0.275537,0.443833,0.058076,0.058958,-0.244644,-0.245425,0.270460,0.267020,-0.301880,-0.309019,-0.320497,-0.318315,-0.388420,-0.389930,-0.185914,-0.147696,-2.340711,-2.255630,0.179708,0.143175,-0.261227,-0.262049,0.375278,0.381288,-0.561962,-0.557150,0.566449,0.580615,0.503791,0.552339,-0.168513,-0.166000,0.000000,0.000000,-0.536445,-0.490676,-1.160596,-1.146631,1.080511,1.097116,0.000000,0.179859,-1.567224,-1.595929,1.613564,1.565074,-0.053704,-0.061222,-0.178868,-0.189497,-0.530060,-0.507050,0.112319,0.080925,0.000000,0.000000,-0.113950,-0.169399,-0.409046,-0.394424,-0.429761,-0.446992,0.350915,0.364526,0.133303,0.142450,0.450253,0.472411,-0.712569,-0.737092
06/20/2014,0.000000,0.000000,2.083603,2.087794,,0.792922,0.784297,0.168306,0.167774,0.872451,0.860280,-0.192861,-0.197997,,-0.219474,-0.219493,-0.531095,-0.533281,1.423687,1.425487,,-0.045346,-0.046401,0.376920,0.420702,0.000000,0.000000,0.889865,0.881863,1.391387,1.412346,0.550136,0.547672,-0.401275,-0.406973,0.133493,0.131044,0.204304,0.199517,0.251159,0.235526,0.334680,0.330220,0.158920,0.162671,0.000000,0.000000,1.924271,1.912105,0.050465,0.038902,1.831712,1.823835,-0.072179,-0.079576,0.000000,0.000000,0.528346,0.540704,-0.819648,-1.024810,-0.173288,-0.176561,0.535345,0.526394,-0.359414,-0.399212,0.348256,0.327177,0.483068,0.455775,-0.961583,-0.965156,-0.046457,-0.098414,0.000000,0.000000,-0.402351,-0.332796,0.159884,0.164049,-0.504153,-0.527117,0.694362,0.708821,0.000000,0.000000,-0.749963,-0.758914,0.321328,0.295385,-0.178779,-0.175160,0.076768,0.000000,-0.413111,-0.439294,0.444000,0.472488,-0.505947,-0.536495,0.685564,0.688429,-0.703409,-0.735895,0.354515,0.357240,0.527793,0.521222,-0.158712,-0.168919,0.112445,0.130075,-0.445777,-0.311040,-0.113835,-0.112805,-0.842608,-0.847623,-1.021335,-1.060886,1.063812,1.105601,-0.398364,-0.284091,0.180378,0.141948,-0.073050,-0.084137
06/19/2014,-0.200602,-0.219058,0.745365,0.755124,,-0.684698,-0.672822,0.134992,0.128641,-0.117401,-0.125350,-0.096109,-0.197606,,0.584338,0.579584,-0.029912,-0.031864,0.901793,0.894694,,0.135735,0.139876,-0.225982,-0.168190,0.148247,0.120539,-1.684147,-1.666278,0.554508,0.532831,0.247113,0.251418,-1.246897,-1.238528,0.050033,0.037560,0.241872,0.219928,0.069806,0.078505,-0.015181,-0.017519,0.144812,0.146618,0.000000,0.000000,0.876644,0.879869,-0.109358,-0.107134,0.047107,0.000000,4.452714,4.466990,-0.080850,-0.086022,1.008462,1.001281,1.666616,1.636886,0.348423,0.354374,0.057951,0.049463,-0.089555,-0.088946,0.075752,0.086155,0.000000,0.000000,-0.573589,-0.575914,0.093000,0.098511,-2.904071,-3.037611,-0.665636,-0.708436,0.014491,0.000000,-0.298473,-0.293932,0.154541,0.147940,-0.842616,-0.863403,-0.166394,-0.168352,0.185558,0.185631,0.359679,0.351551,0.772739,0.824418,-1.704596,-1.640251,1.655016,1.599984,-0.168244,-0.178575,2.748112,2.750667,-2.773560,-2.743539,0.269205,0.259099,0.134717,0.127484,1.177778,1.138376,-0.196020,-0.210661,-0.296291,-0.310076,0.171030,0.226121,1.136360,1.120881,-0.339290,-0.264611,0.355844,0.246331,-0.132645,-0.283286,-1.203256,-1.214998,0.717155,0.720649
06/18/2014,-0.697211,-0.760870,0.891128,0.876477,,0.758699,0.748951,0.758518,0.766580,1.566089,1.581927,-0.764134,-0.784439,,1.248687,1.243311,1.346476,1.340711,1.143876,1.153285,,0.227065,0.232869,0.910436,0.848082,0.627978,0.637126,0.993933,0.991365,1.229294,1.197452,0.731268,0.727601,1.847170,1.841333,0.790816,0.792543,0.749733,0.744949,0.420595,0.426087,0.427968,0.418693,0.421510,0.425573,0.000000,0.000000,1.107949,1.129359,0.601067,0.597729,1.285326,1.282817,3.515677,3.510436,-0.282880,-0.258860,0.867412,0.856705,-1.098930,-0.885048,-0.577774,-0.587764,0.567837,0.562538,-0.535896,-0.572887,0.563817,0.554660,-0.600926,-0.588303,-0.758896,-0.762034,-0.646920,-0.587452,-2.462968,-2.372594,-0.573672,-0.563555,0.423545,0.428550,0.731820,0.719348,1.172380,1.167462,4.245959,4.197955,-1.110711,-1.123525,1.146899,1.142154,0.908632,0.886670,-4.289953,-4.337457,1.232315,1.134662,-1.189352,-1.211831,-0.834739,-0.884972,2.381115,2.413572,-2.373927,-2.405898,1.519483,1.515620,0.884713,0.886734,1.632025,1.678025,1.205440,1.201628,-1.459866,-1.526709,-1.238733,-1.228372,3.091217,3.093077,2.610925,2.531603,-2.655895,-2.520982,-1.179574,-1.120449,-1.708192,-1.699609,-0.712049,-0.715492
06/17/2014,0.199601,0.217865,-1.038619,-1.027850,,1.755190,1.779254,0.227068,0.221619,0.375807,0.364976,-0.285760,-0.195672,,0.488711,0.476989,0.480767,0.476696,-0.200546,-0.212435,,-0.226550,-0.232328,1.306785,1.289011,-0.209014,-0.211925,-1.049073,-1.049215,-0.133657,-0.119568,0.337659,0.333042,1.226591,1.207746,0.168658,0.170279,0.263278,0.282726,0.862481,0.859701,0.878402,0.862076,0.850186,0.841814,0.000000,0.000000,-0.126465,-0.136705,0.042140,0.039108,0.142759,0.154226,0.946365,0.950211,0.242923,0.215938,0.240028,0.245488,1.111141,1.043329,0.464237,0.472556,0.910975,0.901971,-0.884875,-0.830681,0.829590,0.839147,0.725960,0.683563,0.190020,0.190872,0.000000,-0.048873,-0.612017,-0.589611,-0.176462,-0.187336,0.735532,0.747021,0.453029,0.467900,1.642087,1.611854,-2.148899,-2.199455,-1.698330,-1.717859,0.326046,0.319378,0.060668,0.118363,2.192082,2.175498,1.502091,1.597727,-1.608949,-1.556001,-1.642064,-1.739162,0.873802,0.809806,-0.882337,-0.884615,0.461640,0.452665,1.695321,1.698336,-0.108502,-0.172830,0.086394,0.081898,-0.436058,-0.455925,-0.056277,-0.111547,-0.162413,-0.169615,-0.691482,-0.628828,0.697684,0.603830,-0.391651,-0.279330,0.131545,0.138031,0.274691,0.274138
06/16/2014,0.099900,0.109051,-0.292634,-0.318575,,-1.110726,-1.148346,0.068209,0.051993,-0.357427,-0.363648,-0.095012,-0.097740,,0.598082,0.607331,0.286129,0.280312,0.730500,0.713168,,0.181961,0.186208,-0.686568,-0.682521,-0.059361,-0.060311,0.350761,0.343143,0.267727,0.269839,-0.234203,-0.237402,-0.028966,0.000000,0.067467,0.056544,0.056432,0.040372,0.000000,-0.015981,0.015383,0.017474,-0.014700,-0.032985,0.000000,0.000000,1.475777,1.456314,0.093238,0.078494,0.000000,0.000000,-0.626954,-0.600886,-0.242334,-0.258748,-0.714567,-0.731080,-0.414831,-0.445150,-0.058076,-0.058958,0.176546,0.183884,-0.352758,-0.392284,0.354646,0.333144,0.650032,0.686799,-0.567084,-0.569101,-0.138406,-0.146542,0.368493,0.355055,0.442382,0.423662,0.014662,0.000000,0.226195,0.191254,0.746986,0.735411,-1.551505,-1.445050,-0.762378,-0.730770,0.034133,0.037548,0.000000,-0.059146,1.379206,1.389056,0.671153,0.625061,-0.677980,-0.720889,-0.164008,0.000000,-1.576044,-1.595590,1.568327,1.562500,0.131637,0.138776,0.000000,-0.012772,0.054553,0.057258,0.185255,0.181367,-0.145115,-0.151744,-0.224588,-0.222582,1.017419,0.993754,-0.686549,-0.713690,0.702586,0.607564,0.000000,-0.139470,-0.087620,-0.091897,-0.781107,-0.795443
06/13/2014,0.100000,0.109170,-0.058863,-0.045490,,-0.069556,-0.071833,0.307674,0.313959,0.651093,0.658767,-0.284675,-0.292364,,0.173169,0.155378,0.136122,0.131569,1.482288,1.483983,,-0.090898,-0.093017,0.076247,0.084900,-0.089337,-0.121184,-0.043767,-0.068439,-0.026917,-0.030049,0.455500,0.460832,1.572093,1.541518,0.185827,0.189582,0.453507,0.446550,0.255218,0.255343,0.185366,0.193953,0.308744,0.314343,0.000000,0.000000,1.597130,1.585072,0.297522,0.295165,0.143547,0.153833,1.109341,1.041583,0.081158,0.086324,0.358565,0.336105,0.000000,0.000000,0.174531,0.118055,0.443622,0.453866,-0.307536,-0.304000,0.262710,0.263823,3.746938,3.759797,-0.936374,-0.940010,-0.322037,-0.340857,-0.731768,-0.705103,-0.220703,-0.234979,0.132642,0.133160,1.012222,1.010863,0.509407,0.523473,0.710125,0.727685,-0.558728,-0.565257,0.483343,0.471905,0.243264,0.296609,-0.609246,-0.649398,1.189186,1.174602,-1.243430,-1.220755,-0.489439,-0.519041,2.873676,2.872972,-2.900602,-2.883156,0.630748,0.621195,0.521893,0.511941,0.108679,0.115806,0.615718,0.599492,-0.720467,-0.753008,-0.669269,-0.663362,0.860699,0.899273,0.691295,0.718820,-0.812988,-0.723775,-0.519457,-0.554786,-0.131374,-0.137714,-0.541758,-0.541190
06/12/2014,0.000000,0.000000,-0.832391,-0.856905,,-1.097769,-1.099560,-0.701478,-0.701200,-1.385606,-1.407334,0.668532,0.686867,,-1.287776,-1.284305,-2.025934,-2.036457,0.571005,0.582373,,0.318667,0.280315,-0.758410,-0.846646,-0.089632,-0.060201,1.175724,1.180325,-0.717035,-0.714329,-1.563508,-1.564908,-1.490692,-1.484881,-0.837722,-0.845537,-0.526232,-0.524885,-0.479631,-0.492230,-0.583497,-0.595797,-0.366197,-0.379078,0.000000,0.000000,0.228686,0.211784,-0.901346,-0.897004,-0.664279,-0.714840,1.528632,1.497217,-0.322644,-0.300981,-0.416521,-0.395464,-1.094421,-1.172956,-0.462627,-0.470610,-0.733877,-0.750523,0.619168,0.611719,-0.629723,-0.629052,-0.168062,-0.190275,-0.373202,-0.560591,0.881714,0.884139,-0.966149,-1.046429,0.265740,0.282574,-0.629519,-0.644312,-1.411192,-1.399828,-1.244515,-1.246988,-1.949744,-1.997170,1.211607,1.184731,-1.243822,-1.249018,-0.060779,-0.118503,1.861945,1.902292,-0.253448,-0.181058,0.239713,0.203910,0.988556,0.872616,-1.164542,-1.136132,1.136708,1.112390,-1.385700,-1.387942,-0.975836,-0.975253,0.000000,0.000000,-1.800396,-1.779276,1.462001,1.529044,1.817153,1.800791,0.465639,0.451487,-1.026392,-1.066728,1.056321,1.097578,1.182674,1.264046,-0.043733,-0.045922,-1.336667,-1.335233
06/11/2014,0.200401,0.109290,0.039084,0.045121,,-1.586500,-1.571417,-0.338130,-0.349123,-0.688036,-0.681063,0.383418,0.295241,,-0.600962,-0.596571,-0.397507,-0.386398,0.590372,0.585984,,0.000000,0.000000,-0.975801,-0.922242,-0.118743,-0.120611,0.244503,0.231921,-0.132542,-0.148612,-1.031413,-1.053449,0.500029,0.485608,-0.250872,-0.262431,-0.449094,-0.462229,-0.351481,-0.348128,-0.290685,-0.297149,-0.422985,-0.426901,0.000000,0.000000,-0.552312,-0.526687,-0.050448,-0.058426,-0.094394,-0.051302,0.729245,0.799679,0.000000,-0.042771,-0.414793,-0.424199,-0.272906,-0.292428,-0.057874,-0.058715,-0.307250,-0.316015,0.488888,0.482878,-0.474021,-0.486978,0.464063,0.476436,-0.556562,-0.372503,0.046414,0.049089,-0.480752,-0.463048,0.266448,0.236199,-0.726660,-0.721536,-0.207438,-0.211299,-0.970321,-0.963804,-0.139103,-0.142274,0.978818,0.990001,-1.212016,-1.197917,-0.363349,-0.354249,0.077722,0.082854,-0.253734,-0.358867,0.240289,0.255430,0.663289,0.703001,-0.866862,-0.883998,0.850607,0.890093,-0.683127,-0.682524,-0.684062,-0.684267,-1.023773,-1.030934,-0.098924,-0.115072,0.588224,0.615381,0.113691,0.112678,-1.796234,-1.807888,0.085621,0.088927,-0.117202,-0.121848,1.196779,1.136365,1.016325,1.019536,-0.830664,-0.835405
06/10/2014,0.100301,0.109409,0.427605,0.431075,,0.135227,0.104824,-0.034051,-0.025798,0.050408,0.053739,0.000000,0.000000,,-0.013112,-0.013915,-0.454633,-0.464929,-0.222891,-0.237558,,-0.182043,-0.186688,-0.150486,-0.167487,-0.118602,-0.120466,-0.552874,-0.553625,0.399515,0.388093,-0.357176,-0.339141,0.739451,0.733757,-0.050067,-0.056239,0.000000,0.000000,-0.294444,-0.299763,-0.442133,-0.434877,-0.131130,-0.131118,0.000000,0.000000,-0.420578,-0.454383,0.134985,0.136586,0.763835,0.771685,1.647432,1.624413,0.161583,0.215287,-1.026522,-1.019969,0.548806,0.588108,0.173925,0.236028,-0.480417,-0.463535,0.222480,0.219770,-0.274320,-0.260034,0.894606,0.866238,0.186033,0.186599,-0.139048,-0.147189,-1.187690,-1.144142,0.670097,0.664959,-0.304218,-0.310618,0.245228,0.233059,-0.495982,-0.509355,0.559319,0.572935,0.491816,0.497517,0.050216,0.036821,-0.120970,-0.176811,-0.540588,-0.494313,1.895030,1.923268,-1.885923,-1.855508,0.500044,0.530045,-2.327386,-2.281444,2.230658,2.174773,-0.043394,-0.049822,-0.589475,-0.590866,-0.375875,-0.398970,0.282579,0.277796,0.147252,0.000000,-0.283444,-0.280904,-0.487397,-0.474943,1.213052,1.261240,-1.273198,-1.322092,0.000000,0.000000,0.399306,0.372035,-0.387488,-0.385429
06/09/2014,0.000000,0.109529,-1.588275,-1.606283,,1.894316,1.887685,0.090607,0.064790,-0.368122,-0.375128,-0.095649,-0.098317,,-0.025933,-0.041727,-0.087581,-0.079656,0.159488,0.164780,,-0.316592,-0.279011,0.376351,0.336099,-0.059453,-0.090356,-0.132495,-0.138335,-0.582462,-0.563653,0.893289,0.871885,0.534938,0.527465,0.066869,0.075205,0.093724,0.100718,0.323488,0.316602,0.382540,0.366842,0.233766,0.229984,0.000000,0.000000,0.520327,0.562389,0.000000,-0.009786,-0.191031,-0.256568,-0.735805,-0.806118,0.283453,0.215752,-1.530461,-1.564701,0.137201,0.147291,0.115446,0.058888,0.762826,0.750514,-0.926559,-0.915030,0.907656,0.892287,0.385025,0.387168,-0.185688,-0.186252,-0.046459,-0.048992,0.477480,0.459855,0.992962,1.007487,0.714917,0.708026,0.548961,0.532744,1.806750,1.799761,3.623301,3.560815,-1.810884,-1.831491,0.185710,0.185117,0.121116,0.177125,-3.645816,-3.727071,1.308669,1.297812,-1.348841,-1.384805,-0.662191,-0.701767,-0.351878,-0.390953,0.303370,0.317334,0.173877,0.161865,0.650273,0.646221,-0.160754,-0.114024,0.000000,-0.014956,-0.293680,-0.153609,-0.056660,-0.112220,-0.901885,-0.941637,2.305098,2.304233,-2.262413,-2.347411,-0.265240,-0.283286,0.088906,0.093095,0.035239,0.020234
06/06/2014,-0.399600,-0.436205,-0.190955,-0.178031,,1.150105,1.152480,0.475652,0.481143,0.741529,0.737814,-0.476645,-0.489179,,0.855919,0.853203,0.470791,0.450159,1.308230,1.297178,,-0.045346,-0.046401,0.911126,0.932405,0.207956,0.211159,-0.066204,-0.069120,-0.079554,-0.089132,1.401929,1.389058,1.022202,1.028310,0.453361,0.451788,0.489206,0.484898,0.594129,0.588984,0.755260,0.756432,0.439807,0.445727,0.000000,0.000000,2.091638,2.044482,0.465912,0.470530,-0.379452,-0.357785,-0.244781,-0.178715,0.040172,0.043462,-0.402625,-0.382205,0.000000,0.000000,0.058076,0.058923,0.962864,0.942587,-0.961536,-0.993053,0.978706,0.971848,1.168573,1.172009,-0.736534,-0.922419,-0.461140,-0.488087,0.119342,0.114979,0.271138,0.240744,0.794223,0.796518,0.724948,0.730471,1.950157,1.959517,4.545465,4.658473,-1.972383,-1.955299,1.091891,1.082041,0.608420,0.593922,-4.545440,-4.542099,0.526610,0.466316,-0.555034,-0.541065,-1.145647,-1.213194,0.495607,0.471715,-0.453035,-0.473747,0.953337,0.953322,1.177086,1.163337,1.138631,1.094512,0.966719,0.990398,-0.873346,-0.913237,-0.953981,-0.944972,-0.416787,-0.401690,2.919678,2.843670,-2.963788,-2.850649,-1.049870,-1.120449,-1.141411,-1.104916,-0.525433,-0.524800
06/05/2014,-0.298805,-0.434311,0.614720,0.583124,,1.990054,1.983925,0.650235,0.654254,0.815586,0.798252,-0.662835,-0.680193,,0.343486,0.336864,0.965733,0.974467,0.863476,0.859795,,0.363108,0.326344,1.464472,1.463328,0.328182,0.332874,0.088428,0.092244,0.425290,0.416664,1.693665,1.701304,2.179297,2.176533,0.676266,0.663290,0.624760,0.609997,1.014681,1.012908,1.012172,1.013095,1.007329,1.000367,0.000000,0.000000,0.836961,0.831817,0.888623,0.870126,0.380897,0.359070,1.911958,1.912875,-0.363061,-0.344552,2.324906,2.316943,-0.137013,0.000000,-0.173288,-0.176458,1.932728,1.938915,-2.054937,-2.029539,1.996493,2.000337,0.785165,0.739094,-0.731394,-0.550553,-0.914108,-0.870742,-1.180512,-1.249884,-1.558687,-1.562492,2.071928,2.066409,1.353006,1.349692,4.058614,4.045271,1.226952,1.257786,-4.049888,-4.058180,1.173309,1.170846,0.736504,0.778106,-1.262337,-1.270545,1.694882,1.803128,-1.682604,-1.692451,-2.083402,-2.037388,-0.212524,-0.234410,0.151268,0.197785,1.298350,1.296739,2.013523,2.013745,1.262024,1.283690,1.766823,1.745335,-1.293099,-1.351344,-1.818188,-1.747682,1.332433,1.323206,1.387481,1.442242,-1.406917,-1.460676,-1.167334,-1.108034,-1.299840,-1.317549,-2.577251,-2.576821
06/04/2014,0.000000,0.108696,1.462737,1.475830,,-0.071211,-0.073520,0.194566,0.183610,0.494980,0.510351,-0.189216,-0.193964,,0.531449,0.536148,0.718381,0.703696,-0.162516,-0.167868,,-0.135858,-0.139461,0.542051,0.518975,-0.059361,-0.060647,-0.088350,-0.092159,0.453468,0.448501,0.014649,0.016318,0.000000,0.000000,0.254192,0.247137,0.132901,0.142662,0.473673,0.468579,0.375195,0.356706,0.595970,0.586937,0.000000,0.000000,0.066998,0.072391,0.351814,0.357212,-0.615294,-0.611871,0.417272,0.365600,0.121167,0.129130,0.235765,0.241415,0.137201,0.000000,0.058009,0.058854,0.515946,0.499984,-0.426081,-0.420666,0.461634,0.452559,0.658966,0.693766,0.183308,0.183855,-0.364337,-0.385550,-0.353054,-0.339775,-0.178110,-0.141888,0.346343,0.339808,0.367876,0.371540,0.881361,0.881419,-1.659150,-1.700130,-0.900249,-0.910478,0.155879,0.170395,-0.427789,-0.476553,1.639302,1.671732,-0.972269,-1.033397,0.917862,0.878068,-0.952465,-0.841766,1.284759,1.351106,-1.306019,-1.327088,0.401174,0.396080,0.951046,0.942145,-0.109454,-0.116616,0.713952,0.709722,-0.429196,-0.448428,-0.711147,-0.758807,0.097503,0.101943,-1.816437,-1.794103,1.762140,1.830671,-0.258720,-0.276243,0.130118,0.090936,-0.051199,-0.058998
06/03/2014,0.199601,0.108814,0.964460,0.963178,,0.427960,0.442704,-0.034521,-0.039476,-0.391101,-0.399468,0.000000,0.000000,,-0.357367,-0.351268,-0.223960,-0.228659,0.523075,0.525157,,0.090981,0.093061,0.077370,0.087066,-0.119330,-0.120793,-1.585491,-1.608108,0.348173,0.330054,-0.251662,-0.256491,-1.093297,-1.111921,-0.118454,-0.113972,0.037791,0.040709,-0.028673,-0.032229,-0.093711,-0.089304,0.044856,0.050316,0.000000,0.000000,0.505049,0.509270,-0.068743,-0.079342,-0.141612,-0.102394,0.000000,0.091953,-0.080556,-0.086175,-0.205869,-0.210695,1.534284,1.646685,0.582182,0.592643,-0.106196,-0.103295,0.213634,0.210776,-0.238191,-0.234829,1.696201,1.663888,-0.365030,-0.366363,0.045547,0.048166,0.000000,0.000000,0.133639,0.094847,-0.390029,-0.389358,-0.058007,-0.065684,-0.481012,-0.487035,0.913154,0.936140,0.452160,0.457321,-0.224090,-0.226907,-0.243855,-0.237710,-0.987929,-0.978229,-0.614912,-0.560420,0.553753,0.588779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.077917,-0.076792,-0.035600,-0.026836,-0.599752,-0.579700,-0.145999,-0.134688,0.000000,0.000000,0.164376,0.162869,0.359273,0.375075,0.731973,0.665289,-0.656465,-0.794543,0.259392,0.277009,0.567278,0.548726,-1.660796,-1.662427
06/02/2014,0.099900,0.108932,0.375878,0.368276,,0.682322,0.667932,0.068669,0.065665,0.530053,0.511096,-0.094294,-0.096888,,-0.303574,-0.322337,0.510538,0.508221,-0.309567,-0.317781,,-0.316936,-0.325132,0.389239,0.434238,-0.118814,-0.120648,-0.968078,-0.986675,0.214814,0.210227,0.461606,0.450458,-0.962466,-0.959602,0.067764,0.057018,0.056946,0.040726,0.287904,0.291512,0.234717,0.214457,0.314054,0.302810,0.000000,0.000000,0.270094,0.255291,-0.102589,-0.108949,0.522343,0.512714,-1.073399,-1.085887,0.283453,0.259195,0.206294,0.211140,0.985918,0.906439,0.409453,0.416765,-0.241942,-0.240525,0.472102,0.423874,-0.505667,-0.521050,0.538357,0.505880,0.182725,0.183518,0.091177,0.048189,0.710960,0.684044,-0.177546,-0.141821,-0.388686,-0.404538,-0.308700,-0.326438,-1.008542,-0.997114,-0.151998,-0.311076,0.989319,0.961892,0.293509,0.283923,0.061001,0.059463,0.212068,0.150848,0.618717,0.563578,-0.596300,-0.633847,-0.630857,-0.668908,4.709118,4.663744,-4.727975,-4.722945,0.178707,0.166331,0.597340,0.595496,0.493377,0.465921,-0.187582,-0.202724,-0.142835,-0.149253,0.164662,0.163135,-0.098114,-0.102221,0.737169,0.766328,-0.867692,-0.788280,-0.387555,-0.413793,-0.520816,-0.500548,-0.083844,-0.096468
05/30/2014,-0.099800,-0.108814,-0.472183,-0.480453,,0.505041,0.484985,0.171756,0.170610,-0.323859,-0.327499,-0.188457,-0.193615,,0.557240,0.563815,0.345945,0.345610,-0.130384,-0.130751,,0.135735,0.092844,0.311653,0.262023,0.059255,0.030083,-0.150175,-0.134493,0.322957,0.331846,-0.029895,-0.032125,-1.364180,-1.365641,0.152755,0.152114,0.209317,0.204284,-0.186823,-0.210162,-0.327571,-0.320379,-0.059775,-0.067246,0.000000,0.000000,0.236890,0.219304,0.017101,0.019763,0.814794,0.774076,0.832633,0.729204,-0.161779,-0.129186,0.742981,0.698819,0.141072,0.151302,0.117308,0.119040,-0.556440,-0.563932,0.474341,0.510925,-0.518571,-0.518170,0.586913,0.612721,0.000000,0.000000,-0.045567,-0.048166,-0.588949,-0.566882,-0.486599,-0.517485,-0.208802,-0.218745,-0.135881,-0.151622,-0.970912,-0.987270,-3.801090,-3.742519,0.960429,0.971234,0.190730,0.190101,-0.060964,-0.059427,3.817962,3.834125,-1.393545,-1.388875,1.348214,1.384120,0.475478,0.335576,-0.594651,-0.579355,0.572031,0.523364,0.335427,0.333111,-0.416533,-0.418004,0.000000,-0.058206,0.043426,0.035269,-0.426754,-0.445763,-0.054857,-0.108639,1.154880,1.136854,-3.211405,-3.243786,3.247497,3.255779,-0.129050,-0.137741,0.000000,0.000000,0.471563,0.465648
