ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
URPIX,ultra_long,XLF_big_down,1241,527,691,0.4246575342465753,0.556809024979855,2.445163907419534,-2.3340256727588757,-0.2612492833733189,predict_down,-2.3340256727588757
UWPIX,ultra_long,QQQ_big_down,897,364,487,0.4057971014492754,0.5429208472686734,2.1425893187626595,-2.0817930459366596,-0.26079230918789864,no_trade,
UTPSX,inverse,FXY_big_up,246,135,109,0.5487804878048781,0.44308943089430897,1.9110758034621151,-1.7793513819899358,0.26034932044911585,no_trade,
UAPSX,inverse,IWM_big_down,1311,704,604,0.5369946605644547,0.4607170099160946,2.8212711449415613,-2.7235774284463243,0.26020909172942724,no_trade,
UKPSX,inverse,SPY_down,2315,995,1272,0.4298056155507559,0.5494600431965443,2.3768994015614093,-2.3326594919917336,-0.26009847484228216,no_trade,
UHPSX,inverse,EEM_big_down,923,415,493,0.4496208017334778,0.5341278439869989,3.686717209375369,-3.590214411979459,-0.2600087358776759,no_trade,
UJPIX,ultra_long,SPY_down,3032,1673,1321,0.5517810026385225,0.4356860158311346,2.3556870573877493,-2.3933182081814963,0.2570880916892966,predict_up,2.3556870573877493
UTPIX,ultra_long,FXY_big_up,246,133,109,0.540650406504065,0.44308943089430897,1.9412543483031781,-1.788920507183581,0.2568881830947658,no_trade,
SOPSX,inverse,XLF_big_down,1021,410,586,0.4015670910871694,0.5739471106758081,1.4244381235441381,-1.443878035780337,-0.25670215309909983,predict_down,-1.443878035780337
UWPSX,inverse,XLK_big_down,926,374,493,0.4038876889848812,0.5323974082073434,2.12527619264744,-2.0941887104437327,-0.2565677518343602,no_trade,
UHPIX,ultra_long,EEM_big_down,923,417,493,0.4517876489707476,0.5341278439869989,3.674338348163389,-3.587459475881969,-0.25614131140376756,no_trade,
UDPIX,ultra_long,XLU_big_down,849,459,379,0.5406360424028268,0.4464075382803298,2.2646116521506507,-2.17068971299849,0.25531843004796345,no_trade,
SGPIX,long,FXY_big_up,246,144,98,0.5853658536585366,0.3983739837398374,1.5156482306318544,-1.5870081985843985,0.2549859420720162,predict_up,1.5156482306318544
UTPSX,inverse,TLT_big_up,630,357,264,0.5666666666666667,0.41904761904761906,1.525476006946631,-1.4546262861272279,0.2548787221307286,predict_up,1.525476006946631
UIPSX,inverse,XLK_big_down,926,405,492,0.4373650107991361,0.531317494600432,2.4327215605760726,-2.482055812151503,-0.25477238395813195,no_trade,
USPSX,inverse,XLK_down,3110,1354,1710,0.43536977491961415,0.5498392282958199,2.6861027724986117,-2.5871151319245413,-0.25304942817615617,no_trade,
UJPSX,inverse,SPY_down,3032,1673,1316,0.5517810026385225,0.4340369393139842,2.3524375114025395,-2.4077961270689316,0.2529578672010995,predict_up,2.3524375114025395
UGPIX,ultra_long,QQQ_big_down,741,393,339,0.5303643724696356,0.4574898785425101,3.768139992778144,-3.8160603039693095,0.25267823767370384,no_trade,
SPPSX,inverse,FXY_big_down,225,98,122,0.43555555555555553,0.5422222222222223,1.8770535495481893,-1.9733305285932419,-0.2524225628117908,no_trade,
UDPSX,inverse,XLU_big_down,849,458,379,0.5394581861012956,0.4464075382803298,2.2669453718540016,-2.174390086364625,0.2522581125759008,no_trade,
UTPIX,ultra_long,TLT_big_up,630,355,266,0.5634920634920635,0.4222222222222222,1.5339916589158304,-1.450227522857305,0.25207383783345516,predict_up,1.5339916589158304
SOPIX,long,XLF_big_down,1021,411,584,0.40254652301665034,0.5719882468168462,1.423392156194247,-1.4420557469772248,-0.25185737516049356,predict_down,-1.4420557469772248
UVPIX,ultra_long,XLK_down,2253,996,1201,0.4420772303595206,0.5330670217487794,2.610785665152113,-2.6374779731402334,-0.25178363215708643,no_trade,
ULPIX,ultra_long,XLF_big_down,1241,694,532,0.5592264302981467,0.42868654311039484,2.3080529538958072,-2.4251826232211138,0.25108105918618684,predict_up,2.3080529538958072
UIPIX,ultra_long,XLK_big_down,926,405,494,0.4373650107991361,0.5334773218142549,2.4351044512916995,-2.4665015087421267,-0.2507931344983501,no_trade,
USPIX,ultra_long,XLK_down,3110,1352,1704,0.4347266881028939,0.5479099678456592,2.6907854768163344,-2.5923306923049725,-0.25060756753440155,no_trade,
UCPSX,inverse,XLK_down,2502,1089,1353,0.4352517985611511,0.5407673860911271,2.352016611575421,-2.3558363109381717,-0.25023998349069276,no_trade,
UCPIX,ultra_long,XLK_down,2502,1090,1356,0.43565147881694644,0.5419664268585132,2.3530070493458464,-2.353048155323779,-0.2501821002526266,no_trade,
FNPIX,long,EEM_big_down,1152,623,515,0.5407986111111112,0.4470486111111111,2.1133585332440714,-1.9970379014046853,0.25012833939899604,no_trade,
MLPIX,long,FXY_big_up,246,142,103,0.5772357723577236,0.4186991869918699,1.530486903674197,-1.5131656006580594,0.249890583146162,predict_up,1.530486903674197
OTPSX,inverse,XLF_big_down,1125,619,455,0.5502222222222222,0.40444444444444444,1.5960335375871368,-1.5539995739450172,0.24966662544129303,predict_up,1.5960335375871368
UDPIX,ultra_long,TLT_big_up,630,362,255,0.5746031746031746,0.40476190476190477,1.8661141941609176,-2.0325426079394955,0.24957932263758847,predict_up,1.8661141941609176
FNPIX,long,XLK_big_down,1227,655,561,0.5338223308883455,0.4572127139364303,2.1840300933613057,-2.004464442827886,0.2494174072740108,no_trade,
UAPIX,ultra_long,XLE_big_down,1454,782,667,0.5378266850068776,0.45873452544704263,2.691630688603363,-2.6139876712379424,0.24850441662456843,no_trade,
SGPSX,inverse,FXY_big_up,246,144,98,0.5853658536585366,0.3983739837398374,1.5102915626362154,-1.5956258475335439,0.24841728439564106,predict_up,1.5102915626362154
UGPSX,inverse,QQQ_big_down,741,396,337,0.5344129554655871,0.45479082321187586,3.734150611775426,-3.845176431919301,0.24682750972505324,no_trade,
SPPIX,long,FXY_big_down,225,99,122,0.44,0.5422222222222223,1.8723831423396329,-1.9742662572944523,-0.24664245465910897,no_trade,
USPSX,inverse,XLF_down,3288,1430,1805,0.4349148418491484,0.5489659367396593,2.5819614522568153,-2.4946010181488365,-0.24651762805091362,no_trade,
UUPIX,ultra_long,IWM_big_down,986,532,442,0.539553752535497,0.4482758620689655,3.088071814190867,-3.1672541116019124,0.24637716817595912,no_trade,
MLPSX,inverse,FXY_big_up,246,142,103,0.5772357723577236,0.4186991869918699,1.527279213167972,-1.5178252255140192,0.24608800830043923,predict_up,1.527279213167972
ULPSX,inverse,XLF_big_down,1241,696,534,0.5608380338436745,0.43029814665592264,2.2979159998244394,-2.423205672241498,0.24605778154782465,predict_up,2.2979159998244394
UCPSX,inverse,XLV_down,2643,1168,1419,0.4419220582671207,0.5368898978433598,2.2735204333757344,-2.3295952649156995,-0.24601733436720383,no_trade,
UCPIX,ultra_long,XLV_down,2643,1168,1419,0.4419220582671207,0.5368898978433598,2.2753462463283123,-2.3310490151828316,-0.24599097118160027,no_trade,
USPSX,inverse,FXY_up,2315,960,1306,0.4146868250539957,0.56414686825054,2.1495952799163596,-2.0149315636405376,-0.2453084895874028,predict_down,-2.0149315636405376
FNPSX,inverse,XLK_big_down,1227,654,561,0.5330073349633252,0.4572127139364303,2.1820075004588277,-2.007750957188432,0.2450567386449575,no_trade,
UWPSX,inverse,TLT_big_up,603,238,338,0.3946932006633499,0.560530679933665,2.06933271187814,-1.8938033584406468,-0.24478333287884113,predict_down,-1.8938033584406468
FNPSX,inverse,EEM_big_down,1152,621,510,0.5390625,0.4427083333333333,2.112530223146518,-2.0194272696243614,0.24476854259163502,no_trade,
UAPSX,inverse,XLE_big_down,1454,779,667,0.5357634112792297,0.45873452544704263,2.6982759876622424,-2.6179463917611088,0.24469515205242615,no_trade,
USPIX,ultra_long,XLF_down,3288,1430,1798,0.4349148418491484,0.5468369829683698,2.5833715704886884,-2.5016816358846565,-0.24446540009786716,no_trade,
UUPSX,inverse,IWM_big_down,986,532,443,0.539553752535497,0.44929006085192696,3.0896202175945757,-3.16627799552686,0.24443894902831156,no_trade,
UXPSX,inverse,TLT_big_up,576,255,316,0.4427083333333333,0.5486111111111112,2.29340951302381,-2.295542006152245,-0.24404834743582943,no_trade,
USPIX,ultra_long,FXY_up,2315,962,1301,0.41555075593952484,0.561987041036717,2.147070278444056,-2.020520386687824,-0.24328959620633991,predict_down,-2.020520386687824
UIPSX,inverse,QQQ_big_down,897,392,481,0.43701226309921964,0.5362318840579711,2.506089214553877,-2.493155540947785,-0.24171777379126497,no_trade,
UXPIX,ultra_long,TLT_big_up,576,254,316,0.4409722222222222,0.5486111111111112,2.3063899907338046,-2.2943355705635713,-0.2416440671036493,no_trade,
UDPSX,inverse,TLT_big_up,630,358,255,0.5682539682539682,0.40476190476190477,1.8773919101773062,-2.0393135558615083,0.24139896364887464,predict_up,1.8773919101773062
UWPIX,ultra_long,TLT_big_up,603,243,334,0.40298507462686567,0.5538971807628524,2.0257813389802752,-1.9080450167797622,-0.24050111149624145,predict_down,-1.9080450167797622
UIPSX,inverse,XLF_big_down,919,395,509,0.42981501632208924,0.5538628944504896,2.8229253242525143,-2.6228278518051757,-0.2393513313265412,predict_down,-2.6228278518051757
BIPIX,long,GLD_big_down,700,388,308,0.5542857142857143,0.44,1.7782405758837925,-1.6976601302818621,0.23868289045156846,predict_up,1.7782405758837925
SHPSX,inverse,XLV_big_down,738,314,408,0.4254742547425474,0.5528455284552846,1.4230267176297293,-1.526542083989808,-0.23848073297033445,predict_down,-1.526542083989808
LGPIX,long,XLV_big_down,705,407,279,0.577304964539007,0.39574468085106385,1.2734739334143392,-1.258345680091633,0.2371992144029366,predict_up,1.2734739334143392
UIPIX,ultra_long,QQQ_big_down,897,392,483,0.43701226309921964,0.5384615384615384,2.508343776107103,-2.475782092776761,-0.2369364443446948,no_trade,
MDPIX,long,FXY_big_up,246,149,97,0.6056910569105691,0.3943089430894309,1.4189847196273315,-1.580938894854717,0.2360880098518898,predict_up,1.4189847196273315
UGPIX,ultra_long,EEM_big_down,923,492,422,0.5330444203683641,0.457204767063922,3.562923827802228,-3.6376915275956114,0.23602675908271725,no_trade,
UUPIX,ultra_long,EEM_big_down,1040,568,462,0.5461538461538461,0.4442307692307692,2.998377099524202,-3.1578285851042893,0.23477056366496668,no_trade,
SHPIX,long,XLV_big_down,738,319,404,0.43224932249322495,0.5474254742547425,1.4028108708635978,-1.5365125762729623,-0.23476207724768167,no_trade,
BIPSX,inverse,GLD_big_down,700,386,307,0.5514285714285714,0.43857142857142856,1.7810651384135876,-1.7062925596258482,0.2337990394607278,predict_up,1.7810651384135876
UJPIX,ultra_long,XLV_down,3113,1690,1382,0.5428846771602955,0.44394474783167365,2.340055359296533,-2.3356697138616926,0.23347189613051136,no_trade,
UOPIX,ultra_long,XLK_down,3110,1684,1352,0.5414790996784566,0.4347266881028939,2.6021613990214436,-2.7048507214481505,0.23314521561228654,no_trade,
UCPSX,inverse,SPY_down,2555,1119,1382,0.43796477495107633,0.5409001956947163,2.378275158893621,-2.3557761376405058,-0.23263902912611215,no_trade,
UVPIX,ultra_long,SPY_down,2315,1025,1230,0.4427645788336933,0.531317494600432,2.636755296268295,-2.6346733484322,-0.23238619433978572,no_trade,
BITIX,long,XLK_big_up,262,146,114,0.5572519083969466,0.4351145038167939,2.2069465903705825,-2.2927539127025134,0.23221471811457473,predict_up,2.2069465903705825
MDPSX,inverse,FXY_big_up,246,148,97,0.6016260162601627,0.3943089430894309,1.425366279669274,-1.5861713841102638,0.23209587452177627,predict_up,1.425366279669274
UIPIX,ultra_long,XLF_big_down,919,397,510,0.4319912948857454,0.5549510337323177,2.8173188655247356,-2.6111615110868307,-0.23200955499560758,predict_down,-2.6111615110868307
UCPIX,ultra_long,SPY_down,2555,1121,1385,0.43874755381604696,0.5420743639921722,2.3784338096558457,-2.352604669160827,-0.23175466386048676,no_trade,
UMPIX,ultra_long,TLT_big_up,630,355,270,0.5634920634920635,0.42857142857142855,2.3798990903262514,-2.591649250074568,0.23034742785029483,predict_up,2.3798990903262514
UOPIX,ultra_long,SLV_big_down,1163,617,521,0.530524505588994,0.4479793637145314,2.2506859072694634,-2.15124021616754,0.2303328049544028,no_trade,
LGPSX,inverse,XLV_big_down,705,403,277,0.5716312056737589,0.39290780141843973,1.2754403766066684,-1.2703686656469437,0.2299437608344451,predict_up,1.2754403766066684
BIPIX,long,XLF_big_down,1125,613,501,0.5448888888888889,0.44533333333333336,2.2477469922757494,-2.234274042033209,0.22977565440568587,no_trade,
UUPSX,inverse,EEM_big_down,1040,566,463,0.5442307692307692,0.44519230769230766,3.002870646641081,-3.1551580551784593,0.2296025062031012,no_trade,
ULPIX,ultra_long,XLU_big_down,1025,544,471,0.5307317073170732,0.45951219512195124,2.3697888054330516,-2.2380446224232977,0.22931326145776282,no_trade,
TEPIX,long,TLT_big_up,630,362,239,0.5746031746031746,0.37936507936507935,1.836194528867429,-2.1767354288792893,0.22930579674263352,predict_up,1.836194528867429
UJPSX,inverse,XLV_down,3113,1689,1380,0.5425634436235143,0.4433022807581111,2.3370675541721253,-2.344205489591723,0.2288157800707174,no_trade,
UGPSX,inverse,EEM_big_down,923,493,422,0.5341278439869989,0.457204767063922,3.5453919890491368,-3.641483784567725,0.22878883370925726,no_trade,
UVPIX,ultra_long,QQQ_down,2272,1004,1209,0.44190140845070425,0.5321302816901409,2.700089509679632,-2.6697460505545694,-0.22747936065234342,no_trade,
UNPIX,ultra_long,TLT_big_up,576,315,253,0.546875,0.4392361111111111,2.279951996319623,-2.3236728912070665,0.22620770375918983,no_trade,
UOPSX,inverse,XLK_down,3110,1668,1354,0.5363344051446945,0.43536977491961415,2.62594756278313,-2.7158980029716573,0.22596612176805056,no_trade,
MGPIX,long,FXY_big_up,246,149,96,0.6056910569105691,0.3902439024390244,1.401585123467848,-1.597550151674192,0.22549336925197952,predict_up,1.401585123467848
UMPSX,inverse,TLT_big_up,630,357,270,0.5666666666666667,0.42857142857142855,2.3621434368846006,-2.599082466904444,0.22465546175175016,predict_up,2.3621434368846006
USPSX,inverse,XLU_down,3198,1413,1734,0.44183864915572235,0.5422138836772983,2.5024431178042685,-2.4533158753176436,-0.22454584188347815,no_trade,
UCPIX,ultra_long,QQQ_down,2527,1109,1361,0.43886030866640285,0.5385833003561535,2.4126535535003364,-2.3822931632185727,-0.22424543106790837,no_trade,
UCPSX,inverse,QQQ_down,2527,1107,1357,0.4380688563514048,0.5370003957261575,2.412926137411947,-2.385428571957997,-0.22394829364146282,no_trade,
WCPIX,long,TLT_big_up,630,345,272,0.5476190476190477,0.43174603174603177,2.28575702081053,-2.381773680168473,0.2234027478949335,no_trade,
USPIX,ultra_long,XLU_down,3198,1411,1729,0.44121325828642904,0.540650406504065,2.5086436087981476,-2.4599629309457542,-0.223133138083497,no_trade,
UJPIX,ultra_long,XLK_down,2995,1633,1331,0.5452420701168614,0.44440734557595996,2.3705817379711807,-2.4073726261265413,0.2226868156035097,no_trade,
UDPIX,ultra_long,XLK_big_down,1041,575,452,0.5523535062439962,0.43419788664745435,2.064123710957401,-2.112961658574108,0.22268248234871146,predict_up,2.064123710957401
UOPIX,ultra_long,FXY_up,2315,1288,971,0.5563714902807776,0.4194384449244061,2.020619522026364,-2.1498827353552628,0.22247162347300084,predict_up,2.020619522026364
USPSX,inverse,EEM_big_down,1152,515,611,0.4470486111111111,0.5303819444444444,2.4328680107392353,-2.4697265034670424,-0.22228807993720204,no_trade,
UXPSX,inverse,IWM_big_down,986,431,544,0.43711967545638947,0.5517241379310345,2.537694223912583,-2.4134089831547465,-0.22225991514184473,predict_down,-2.4134089831547465
UNPSX,inverse,TLT_big_up,576,313,254,0.5434027777777778,0.4409722222222222,2.29131335118461,-2.3197230899359003,0.22217259388379193,no_trade,
BIPSX,inverse,XLF_big_down,1125,614,502,0.5457777777777778,0.44622222222222224,2.235238479928738,-2.23689363461593,0.22179184186582054,no_trade,
UOPIX,ultra_long,XLF_down,3288,1782,1438,0.541970802919708,0.4373479318734793,2.5058878663672894,-2.59857439783122,0.22163692025097795,no_trade,
MGPSX,inverse,FXY_big_up,246,147,96,0.5975609756097561,0.3902439024390244,1.4174124807964599,-1.602753176588849,0.22152573058760217,predict_up,1.4174124807964599
HCPIX,long,TLT_big_up,630,364,256,0.5777777777777777,0.40634920634920635,1.3901254536997776,-1.4325583176937753,0.221064660027163,predict_up,1.3901254536997776
UXPIX,ultra_long,IWM_big_down,986,430,540,0.43610547667342797,0.5476673427991886,2.5468132077191847,-2.4304655588963047,-0.22040742645512684,no_trade,
USPSX,inverse,SPY_down,3234,1409,1777,0.4356833642547928,0.5494743351886209,2.749435685117639,-2.5808313459275674,-0.22021719894326947,no_trade,
INPIX,long,TLT_big_up,630,367,255,0.5825396825396826,0.40476190476190477,1.989797312063612,-2.319875495154518,0.22013867025864076,predict_up,1.989797312063612
UKPIX,ultra_long,XLK_down,2253,1005,1212,0.44607190412782954,0.5379494007989347,2.359360280987017,-2.36475285374869,-0.2196730476482292,no_trade,
UDPSX,inverse,XLK_big_down,1041,573,451,0.5504322766570605,0.4332372718539865,2.06894273976103,-2.122972300456611,0.21906213484835627,predict_up,2.06894273976103
UKPSX,inverse,XLK_down,2253,1003,1209,0.44518419884598315,0.5366178428761651,2.360878174968849,-2.3658838734460472,-0.21854984176765,no_trade,
UJPSX,inverse,XLK_down,2995,1633,1326,0.5452420701168614,0.4427378964941569,2.3663262338790356,-2.4208736247003504,0.21840811805402335,no_trade,
HCPSX,inverse,TLT_big_up,630,363,258,0.5761904761904761,0.4095238095238095,1.391333337429316,-1.4244728134433893,0.21831748510864646,predict_up,1.391333337429316
PMPSX,inverse,SLV_big_up,1316,606,703,0.46048632218844987,0.53419452887538,2.581487455740593,-2.6338810238912025,-0.21826516840176016,no_trade,
USPSX,inverse,XLE_down,3291,1445,1802,0.43907626861136434,0.5475539349741719,2.530633133140856,-2.4272146642700045,-0.2178899871242816,no_trade,
UOPSX,inverse,FXY_up,2315,1284,968,0.5546436285097193,0.41814254859611233,2.0227993961703192,-2.1624057598573545,0.21773894131350804,predict_up,2.0227993961703192
UUPIX,ultra_long,XLK_down,2253,1207,1016,0.5357301375943186,0.4509542831779849,2.596530706984581,-2.602487740219868,0.2174367595503787,no_trade,
UAPIX,ultra_long,XLV_down,3113,1672,1429,0.5371024734982333,0.4590427240603919,2.3418164555590435,-2.2665938711410507,0.2173319858124505,no_trade,
PMPIX,long,SLV_big_up,1316,606,704,0.46048632218844987,0.5349544072948328,2.584051592393655,-2.630209432814941,-0.21712171406623337,no_trade,
SLPIX,long,XLV_big_down,768,423,340,0.55078125,0.4427083333333333,1.4986917137489797,-1.3753352002476922,0.21657894118698295,predict_up,1.4986917137489797
USPIX,ultra_long,SPY_down,3234,1411,1769,0.4363017934446506,0.5470006184291899,2.747660331938107,-2.587341293118828,-0.2164681568220589,no_trade,
UTPSX,inverse,FXY_big_down,225,120,103,0.5333333333333333,0.4577777777777778,1.1626947550479005,-1.8269429184499562,-0.2162299999759885,no_trade,
PHPIX,long,TLT_big_up,630,344,265,0.546031746031746,0.42063492063492064,1.491327776857739,-1.4219094597859396,0.2162075371361718,no_trade,
UCPIX,ultra_long,XLF_down,2671,1182,1435,0.4425308873081243,0.5372519655559715,2.3640299830969647,-2.3494088458918556,-0.21606823430707647,no_trade,
USPIX,ultra_long,XLE_down,3291,1445,1793,0.43907626861136434,0.5448192038893953,2.532379190759202,-2.4366928109956607,-0.2156494316220519,no_trade,
UAPIX,ultra_long,XLK_down,2995,1626,1361,0.5429048414023372,0.45442404006677795,2.371585912567579,-2.358849043296867,0.2156277615719022,no_trade,
WCPSX,inverse,TLT_big_up,630,345,273,0.5476190476190477,0.43333333333333335,2.2659097332260663,-2.3661688622344292,0.21551548979840293,no_trade,
UIPSX,inverse,TLT_big_up,603,260,331,0.4311774461028192,0.548922056384743,2.59918064443148,-2.433727064638992,-0.2152183927749943,no_trade,
USPSX,inverse,SLV_down,2362,1020,1301,0.43183742591024554,0.5508044030482642,2.039497740127625,-1.9891527680799763,-0.21490264874761736,predict_down,-1.9891527680799763
TEPSX,inverse,TLT_big_up,630,352,239,0.5587301587301587,0.37936507936507935,1.8854695451452401,-2.2104734789996208,0.21489225144478585,predict_up,1.8854695451452401
PHPSX,inverse,TLT_big_up,630,341,266,0.5412698412698412,0.4222222222222222,1.5032825338305147,-1.4184786912132767,0.21476827329122838,no_trade,
PMPIX,long,GLD_down,2535,1353,1171,0.5337278106508876,0.4619329388560158,2.684028744530392,-2.6369217314729947,0.21445978058964227,no_trade,
USPSX,inverse,IWM_down,3072,1343,1685,0.4371744791666667,0.5485026041666666,2.5073288120521617,-2.389260265928225,-0.21437531038509283,no_trade,
UCPSX,inverse,XLF_down,2671,1182,1435,0.4425308873081243,0.5372519655559715,2.362877848071526,-2.3452751249428943,-0.214357239937293,no_trade,
UIPIX,ultra_long,TLT_big_up,603,258,329,0.42786069651741293,0.5456053067993366,2.617886615008024,-2.4454249728850255,-0.2141460520847481,no_trade,
UUPSX,inverse,XLK_down,2253,1205,1016,0.5348424323124723,0.4509542831779849,2.597386312277155,-2.605832136679492,0.21408124963497935,no_trade,
URPSX,inverse,XLK_big_down,1334,584,720,0.43778110944527737,0.5397301349325337,2.2491159157617644,-2.218985409488394,-0.21303283360327804,no_trade,
UOPSX,inverse,XLF_down,3288,1769,1433,0.5380170316301703,0.4358272506082725,2.519858099418282,-2.622109410462488,0.21293983962232224,no_trade,
UAPSX,inverse,XLV_down,3113,1671,1431,0.536781239961452,0.4596851911339544,2.338391796008328,-2.2673625575069045,0.21293185715950397,no_trade,
SLPSX,inverse,XLV_big_down,768,423,341,0.55078125,0.4440104166666667,1.494749489033292,-1.3753124312421,0.2126269463639667,predict_up,1.494749489033292
USPIX,ultra_long,SLV_down,2362,1025,1298,0.43395427603725656,0.5495342929720576,2.0327780874309567,-1.9913548668020697,-0.2121850455090416,no_trade,
UAPSX,inverse,XLK_down,2995,1623,1361,0.5419031719532554,0.45442404006677795,2.371384125559192,-2.3617477053463634,0.2118256456781862,no_trade,
USPIX,ultra_long,IWM_down,3072,1345,1680,0.4378255208333333,0.546875,2.5054546913499536,-2.39217156410929,-0.2112668189576563,no_trade,
URPIX,ultra_long,XLK_big_down,1334,582,721,0.4362818590704648,0.54047976011994,2.257889250239488,-2.2130636223238227,-0.2110399760540439,no_trade,
UDPIX,ultra_long,QQQ_big_down,1015,563,435,0.554679802955665,0.42857142857142855,2.068538753781252,-2.1849616003118824,0.21096455393416372,predict_up,2.068538753781252
INPSX,inverse,TLT_big_up,630,366,253,0.580952380952381,0.4015873015873016,1.9861039902831141,-2.3481737417025785,0.21083508538550363,predict_up,1.9861039902831141
USPSX,inverse,XLV_down,3250,1432,1767,0.44061538461538463,0.5436923076923077,2.563714675518142,-2.464893817419847,-0.21053168001196665,no_trade,
UXPSX,inverse,EEM_big_down,1040,465,555,0.44711538461538464,0.5336538461538461,2.3980966017596357,-2.403690392871668,-0.210512738678409,no_trade,
URPSX,inverse,EEM_big_down,1152,480,634,0.4166666666666667,0.5503472222222222,2.1396214527463324,-2.0023368117109124,-0.2104715636340963,predict_down,-2.0023368117109124
PMPSX,inverse,GLD_down,2535,1351,1170,0.5329388560157791,0.46153846153846156,2.6832419906733707,-2.6434269099506325,0.20996072771498397,no_trade,
SHPSX,inverse,TLT_big_up,630,260,355,0.4126984126984127,0.5634920634920635,1.4419024937716014,-1.4274332283746998,-0.2092764249085749,predict_down,-1.4274332283746998
PHPIX,long,XLF_big_down,1125,604,497,0.5368888888888889,0.44177777777777777,1.703592704949212,-1.5979654950312296,0.20869434911893575,no_trade,
BTCFX,long,QQQ_big_up,274,118,153,0.4306569343065693,0.5583941605839416,2.476426275738602,-2.283635071798776,-0.20867834105130545,predict_down,-2.283635071798776
USPIX,ultra_long,XLV_down,3250,1434,1759,0.4412307692307692,0.5412307692307692,2.562490937399872,-2.473379698049073,-0.20801934911904746,no_trade,
UDPSX,inverse,QQQ_big_down,1015,562,434,0.5536945812807882,0.42758620689655175,2.0704835391223373,-2.1959454162814693,0.2074595451434443,predict_up,2.0704835391223373
UNPIX,ultra_long,IWM_big_down,986,542,431,0.5496957403651116,0.43711967545638947,2.4124507694652038,-2.5592154869437156,0.20743046873975537,no_trade,
UDPIX,ultra_long,XLE_big_down,1310,715,577,0.5458015267175572,0.4404580152671756,1.9632971547889226,-1.9622824142123685,0.20726756692636877,no_trade,
UXPIX,ultra_long,EEM_big_down,1040,466,554,0.4480769230769231,0.5326923076923077,2.3973183189582263,-2.4039346934800774,-0.20637450341675925,no_trade,
PHPSX,inverse,XLF_big_down,1125,600,495,0.5333333333333333,0.44,1.7137016500299176,-1.6084735042333178,0.20624587148662957,no_trade,
UWPSX,inverse,XLE_big_down,1225,516,665,0.42122448979591837,0.5428571428571428,1.969291033262589,-1.9075732812123598,-0.20602617048385577,no_trade,
LGPIX,long,SPY_big_down,747,425,303,0.5689424364123159,0.40562248995983935,1.310926063131036,-1.331499046243999,0.2057555097975348,predict_up,1.310926063131036
URPIX,ultra_long,EEM_big_down,1152,479,634,0.4157986111111111,0.5503472222222222,2.1500034025918118,-1.996147717351847,-0.20460592270798006,predict_down,-1.996147717351847
UJPIX,ultra_long,XLF_down,3143,1717,1389,0.546293350302259,0.441934457524658,2.3173245524306845,-2.402632054275393,0.20413309994749113,no_trade,
UDPSX,inverse,XLE_big_down,1310,714,574,0.5450381679389313,0.4381679389312977,1.9634233576853843,-1.9767202035590645,0.20400525232401617,no_trade,
UXPSX,inverse,SPY_down,2315,1015,1244,0.43844492440604754,0.5373650107991361,2.0185469155944453,-2.026209201507258,-0.2037922796313898,no_trade,
UWPSX,inverse,IWM_big_down,1081,438,587,0.4051803885291397,0.5430157261794635,2.206880897700748,-2.021759703934453,-0.20366245422441853,no_trade,
UKPIX,ultra_long,QQQ_down,2272,1000,1235,0.44014084507042256,0.5435739436619719,2.441299719638757,-2.3512519356075026,-0.20356356550902682,no_trade,
UXPIX,ultra_long,SPY_down,2315,1014,1242,0.43801295896328296,0.536501079913607,2.0226834459356016,-2.0307086203195466,-0.2035158065910051,no_trade,
UKPSX,inverse,QQQ_down,2272,996,1233,0.43838028169014087,0.542693661971831,2.447227317147403,-2.3515275218234737,-0.20334288139503964,no_trade,
UWPSX,inverse,EEM_big_down,1130,472,606,0.4176991150442478,0.536283185840708,1.9785165419946928,-1.9201697204175396,-0.2033301263287911,no_trade,
SHPIX,long,TLT_big_up,630,261,355,0.4142857142857143,0.5634920634920635,1.4425736533495588,-1.4213157018481997,-0.20326246132043804,predict_down,-1.4213157018481997
UNPSX,inverse,IWM_big_down,986,540,431,0.5476673427991886,0.43711967545638947,2.4155012312054747,-2.563126896937001,0.20249794347982644,no_trade,
UXPSX,inverse,XLK_down,2253,987,1215,0.4380825565912117,0.5392809587217043,2.0021932095861397,-2.0017732480354087,-0.20239227629893558,no_trade,
USPSX,inverse,QQQ_down,3097,1354,1696,0.43719728769777205,0.5476267355505328,2.749446898271225,-2.564419721229361,-0.20229407392501042,no_trade,
LGPIX,long,XLF_big_down,982,589,372,0.59979633401222,0.3788187372708758,1.1710349571766314,-1.3209545995001715,0.2019801209398901,predict_up,1.1710349571766314
UXPIX,ultra_long,XLK_down,2253,985,1211,0.4371948513093653,0.5375055481580115,2.009063516769366,-2.0097883890508985,-0.20192018425335667,no_trade,
URPSX,inverse,XLE_big_down,1524,663,819,0.43503937007874016,0.5374015748031497,2.102670636177677,-2.0765960269937045,-0.20122146609058014,no_trade,
UUPIX,ultra_long,SPY_down,2315,1239,1049,0.5352051835853132,0.4531317494600432,2.59165764886905,-2.6175128094013367,0.20099044919514075,no_trade,
UCPIX,ultra_long,GLD_big_down,700,308,384,0.44,0.5485714285714286,2.580934217699486,-2.435995935453411,-0.20070671451809727,no_trade,
