ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
ULPIX,ultra_long,XLF_bin_lt-2,511,286,220,0.5596868884540117,0.43052837573385516,2.936055372160907,-3.076268075411622,0.3188509977445449,predict_up,2.936055372160907
UBPIX,ultra_long,SLV_bin_-0.5_0,673,360,265,0.5349182763744428,0.3937592867756315,2.3889000765595676,-2.4363931036186957,0.3185139005980537,no_trade,
REPSX,inverse,TLT_bin_1_2,537,322,215,0.5996275605214153,0.40037243947858475,1.7696317998080267,-1.8558070434874594,0.3181060059373945,predict_up,1.7696317998080267
UAPIX,ultra_long,SLV_bin_lt-2,573,304,268,0.5305410122164049,0.4677137870855148,2.869041871292005,-2.575598301036908,0.31750154309751855,no_trade,
UBPSX,inverse,SLV_bin_-0.5_0,673,358,265,0.5319465081723626,0.3937592867756315,2.4025020801323524,-2.439967128908116,0.3172428759683975,no_trade,
UXPIX,ultra_long,GDX_bin_0_0.5,495,219,264,0.44242424242424244,0.5333333333333333,1.5651538206165143,-1.8915205128085966,-0.31634894680091497,no_trade,
ULPIX,ultra_long,XLE_bin_lt-2,633,353,271,0.5576619273301737,0.42812006319115326,2.49135583881531,-2.5064907151676143,0.31625533537342976,predict_up,2.49135583881531
UOPSX,inverse,GDX_bin_lt-2,851,456,371,0.535840188014101,0.43595769682726204,2.361134941346373,-2.17686536979374,0.31616977797939894,no_trade,
UCPIX,ultra_long,XLV_bin_-2_-1,497,208,280,0.41851106639839036,0.5633802816901409,2.6188913726213197,-2.505391567771533,-0.3154531860579371,predict_down,-2.505391567771533
UKPIX,ultra_long,XLV_bin_-1_-0.5,614,274,326,0.44625407166123776,0.5309446254071661,1.9727994638979982,-2.251087821572989,-0.31483318684811534,no_trade,
SPPSX,inverse,IWM_bin_lt-2,359,160,194,0.4456824512534819,0.5403899721448467,2.6028904283189025,-2.726456217745749,-0.313287013124376,no_trade,
MGPIX,long,XLU_bin_lt-2,247,138,106,0.5587044534412956,0.4291497975708502,1.8455842226728298,-1.6727447632739059,0.3132780478616054,predict_up,1.8455842226728298
UXPIX,ultra_long,FXY_bin_1_2,207,93,113,0.4492753623188406,0.5458937198067633,2.905060617732852,-2.9636203119099678,-0.3126495545732902,no_trade,
UWPSX,inverse,XLK_bin_lt-2,350,150,189,0.42857142857142855,0.54,2.716601308427709,-2.733287380263854,-0.31171748173060615,no_trade,
ULPSX,inverse,XLE_bin_lt-2,633,355,271,0.5608214849921012,0.42812006319115326,2.472885564125874,-2.5115671166371913,0.3115950816050651,predict_up,2.472885564125874
URPIX,ultra_long,GLD_bin_lt-2,206,86,115,0.4174757281553398,0.558252427184466,2.2784801189281194,-2.2619658785910373,-0.3115377951949081,predict_down,-2.2619658785910373
ULPSX,inverse,XLF_bin_lt-2,511,285,221,0.5577299412915852,0.4324853228962818,2.9401362486121534,-3.071313832176746,0.31150386290294113,predict_up,2.9401362486121534
URPSX,inverse,GLD_bin_lt-2,206,85,115,0.41262135922330095,0.558252427184466,2.3028924026105946,-2.258401491026107,-0.3105355206121445,predict_down,-2.258401491026107
UNPIX,ultra_long,FXY_bin_1_2,207,113,94,0.5458937198067633,0.45410628019323673,2.974389192937513,-2.8944222187044755,0.3093250736411512,no_trade,
UJPSX,inverse,IWM_bin_gt2,454,210,241,0.46255506607929514,0.5308370044052864,2.269622541505385,-2.5592753616139987,-0.3087326617463497,no_trade,
MGPSX,inverse,XLU_bin_lt-2,247,138,107,0.5587044534412956,0.4331983805668016,1.843234622467929,-1.6648882630957915,0.30859649291224495,predict_up,1.843234622467929
BKPSX,inverse,SLV_bin_lt-2,573,306,259,0.5340314136125655,0.45200698080279234,2.7036404640926714,-2.5126472609897843,0.30809483667714355,no_trade,
UCPSX,inverse,XLF_bin_-2_-1,535,228,302,0.4261682242990654,0.5644859813084112,2.481191712040481,-2.418711332856881,-0.3079235741636415,predict_down,-2.418711332856881
UNPSX,inverse,FXY_bin_1_2,207,112,93,0.5410628019323671,0.4492753623188406,3.000780106295276,-2.928543187006348,0.3078881908863792,no_trade,
UKPSX,inverse,XLK_bin_-1_-0.5,518,223,283,0.4305019305019305,0.5463320463320464,2.2494447519276495,-2.3355016062869898,-0.307569063512263,no_trade,
BKPIX,long,SLV_bin_lt-2,573,306,258,0.5340314136125655,0.450261780104712,2.703789560532728,-2.5237479707036594,0.3075613072975056,no_trade,
SOPSX,inverse,QQQ_bin_lt-2,404,176,219,0.43564356435643564,0.5420792079207921,1.5134112845328518,-1.7832314180525142,-0.3073447883062344,no_trade,
UDPIX,ultra_long,XLE_bin_lt-2,556,307,242,0.552158273381295,0.4352517985611511,2.4735941427895076,-2.433207512719391,0.3067575247451189,predict_up,2.4735941427895076
SPPIX,long,IWM_bin_lt-2,359,159,194,0.4428969359331476,0.5403899721448467,2.6306626037489576,-2.723351846673923,-0.30655962189040903,no_trade,
UJPIX,ultra_long,IWM_bin_gt2,454,209,241,0.460352422907489,0.5308370044052864,2.2919273857017735,-2.5642220281593597,-0.3060896149223237,no_trade,
UKPIX,ultra_long,XLV_bin_-2_-1,459,194,261,0.4226579520697168,0.5686274509803921,2.6100463296068925,-2.477834109950289,-0.3058076574145712,predict_down,-2.477834109950289
UKPSX,inverse,EEM_bin_lt-2,385,172,210,0.44675324675324674,0.5454545454545454,3.360628648750567,-3.312538385482764,-0.30546735939294206,no_trade,
UJPIX,ultra_long,EEM_bin_lt-2,420,228,188,0.5428571428571428,0.44761904761904764,3.297650856075688,-3.3174915210516063,0.30518092673227354,no_trade,
UXPSX,inverse,SPY_bin_-1_-0.5,513,215,287,0.4191033138401559,0.5594541910331384,1.9312045628945544,-1.992075243846557,-0.30510061201097965,predict_down,-1.992075243846557
UHPSX,inverse,SLV_bin_-0.5_0,622,271,341,0.43569131832797425,0.5482315112540193,2.687697516471574,-2.6921545996276945,-0.30491751046502785,no_trade,
UHPSX,inverse,GLD_bin_0.5_1,651,294,346,0.45161290322580644,0.5314900153609831,2.797551321222858,-2.950780708701513,-0.3049002100940141,no_trade,
UDPSX,inverse,XLE_bin_lt-2,556,308,241,0.5539568345323741,0.43345323741007197,2.464274018555804,-2.4469295271809663,0.30447190946865954,predict_up,2.464274018555804
ULPIX,ultra_long,GLD_bin_lt-2,206,117,87,0.5679611650485437,0.4223300970873786,2.211634463449244,-2.2541762766212137,0.30411600076464074,predict_up,2.211634463449244
HCPIX,long,XLU_bin_lt-2,264,141,122,0.5340909090909091,0.4621212121212121,2.3355423800466175,-2.041317704542665,0.30405574103169675,no_trade,
UCPIX,ultra_long,XLF_bin_-2_-1,535,227,301,0.42429906542056073,0.5626168224299065,2.4954638695395044,-2.4223689785303177,-0.3040425498171179,predict_down,-2.4223689785303177
SOPIX,long,QQQ_bin_lt-2,404,177,217,0.4381188118811881,0.5371287128712872,1.5080376465002763,-1.7954683651935797,-0.30369795004073713,no_trade,
UWPIX,ultra_long,XLK_bin_lt-2,350,152,187,0.4342857142857143,0.5342857142857143,2.6868304455996204,-2.751839070660653,-0.30341622423542813,no_trade,
UKPIX,ultra_long,XLK_bin_-1_-0.5,518,225,283,0.4343629343629344,0.5463320463320464,2.2347672264200305,-2.3319367610759545,-0.30331173250962984,no_trade,
UHPIX,ultra_long,GLD_bin_0.5_1,651,292,349,0.4485407066052227,0.5360983102918587,2.8198946694700022,-2.9238565631607627,-0.3026370154498703,no_trade,
HCPSX,inverse,XLU_bin_lt-2,264,141,122,0.5340909090909091,0.4621212121212121,2.3344911945902087,-2.0438712875215983,0.30231424757418324,no_trade,
UHPIX,ultra_long,SLV_bin_-0.5_0,622,270,344,0.4340836012861736,0.5530546623794212,2.7061017863078374,-2.67029629578758,-0.3021454074723656,predict_down,-2.67029629578758
ULPSX,inverse,GLD_bin_lt-2,206,117,87,0.5679611650485437,0.4223300970873786,2.2097410935983026,-2.2589563502008616,0.3010218712792547,predict_up,2.2097410935983026
REPIX,long,GDX_bin_0_0.5,495,267,227,0.5393939393939394,0.4585858585858586,1.646321729344008,-1.2800978973617205,0.30098116976513056,no_trade,
FNPIX,long,XLV_bin_-2_-1,614,354,255,0.5765472312703583,0.4153094462540717,1.912488407224058,-1.9305724341619261,0.3008549274365234,predict_up,1.912488407224058
WCPIX,long,HYG_bin_0.5_1,359,194,157,0.5403899721448467,0.4373259052924791,2.2346816950866106,-2.074250346712833,0.30047616828102425,no_trade,
LVPIX,long,FXY_bin_1_2,207,125,80,0.6038647342995169,0.3864734299516908,1.314468038691294,-1.2764475516254903,0.30044782949938414,predict_up,1.314468038691294
WCPIX,long,FXY_bin_1_2,207,110,96,0.5314009661835749,0.463768115942029,2.955710555915622,-2.739037049264491,0.3003893933397457,no_trade,
UHPSX,inverse,HYG_bin_0.5_1,337,147,183,0.4362017804154303,0.543026706231454,3.5268153876802972,-3.385875417139185,-0.30021762417645986,no_trade,
UKPIX,ultra_long,EEM_bin_lt-2,385,172,208,0.44675324675324674,0.5402597402597402,3.3648442206447853,-3.3379659952472593,-0.3001135611961734,no_trade,
UXPIX,ultra_long,SPY_bin_-1_-0.5,513,215,285,0.4191033138401559,0.5555555555555556,1.9335539695776898,-1.9977846605535885,-0.2995214908354181,predict_down,-1.9977846605535885
UJPSX,inverse,EEM_bin_lt-2,420,229,188,0.5452380952380952,0.44761904761904764,3.2761585982327444,-3.3229511082503653,0.2988702634386423,no_trade,
USPSX,inverse,GLD_bin_0.5_1,778,303,454,0.38946015424164526,0.583547557840617,2.015172142878158,-1.855686409178727,-0.2980520186054761,predict_down,-1.855686409178727
LVPSX,inverse,FXY_bin_1_2,207,125,81,0.6038647342995169,0.391304347826087,1.3110596614237762,-1.2624849768922728,0.29768683357341963,predict_up,1.3110596614237762
REPSX,inverse,GDX_bin_0_0.5,495,266,226,0.5373737373737374,0.45656565656565656,1.649878161096212,-1.2901952763732385,0.29754234018432424,no_trade,
WCPSX,inverse,HYG_bin_0.5_1,359,195,155,0.5431754874651811,0.43175487465181056,2.2293821735841592,-2.1167892217155146,0.2970116837966748,no_trade,
USPIX,ultra_long,GLD_bin_0.5_1,778,304,456,0.390745501285347,0.5861182519280206,2.0081044445918894,-1.8441482524042092,-0.2962311721598781,predict_down,-1.8441482524042092
UDPIX,ultra_long,XLK_bin_lt-2,414,227,181,0.5483091787439613,0.43719806763285024,2.7021250079766252,-2.7130902394616236,0.2954421339810147,no_trade,
BMPIX,long,GDX_bin_0_0.5,495,274,220,0.5535353535353535,0.4444444444444444,1.601301831491643,-1.3308548649852923,0.2948861243069613,predict_up,1.601301831491643
FNPSX,inverse,XLV_bin_-2_-1,614,352,255,0.5732899022801303,0.4153094462540717,1.9132951794683464,-1.9326652338452137,0.2942186784077009,predict_up,1.9132951794683464
BIPIX,long,XLE_bin_lt-2,603,334,263,0.5538971807628524,0.4361525704809287,2.279430928187855,-2.2221091570232807,0.29339174414199126,predict_up,2.279430928187855
UOPIX,ultra_long,GLD_bin_0.5_1,778,455,300,0.5848329048843187,0.3856041131105398,1.844100404405312,-2.0367403218109614,0.2931151509783142,predict_up,1.844100404405312
IDPIX,long,FXY_bin_1_2,207,124,80,0.5990338164251208,0.3864734299516908,1.9575090699482847,-2.2762427062974084,0.2929068027526313,predict_up,1.9575090699482847
BLPIX,long,FXY_bin_1_2,207,121,82,0.5845410628019324,0.3961352657004831,1.3213069135725852,-1.2113413258673746,0.29250312957081204,predict_up,1.3213069135725852
IDPSX,inverse,FXY_bin_1_2,207,123,79,0.5942028985507246,0.38164251207729466,1.9710423941628479,-2.3024116936378993,0.29250092118181753,predict_up,1.9710423941628479
UDPSX,inverse,XLK_bin_lt-2,414,227,180,0.5483091787439613,0.43478260869565216,2.700796380726788,-2.733942627187929,0.29220073799795576,no_trade,
UHPIX,ultra_long,HYG_bin_0.5_1,337,149,180,0.4421364985163205,0.5341246290801187,3.4939302395043845,-3.437212892501676,-0.291105979122102,no_trade,
BIPSX,inverse,XLE_bin_lt-2,603,334,264,0.5538971807628524,0.43781094527363185,2.2730695416462283,-2.211503744974649,0.29082626573222714,predict_up,2.2730695416462283
BMPSX,inverse,GDX_bin_0_0.5,495,273,220,0.5515151515151515,0.4444444444444444,1.6029792945945247,-1.335110158406454,0.2906850759088595,predict_up,1.6029792945945247
BLPSX,inverse,FXY_bin_1_2,207,121,82,0.5845410628019324,0.3961352657004831,1.3164621643657635,-1.2093181329021476,0.2904726328032911,predict_up,1.3164621643657635
BRPSX,inverse,FXY_bin_1_2,207,82,121,0.3961352657004831,0.5845410628019324,1.2112755876652639,-1.3148287812520891,-0.28874243643937764,predict_down,-1.3148287812520891
BKPSX,inverse,SLV_bin_gt2,621,274,338,0.44122383252818037,0.5442834138486312,2.5839724021174493,-2.6250408813802735,-0.288656006000566,no_trade,
URPSX,inverse,SLV_bin_lt-2,573,241,311,0.4205933682373473,0.5427574171029669,2.083152563181227,-2.1450495137481753,-0.2880813805392789,no_trade,
TEPIX,long,XLV_bin_-2_-1,614,336,247,0.5472312703583062,0.4022801302931596,2.1803337483594385,-2.2508831836850263,0.28766122651232867,no_trade,
UNPIX,ultra_long,SPY_bin_-1_-0.5,513,284,219,0.5536062378167641,0.4269005847953216,1.9950644768662393,-1.9141520286318163,0.2873275188297159,predict_up,1.9950644768662393
UJPIX,ultra_long,QQQ_bin_-2_-1,669,379,278,0.5665171898355755,0.4155455904334828,2.428174646987944,-2.6197243195032893,0.2869877883206522,predict_up,2.428174646987944
UKPSX,inverse,XLV_bin_-2_-1,459,195,258,0.42483660130718953,0.5620915032679739,2.596092351199094,-2.472715357461275,-0.2869772412661993,predict_down,-2.472715357461275
UGPIX,ultra_long,SLV_bin_-0.5_0,622,339,273,0.545016077170418,0.43890675241157556,2.6849427559815813,-2.6807138962260413,0.28675353795505937,no_trade,
UNPSX,inverse,SPY_bin_-1_-0.5,513,283,218,0.5516569200779727,0.4249512670565302,2.003072660991329,-1.925538440322932,0.2867488948735808,predict_up,2.003072660991329
UAPIX,ultra_long,XLF_bin_-2_-1,674,377,295,0.5593471810089021,0.43768545994065283,2.4180842657743695,-2.43629978960168,0.2862156235377471,predict_up,2.4180842657743695
UAPIX,ultra_long,SPY_bin_-1_-0.5,709,398,310,0.5613540197461213,0.43723554301833567,2.2880072214177005,-2.2833764048061282,0.2860087286803171,predict_up,2.2880072214177005
UIPSX,inverse,SPY_bin_-1_-0.5,582,239,332,0.4106529209621993,0.570446735395189,1.9624885552857587,-1.9129801762757428,-0.2853516388492271,predict_down,-1.9129801762757428
REPIX,long,SPY_bin_-2_-1,590,320,269,0.5423728813559322,0.4559322033898305,1.9812512628041807,-1.731671799088432,0.28505201719076195,no_trade,
BRPSX,inverse,XLU_bin_lt-2,288,129,154,0.4479166666666667,0.5347222222222222,1.4642389829320914,-1.7583232311017418,-0.28435746108134874,no_trade,
BRPIX,long,FXY_bin_1_2,207,79,119,0.38164251207729466,0.5748792270531401,1.254102385380163,-1.327069758741288,-0.28428605239217586,predict_down,-1.327069758741288
UWPIX,ultra_long,GLD_bin_lt-2,206,83,120,0.4029126213592233,0.5825242718446602,2.312142171071743,-2.0870954229923697,-0.2841924784472314,predict_down,-2.0870954229923697
UJPIX,ultra_long,GDX_bin_lt-2,851,454,387,0.5334900117508813,0.45475910693301996,2.6865101619796325,-2.5279454789925273,0.2836201094813691,no_trade,
UUPSX,inverse,SPY_bin_1_2,537,244,291,0.4543761638733706,0.5418994413407822,2.3357989476698857,-2.481874737012671,-0.28359516804326845,no_trade,
UOPSX,inverse,GLD_bin_0.5_1,778,450,299,0.5784061696658098,0.38431876606683807,1.8555752630187514,-2.054887253764387,0.28354444663610096,predict_up,1.8555752630187514
URPIX,ultra_long,SLV_bin_lt-2,573,243,310,0.42408376963350786,0.5410122164048866,2.073641686400262,-2.1495488205817375,-0.28353438845562834,no_trade,
BMPIX,long,GLD_bin_lt-2,206,117,88,0.5679611650485437,0.42718446601941745,2.395389821673924,-2.5213321337055894,0.2834144726687244,predict_up,2.395389821673924
USPSX,inverse,IWM_bin_-1_-0.5,721,294,416,0.4077669902912621,0.5769764216366158,2.332857305833528,-2.1396800375148755,-0.2832827291139128,predict_down,-2.1396800375148755
UAPSX,inverse,SPY_bin_-1_-0.5,709,399,310,0.5627644569816643,0.43723554301833567,2.279088564168327,-2.2856917580146368,0.28320436123924575,predict_up,2.279088564168327
REPSX,inverse,SPY_bin_-2_-1,590,319,269,0.5406779661016949,0.4559322033898305,1.9850353021001985,-1.7328757896108924,0.28319097282141253,no_trade,
INPIX,long,XLV_bin_1_2,701,381,310,0.543509272467903,0.442225392296719,2.2533598780538724,-2.129270185829948,0.2831046446950663,no_trade,
LGPSX,inverse,FXY_bin_1_2,207,125,73,0.6038647342995169,0.3526570048309179,1.2947691713521052,-1.4156711351837152,0.28261909927827006,predict_up,1.2947691713521052
UJPSX,inverse,QQQ_bin_-2_-1,669,381,277,0.5695067264573991,0.414050822122571,2.411485479753115,-2.634729710740256,0.28244519867098056,predict_up,2.411485479753115
LGPIX,long,FXY_bin_1_2,207,126,76,0.6086956521739131,0.3671497584541063,1.2853188259962096,-1.3619021789229997,0.28234592501147054,predict_up,1.2853188259962096
UAPSX,inverse,XLF_bin_-2_-1,674,377,295,0.5593471810089021,0.43768545994065283,2.4130592413897656,-2.4387219662336346,0.28234473882050354,predict_up,2.4130592413897656
TEPIX,long,XLF_bin_-2_-1,661,368,265,0.556732223903177,0.4009077155824508,2.144550843390403,-2.273963145320992,0.28229119040484946,predict_up,2.144550843390403
UGPSX,inverse,SLV_bin_-0.5_0,622,340,272,0.5466237942122186,0.43729903536977494,2.672433711217629,-2.6950657209647635,0.28226621497038273,no_trade,
UXPSX,inverse,EEM_bin_lt-2,385,173,207,0.44935064935064933,0.5376623376623376,3.1007447750057295,-3.116036722486688,-0.2820539103344238,no_trade,
BLPIX,long,XLU_bin_lt-2,288,157,128,0.5451388888888888,0.4444444444444444,1.7240866315876475,-1.48063747132,0.2818055723274328,no_trade,
UUPIX,ultra_long,SPY_bin_1_2,537,244,291,0.4543761638733706,0.5418994413407822,2.338741241423434,-2.479794077788259,-0.2811307518232134,no_trade,
INPSX,inverse,XLV_bin_1_2,701,378,310,0.5392296718972895,0.442225392296719,2.2683006582789265,-2.130358307003488,0.2810364816809601,no_trade,
ENPIX,long,XLF_bin_0.5_1,873,480,388,0.5498281786941581,0.4444444444444444,1.6659342249542515,-1.4286741282999973,0.28101130148641673,no_trade,
LGPIX,long,IWM_bin_lt-2,389,224,155,0.5758354755784062,0.39845758354755784,1.5393798848722486,-1.520663732060459,0.28050955203602196,predict_up,1.5393798848722486
UKPIX,ultra_long,GDX_bin_lt-2,851,388,453,0.45593419506462984,0.5323149236192715,2.519429123593463,-2.684284111561387,-0.2801906023302526,no_trade,
BMPSX,inverse,GLD_bin_lt-2,206,117,88,0.5679611650485437,0.42718446601941745,2.3919177830961726,-2.5242961043621115,0.280176327370808,predict_up,2.3919177830961726
BKPIX,long,SLV_bin_gt2,621,277,337,0.44605475040257647,0.5426731078904992,2.5628337984720733,-2.622338191887257,-0.2799082262306623,no_trade,
TEPSX,inverse,XLV_bin_-2_-1,614,330,247,0.5374592833876222,0.4022801302931596,2.2024662492492753,-2.2469405845985277,0.2798363808736553,no_trade,
UGPSX,inverse,HYG_bin_0.5_1,337,180,151,0.5341246290801187,0.44807121661721067,3.431591078047775,-3.4662421634478466,0.2797739684509636,no_trade,
WCPSX,inverse,FXY_bin_1_2,207,111,96,0.5362318840579711,0.463768115942029,2.918506683761891,-2.771455203494129,0.2796837795272151,no_trade,
ULPIX,ultra_long,SLV_bin_lt-2,573,313,255,0.5462478184991274,0.44502617801047123,2.1190180329773116,-1.9725722787946744,0.27966267579276916,no_trade,
USPIX,ultra_long,IWM_bin_-1_-0.5,721,296,416,0.4105409153952843,0.5769764216366158,2.319508258507926,-2.1346241241891275,-0.27937474499907217,predict_down,-2.1346241241891275
TEPSX,inverse,GDX_bin_lt-2,851,458,352,0.5381903642773208,0.4136310223266745,1.9233022852813857,-1.8282818902157063,0.27886865017972495,no_trade,
ENPSX,inverse,XLF_bin_0.5_1,873,480,388,0.5498281786941581,0.4444444444444444,1.6623895600836598,-1.429739789527512,0.27858871764430954,no_trade,
PMPIX,long,GDX_bin_lt-2,851,470,380,0.5522914218566393,0.44653349001175086,3.020739616413067,-3.112732847691204,0.2783891158536828,predict_up,3.020739616413067
BLPSX,inverse,XLU_bin_lt-2,288,154,129,0.5347222222222222,0.4479166666666667,1.7516429672824505,-1.4701540876741885,0.27813590156780216,no_trade,
UIPIX,ultra_long,SPY_bin_-1_-0.5,582,241,332,0.41408934707903783,0.570446735395189,1.9455080346480766,-1.8998223470184623,-0.27813330388306334,predict_down,-1.8998223470184623
